wo_number,outplant_date,work_dept,sub_contractor,uom,est_qty,actual_qty,qty_variance,est_cost,job_cost,cost_variance,description,source_tier,source_file
10080.2,,0600,QUOTE                 EA,,2,0,-2,17519.8,0.0,-17519.8,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10082.1,,0500,OVERLAMINATE          SF,,45,0,-45,40.5,0.0,-40.5,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10082.2,,0500,OVERLAMINATE          SF,,32,0,-32,28.8,0.0,-28.8,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10082.3,,0500,OVERLAMINATE          SF,,16,0,-16,14.4,0.0,-14.4,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10084.1,,0200,FACES                 EA,,1,0,-1,1382.0,0.0,-1382.0,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10084.1,,0200,FREIGHT               EA,,1,0,-1,250.0,0.0,-250.0,estimated shipping,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10088.1,,0500,CHROME                SF,,24,0,-24,21.72,0.0,-21.72,CHROME MIRROR,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10089.1,2021-04-30,,PO#19638-1 DIVISION,,,1.0,,,1750.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10089.1,,,PO#19638-1 DIVISION   EA,,1,1,1750,1750.0,2021.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10089.1,,0200,FREIGHT               EA,,1,0,-1,135.0,0.0,-135.0,Gemini freight,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10089.1,,0200,LETTERS               EA,,1,0,-1,1684.0,0.0,-1684.0,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10089.1,,0300,CONTROLLER            EA,,1,0,-1,47.49,0.0,-47.49,Grimco - HanleyLED RGB Controller,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10089.1,,0300,RGB                   BG,,1,0,-1,246.07,0.0,-246.07,Grimco - HanleyLED Peregrine Series,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10089.1,,0600,FOOTINGS              EA,,1,0,-1,1750.0,0.0,-1750.0,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1009.2,2007-06-30,,PO#1073-1 NAGLE SIGN,,,1.0,,,3504.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1009.2,,,PO#1073-1 NAGLE SIGN  EA,,1,1,3504,3504.0,3.0,,),3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1009.4,2007-06-05,,PO#1073-2 NAGLE SIGN,,,1.0,,,0.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1009.4,,,PO#1073-2 NAGLE SIGN  EA,,1,1,0,0.0,,,Remove,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1009.5,2007-06-05,,PO#1073-3 NAGLE SIGN,,,1.0,,,0.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1009.5,,,PO#1073-3 NAGLE SIGN  EA,,1,1,0,0.0,1.0,,) set,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10090.1,2021-03-22,,PO#19614-1 VITAL SIG,,,1.0,,,150.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10090.1,,,PO#19614-1 VITAL SIG  EA,,1,1,150,150.0,,,"Cut and apply, first surface white",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10090.3,,0500,OVERLAMINATE          SF,,1,0,-1,1.0,0.0,-1.0,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
