"","Eagle Sign Company"
"","CLOSED WORK ORDERS 01/01/15 - 12/31/15"

"Work Order","Quote/Part/Description","Qty Mfg","Qty Comp","Act Material","Act Labor","Act Burden","Act CNCRT","Act OUT1","Act UTax","Act Total","Est Material","Est Labor","Est Burden","Est CNCRT","Est OUT1","Est UTax","Est Total","Var Cost","Act Billing","Act GM %","Est Billing","Est GM %","Close Date","Cust No","Customer Name","C/F","STD Comp $","Est COGS","Net WIP","Invoice Date","Invoice Nbr","Est Hrs","Act Hrs"
"""5958.2""","""@tm / STORAGE MART""","1","1","17.92","110.27","179.29","","","0.00","307.48","0.00","0.00","0.00","","","0.00","0.00","307.48","0.00","","0.00","","02/20/15","4053","STORAGE MART","F","0.00","0.00","0.00","02/18/15","5958","0.000","6.500"
"""5958.3""","""@17268 / STORAGE MART""","1","1","0.00","286.56","533.02","","","0.00","819.58","0.00","949.75","0.00","","","0.00","949.75","-130.17","1173.08","30.13","1173.08","19.04","02/20/15","4053","STORAGE MART","F","0.00","0.00","0.00","02/18/15","5958","12.000","17.500"
"""5958.4""","""@17267 / STORAGE MART""","1","1","975.37","345.68","321.47","","","0.00","1642.52","1096.09","725.25","0.00","","","0.00","1821.34","-178.82","2635.03","37.67","2927.81","37.79","02/20/15","4053","STORAGE MART","F","0.00","0.00","0.00","02/18/15","5958","18.000","18.250"
"""5958.5""","""@tm / STORAGE MART""","1","1","0.00","0.00","0.00","","","0.00","0.00","0.00","0.00","0.00","","","0.00","0.00","0.00","0.00","","0.00","","02/20/15","4053","STORAGE MART","F","0.00","0.00","0.00","02/18/15","5958","0.000",""
"""6015.1""","""@17101 / VAN METER INDUSTRIAL""","1","1","530.43","215.89","200.79","","","0.00","947.11","99.13","337.75","0.00","","169.34","0.00","606.22","340.89","989.36","4.27","989.36","38.73","02/23/15","3013","VAN METER INC","F","0.00","0.00","0.00","02/20/15","6015","8.750","12.250"
"""6042.1""","""@tm / PETRO TRUCK STOP""","1","1","3916.06","1232.53","1146.30","","","0.00","6294.89","0.00","0.00","0.00","","","0.00","0.00","6294.89","9785.00","35.67","9785.00","100.00","03/31/15","18600","CAT SCALE","F","0.00","0.00","0.00","03/31/15","6042","0.000","85.500"
"""6042.2""","""@18575 / PETRO TRUCK STOP""","1","1","1107.39","13.50","25.11","","","0.00","1146.00","0.00","0.00","0.00","","","0.00","0.00","1146.00","2341.00","51.05","0.00","","03/31/15","18600","CAT SCALE","F","0.00","0.00","0.00","03/31/15","6042","0.000","0.750"
"""6069.1""","""@17253 / MACK TRUCKS""","1","0","29.62","27.76","25.82","","","0.00","83.20","0.00","291.19","0.00","","","0.00","291.19","-207.99","","","528.28","44.88","05/11/15","3951","ALLEN INDUSTRIES , INC","F","0.00","0.00","0.00","","","7.000","1.500"
"""6069.2""","""@17254 / MACK TRUCKS""","1","0","0.00","0.00","0.00","","","0.00","0.00","0.00","115.80","0.00","","100.00","0.00","215.80","-215.80","","","292.44","26.21","05/11/15","3951","ALLEN INDUSTRIES , INC","F","0.00","0.00","0.00","","","3.000",""
"""6069.3""","""@17255 / MACK TRUCKS""","1","0","0.00","0.00","0.00","","","0.00","0.00","0.00","742.61","0.00","","160.00","0.00","902.61","-902.61","","","1494.53","39.61","05/11/15","3951","ALLEN INDUSTRIES , INC","F","0.00","0.00","0.00","","","16.250",""
"""6069.4""","""@17256 / MACK TRUCKS""","1","0","0.00","0.00","0.00","","","0.00","0.00","192.46","1437.12","0.00","","500.00","0.00","2129.58","-2129.58","","","3141.19","32.20","05/11/15","3951","ALLEN INDUSTRIES , INC","F","0.00","0.00","0.00","","","23.250",""
"""6071.1""","""@16344 / STONEGATE CROSSING""","1","1","126.10","548.81","588.14","","","0.00","1263.05","273.43","550.15","0.00","","","0.00","823.58","439.47","1296.52","2.58","1296.52","36.48","03/31/15","2449","HUBBELL CONSTRUCTION SERVICES","F","0.00","0.00","0.00","03/31/15","6071","12.500","30.000"
"""6071.2""","""@16072 / STONEGATE CROSSING""","1","1","176.58","1206.21","1661.60","","1886.10","0.00","4930.49","334.16","2114.14","0.00","","3738.30","0.00","6186.60","-1256.11","8509.04","42.06","8509.04","27.29","03/31/15","2449","HUBBELL CONSTRUCTION SERVICES","F","0.00","0.00","0.00","03/31/15","6071","38.000","65.000"
"""6083.2""","""@tm / EASTER SEALS CAMP SUNNYS""","1","1","634.00","24.76","46.06","","","0.00","704.82","0.00","0.00","0.00","","","0.00","0.00","704.82","0.00","","0.00","","04/07/15","4236","EASTER SEALS CAMP SUNNYSIDE","F","0.00","0.00","0.00","04/06/15","6083-2","0.000","1.500"
"""6089.1""","""@tm / K-FORCE STAFFING SERVICE""","18","18","196.69","23.13","21.51","","","11.80","253.13","0.00","0.00","0.00","","","0.00","0.00","253.13","0.00","","0.00","","01/12/15","4262","K-FORCE STAFFING SERVICES","F","0.00","0.00","0.00","01/09/15","6089","0.000","1.250"
"""6106.1""","""@17340 / EXTRA INNINGS SPORTS""","1","1","106.76","92.08","132.20","","","0.00","331.04","95.14","276.35","0.00","","","0.00","371.49","-40.45","564.11","41.32","564.11","34.15","01/12/15","4274","EXTRA INNINGS SPORTS BAR & PATIO","F","0.00","0.00","0.00","01/09/15","6106","5.250","5.500"
"""6106.2""","""@17417 / EXTRA INNINGS SPORTS""","1","1","263.64","337.89","408.45","","223.18","0.00","1233.16","34.20","870.07","0.00","","450.30","0.00","1354.57","-121.41","2034.91","39.40","2034.91","33.43","01/12/15","4274","EXTRA INNINGS SPORTS BAR & PATIO","F","0.00","0.00","0.00","01/09/15","6106","17.500","20.000"
"""6106.3""","""@17341 / EXTRA INNINGS SPORTS""","1","1","0.00","69.75","129.74","","","0.00","199.49","791.11","1413.05","0.00","","","0.00","2204.16","-2004.67","0.00","","3317.88","33.57","03/27/15","4274","EXTRA INNINGS SPORTS BAR & PATIO","F","0.00","0.00","0.00","03/25/15","6106-2","27.000","4.500"
"""6106.4""","""@17418 / EXTRA INNINGS SPORTS""","1","1","131.00","109.58","129.59","","415.37","0.00","785.54","1.71","460.59","0.00","","533.93","0.00","996.23","-210.69","1436.92","45.33","1436.92","30.67","01/12/15","4274","EXTRA INNINGS SPORTS BAR & PATIO","F","0.00","0.00","0.00","01/09/15","6106","9.250","6.500"
"""6106.5""","""@17627 / EXTRA INNINGS SPORTS""","1","1","3.14","58.20","95.30","","","0.00","156.64","2.97","55.86","0.00","","","0.00","58.83","97.81","86.61","-80.86","86.61","32.07","01/12/15","4274","EXTRA INNINGS SPORTS BAR & PATIO","F","0.00","0.00","0.00","01/09/15","6106","1.250","3.500"
"""6106.6""","""@17670 / EXTRA INNINGS SPORTS""","1","1","59.21","13.88","12.91","","","0.00","86.00","0.00","0.00","0.00","","120.00","0.00","120.00","-34.00","0.00","","0.00","","01/12/15","4274","EXTRA INNINGS SPORTS BAR & PATIO","F","0.00","0.00","0.00","01/09/15","6106","0.000","0.750"
"""6106.7""","""@tm / EXTRA INNINGS SPORTS BAR""","1","1","0.00","0.00","0.00","","","0.00","0.00","0.00","0.00","0.00","","","0.00","0.00","0.00","0.00","","0.00","","01/12/15","4274","EXTRA INNINGS SPORTS BAR & PATIO","F","0.00","0.00","0.00","01/09/15","6106","0.000",""
"""6135.1""","""@tm / HOUSBY MACK- ALLEN INDUS""","1","1","0.00","37.13","69.06","","","0.00","106.19","0.00","0.00","0.00","","","0.00","0.00","106.19","250.00","57.52","250.00","100.00","03/27/15","3951","ALLEN INDUSTRIES , INC","F","0.00","0.00","0.00","03/26/15","6135","0.000","2.250"
"""6135.2""","""@tm / HOUSBY MACK- ALLEN INDUS""","1","1","0.00","0.00","0.00","","","0.00","0.00","0.00","0.00","0.00","","","0.00","0.00","0.00","195.00","100.00","195.00","100.00","03/27/15","3951","ALLEN INDUSTRIES , INC","F","0.00","0.00","0.00","03/26/15","6135","0.000",""
"""6135.3""","""@17251 / HOUSBY MACK- ALLEN IN""","1","1","0.00","351.32","652.48","","","0.00","1003.80","0.00","881.79","0.00","","10.00","0.00","891.79","112.01","1414.42","29.03","1414.42","36.95","04/27/15","3951","ALLEN INDUSTRIES , INC","F","0.00","0.00","0.00","04/24/15","6135-2","17.000","21.500"
"""6135.4""","""@17299 / HOUSBY MACK- ALLEN IN""","1","1","175.74","1004.97","1868.32","","1480.54","0.00","4529.57","476.32","2136.40","0.00","","1700.00","0.00","4312.72","216.85","5983.25","24.30","5983.25","27.92","04/30/15","3951","ALLEN INDUSTRIES , INC","F","0.00","0.00","0.00","04/24/15","6135-2","32.000","62.000"
"""6136.1""","""@tm / STORAGE MART""","1","1","8.00","0.00","0.00","","","0.00","8.00","0.00","0.00","0.00","","","0.00","0.00","8.00","163.41","95.10","163.41","100.00","01/12/15","4053","STORAGE MART","F","0.00","0.00","0.00","01/12/15","6136","0.000",""
"""6142.1""","""@17476 / STORAGE MART""","1","1","639.94","391.26","363.90","","4233.91","0.00","5629.01","363.25","321.35","0.00","","1449.19","0.00","2133.79","3495.22","3188.01","-76.57","3188.01","33.07","01/31/15","4053","STORAGE MART","F","0.00","0.00","0.00","01/30/15","6142","8.500","21.250"
"""6142.2""","""@17477 / STORAGE MART""","1","1","172.37","158.08","147.02","","","0.00","477.47","224.48","224.85","0.00","","102.69","0.00","552.02","-74.55","853.06","44.03","853.06","35.29","01/31/15","4053","STORAGE MART","F","0.00","0.00","0.00","01/30/15","6142","6.000","8.500"
"""6142.3""","""@17478 / STORAGE MART""","1","1","0.00","0.00","0.00","","","0.00","0.00","0.00","0.00","0.00","","3055.00","0.00","3055.00","-3055.00","3992.05","100.00","4002.05","23.66","01/31/15","4053","STORAGE MART","F","0.00","0.00","0.00","01/30/15","6142","0.000",""
"""6142.4""","""@17479 / STORAGE MART""","1","1","0.00","0.00","0.00","","","0.00","0.00","0.00","0.00","0.00","","975.00","0.00","975.00","-975.00","1277.25","100.00","1277.25","23.66","01/31/15","4053","STORAGE MART","F","0.00","0.00","0.00","01/30/15","6142","0.000",""
"""6144.1""","""@17433 / HOYT SHERMAN PLACE""","1","1","17724.41","1545.30","1790.25","","","0.00","21059.96","867.70","3697.15","0.00","","17380.33","0.00","21945.18","-885.22","29640.90","28.95","29640.90","25.96","02/25/15","4295","HOYT SHERMAN PLACE","F","0.00","0.00","0.00","02/12/15","6144","73.500","101.500"
"""6154.1""","""@tm / SUE KOENIGSFELD""","1","1","0.00","16.50","15.35","","","0.00","31.85","0.00","0.00","0.00","","","0.00","0.00","31.85","0.00","","0.00","","02/28/15","3546","SUE KOENIGSFELD","F","0.00","0.00","0.00","02/28/15","6154","0.000","1.000"
"""61620""","""221-0210 5'-4 1/2"" X 20' HIGH""","1","1","2623.95","503.28","468.06","","","0.00","3595.29","3076.02","772.00","0.00","","","0.00","3848.02","-252.73","","","0.00","","03/31/15","","","F","3756.33","0.00","0.00","","","20.000","34.500"
"""6166.1""","""@16612A / BP AMOCO""","1","1","0.00","368.45","680.40","","2935.00","0.00","3983.85","83.52","1834.94","0.00","","3000.00","0.00","4918.46","-934.61","6860.22","41.93","6860.22","28.30","02/28/15","3808","ELLIOTT OIL CO.","F","0.00","0.00","0.00","02/28/15","6166","40.000","22.500"
"""6166.2""","""@16650A / BP AMOCO""","1","1","0.00","0.00","0.00","","","0.00","0.00","0.00","733.98","0.00","","","0.00","733.98","-733.98","1100.15","100.00","1100.15","33.28","02/28/15","3808","ELLIOTT OIL CO.","F","0.00","0.00","0.00","02/28/15","6166","16.000",""
"""6166.3""","""@17276B / BP AMOCO""","1","1","477.25","1429.38","2095.12","","14600.00","0.00","18601.75","501.03","4521.34","0.00","","13816.57","0.00","18838.94","-237.19","25767.45","27.81","25767.45","26.89","02/28/15","3808","ELLIOTT OIL CO.","F","0.00","0.00","0.00","02/28/15","6166","60.000","89.000"
"""6166.4""","""@17277 / BP AMOCO""","1","1","466.00","0.00","0.00","","","0.00","466.00","0.00","0.00","0.00","","480.00","0.00","480.00","-14.00","625.00","25.44","624.00","23.08","02/28/15","3808","ELLIOTT OIL CO.","F","0.00","0.00","0.00","02/28/15","6166","0.000",""
"""6166.5""","""@17313 / BP AMOCO""","1","1","2708.94","1423.53","1335.06","","","0.00","5467.53","772.60","1003.60","0.00","","2027.52","0.00","3803.72","1663.81","5758.59","5.05","5758.59","33.95","02/28/15","3808","ELLIOTT OIL CO.","F","0.00","0.00","0.00","02/28/15","6166","26.000","88.500"
"""6166.6""","""@tm / BP AMOCO""","1","1","0.00","0.00","0.00","","","0.00","0.00","0.00","0.00","0.00","","","0.00","0.00","0.00","1335.00","100.00","1335.00","100.00","02/28/15","3808","ELLIOTT OIL CO.","F","0.00","0.00","0.00","02/28/15","6166","0.000",""
"""61679""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2637.00","461.96","429.64","","","0.00","3528.60","2827.59","772.00","0.00","","","0.00","3599.59","-70.99","","","0.00","","03/25/15","","","F","3745.17","0.00","0.00","","","20.000","29.750"
"""6181.3""","""@17273 / GERRY AMBROSE""","1","1","1856.50","1448.01","1718.41","262.74","1500.00","0.00","6785.66","2059.72","2509.65","0.00","","1950.00","0.00","6519.37","266.29","9777.92","30.60","9777.92","33.33","01/15/15","4311","GERRY AMBROSE","F","0.00","0.00","0.00","12/31/14","6181","53.000","86.000"
"""6194.4""","""@tm / CAT SCALE""","1","1","5280.55","0.00","0.00","","","0.00","5280.55","0.00","0.00","0.00","","","0.00","0.00","5280.55","10893.00","51.52","10893.00","100.00","02/25/15","18600","CAT SCALE","F","0.00","0.00","0.00","02/12/15","6194","0.000",""
"""6194.5""","""@tm / CAT SCALE""","3","4","21977.09","65.38","60.80","","2200.00","0.00","24303.27","0.00","0.00","0.00","","","0.00","0.00","24303.27","40536.00","40.05","40536.00","100.00","02/25/15","18600","CAT SCALE","F","0.00","0.00","0.00","02/12/15","6194","0.000","4.500"
"""6200.1""","""@17720 / ORANGE THEORY FITNESS""","1","1","605.00","977.53","1026.29","","","0.00","2608.82","821.75","2127.85","0.00","","67.53","0.00","3017.13","-408.31","4621.32","43.55","4621.32","34.71","01/20/15","4315","ORANGE THEORY FITNESS","F","0.00","0.00","0.00","01/16/15","6200","45.000","59.250"
"""6200.2""","""@17857 / ORANGE THEORY FITNESS""","1","1","80.94","71.07","80.05","","","0.00","232.06","100.37","185.55","0.00","","","0.00","285.92","-53.86","469.63","50.59","469.63","39.12","01/31/15","4315","ORANGE THEORY FITNESS","F","0.00","0.00","0.00","01/16/15","6200","4.500","4.000"
"""6204.1""","""@17691 / GLOBE LOANS""","1","1","635.71","1324.47","1421.83","","","0.00","3382.01","488.83","1819.05","0.00","","293.35","0.00","2601.23","780.78","3949.14","14.36","3949.14","34.13","01/12/15","4317","GLOBE LOANS","F","0.00","0.00","0.00","01/09/15","6204","37.000","81.000"
"""6206.1""","""@17309 / GREATER IOWA CREDIT U""","1","1","256.00","0.00","0.00","","","0.00","256.00","0.00","77.20","0.00","","","0.00","77.20","178.80","125.00","-104.80","124.29","37.89","02/28/15","4319","GREATER IOWA CREDIT UNION","F","0.00","0.00","0.00","02/28/15","6206","2.000",""
"""6206.2""","""@17310 / GREATER IOWA CREDIT U""","1","1","0.00","63.00","115.79","","","0.00","178.79","0.00","154.89","0.00","","","0.00","154.89","23.90","300.00","40.40","277.39","44.16","02/28/15","4319","GREATER IOWA CREDIT UNION","F","0.00","0.00","0.00","02/28/15","6206","3.500","4.000"
"""6206.3""","""@17312 / GREATER IOWA CREDIT U""","1","1","22256.35","671.75","1173.06","","","0.00","24101.16","256.57","2481.48","0.00","","22632.60","0.00","25370.65","-1269.49","33684.06","28.45","33684.06","24.68","02/28/15","4319","GREATER IOWA CREDIT UNION","F","0.00","0.00","0.00","02/28/15","6206","45.500","41.000"
"""6206.4""","""@tm / GREATER IOWA CREDIT UNIO""","1","1","124.34","93.76","172.99","","","0.00","391.09","0.00","0.00","0.00","","","0.00","0.00","391.09","581.34","32.73","581.34","100.00","02/28/15","4319","GREATER IOWA CREDIT UNION","F","0.00","0.00","0.00","02/28/15","6206","0.000","6.000"
"""6209.1""","""@17826 / AMERICAN ABSTRACT""","1","1","173.20","339.11","315.36","","","0.00","827.67","799.46","1464.65","0.00","","","0.00","2264.11","-1436.44","853.43","3.02","3157.44","28.29","07/31/15","4322","AMERICAN ABSTRACT","F","0.00","0.00","0.00","07/27/15","6209","18.000","21.000"
"""6209.2""","""@17986 / AMERICAN ABSTRACT""","1","1","54.53","572.15","1056.01","","","0.00","1682.69","42.92","1907.60","0.00","","58.65","0.00","2009.17","-326.48","2692.46","37.50","2692.46","25.38","07/31/15","4322","AMERICAN ABSTRACT","F","0.00","0.00","0.00","07/27/15","6209","26.000","36.000"
"""6214.2""","""@18057 / CROSSROADS SHOOTING S""","1","1","1190.18","1102.29","1140.94","","","0.00","3433.41","417.02","1486.55","0.00","","3324.84","0.00","5228.41","-1795.00","6544.83","47.54","6544.83","20.11","01/31/15","4326","CROSSROADS SHOOTING SPORTS","F","0.00","0.00","0.00","01/15/15","6214","35.500","70.250"
"""6214.3""","""@18086 / CROSSROADS SHOOTING S""","1","1","354.78","295.89","397.25","","","0.00","1047.92","94.58","1115.65","0.00","","387.10","0.00","1597.33","-549.41","2402.68","56.39","2402.68","33.52","01/31/15","4326","CROSSROADS SHOOTING SPORTS","F","0.00","0.00","0.00","01/15/15","6214","24.500","17.500"
"""6215.1""","""@17850 / SUBWAY""","1","1","861.45","1350.31","1706.45","","","0.00","3918.21","0.00","31.85","0.00","","9659.71","0.00","9691.56","-5773.35","10667.44","63.27","9709.07","0.18","01/31/15","4327","SUBWAY - DEB FISHER","F","0.00","0.00","0.00","01/30/15","6215","1.000","73.000"
"""6215.2""","""@17851 / SUBWAY""","1","1","32.00","63.75","118.58","","","0.00","214.33","79.78","469.49","0.00","","","0.00","549.27","-334.94","899.17","76.16","899.17","38.91","01/31/15","4327","SUBWAY - DEB FISHER","F","0.00","0.00","0.00","01/30/15","6215","9.000","4.000"
"""6219.1""","""@17840B / SYMETRA--IMAGE GROUP""","1","1","56.02","295.89","427.72","","","0.00","779.63","102.48","298.45","0.00","","8.00","0.00","408.93","370.70","653.44","-19.31","653.44","37.42","01/12/15","4329","IMAGE GROUP","F","0.00","0.00","0.00","01/08/15","6219","7.250","16.500"
"""6219.2""","""@17842 / SYMETRA--IMAGE GROUP""","1","1","0.00","78.75","146.48","","","0.00","225.23","0.00","100.10","0.00","","","0.00","100.10","125.13","155.16","-45.16","155.16","35.49","01/12/15","4329","IMAGE GROUP","F","0.00","0.00","0.00","01/08/15","6219","1.750","5.250"
"""6219.3""","""@17844 / SYMETRA--IMAGE GROUP""","1","1","0.00","600.44","1116.85","","18.63","0.00","1735.92","58.00","1944.80","0.00","","40.80","0.00","2043.60","-307.68","2570.26","32.46","2570.26","20.49","01/31/15","4329","IMAGE GROUP","F","0.00","0.00","0.00","01/08/15","6219","18.000","37.000"
"""6219.4""","""@17845 / SYMETRA--IMAGE GROUP""","1","1","0.00","0.00","0.00","","","0.00","0.00","0.00","171.60","0.00","","","0.00","171.60","-171.60","275.00","100.00","265.98","35.48","01/12/15","4329","IMAGE GROUP","F","0.00","0.00","0.00","01/08/15","6219","3.000",""
"""6219.5""","""@17847 / SYMETRA--IMAGE GROUP""","2","2","1859.45","955.43","888.57","","","0.00","3703.45","2270.94","2926.85","0.00","","866.48","0.00","6064.27","-2360.82","9000.00","58.85","9546.94","36.48","01/12/15","4329","IMAGE GROUP","F","0.00","0.00","0.00","01/08/15","6219","76.000","56.250"
"""6219.6""","""@tm / SYMETRA--IMAGE GROUP""","1","1","20.40","0.00","0.00","","","0.00","20.40","0.00","0.00","0.00","","","0.00","0.00","20.40","0.00","","0.00","","01/31/15","4329","IMAGE GROUP","F","0.00","0.00","0.00","01/08/15","6219","0.000",""
