"","Eagle Sign Company"
"","OPEN WORK ORDERS AS OF 12/31/21"

"Work Order","Quote/Part/Description","Qty Mfg","Qty Comp","Act Material","Act Labor","Act Burden","Act CNCRT","Act OUT1","Act UTax","Act Total","Est Material","Est Labor","Est Burden","Est CNCRT","Est OUT1","Est UTax","Est Total","Var Cost","Act Billing","Act GM %","Est Billing","Est GM %","Due Date","Cust No","Customer Name","C/F","STD Comp $","Est COGS","Net WIP","Invoice Date","Invoice Nbr","Est Hrs","Act Hrs"
"""10437.1""","""@32417 / VAN WALL EQUIPMENT""","1","","1064.62","451.17","419.61","","","0.00","1935.40","2499.78","3269.50","0.00","","115.00","0.00","5884.28","-3948.88","10284.96","81.18","10284.96","42.79","10/25/21","5791","VAN WALL EQUIPMENT","C","0.00","0.00","1935.40","03/03/22","10437","70.500","78.500"
"""10437.2""","""@32394 / VAN WALL EQUIPMENT""","1","","0.00","22.25","20.69","","","0.00","42.94","0.00","0.00","0.00","","","0.00","0.00","42.94","0.00","","135.00","100.00","10/25/21","5791","VAN WALL EQUIPMENT","C","0.00","0.00","42.94","03/03/22","10437","0.000","1.000"
"""10441.4""","""@32795 / HOPE PLAZA""","1","","726.30","168.88","157.06","","","0.00","1052.24","3965.13","4106.19","0.00","","","0.00","8071.32","-7019.08","14009.73","92.49","14009.73","42.39","12/22/21","5889","HOPE DEVELOPMENT AND REALTY","C","0.00","0.00","1052.24","04/20/22","10441","87.500","106.000"
"""10441.5""","""@32796 / HOPE PLAZA""","1","","783.30","107.13","99.63","","","0.00","990.06","3790.67","4063.73","0.00","","","0.00","7854.40","-6864.34","13713.70","92.78","13713.70","42.73","12/22/21","5889","HOPE DEVELOPMENT AND REALTY","C","0.00","0.00","990.06","04/20/22","10441","86.500","68.750"
"""10441.6""","""@32927 / HOPE PLAZA""","1","","0.00","44.50","41.38","","","0.00","85.88","0.00","0.00","0.00","","","0.00","0.00","85.88","0.00","","135.00","100.00","12/01/21","5889","HOPE DEVELOPMENT AND REALTY","C","0.00","0.00","85.88","04/20/22","10441","0.000","2.000"
"""10462.1""","""@32609 / CROSSWINDS BUSINESS P""","1","","1451.10","237.64","221.01","","2305.00","0.00","4214.75","1103.21","2129.14","0.00","","3672.48","0.00","6904.83","-2690.08","10362.96","59.33","10362.96","33.37","11/15/21","2449","HUBBELL CONSTRUCTION SERVICES","C","0.00","0.00","4214.75","04/27/22","10462","42.000","31.250"
"""10462.3""","""@32712 / CROSSWINDS BUSINESS P""","1","","574.98","11.00","10.23","","","0.00","596.21","5.80","227.92","0.00","","574.99","0.00","808.71","-212.50","1200.12","50.32","1200.12","32.61","12/11/21","2449","HUBBELL CONSTRUCTION SERVICES","C","0.00","0.00","596.21","04/27/22","10462","4.500","2.250"
"""10462.4""","""@footing / CROSSWINDS BUSINESS""","1","","0.00","0.00","0.00","","635.00","0.00","635.00","0.00","0.00","0.00","","","0.00","0.00","635.00","","","0.00","","12/17/21","2449","HUBBELL CONSTRUCTION SERVICES","C","0.00","0.00","635.00","","","0.000",""
"""10468.1""","""@32552 / ALTOONA CHRISTIAN CHU""","1","","25926.23","359.64","334.46","","2560.00","0.00","29180.33","1569.33","4118.57","0.00","","28796.19","0.00","34484.09","-5303.76","46116.06","36.72","46116.06","25.22","11/22/21","5358","ALTOONA CHRISTIAN CHURCH","C","0.00","0.00","29180.33","01/11/22","10468","77.000","50.000"
"""10468.2""","""@32578 / ALTOONA CHRISTIAN CHU""","1","","0.00","33.38","31.04","","","0.00","64.42","0.00","0.00","0.00","","","0.00","0.00","64.42","0.00","","150.00","100.00","11/11/21","5358","ALTOONA CHRISTIAN CHURCH","C","0.00","0.00","64.42","01/11/22","10468","0.000","1.500"
"""10472.1""","""@32692 / POET BIOREFINING - PR""","1","","0.00","32.25","30.00","","0.00","0.00","62.25","49.30","1181.46","0.00","","52.28","0.00","1283.04","-1220.79","1919.42","96.76","1919.42","33.15","12/06/21","2141","PRIDE NEON, INC.","C","0.00","0.00","62.25","01/31/22","10472","17.000","1.500"
"""10473.1""","""@32691 / POET BIOREFINING - PR""","1","","0.00","244.13","384.26","","","0.00","628.39","49.30","897.96","0.00","","52.28","0.00","999.54","-371.15","1477.16","57.46","1477.16","32.33","12/07/21","2141","PRIDE NEON, INC.","C","0.00","0.00","628.39","01/31/22","10473","12.000","15.750"
"""10478.1""","""@32660 / BEYOND CBD""","1","","1321.97","1005.19","934.89","","","0.00","3262.05","1106.28","2425.00","0.00","","41.28","0.00","3572.56","-310.51","6291.53","48.15","6291.53","43.22","12/15/21","5896","BEYOND CBD","C","0.00","0.00","3262.05","01/12/22","10478","50.500","60.250"
"""10478.2""","""@32759 / BEYOND CBD""","1","","0.00","22.25","20.69","","","0.00","42.94","0.00","0.00","0.00","","","0.00","0.00","42.94","0.00","","135.00","100.00","12/15/21","5896","BEYOND CBD","C","0.00","0.00","42.94","01/12/22","10478","0.000","1.000"
"""10479.1""","""@32682 / SILK ELEPHANT""","1","","585.09","562.52","632.56","","","0.00","1780.17","495.76","879.06","0.00","","","0.00","1374.82","405.35","2388.29","25.46","2388.29","42.43","12/02/21","5883","SILK ELEPHANT","C","0.00","0.00","1780.17","01/03/22","10479","18.500","28.750"
"""10479.2""","""@32737 / SILK ELEPHANT""","1","","1608.32","1411.92","1725.21","","","0.00","4745.45","1254.00","2489.19","0.00","","","0.00","3743.19","1002.26","6187.68","23.31","6187.68","39.51","12/02/21","5883","SILK ELEPHANT","C","0.00","0.00","4745.45","01/03/22","10479","51.500","75.250"
"""10479.3""","""@32738 / SILK ELEPHANT""","1","","1238.05","468.44","440.34","","","0.00","2146.83","1274.58","2667.28","0.00","","","0.00","3941.86","-1795.03","6187.68","65.30","6187.68","36.30","12/02/21","5883","SILK ELEPHANT","C","0.00","0.00","2146.83","01/03/22","10479","54.000","22.750"
"""10479.4""","""@33000 / SILK ELEPHANT""","2","","0.00","32.38","50.11","","","0.00","82.49","7.69","120.96","0.00","","","0.00","128.65","-46.16","189.44","56.46","189.44","32.09","12/30/21","5883","SILK ELEPHANT","C","0.00","0.00","82.49","01/06/22","10479-2","2.300","1.500"
"""10479.5""","""@33001 / SILK ELEPHANT""","1","","0.00","21.63","30.12","","","0.00","51.75","3.84","60.50","0.00","","","0.00","64.34","-12.59","94.72","45.37","94.72","32.07","12/30/21","5883","SILK ELEPHANT","C","0.00","0.00","51.75","01/06/22","10479-2","1.150","1.000"
"""10479.6""","""@33002 / SILK ELEPHANT""","1","","0.00","32.38","50.11","","","0.00","82.49","9.61","86.48","0.00","","","0.00","96.09","-13.60","143.37","42.46","143.37","32.98","12/30/21","5883","SILK ELEPHANT","C","0.00","0.00","82.49","01/06/22","10479-2","1.650","1.500"
"""10479.7""","""@33025 / SILK ELEPHANT""","1","","0.00","21.64","30.14","","","0.00","51.78","3.84","60.50","0.00","","","0.00","64.34","-12.56","94.72","45.33","94.72","32.07","12/30/21","5883","SILK ELEPHANT","C","0.00","0.00","51.78","01/06/22","10479-2","1.150","1.000"
"""10479.8""","""@33063 / SILK ELEPHANT""","1","","0.00","11.13","10.35","","","0.00","21.48","0.00","0.00","0.00","","","0.00","0.00","21.48","0.00","","150.00","100.00","12/30/21","5883","SILK ELEPHANT","C","0.00","0.00","21.48","01/03/22","10479","0.000","0.500"
"""10479.9""","""@33124 / SILK ELEPHANT""","1","","0.00","21.64","30.14","","","0.00","51.78","3.84","88.59","0.00","","","0.00","92.43","-40.65","135.31","61.73","135.31","31.69","12/30/21","5883","SILK ELEPHANT","C","0.00","0.00","51.78","01/06/22","10479-2","1.750","1.000"
"""10484.1""","""@32671B / MCKEE AUTO & RV""","1","","43024.28","53.37","94.10","","0.00","0.00","43171.75","3496.88","5609.86","0.00","","48172.60","0.00","57279.34","-14107.59","77371.32","44.20","77371.32","25.97","12/06/21","5898","MCKEE AUTO & RV","C","0.00","0.00","43171.75","06/18/22","10484","119.000","145.750"
"""10493.1""","""@32066 / US CELLULAR - ATLAS S""","1","","0.00","69.89","128.38","","","0.00","198.27","0.00","157.30","0.00","","","0.00","157.30","40.97","250.00","20.69","250.00","37.08","01/07/22","2535","ATLAS SIGN INDUSTRIES","C","0.00","0.00","198.27","02/03/22","10493","2.750","3.250"
"""10493.4""","""@32069 / US CELLULAR - ATLAS S""","1","","0.00","22.26","20.70","","","0.00","42.96","0.00","0.00","0.00","","","0.00","0.00","42.96","0.00","","135.00","100.00","01/07/22","2535","ATLAS SIGN INDUSTRIES","C","0.00","0.00","42.96","02/03/22","10493","0.000","1.000"
"""10493.6""","""@33111 / US CELLULAR - ATLAS S""","1","","356.18","32.63","30.35","","","0.00","419.16","104.44","654.16","0.00","","1752.51","0.00","2511.11","-2091.95","3616.34","88.41","3616.34","30.56","01/07/22","2535","ATLAS SIGN INDUSTRIES","C","0.00","0.00","419.16","02/03/22","10493","11.000","4.000"
"""10494.2""","""@32074 / US CELLULAR - ATLAS S""","1","","0.00","25.50","47.43","","","0.00","72.93","0.00","157.30","0.00","","","0.00","157.30","-84.37","250.00","70.83","250.00","37.08","01/06/22","2535","ATLAS SIGN INDUSTRIES","C","0.00","0.00","72.93","","","2.750","1.000"
"""10494.5""","""@32078 / US CELLULAR - ATLAS S""","1","","0.00","16.69","15.52","","","0.00","32.21","0.00","0.00","0.00","","","0.00","0.00","32.21","0.00","","135.00","100.00","01/06/22","2535","ATLAS SIGN INDUSTRIES","C","0.00","0.00","32.21","","","0.000","0.750"
"""10494.7""","""@32856 / US CELLULAR - ATLAS S""","1","","109.24","53.75","49.99","","","0.00","212.98","176.45","169.84","0.00","","","0.00","346.29","-133.31","603.99","64.74","603.99","42.67","01/06/22","2535","ATLAS SIGN INDUSTRIES","C","0.00","0.00","212.98","","","4.000","3.500"
"""10500.1""","""@32816 / CITY OF HALBUR""","1","","12976.16","16.25","15.12","","","0.00","13007.53","1381.74","2793.37","0.00","","13214.00","0.00","17389.11","-4381.58","24421.56","46.74","24421.56","28.80","12/15/21","5902","CITY OF HALBUR","C","0.00","0.00","13007.53","02/15/22","10500","49.750","51.500"
"""10513.5""","""@32853 / US CELLULAR - ATLAS S""","1","","0.00","16.69","15.52","","","0.00","32.21","0.00","0.00","0.00","","","0.00","0.00","32.21","0.00","","150.00","100.00","12/16/21","2535","ATLAS SIGN INDUSTRIES","C","0.00","0.00","32.21","04/04/22","10513","0.000","0.750"
"""10515.1""","""@32539 / HERITAGE BUILDING MAI""","1","","147.59","189.80","176.51","","0.00","0.00","513.90","513.21","1589.28","0.00","","35.50","0.00","2137.99","-1624.09","3723.59","86.20","3723.59","42.58","12/30/21","5905","HERITAGE BUILDING MAINTENANCE","C","0.00","0.00","513.90","02/28/22","10515","32.000","26.000"
"""10515.2""","""@32541 / HERITAGE BUILDING MAI""","1","","204.84","0.00","0.00","","","0.00","204.84","292.89","773.79","0.00","","48.00","0.00","1114.68","-909.84","1954.69","89.52","1954.69","42.97","12/30/21","5905","HERITAGE BUILDING MAINTENANCE","C","0.00","0.00","204.84","02/28/22","10515","15.500","19.750"
"""10515.5""","""@32923 / HERITAGE BUILDING MAI""","1","","0.00","38.94","36.21","","","0.00","75.15","0.00","0.00","0.00","","","0.00","0.00","75.15","0.00","","135.00","100.00","12/28/21","5905","HERITAGE BUILDING MAINTENANCE","C","0.00","0.00","75.15","02/28/22","10515","0.000","1.750"
"""10516.1""","""@32798 / WHOLISTIC HEALTH CENT""","1","","137.53","339.64","379.60","","","0.00","856.77","1410.18","971.98","0.00","","9.00","0.00","2391.16","-1534.39","4193.50","79.57","4193.50","42.98","12/16/21","5906","WHOLISTIC HEALTH CENTER","C","0.00","0.00","856.77","01/19/22","10516","19.000","16.750"
"""10516.2""","""@32799 / WHOLISTIC HEALTH CENT""","1","","40.30","37.63","35.00","","","0.00","112.93","40.75","157.03","0.00","","","0.00","197.78","-84.85","313.28","63.95","313.28","36.87","12/16/21","5906","WHOLISTIC HEALTH CENTER","C","0.00","0.00","112.93","01/19/22","10516","3.250","1.750"
"""10516.3""","""@32842 / WHOLISTIC HEALTH CENT""","1","","7.62","107.76","178.92","","","0.00","294.30","3.84","126.73","0.00","","","0.00","130.57","163.73","199.22","-47.73","199.22","34.46","12/16/21","5906","WHOLISTIC HEALTH CENTER","C","0.00","0.00","294.30","01/19/22","10516","2.500","5.000"
"""10516.4""","""@32838 / WHOLISTIC HEALTH CENT""","1","","0.00","38.94","36.21","","","0.00","75.15","0.00","0.00","0.00","","","0.00","0.00","75.15","0.00","","150.00","100.00","12/16/21","5906","WHOLISTIC HEALTH CENTER","C","0.00","0.00","75.15","01/19/22","10516","0.000","1.750"
"""10517.1""","""@32837 / VETERANS MEMORIAL COM""","1","","0.00","123.69","213.26","","","0.00","336.95","0.00","399.90","0.00","","","0.00","399.90","-62.95","571.79","41.07","571.79","30.06","11/17/21","5659","CHOICE CREATIVE SOLUTIONS","C","0.00","0.00","336.95","02/10/22","10517","4.500","5.750"
"""10517.3""","""@32969 / VETERANS MEMORIAL COM""","1","","0.00","16.69","15.52","","","0.00","32.21","0.00","84.92","0.00","","515.00","0.00","599.92","-567.71","0.00","","665.00","9.79","11/16/21","5659","CHOICE CREATIVE SOLUTIONS","C","0.00","0.00","32.21","02/10/22","10517","2.000","0.750"
"""10521.1""","""@32727 / CAT #640""","1","","509.25","16.50","15.35","","","0.00","541.10","503.10","339.68","0.00","","351.00","0.00","1193.78","-652.68","1911.41","71.69","1911.41","37.54","12/23/21","18600","CAT SCALE","C","0.00","0.00","541.10","04/26/22","10521","8.000","0.750"
"""10523.1""","""@tm / CAT #3318""","1","","8.24","0.00","0.00","","0.00","0.00","8.24","0.00","0.00","0.00","","","0.00","0.00","8.24","0.00","","0.00","","11/24/21","18600","CAT SCALE","C","0.00","0.00","8.24","02/28/22","10523-1","0.000",""
"""10524.1""","""@32758 / TNK NAILUX""","1","","67.39","429.01","399.00","","68.75","0.00","964.15","455.32","1226.99","0.00","","","0.00","1682.31","-718.16","2738.43","64.79","2794.31","39.80","12/28/21","5909","TNK NAILUX","C","0.00","0.00","964.15","01/11/22","10524","25.000","31.750"
"""10524.2""","""@32924 / TNK NAILUX""","1","","0.00","33.38","31.04","","","0.00","64.42","0.00","0.00","0.00","","","0.00","0.00","64.42","0.00","","135.00","100.00","12/28/21","5909","TNK NAILUX","C","0.00","0.00","64.42","01/11/22","10524","0.000","1.500"
"""10526.1""","""@32778A / LOF-XPRESS OIL CHANG""","2","","58.56","87.13","81.04","","0.00","0.00","226.73","1035.01","1727.62","0.00","","","0.00","2762.63","-2535.90","4660.28","95.13","4660.28","40.72","12/30/21","4254","LOF-XPRESS OIL CHANGE","C","0.00","0.00","226.73","02/17/22","10526","34.500","48.000"
"""10526.2""","""@32779 / LOF-XPRESS OIL CHANGE""","2","","73.97","43.50","40.46","","0.00","0.00","157.93","649.90","2094.01","0.00","","","0.00","2743.91","-2585.98","3224.84","95.10","3224.84","14.91","12/30/21","4254","LOF-XPRESS OIL CHANGE","C","0.00","0.00","157.93","02/17/22","10526","40.000","17.750"
"""10526.3""","""@32780A / LOF-XPRESS OIL CHANG""","1","","26.36","21.75","20.24","","0.00","0.00","68.35","486.79","1074.72","0.00","","","0.00","1561.51","-1493.16","2642.55","97.41","2642.55","40.91","12/30/21","4254","LOF-XPRESS OIL CHANGE","C","0.00","0.00","68.35","02/17/22","10526","21.500","25.000"
"""10526.4""","""@32801 / LOF-XPRESS OIL CHANGE""","1","","0.00","16.69","15.52","","","0.00","32.21","0.00","0.00","0.00","","","0.00","0.00","32.21","0.00","","150.00","100.00","12/30/21","4254","LOF-XPRESS OIL CHANGE","C","0.00","0.00","32.21","02/17/22","10526","0.000","0.750"
"""10527.1""","""@32721A / LOF-XPRESS OIL CHANG""","1","","46.14","60.25","56.05","","0.00","0.00","162.44","544.27","938.12","0.00","","45.00","0.00","1527.39","-1364.95","2602.82","93.76","2602.82","41.32","12/30/21","4227","LOF-XPRESS OIL CHANGE","C","0.00","0.00","162.44","02/28/22","10527","18.750","28.000"
"""10527.3""","""@32732 / LOF-XPRESS OIL CHANGE""","1","","0.00","72.32","67.25","","","0.00","139.57","0.00","0.00","0.00","","","0.00","0.00","139.57","0.00","","150.00","100.00","12/30/21","4227","LOF-XPRESS OIL CHANGE","C","0.00","0.00","139.57","02/28/22","10527","0.000","7.500"
"""10527.4""","""@32777A / LOF-XPRESS OIL CHANG""","2","","185.44","43.88","40.81","","0.00","0.00","270.13","252.68","922.36","0.00","","","0.00","1175.04","-904.91","1995.84","86.47","1995.84","41.13","12/30/21","4227","LOF-XPRESS OIL CHANGE","C","0.00","0.00","270.13","02/28/22","10527","17.520","16.000"
"""10527.5""","""@32781 / LOF-XPRESS OIL CHANGE""","2","","54.19","59.75","55.58","","0.00","0.00","169.52","508.77","1431.40","0.00","","","0.00","1940.17","-1770.65","3224.84","94.74","3224.84","39.84","12/30/21","4227","LOF-XPRESS OIL CHANGE","C","0.00","0.00","169.52","02/28/22","10527","27.000","15.250"
"""10528.1""","""@31550 / LOF-XPRESS OIL CHANGE""","1","","0.00","89.01","82.77","","","2.00","173.78","0.00","0.00","0.00","","","0.00","0.00","173.78","0.00","","150.00","100.00","12/31/21","5910","LOF-XPRESS OIL CHANGE","C","0.00","0.00","173.78","05/31/22","10528","0.000","15.250"
"""10528.10""","""@32964 / LOF-XPRESS OIL CHANGE""","1","","37.03","116.75","208.56","","","213.60","575.94","2816.71","2951.02","0.00","","","0.00","5767.73","-5191.79","10244.00","94.38","10244.00","43.70","12/31/21","5910","LOF-XPRESS OIL CHANGE","C","0.00","0.00","575.94","05/31/22","10528","61.500","81.000"
"""10528.12""","""@33050 / LOF-XPRESS OIL CHANGE""","1","","1048.02","392.63","639.97","","","2992.19","5072.81","3818.75","7260.17","0.00","","39975.18","0.00","51054.10","-45981.29","71936.00","92.95","71936.00","29.03","12/30/21","5910","LOF-XPRESS OIL CHANGE","C","0.00","0.00","5072.81","05/31/22","10528","146.750","99.500"
"""10528.13""","""@33087 / LOF-XPRESS OIL CHANGE""","1","","80.20","91.88","85.46","","0.00","183.69","441.23","1703.29","3746.54","0.00","","","0.00","5449.83","-5008.60","9390.62","95.30","9390.62","41.97","12/30/21","5910","LOF-XPRESS OIL CHANGE","C","0.00","0.00","441.23","06/30/22","10528-2","74.000","94.750"
"""10528.14""","""@33088 / LOF-XPRESS OIL CHANGE""","1","","48.12","70.38","65.46","","0.00","147.96","331.92","1704.97","3746.54","0.00","","","0.00","5451.51","-5119.59","9402.15","96.47","9402.15","42.02","12/30/21","5910","LOF-XPRESS OIL CHANGE","C","0.00","0.00","331.92","05/31/22","10528","74.000","77.750"
"""10528.2""","""@32314 / LOF-XPRESS OIL CHANGE""","3","","89.38","32.26","30.00","","0.00","94.29","245.93","923.21","1358.03","0.00","","","0.00","2281.24","-2035.31","3771.00","93.48","3771.00","39.51","12/31/21","5910","LOF-XPRESS OIL CHANGE","C","0.00","0.00","245.93","05/31/22","10528","26.640","29.000"
"""10528.4""","""@32318 / LOF-XPRESS OIL CHANGE""","3","","89.38","32.26","30.00","","0.00","90.05","241.69","923.21","1358.03","0.00","","","0.00","2281.24","-2039.55","3771.00","93.59","3771.00","39.51","12/31/21","5910","LOF-XPRESS OIL CHANGE","C","0.00","0.00","241.69","05/31/22","10528","26.640","23.000"
"""10540.1""","""@tm / LOF-XPRESS OIL CHANGE""","1","","0.00","330.25","614.27","289.92","0.00","2.35","1236.79","0.00","0.00","0.00","","","0.00","0.00","1236.79","4799.28","74.23","4799.28","100.00","12/30/21","5910","LOF-XPRESS OIL CHANGE","C","0.00","0.00","1236.79","07/27/22","10540","0.000","26.500"
"""10544.1""","""@33053 / THOMAS REST HAVEN""","1","","0.00","37.63","70.00","","","0.00","107.63","44.13","484.95","0.00","","246.72","0.00","775.80","-668.17","1240.74","91.33","1240.74","37.47","12/20/21","5914","THOMAS REST HAVEN","C","0.00","0.00","107.63","02/24/22","10544","8.500","3.250"
"""10548.8""","""@32388 / ATHLETICO PHYSICAL TH""","1","","0.00","22.25","20.69","","","0.00","42.94","0.00","0.00","0.00","","","0.00","0.00","42.94","150.00","71.37","150.00","100.00","01/10/22","5258","PATTISONID","C","0.00","0.00","42.94","06/24/22","10548","0.000","2.000"
"""10549.1""","""@30248 / REDEEMER BAPTIST CHUR""","1","","0.00","139.76","129.97","","","0.00","269.73","0.00","0.00","0.00","","","0.00","0.00","269.73","0.00","","150.00","100.00","12/03/21","4114","REDEEMER BAPTIST CHURCH","C","0.00","0.00","269.73","01/28/22","10549","0.000","7.500"
"""10549.2""","""@32935 / REDEEMER BAPTIST CHUR""","1","","372.76","194.01","180.43","","","0.00","747.20","167.68","717.47","0.00","","214.27","0.00","1099.42","-352.22","1761.19","57.57","1761.19","37.58","12/03/21","4114","REDEEMER BAPTIST CHURCH","C","0.00","0.00","747.20","01/28/22","10549","13.000","22.500"
"""10553.1""","""@32532 / CAT #2198""","1","","11.75","16.25","15.12","","0.00","0.00","43.12","869.28","764.28","0.00","","140.00","0.00","1773.56","-1730.44","3795.05","98.86","3135.87","43.44","01/06/22","18600","CAT SCALE","C","0.00","0.00","43.12","02/02/22","10553","18.000","27.250"
"""10556.1""","""@33056 / JACKSON TAX & BUSINES""","1","","88.83","11.00","10.23","","","0.00","110.06","3.41","131.04","0.00","","4.00","0.00","138.45","-28.39","211.04","47.85","211.04","34.40","01/05/22","5921","JACKSON TAX & BUSINESS CONSULTING","C","0.00","0.00","110.06","01/20/22","10556","2.750","0.750"
"""10562.1""","""@33139 / PROMEDICA""","1","","0.00","38.94","36.21","","","0.00","75.15","0.00","0.00","0.00","","","0.00","0.00","75.15","0.00","","150.00","100.00","03/17/22","5923","GARDNER SIGNS INC","C","0.00","0.00","75.15","03/24/22","10562","0.000","2.750"
"""10563.1""","""@33161 / CAT #1287""","1","","124.22","32.50","30.23","","","0.00","186.95","0.00","0.00","0.00","","","0.00","0.00","186.95","3735.00","94.99","3735.00","100.00","12/30/21","18600","CAT SCALE","C","0.00","0.00","186.95","01/13/22","10563","0.000","7.000"
"""10565.1""","""@33181 / CAT #601""","1","","124.22","32.50","30.23","","","0.00","186.95","0.00","0.00","0.00","","","0.00","0.00","186.95","3859.50","95.16","3735.00","100.00","01/07/22","18600","CAT SCALE","C","0.00","0.00","186.95","01/13/22","10565","0.000","8.250"
"""10566.1""","""@33185 / CAT #3133""","1","","670.62","0.00","0.00","","0.00","0.00","670.62","0.00","0.00","0.00","","","0.00","0.00","670.62","4064.73","83.50","2082.00","100.00","01/05/22","18600","CAT SCALE","C","0.00","0.00","670.62","01/11/22","10566","0.000","1.750"
"""10568.1""","""@tm / URBAN CELLAR""","2","","2.06","10.88","10.12","","","0.00","23.06","0.00","0.00","0.00","","","0.00","0.00","23.06","143.36","83.91","143.36","100.00","12/23/21","5442","URBAN CELLAR","C","0.00","0.00","23.06","01/13/22","10568-1","0.000","1.750"
"""10569.1""","""@tm / THOMPSON FARM""","1","","94.27","0.00","0.00","","","0.00","94.27","0.00","0.00","0.00","","","0.00","0.00","94.27","103.70","9.09","103.70","100.00","01/10/22","114250","THOMPSON FARM","C","0.00","0.00","94.27","01/04/22","10569-1","0.000",""
"""67144""","""210-0190 CAT SCALE INSTRUCTION""","1","","2430.72","0.00","0.00","","30.00","0.00","2460.72","24.63","10.62","0.00","","","0.00","35.25","2425.47","","","0.00","","10/12/21","","","C","0.00","0.00","2460.72","","","0.250",""
