"15 FEB 2026","18:15:09","","","GROSS MARGIN BY INVOICE",
"","","","","PERIOD: 01/01/16 through 12/31/16",

"Invoice No","Inv Date","Prod Code","WO / Part ","Quote","Gross Sales","Total Cost","Gross Margin","GM %","Extra Chg","Sales Tax","Quote Cost","Quote Price","Quote GM%","Quote Sell Price","Quote Sell GM%","Cust No","Customer Name","SalesPer #1","Rate #1","SalesPer #2","Rate #2","SalesPer #3","Rate #3","Location No","Location Name","City","State",

"6539","02/04/16","BLDG","6539.1","18943","1431.00","3039.43","-1608.43","-112.40","65.00","","1057.50","1446.80","26.91","1431.00","26.10","2395","ARCHITECTURAL GRAPHICS  INC.","RICHT","","","","","","6","HARDEE´S / AGI","OTTUMWA","IA",
"6539","02/04/16","AWNING","6539.2","18944","1250.00","0.00","1250.00","100.00","","","1083.20","1384.44","21.76","1250.00","13.34","2395","ARCHITECTURAL GRAPHICS  INC.","RICHT","","","","","","6","HARDEE´S / AGI","OTTUMWA","IA",
"6539","02/04/16","AWNING","6539.3","18946","975.00","2082.84","-1107.84","-113.62","","","800.80","968.96","17.35","975.00","17.87","2395","ARCHITECTURAL GRAPHICS  INC.","RICHT","","","","","","6","HARDEE´S / AGI","OTTUMWA","IA",
"6539","02/04/16","PYLON","6539.4","18948","1665.00","5659.99","-3994.99","-239.94","","","2253.57","3112.55","27.60","3015.00","25.25","2395","ARCHITECTURAL GRAPHICS  INC.","RICHT","","","","","","6","HARDEE´S / AGI","OTTUMWA","IA",
"6539","02/04/16","PYLON","6539.5","18949","828.00","1852.86","-1024.86","-123.78","","","515.33","798.31","35.45","828.00","37.76","2395","ARCHITECTURAL GRAPHICS  INC.","RICHT","","","","","","6","HARDEE´S / AGI","OTTUMWA","IA",
"6539","02/04/16","DRCT","6539.6","18950","525.00","1842.19","-1317.19","-250.89","","","400.40","484.48","17.35","525.00","23.73","2395","ARCHITECTURAL GRAPHICS  INC.","RICHT","","","","","","6","HARDEE´S / AGI","OTTUMWA","IA",
"6539","02/04/16","MISC","6539.7","","2098.68","938.15","1160.53","55.30","","","","","","","","2395","ARCHITECTURAL GRAPHICS  INC.","RICHT","","","","","","6","HARDEE´S / AGI","OTTUMWA","IA",
"6539","02/04/16","MISC","6539.8","","1105.00","302.55","802.45","72.62","","","","","","","","2395","ARCHITECTURAL GRAPHICS  INC.","RICHT","","","","","","6","HARDEE´S / AGI","OTTUMWA","IA",
"6539","02/04/16","MISC","6539.9","","463.27","0.00","463.27","100.00","","","","","","","","2395","ARCHITECTURAL GRAPHICS  INC.","RICHT","","","","","","6","HARDEE´S / AGI","OTTUMWA","IA",
"6539","02/04/16","OUTS","6539.10","20656","5563.45","0.00","5563.45","100.00","","","4073.74","5563.45","26.78","","","2395","ARCHITECTURAL GRAPHICS  INC.","RICHT","","","","","","6","HARDEE´S / AGI","OTTUMWA","IA",
"6539","","","Invoice Totals","","15904.40","15718.01","186.39","1.17","65.00","0.00","10184.54","13758.99","25.98","8024.00","-26.93","2395","ARCHITECTURAL GRAPHICS  INC.","RICHT","","","","","",

"6632-2","01/10/16","CHANNL","6632.6","19158","537.97","438.65","99.32","18.46","","","398.00","537.97","26.02","","","2798","ANCHOR SIGN CO","JOEP","","","","","","25","PITTSBURGH PAINT GROUP","WEST DES MOINES","IA",
"6632-2","01/10/16","INSTL","6632.8","19160","886.47","650.94","235.53","26.57","","","649.95","886.47","26.68","","","2798","ANCHOR SIGN CO","JOEP","","","","","","25","PITTSBURGH PAINT GROUP","WEST DES MOINES","IA",
"6632-2","01/10/16","MISC","6632.9","","850.00","468.35","381.65","44.90","","","","","","","","2798","ANCHOR SIGN CO","JOEP","","","","","","25","PITTSBURGH PAINT GROUP","WEST DES MOINES","IA",
"6632-2","","","Invoice Totals","","2274.44","1557.94","716.50","31.50","0.00","0.00","1047.95","1424.44","26.43","","","2798","ANCHOR SIGN CO","JOEP","","","","","",

"6645","01/13/16","PRMT","6645.1","19141","0.00","53.81","-53.81","","","","77.20","124.29","37.89","125.00","38.24","2798","ANCHOR SIGN CO","JOEP","","","","","","26","PITTSBURGH PAINTS GROUP","DES MOINES","IA",
"6645","01/13/16","REPFCE","6645.5","19142","0.00","0.00","0.00","","","","810.04","1276.68","36.55","1175.00","31.06","2798","ANCHOR SIGN CO","JOEP","","","","","","26","PITTSBURGH PAINTS GROUP","DES MOINES","IA",
"6645","01/13/16","INSTL","6645.6","19143","0.00","22.21","-22.21","","","","611.40","808.71","24.40","705.00","13.28","2798","ANCHOR SIGN CO","JOEP","","","","","","26","PITTSBURGH PAINTS GROUP","DES MOINES","IA",
"6645","01/13/16","INSTL","6645.7","19144","0.00","0.00","0.00","","","","439.00","576.38","23.83","500.00","12.20","2798","ANCHOR SIGN CO","JOEP","","","","","","26","PITTSBURGH PAINTS GROUP","DES MOINES","IA",
"6645","","","Invoice Totals","","0.00","76.02","-76.02","","0.00","0.00","1937.64","2786.06","30.45","2505.00","22.65","2798","ANCHOR SIGN CO","JOEP","","","","","",

"6678","01/29/16","AWNING","6678.1","19186","1162.03","492.10","669.93","57.65","260.50","634.56","793.50","1162.03","31.71","","","84200","PANCHERO'S MEXICAN GRILL","KENT","","","","","","10","PANCHEROS","DES MOINES","IA",
"6678","01/29/16","CHANNL","6678.2","19187","9414.02","8028.71","1385.31","14.72","","","6225.48","9414.02","33.87","","","84200","PANCHERO'S MEXICAN GRILL","KENT","","","","","","10","PANCHEROS","DES MOINES","IA",
"6678","","","Invoice Totals","","10576.05","8520.81","2055.24","19.43","260.50","634.56","7018.98","10576.05","33.63","","","84200","PANCHERO'S MEXICAN GRILL","KENT","","","","","",

"6709","01/20/16","CHANNL","6709.1","19221","16434.55","12497.33","3937.22","23.96","316.55","","12110.08","16434.55","26.31","","","104900","STORY CONSTRUCTION","JOEP","","","","","","5","AMES R & D LABORATORY","AMES","IA",
"6709","01/20/16","BLDG","6709.2","19235","952.86","1086.65","-133.79","-14.04","","","592.57","952.86","37.81","","","104900","STORY CONSTRUCTION","JOEP","","","","","","5","AMES R & D LABORATORY","AMES","IA",
"6709","01/20/16","VINYL","6709.3","19236","157.97","350.71","-192.74","-122.01","","","108.14","157.97","31.54","","","104900","STORY CONSTRUCTION","JOEP","","","","","","5","AMES R & D LABORATORY","AMES","IA",
"6709","01/20/16","DRCT","6709.4","19222","15502.14","5114.41","10387.73","67.01","","","1098.26","1722.46","36.24","","","104900","STORY CONSTRUCTION","JOEP","","","","","","5","AMES R & D LABORATORY","AMES","IA",
"6709","01/20/16","MONMNT","6709.5","19220","16710.94","13884.11","2826.83","16.92","","","5423.36","8355.47","35.09","","","104900","STORY CONSTRUCTION","JOEP","","","","","","5","AMES R & D LABORATORY","AMES","IA",
"6709","01/20/16","OUTS","6709.6","19298","1572.00","0.00","1572.00","100.00","","","1200.00","1572.00","23.66","","","104900","STORY CONSTRUCTION","JOEP","","","","","","5","AMES R & D LABORATORY","AMES","IA",
"6709","01/20/16","MISC","6709.7","","501.42","219.95","281.47","56.13","","","","","","","","104900","STORY CONSTRUCTION","JOEP","","","","","","5","AMES R & D LABORATORY","AMES","IA",
"6709","","","Invoice Totals","","51831.88","33153.16","18678.72","36.04","316.55","0.00","20532.41","29195.31","29.67","","","104900","STORY CONSTRUCTION","JOEP","","","","","",

"6757","01/29/16","MISC","6757.1","19629","445.07","425.16","19.91","4.47","","26.70","316.31","445.07","28.93","","","4565","PAT DEVENY","JOEP","","","","","","1","SENECA PLAZA","DES MOINES","IA",
"6757","","","Invoice Totals","","445.07","425.16","19.91","4.47","0.00","26.70","316.31","445.07","28.93","","","4565","PAT DEVENY","JOEP","","","","","",

"6865","01/11/16","MISC","6865.1","","864.60","401.47","463.13","53.57","","51.88","","","","","","4637","KLM INTERNATIONAL","JOEP","","","","","","1","THE FILLING STATION","DES MOINES","IA",
"6865","","","Invoice Totals","","864.60","401.47","463.13","53.57","0.00","51.88","0.00","0.00","","","","4637","KLM INTERNATIONAL","JOEP","","","","","",

"6868","04/29/16","MISC","6868.1","20002","8722.16","5087.33","3634.83","41.67","","761.62","5643.14","8722.16","35.30","","","83350","OSKALOOSA FOOD PRODUCTS  INC","KENT","","","","","","DEFAULT","OSKALOOSA FOOD PRODUCTS, INC","Oskaloosa","IA",
"6868","04/29/16","MISC","6868.2","20005","2158.17","1751.35","406.82","18.85","","","1390.26","2158.17","35.58","","","83350","OSKALOOSA FOOD PRODUCTS  INC","KENT","","","","","","DEFAULT","OSKALOOSA FOOD PRODUCTS, INC","Oskaloosa","IA",
"6868","","","Invoice Totals","","10880.33","6838.68","4041.65","37.15","0.00","761.62","7033.40","10880.33","35.36","","","83350","OSKALOOSA FOOD PRODUCTS  INC","KENT","","","","","",

"6879","05/10/16","PRMT","6879.1","19352","0.00","0.00","0.00","","","","77.20","124.29","37.89","125.00","38.24","4544","US SIGNS","JOEP","","","","","","7","NATIONWIDE","DES MOINES","IA",
"6879","05/10/16","BLDG","6879.2","19353","0.00","0.00","0.00","","","","95.45","148.53","35.74","","","4544","US SIGNS","JOEP","","","","","","7","NATIONWIDE","DES MOINES","IA",
"6879","05/10/16","VINYL","6879.3","19354","0.00","0.00","0.00","","","","57.20","80.93","29.32","","","4544","US SIGNS","JOEP","","","","","","7","NATIONWIDE","DES MOINES","IA",
