"","Eagle Sign Company"
"","CLOSED WORK ORDERS 01/01/17 - 12/31/17"

"Work Order","Quote/Part/Description","Qty Mfg","Qty Comp","Act Material","Act Labor","Act Burden","Act CNCRT","Act OUT1","Act UTax","Act Total","Est Material","Est Labor","Est Burden","Est CNCRT","Est OUT1","Est UTax","Est Total","Var Cost","Act Billing","Act GM %","Est Billing","Est GM %","Close Date","Cust No","Customer Name","C/F","STD Comp $","Est COGS","Net WIP","Invoice Date","Invoice Nbr","Est Hrs","Act Hrs"
"""65459""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2663.53","527.08","490.21","","","0.00","3680.82","2787.81","772.00","0.00","","","0.00","3559.81","121.01","","","0.00","","01/27/17","","","F","3629.45","0.00","0.00","","","20.000","35.250"
"""65460""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2664.92","544.89","506.77","","","0.00","3716.58","2787.81","772.00","0.00","","","0.00","3559.81","156.77","","","0.00","","02/28/17","","","F","3629.45","0.00","0.00","","","20.000","36.750"
"""65461""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2668.74","500.47","465.45","","","0.00","3634.66","2787.81","772.00","0.00","","","0.00","3559.81","74.85","","","0.00","","04/06/17","","","F","3629.45","0.00","0.00","","","20.000","34.000"
"""65462""","""221-0190 STANDARD CAT SCALE SP""","1","1","465.86","159.00","147.90","","","0.00","772.76","400.63","308.80","0.00","","","0.00","709.43","63.33","","","0.00","","01/27/17","","","F","770.65","0.00","0.00","","","8.000","9.000"
"""65463""","""221-0190 STANDARD CAT SCALE SP""","1","1","465.84","143.50","133.47","","","0.00","742.81","400.63","308.80","0.00","","","0.00","709.43","33.38","","","0.00","","01/27/17","","","F","770.65","0.00","0.00","","","8.000","8.250"
"""65464""","""221-0190 STANDARD CAT SCALE SP""","1","1","465.84","152.50","141.84","","","0.00","760.18","400.63","308.80","0.00","","","0.00","709.43","50.75","","","0.00","","01/27/17","","","F","770.65","0.00","0.00","","","8.000","9.000"
"""65465""","""221-0190 STANDARD CAT SCALE SP""","1","1","465.84","152.00","141.39","","","0.00","759.23","400.63","308.80","0.00","","","0.00","709.43","49.80","","","0.00","","01/27/17","","","F","770.65","0.00","0.00","","","8.000","9.000"
"""65466""","""221-0190 STANDARD CAT SCALE SP""","1","1","465.84","153.75","143.01","","","0.00","762.60","400.63","308.80","0.00","","","0.00","709.43","53.17","","","0.00","","01/27/17","","","F","770.65","0.00","0.00","","","8.000","8.750"
"""65469""","""202-0500 8"" ANGLE IRON BRACKET""","1","112","81.60","192.13","178.69","","","0.00","452.42","1.02","0.23","0.00","","","0.00","1.25","451.17","","","0.00","","01/12/17","","","F","268.59","0.00","0.00","","","0.006","11.750"
"""65473""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2669.06","605.96","563.57","","","0.00","3838.59","2787.81","772.00","0.00","","","0.00","3559.81","278.78","","","0.00","","04/06/17","","","F","3629.45","0.00","0.00","","","20.000","39.500"
"""65474""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2670.45","572.20","532.19","","","0.00","3774.84","2787.81","772.00","0.00","","","0.00","3559.81","215.03","","","0.00","","04/06/17","","","F","3629.45","0.00","0.00","","","20.000","36.000"
"""65475""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2677.54","556.76","517.83","","","0.00","3752.13","2787.81","772.00","0.00","","","0.00","3559.81","192.32","","","0.00","","04/06/17","","","F","3629.45","0.00","0.00","","","20.000","36.750"
"""65476""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2669.85","546.82","508.57","","","0.00","3725.24","2787.81","772.00","0.00","","","0.00","3559.81","165.43","","","0.00","","05/04/17","","","F","3629.45","0.00","0.00","","","20.000","34.500"
"""65477""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2669.86","631.77","587.60","","","0.00","3889.23","2787.81","772.00","0.00","","","0.00","3559.81","329.42","","","0.00","","05/04/17","","","F","3629.45","0.00","0.00","","","20.000","38.250"
"""65478""","""221-0190 STANDARD CAT SCALE SP""","1","1","549.85","152.64","141.96","","","0.00","844.45","400.63","308.80","0.00","","","0.00","709.43","135.02","","","0.00","","01/31/17","","","F","770.65","0.00","0.00","","","8.000","8.500"
"""65479""","""221-0190 STANDARD CAT SCALE SP""","1","1","465.84","130.39","121.27","","","0.00","717.50","400.63","308.80","0.00","","","0.00","709.43","8.07","","","0.00","","01/31/17","","","F","770.65","0.00","0.00","","","8.000","7.250"
"""65480""","""221-0190 STANDARD CAT SCALE SP""","1","1","465.84","139.64","129.87","","","0.00","735.35","400.63","308.80","0.00","","","0.00","709.43","25.92","","","0.00","","01/31/17","","","F","770.65","0.00","0.00","","","8.000","7.750"
"""65481""","""221-0190 STANDARD CAT SCALE SP""","1","1","465.84","158.13","147.07","","","0.00","771.04","400.63","308.80","0.00","","","0.00","709.43","61.61","","","0.00","","02/28/17","","","F","770.65","0.00","0.00","","","8.000","8.750"
"""65482""","""221-0190 STANDARD CAT SCALE SP""","1","1","475.68","181.26","168.59","","","0.00","825.53","400.63","308.80","0.00","","","0.00","709.43","116.10","","","0.00","","02/28/17","","","F","770.65","0.00","0.00","","","8.000","10.000"
"""65483""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","924.95","146.63","136.37","","","0.00","1207.95","943.33","308.80","0.00","","","0.00","1252.13","-44.18","","","0.00","","01/27/17","","","F","1119.68","0.00","0.00","","","8.000","8.750"
"""65484""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","924.95","183.76","170.90","","","0.00","1279.61","943.33","308.80","0.00","","","0.00","1252.13","27.48","","","0.00","","01/27/17","","","F","1119.68","0.00","0.00","","","8.000","11.000"
"""65485""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","924.95","150.76","140.21","","","0.00","1215.92","943.33","308.80","0.00","","","0.00","1252.13","-36.21","","","0.00","","01/27/17","","","F","1119.68","0.00","0.00","","","8.000","9.000"
"""65486""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","933.08","146.63","136.37","","","0.00","1216.08","943.33","308.80","0.00","","","0.00","1252.13","-36.05","","","0.00","","05/04/17","","","F","1119.68","0.00","0.00","","","8.000","8.750"
"""65487""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","933.06","130.13","121.02","","","0.00","1184.21","61775873.97","20222385.60","0.00","","","0.00","81998259.57","-81997075.36","","","0.00","","03/28/17","","","F","1119.68","0.00","0.00","","","523896.000","7.750"
"""65488""","""219-1130 1/2 X 6 POLE GUSSETS""","1","68","101.00","185.64","172.65","","","0.00","459.29","5.05","0.97","0.00","","","0.00","6.02","453.27","","","0.00","","01/12/17","","","F","384.47","0.00","0.00","","","0.025","11.250"
"""65489""","""221-0193 CAT SCALE SPEAKER SIG""","1","54","140.80","34.00","31.62","","","0.00","206.42","3.50","1.16","0.00","","","0.00","4.66","201.76","","","0.00","","10/28/17","","","F","211.14","0.00","0.00","","","0.030","2.000"
"""65490""","""221-0191 CAT SCALE SPEAKER SIG""","1","30","183.20","34.00","31.62","","","0.00","248.82","8.89","3.86","0.00","","","0.00","12.75","236.07","","","0.00","","10/28/17","","","F","284.72","0.00","0.00","","","0.100","2.000"
"""65491""","""202-0560 LARGE ""A"" SPREADER BA""","1","115","149.14","39.88","37.09","","","0.00","226.11","0.47","38.60","0.00","","","0.00","39.07","187.04","","","0.00","","01/23/17","","","F","66.70","0.00","0.00","","","1.000","2.250"
"""65492""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","933.06","134.25","124.85","","","0.00","1192.16","943.33","308.80","0.00","","","0.00","1252.13","-59.97","","","0.00","","04/06/17","","","F","1119.68","0.00","0.00","","","8.000","8.000"
"""65493""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","933.06","179.63","167.06","","","0.00","1279.75","943.33","308.80","0.00","","","0.00","1252.13","27.62","","","0.00","","04/06/17","","","F","1119.68","0.00","0.00","","","8.000","10.750"
"""65494""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","933.06","168.02","156.26","","","0.00","1257.34","943.33","308.80","0.00","","","0.00","1252.13","5.21","","","0.00","","04/06/17","","","F","1119.68","0.00","0.00","","","8.000","10.000"
"""65495""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","933.06","190.51","177.18","","","0.00","1300.75","943.33","308.80","0.00","","","0.00","1252.13","48.62","","","0.00","","04/06/17","","","F","1119.68","0.00","0.00","","","8.000","11.250"
"""65496""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","933.06","208.51","193.92","","","0.00","1335.49","943.33","308.80","0.00","","","0.00","1252.13","83.36","","","0.00","","05/04/17","","","F","1119.68","0.00","0.00","","","8.000","12.500"
"""65497""","""221-0190 STANDARD CAT SCALE SP""","1","1","444.42","172.38","160.32","","","0.00","777.12","400.63","308.80","0.00","","","0.00","709.43","67.69","","","0.00","","02/28/17","","","F","770.65","0.00","0.00","","","8.000","10.000"
"""65498""","""221-0190 STANDARD CAT SCALE SP""","1","1","443.59","161.13","149.87","","","0.00","754.59","400.63","308.80","0.00","","","0.00","709.43","45.16","","","0.00","","02/28/17","","","F","770.65","0.00","0.00","","","8.000","9.250"
"""65499""","""221-0190 STANDARD CAT SCALE SP""","1","1","443.58","146.39","136.16","","","0.00","726.13","400.63","308.80","0.00","","","0.00","709.43","16.70","","","0.00","","02/28/17","","","F","770.65","0.00","0.00","","","8.000","8.500"
"""65500""","""221-0190 STANDARD CAT SCALE SP""","1","1","451.98","172.39","160.35","","","0.00","784.72","400.63","308.80","0.00","","","0.00","709.43","75.29","","","0.00","","02/28/17","","","F","770.65","0.00","0.00","","","8.000","10.000"
"""65501""","""221-0190 STANDARD CAT SCALE SP""","1","1","443.59","196.39","182.65","","","0.00","822.63","26240174.19","20226708.80","0.00","","","0.00","46466882.99","-46466060.36","","","0.00","","02/28/17","","","F","770.65","0.00","0.00","","","524008.000","11.250"
"""65502""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2669.06","501.82","466.73","","","0.00","3637.61","2787.81","772.00","0.00","","","0.00","3559.81","77.80","","","0.00","","05/04/17","","","F","3629.45","0.00","0.00","","","20.000","33.000"
"""65503""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2670.45","560.76","521.54","","","0.00","3752.75","2787.81","772.00","0.00","","","0.00","3559.81","192.94","","","0.00","","03/31/17","","","F","3629.45","0.00","0.00","","","20.000","36.500"
"""65504""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2678.85","596.40","554.70","","","0.00","3829.95","2787.81","772.00","0.00","","","0.00","3559.81","270.14","","","0.00","","02/28/17","","","F","3629.45","0.00","0.00","","","20.000","38.500"
"""65505""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2673.32","606.69","564.27","","","0.00","3844.28","2787.81","772.00","0.00","","","0.00","3559.81","284.47","","","0.00","","02/28/17","","","F","3629.45","0.00","0.00","","","20.000","39.750"
"""65506""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2679.25","447.57","416.27","","","0.00","3543.09","2787.81","772.00","0.00","","","0.00","3559.81","-16.72","","","0.00","","02/28/17","","","F","3629.45","0.00","0.00","","","20.000","29.250"
"""65507""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","933.06","192.38","178.94","","","0.00","1304.38","943.33","308.80","0.00","","","0.00","1252.13","52.25","","","0.00","","05/04/17","","","F","1119.68","0.00","0.00","","","8.000","11.500"
"""65508""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","933.06","167.64","155.91","","","0.00","1256.61","943.33","308.80","0.00","","","0.00","1252.13","4.48","","","0.00","","05/30/17","","","F","1119.68","0.00","0.00","","","8.000","10.000"
"""65509""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","933.06","188.26","175.10","","","0.00","1296.42","943.33","308.80","0.00","","","0.00","1252.13","44.29","","","0.00","","02/28/17","","","F","1119.68","0.00","0.00","","","8.000","11.250"
"""65510""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","932.19","205.51","191.13","","","0.00","1328.83","943.33","308.80","0.00","","","0.00","1252.13","76.70","","","0.00","","02/28/17","","","F","1119.68","0.00","0.00","","","8.000","12.250"
"""65511""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","933.06","163.88","152.41","","","0.00","1249.35","943.33","308.80","0.00","","","0.00","1252.13","-2.78","","","0.00","","02/28/17","","","F","1119.68","0.00","0.00","","","8.000","9.750"
"""65512""","""202-1320 5"" X 7"" HAND HOLE COV""","1","88","11.06","66.01","61.38","","","0.00","138.45","0.74","0.15","0.00","","","0.00","0.89","137.56","","","0.00","","01/27/17","","","F","164.67","0.00","0.00","","","0.004","4.000"
"""65513""","""221-0220 5'-4 1/2"" X 20' HURRI""","1","1","2707.63","564.88","525.34","","","0.00","3797.85","3160.07","0.00","0.00","","","0.00","3160.07","637.78","","","0.00","","02/28/17","","","F","3969.52","0.00","0.00","","","0.000","37.500"
"""65514""","""221-0220 5'-4 1/2"" X 20' HURRI""","1","1","2708.81","565.93","526.35","","","0.00","3801.09","3160.07","0.00","0.00","","","0.00","3160.07","641.02","","","0.00","","02/28/17","","","F","3969.52","0.00","0.00","","","0.000","37.250"
"""65516""","""221-0330 5'-4 1/2"" X 20' HURRI""","1","1","1123.83","571.53","531.55","","","0.00","2226.91","1151.96","0.00","0.00","","","0.00","1151.96","1074.95","","","0.00","","02/28/17","","","F","1684.05","0.00","0.00","","","0.000","34.500"
"""65517""","""221-0330 5'-4 1/2"" X 20' HURRI""","1","1","1123.83","299.64","278.68","","","0.00","1702.15","1151.96","0.00","0.00","","","0.00","1151.96","550.19","","","0.00","","02/28/17","","","F","1684.05","0.00","0.00","","","0.000","18.000"
"""65518""","""219-1130 1/2 X 6 POLE GUSSETS""","1","76","101.00","165.01","153.46","","","0.00","419.47","5.05","0.97","0.00","","","0.00","6.02","413.45","","","0.00","","01/31/17","","","F","429.70","0.00","0.00","","","0.025","10.000"
"""65519""","""202-0100 3"" ALUMINUM GUSSETS""","1","94","27.54","18.75","17.44","","","0.00","63.73","1.97","57.90","0.00","","","0.00","59.87","3.86","","","0.00","","02/09/17","","","F","67.04","0.00","0.00","","","1.500","1.250"
"""65520""","""219-1139 1/2"" X 8"" MATCH PLATE""","1","30","145.55","173.25","161.12","","","0.00","479.92","7.28","28.95","0.00","","","0.00","36.23","443.69","","","0.00","","02/14/17","","","F","406.80","0.00","0.00","","","0.750","10.500"
"""65521""","""202-1330 6"" X 7"" X .032"" HAND""","1","175","245.00","22.50","20.92","","","0.00","288.42","1.40","0.12","0.00","","","0.00","1.52","286.90","","","0.00","","02/09/17","","","F","75.25","0.00","0.00","","","0.003","1.500"
"""65522""","""221-0190 STANDARD CAT SCALE SP""","1","1","463.03","155.89","144.99","","","0.00","763.91","400.63","308.80","0.00","","","0.00","709.43","54.48","","","0.00","","02/28/17","","","F","770.65","0.00","0.00","","","8.000","8.500"
"""65523""","""221-0190 STANDARD CAT SCALE SP""","1","1","465.84","169.28","157.47","","","0.00","792.59","400.63","308.80","0.00","","","0.00","709.43","83.16","","","0.00","","03/09/17","","","F","770.65","0.00","0.00","","","8.000","9.250"
"""65524""","""221-0190 STANDARD CAT SCALE SP""","1","1","471.00","147.02","136.75","","","0.00","754.77","400.63","308.80","0.00","","","0.00","709.43","45.34","","","0.00","","03/21/17","","","F","770.65","0.00","0.00","","","8.000","8.000"
"""65525""","""221-0190 STANDARD CAT SCALE SP""","1","1","474.36","188.03","174.88","","","0.00","837.27","400.63","308.80","0.00","","","0.00","709.43","127.84","","","0.00","","03/21/17","","","F","770.65","0.00","0.00","","","8.000","10.250"
"""65526""","""221-0190 STANDARD CAT SCALE SP""","1","1","528.89","174.53","162.32","","","0.00","865.74","400.63","308.80","0.00","","","0.00","709.43","156.31","","","0.00","","04/06/17","","","F","770.65","0.00","0.00","","","8.000","9.500"
"""65527""","""221-0190 STANDARD CAT SCALE SP""","1","1","455.77","124.39","115.70","","","0.00","695.86","400.63","308.80","0.00","","","0.00","709.43","-13.57","","","0.00","","04/06/17","","","F","770.65","0.00","0.00","","","8.000","7.250"
"""65528""","""221-0190 STANDARD CAT SCALE SP""","1","1","455.93","132.51","123.26","","","0.00","711.70","400.63","308.80","0.00","","","0.00","709.43","2.27","","","0.00","","04/06/17","","","F","770.65","0.00","0.00","","","8.000","7.500"
"""65529""","""221-0190 STANDARD CAT SCALE SP""","1","1","455.93","144.52","134.42","","","0.00","734.87","400.63","308.80","0.00","","","0.00","709.43","25.44","","","0.00","","04/06/17","","","F","770.65","0.00","0.00","","","8.000","8.000"
"""65530""","""221-0190 STANDARD CAT SCALE SP""","1","1","455.93","158.52","147.45","","","0.00","761.90","400.63","308.80","0.00","","","0.00","709.43","52.47","","","0.00","","04/06/17","","","F","770.65","0.00","0.00","","","8.000","9.000"
"""65531""","""221-0190 STANDARD CAT SCALE SP""","1","1","457.03","151.51","140.91","","","0.00","749.45","400.63","308.80","0.00","","","0.00","709.43","40.02","","","0.00","","04/18/17","","","F","770.65","0.00","0.00","","","8.000","8.500"
"""65532""","""221-0193 CAT SCALE SPEAKER SIG""","1","54","140.14","29.75","27.67","","","0.00","197.56","3.50","1.16","0.00","","","0.00","4.66","192.90","","","0.00","","03/21/17","","","F","211.14","0.00","0.00","","","0.030","1.750"
"""65533""","""221-0192 CAT SCALE SPEAKER SIG""","1","25","140.14","38.25","35.57","","","0.00","213.96","7.01","3.86","0.00","","","0.00","10.87","203.09","","","0.00","","03/21/17","","","F","262.50","0.00","0.00","","","0.100","2.250"
"""65534""","""221-0191 CAT SCALE SPEAKER SIG""","1","30","183.20","34.00","31.63","","","0.00","248.83","8.89","3.86","0.00","","","0.00","12.75","236.08","","","0.00","","03/21/17","","","F","284.72","0.00","0.00","","","0.100","2.000"
"""65535""","""202-0500 8"" ANGLE IRON BRACKET""","1","84","61.20","99.00","92.07","","","0.00","252.27","1.02","0.23","0.00","","","0.00","1.25","251.02","","","0.00","","02/21/17","","","F","201.45","0.00","0.00","","","0.006","6.000"
"""65536""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2700.35","634.45","590.11","","","0.00","3924.91","2796.21","772.00","0.00","","","0.00","3568.21","356.70","","","0.00","","05/04/17","","","F","3629.45","0.00","0.00","","","20.000","41.250"
"""65537""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2672.09","526.52","489.69","","","0.00","3688.30","2796.21","772.00","0.00","","","0.00","3568.21","120.09","","","0.00","","04/30/17","","","F","3629.45","0.00","0.00","","","20.000","32.750"
"""65538""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2447.67","497.64","462.84","","","0.00","3408.15","2796.21","772.00","0.00","","","0.00","3568.21","-160.06","","","0.00","","05/04/17","","","F","3629.45","0.00","0.00","","","20.000","30.750"
"""65539""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2673.32","561.65","522.37","","","0.00","3757.34","2796.21","772.00","0.00","","","0.00","3568.21","189.13","","","0.00","","05/04/17","","","F","3629.45","0.00","0.00","","","20.000","35.500"
"""65540""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2553.79","549.88","511.40","","","0.00","3615.07","2796.21","772.00","0.00","","","0.00","3568.21","46.86","","","0.00","","05/30/17","","","F","3629.45","0.00","0.00","","","20.000","36.000"
"""65541""","""221-0190 STANDARD CAT SCALE SP""","1","1","477.31","184.01","171.14","","","0.00","832.46","400.63","308.80","0.00","","","0.00","709.43","123.03","","","0.00","","04/30/17","","","F","770.65","0.00","0.00","","","8.000","10.000"
"""65542""","""221-0190 STANDARD CAT SCALE SP""","1","1","463.03","142.39","132.42","","","0.00","737.84","400.63","308.80","0.00","","","0.00","709.43","28.41","","","0.00","","05/04/17","","","F","770.65","0.00","0.00","","","8.000","7.750"
"""65543""","""221-0190 STANDARD CAT SCALE SP""","1","1","463.03","156.26","145.33","","","0.00","764.62","400.63","308.80","0.00","","","0.00","709.43","55.19","","","0.00","","05/04/17","","","F","770.65","0.00","0.00","","","8.000","8.500"
"""65544""","""221-0190 STANDARD CAT SCALE SP""","1","1","463.03","137.77","128.14","","","0.00","728.94","400.63","308.80","0.00","","","0.00","709.43","19.51","","","0.00","","05/04/17","","","F","770.65","0.00","0.00","","","8.000","7.500"
"""65545""","""221-0190 STANDARD CAT SCALE SP""","1","1","463.03","174.77","162.54","","","0.00","800.34","400.63","308.80","0.00","","","0.00","709.43","90.91","","","0.00","","05/04/17","","","F","770.65","0.00","0.00","","","8.000","9.500"
"""65546""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","933.06","176.63","164.29","","","0.00","1273.98","943.33","308.80","0.00","","","0.00","1252.13","21.85","","","0.00","","05/30/17","","","F","1119.68","0.00","0.00","","","8.000","10.500"
"""65547""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","933.06","205.14","190.78","","","0.00","1328.98","943.33","308.80","0.00","","","0.00","1252.13","76.85","","","0.00","","05/30/17","","","F","1119.68","0.00","0.00","","","8.000","12.250"
"""65548""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","933.06","185.88","172.86","","","0.00","1291.80","943.33","308.80","0.00","","","0.00","1252.13","39.67","","","0.00","","04/30/17","","","F","1119.68","0.00","0.00","","","8.000","11.000"
"""65549""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","933.06","185.25","172.29","","","0.00","1290.60","943.33","308.80","0.00","","","0.00","1252.13","38.47","","","0.00","","05/30/17","","","F","1119.68","0.00","0.00","","","8.000","11.000"
"""65550""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","933.06","226.50","210.66","","","0.00","1370.22","943.33","308.80","0.00","","","0.00","1252.13","118.09","","","0.00","","05/30/17","","","F","1119.68","0.00","0.00","","","8.000","13.500"
"""65551""","""202-1330 6"" X 7"" X .032"" HAND""","1","343","233.18","13.88","12.91","","","0.00","259.97","1.40","0.12","0.00","","","0.00","1.52","258.45","","","0.00","","02/28/17","","","F","147.49","0.00","0.00","","","0.003","0.750"
"""65552""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2674.97","526.90","490.06","","","0.00","3691.93","2796.21","772.00","0.00","","","0.00","3568.21","123.72","","","0.00","","05/30/17","","","F","3629.45","0.00","0.00","","","20.000","32.500"
"""65553""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2677.46","570.58","530.69","","","0.00","3778.73","2796.21","772.00","0.00","","","0.00","3568.21","210.52","","","0.00","","05/30/17","","","F","3629.45","0.00","0.00","","","20.000","35.750"
"""65554""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2688.13","551.09","512.55","","","0.00","3751.77","2796.21","772.00","0.00","","","0.00","3568.21","183.56","","","0.00","","05/30/17","","","F","3629.45","0.00","0.00","","","20.000","34.250"
"""65555""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2679.64","539.44","501.74","","","0.00","3720.82","2796.21","772.00","0.00","","","0.00","3568.21","152.61","","","0.00","","05/31/17","","","F","3629.45","0.00","0.00","","","20.000","34.750"
"""65556""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2679.64","571.82","531.83","","","0.00","3783.29","2796.21","772.00","0.00","","","0.00","3568.21","215.08","","","0.00","","06/27/17","","","F","3629.45","0.00","0.00","","","20.000","36.500"
"""65557""","""221-0190 STANDARD CAT SCALE SP""","1","1","443.95","170.25","158.35","","","0.00","772.55","400.63","308.80","0.00","","","0.00","709.43","63.12","","","0.00","","05/04/17","","","F","770.65","0.00","0.00","","","8.000","11.250"
