"15 FEB 2026","18:19:18","","","GROSS MARGIN BY SALESPERSON",
"","","","","PERIOD: 01/01/09 through 12/31/09",

"Invoice No","Inv Date","Prod Code","Cust No","Customer Name","Gross Sales","Total Cost","Gross Margin","GM %","Extra Charge","Salesperson #1","Comm Rate #1","Salesperson #2","Comm Rate #2","Salesperson #3","Comm Rate #3","Location No","Location Name","City","State",
"2288","06/22/09","MISC","2588","CARDINAL/DETECTO SCALE MFG. CO.","228.83","444.86","-216.03","-94.41","","BRIANT","","","","","","DEFAULT","CARDINAL/DETECTO SCALE MFG. CO.","WEBB CITY","MO",
"2288","06/22/09","MISC","2588","CARDINAL/DETECTO SCALE MFG. CO.","247.03","506.80","-259.77","-105.16","","BRIANT","","","","","","DEFAULT","CARDINAL/DETECTO SCALE MFG. CO.","WEBB CITY","MO",
"2313","07/10/09","MISC","2602","ANKENY AREA CHAMBER OF COMMERCE","0.00","104.63","-104.63","","","BRIANT","","","","","","DEFAULT","ANKENY AREA CHAMBER OF COMMERCE","ANKENY","IA",
"2313","07/10/09","MISC","2602","ANKENY AREA CHAMBER OF COMMERCE","0.00","486.06","-486.06","","","BRIANT","","","","","","DEFAULT","ANKENY AREA CHAMBER OF COMMERCE","ANKENY","IA",
"2314","06/10/09","MISC","2478","TACO JOHN'S","97.36","18.56","78.80","80.94","","BRIANT","","","","","","DEFAULT","TACO JOHN'S","FOND DU LAC","WI",
"2318","06/30/09","MISC","2606","LAWSON DENTISTRY","1973.65","2085.30","-111.65","-5.66","75.00","BRIANT","","","","","","DEFAULT","LAWSON DENTISTRY","URBANDALE","IA",
"2319","07/31/09","MISC","2209","HUBBELL REALTY","413.28","228.17","185.11","44.79","","BRIANT","","","","","","13","LAWSON DENTISTRY/HUBBELL","URBANDALE","IA",
"2320","07/28/09","MISC","49300","GIT N GO CONVENIENCE STORES","3199.63","2560.36","639.27","19.98","75.00","BRIANT","","","","","","21","GIT N GO","BONDURANT","IA",
"2320","07/28/09","MISC","49300","GIT N GO CONVENIENCE STORES","2146.40","644.42","1501.98","69.98","","BRIANT","","","","","","21","GIT N GO","BONDURANT","IA",
"2339","06/30/09","MISC","2478","TACO JOHN'S","94.43","16.82","77.61","82.19","","BRIANT","","","","","","DEFAULT","TACO JOHN´S","FOND DU LAC","WI",
"2370","09/15/09","MISC","108830","TACO JOHN'S","19837.30","15706.57","4130.73","20.82","20.00","BRIANT","","","","","","3","TACO JOHN´S","OTTUMWA","IA",
"2373","08/12/09","MISC","2315","TWIN CITY TACO JOHN'S  INC.","127.53","52.28","75.25","59.01","","BRIANT","","","","","","4","TACO JOHN´S","St. Paul","MN",
"2374","08/12/09","MISC","2315","TWIN CITY TACO JOHN'S  INC.","127.53","52.28","75.25","59.01","","BRIANT","","","","","","5","TACO JOHN´S","WHITE BEAR LAKE","MN",
"2374","08/12/09","MISC","2315","TWIN CITY TACO JOHN'S  INC.","0.00","24.23","-24.23","","","BRIANT","","","","","","5","TACO JOHN´S","WHITE BEAR LAKE","MN",
"2394","08/25/09","MISC","49300","GIT N GO CONVENIENCE STORES","181.82","125.00","56.82","31.25","","BRIANT","","","","","","8","GIT N GO CONVENIENCE STORE #13","RAPIDS CITY","IL",
"2395","08/25/09","MISC","49300","GIT N GO CONVENIENCE STORES","181.82","130.00","51.82","28.50","","BRIANT","","","","","","5","GIT N GO CONVENIENCE STORE #8","COAL VALLEY","IL",
"2396","08/25/09","MISC","49300","GIT N GO CONVENIENCE STORES","181.82","131.95","49.87","27.43","","BRIANT","","","","","","7","GIT N GO CONVENIENCE STORE #12","ROCK ISLAND","IL",
"2397","08/25/09","MISC","49300","GIT N GO CONVENIENCE STORES","188.87","125.00","63.87","33.82","","BRIANT","","","","","","9","GIT N GO CONVENIENCE STORE #15","EAST MOLINE","IL",
"2400","08/06/09","MISC","2642","TRAM'S NAILS","104.27","93.79","10.48","10.05","","BRIANT","","","","","","DEFAULT","TRAM´S NAILS","WAUKEE","IA",
"2450","10/30/09","MISC","2664","CHRISTIAN OPPORTUNITY CENTER","0.00","439.33","-439.33","","","BRIANT","","","","","","DEFAULT","CHRISTIAN OPPORTUNITY CENTER","INDIANOLA","IA",
"2473","09/18/09","MISC","107400","TACO JOHN'S","18.00","10.00","8.00","44.44","6.98","BRIANT","","","","","","DEFAULT","TACO JOHN´S","Duluth","MN",
"2486","09/28/09","MISC","2675","THE Q BARBEQUE RESTAURANT & BAR","795.70","329.74","465.96","58.56","","BRIANT","","","","","","DEFAULT","THE Q BARBEQUE RESTAURANT & BAR","WEST DES MOINES","IA",
"2504","10/12/09","MISC","2682","TACO JOHN'S","98.96","121.85","-22.89","-23.13","","BRIANT","","","","","","1","TACO JOHN´S","LACROSSE","WI",
"2532","10/26/09","MISC","95950","NATIONAL CARWASH SOLUTIONS","354.00","224.86","129.14","36.48","","BRIANT","","","","","","DEFAULT","RYKO MANUFACTURING","Grimes","IA",
"2537","10/30/09","MISC","2701","UNITY BIOFUELS","878.07","454.57","423.50","48.23","","BRIANT","","","","","","DEFAULT","UNITY BIOFUELS","MT. PLEASANT","IA",
"2537","10/30/09","MISC","2701","UNITY BIOFUELS","771.61","277.60","494.01","64.02","","BRIANT","","","","","","DEFAULT","UNITY BIOFUELS","MT. PLEASANT","IA",
"2548","10/26/09","MISC","2476","ARCHER SIGN CORPORATION","256.77","0.00","256.77","100.00","","BRIANT","","","","","","3","INSTANT CASH #94850","INDIANOLA","IA",
"2549","10/26/09","MISC","2476","ARCHER SIGN CORPORATION","369.41","0.00","369.41","100.00","","BRIANT","","","","","","2","INSTANT CASH #94849","FAIRFIELD","IA",
"2578","11/19/09","MISC","2718","IOWA EMS ASSOCIATION","823.10","528.38","294.72","35.81","","BRIANT","","","","","","DEFAULT","IOWA EMS ASSOCIATION","WEST DES MOINES","IA",
"2600","12/10/09","MISC","42300","FAREWAY STORES  INC.","231.66","148.50","83.16","35.90","","BRIANT","","","","","","DEFAULT","FAREWAY STORES, INC.","Boone","IA",
"2621","12/29/09","MISC","95950","NATIONAL CARWASH SOLUTIONS","239.85","124.02","115.83","48.29","","BRIANT","","","","","","DEFAULT","RYKO MANUFACTURING","Grimes","IA",
"SC1606","03/30/09","MISC","2542","ONCE UPON A CHILD","281.25","375.58","-94.33","-33.54","","BRIANT","","","","","","DEFAULT","ONCE UPON A CHILD","CLIVE","IA",
"SC1735","09/15/09","MISC","42300","FAREWAY STORES  INC.","0.00","962.04","-962.04","","","BRIANT","","","","","","DEFAULT","FAREWAY STORES, INC.","Boone","IA",
"","","MISC","","Product Totals","41213.29","32329.15","8884.14","21.56","253.39","BRIANT",

"2000","06/23/09","MONMNT","95950","NATIONAL CARWASH SOLUTIONS","5576.00","3853.42","1722.58","30.89","","BRIANT","","","","","","DEFAULT","RYKO MANUFACTURING","Grimes","IA",
"2248","05/11/09","MONMNT","49300","GIT N GO CONVENIENCE STORES","1914.50","906.54","1007.96","52.65","","BRIANT","","","","","","18","GIT N GO #4","WEST DES MOINES","IA",
"2298","07/31/09","MONMNT","2209","HUBBELL REALTY","14977.94","10299.42","4678.52","31.24","","BRIANT","","","","","","6","THE SQUARE AT DAYS RUN","URBANDALE","IA",
"2320","07/28/09","MONMNT","49300","GIT N GO CONVENIENCE STORES","2463.47","1251.96","1211.51","49.18","","BRIANT","","","","","","21","GIT N GO","BONDURANT","IA",
"2320","07/28/09","MONMNT","49300","GIT N GO CONVENIENCE STORES","5844.08","4659.31","1184.77","20.27","","BRIANT","","","","","","21","GIT N GO","BONDURANT","IA",
"2434","08/28/09","MONMNT","73650","MERCURY INSURANCE","0.00","446.68","-446.68","","","BRIANT","","","","","","18","SUWANNEE INSURANCE AGENCY, INC.","LIVE OAK","FL",
"2541","11/18/09","MONMNT","121850","WEST GLEN TOWN CENTER  LLC","3487.47","2745.54","741.93","21.27","104.87","BRIANT","","","","","","DEFAULT","WEST GLEN TOWN CENTER, LLC","West Des Moines","IA",
"","","MONMNT","","Product Totals","34263.46","24162.87","10100.59","29.48","104.87","BRIANT",

"2117","03/06/09","NEON","49070","GERALD PECINOVSKY","462.93","183.37","279.56","60.39","","BRIANT","","","","","","DEFAULT","GERALD PECINORSKY","WEST DES MOINES","IA",
"","","NEON","","Product Totals","462.93","183.37","279.56","60.39","0.00","BRIANT",

"2064","01/26/09","OUTS","109950","TACO JOHN'S / STEAK ESCAPE","6100.00","5188.24","911.76","14.95","","BRIANT","","","","","","DEFAULT","TACO JOHN´S","CHEYENNE","WY",
"","","OUTS","","Product Totals","6100.00","5188.24","911.76","14.95","0.00","BRIANT",

"2469","09/23/09","PLCUT","2675","THE Q BARBEQUE RESTAURANT & BAR","340.57","410.78","-70.21","-20.62","","BRIANT","","","","","","DEFAULT","THE Q BARBEQUE RESTAURANT & BAR","WEST DES MOINES","IA",
"","","PLCUT","","Product Totals","340.57","410.78","-70.21","-20.62","0.00","BRIANT",

"2256","04/30/09","PLFORM","800","A-1 STAFFING","610.38","301.91","308.47","50.54","","BRIANT","","","","","","1","A-1 STAFFING","DES MOINES","IA",
"2425","09/08/09","PLFORM","48900","GEORGE WHITE CHEVROLET","603.36","386.66","216.70","35.92","","BRIANT","","","","","","DEFAULT","GEORGE WHITE CHEVROLET","Ames","IA",
"2571","11/18/09","PLFORM","115800","TRANS-LUX WEST","882.35","520.89","361.46","40.97","","BRIANT","","","","","","DEFAULT","TRANS-LUX WEST","Des Moines","IA",
"","","PLFORM","","Product Totals","2096.09","1209.46","886.63","42.30","0.00","BRIANT",

"2152","04/10/09","PYLON","2315","TWIN CITY TACO JOHN'S  INC.","5500.00","3369.64","2130.36","38.73","","BRIANT","","","","","","3","TACO JOHN´S","HUTCHINSON","MN",
"2347","07/08/09","PYLON","95950","NATIONAL CARWASH SOLUTIONS","1178.12","202.12","976.00","82.84","","BRIANT","","","","","","DEFAULT","RYKO MANUFACTURING","Grimes","IA",
"2373","08/12/09","PYLON","2315","TWIN CITY TACO JOHN'S  INC.","3274.12","1591.33","1682.79","51.40","","BRIANT","","","","","","4","TACO JOHN´S","St. Paul","MN",
"2374","08/12/09","PYLON","2315","TWIN CITY TACO JOHN'S  INC.","5500.00","2760.90","2739.10","49.80","","BRIANT","","","","","","5","TACO JOHN´S","WHITE BEAR LAKE","MN",
"2574","12/17/09","PYLON","2335","TRIM DESIGN OF IOWA","2765.56","1674.53","1091.03","39.45","","BRIANT","","","","","","1","NCS","DES MOINES","IA",
"","","PYLON","","Product Totals","18217.80","9598.52","8619.28","47.31","0.00","BRIANT",

"2064","01/26/09","REPFCE","109950","TACO JOHN'S / STEAK ESCAPE","1975.22","1360.04","615.18","31.14","","BRIANT","","","","","","DEFAULT","TACO JOHN´S","CHEYENNE","WY",
"2179","04/22/09","REPFCE","49300","GIT N GO CONVENIENCE STORES","4277.14","3165.60","1111.54","25.99","","BRIANT","","","","","","17","GIT N GO #5","DES MOINES","IA",
"2179","04/22/09","REPFCE","49300","GIT N GO CONVENIENCE STORES","1352.41","812.37","540.04","39.93","","BRIANT","","","","","","17","GIT N GO #5","DES MOINES","IA",
"2179","04/22/09","REPFCE","49300","GIT N GO CONVENIENCE STORES","233.00","233.01","-0.01","0.00","","BRIANT","","","","","","17","GIT N GO #5","DES MOINES","IA",
"2180","04/22/09","REPFCE","49300","GIT N GO CONVENIENCE STORES","5361.79","4297.07","1064.72","19.86","","BRIANT","","","","","","14","GIT N GO #26","DES MOINES","IA",
"2181","04/22/09","REPFCE","49300","GIT N GO CONVENIENCE STORES","3523.53","2817.73","705.80","20.03","","BRIANT","","","","","","16","GIT N GO CONVENIENCE STORE #3","DES MOINES","IA",
"2181","04/22/09","REPFCE","49300","GIT N GO CONVENIENCE STORES","214.99","67.93","147.06","68.40","","BRIANT","","","","","","16","GIT N GO CONVENIENCE STORE #3","DES MOINES","IA",
"2181","04/22/09","REPFCE","49300","GIT N GO CONVENIENCE STORES","1446.63","795.53","651.10","45.01","","BRIANT","","","","","","16","GIT N GO CONVENIENCE STORE #3","DES MOINES","IA",
"2181","04/22/09","REPFCE","49300","GIT N GO CONVENIENCE STORES","246.17","126.13","120.04","48.76","","BRIANT","","","","","","16","GIT N GO CONVENIENCE STORE #3","DES MOINES","IA",
"2182","04/22/09","REPFCE","49300","GIT N GO CONVENIENCE STORES","3625.56","2701.68","923.88","25.48","125.00","BRIANT","","","","","","15","GIT N GO #30","URBANDALE","IA",
"2205","04/09/09","REPFCE","73650","MERCURY INSURANCE","1119.06","571.17","547.89","48.96","","BRIANT","","","","","","19","DUNAGAN INSURANCE AGENCY","BELLFLOWER","CA",
"2241","05/13/09","REPFCE","2530","NAPA AUTO & TRUCK PARTS","3819.81","2610.39","1209.42","31.66","","BRIANT","","","","","","1","NAPA AUTO & TRUCK PARTS","DES MOINES","IA",
"2265","05/11/09","REPFCE","49300","GIT N GO CONVENIENCE STORES","498.35","313.00","185.35","37.19","","BRIANT","","","","","","22","GIT N GO #19","DES MOINES","IA",
"2292","05/29/09","REPFCE","2209","HUBBELL REALTY","527.49","630.08","-102.59","-19.45","","BRIANT","","","","","","7","COBBLESTONE MARKET","URBANDALE","IA",
"2353","07/08/09","REPFCE","73650","MERCURY INSURANCE","880.33","405.61","474.72","53.93","","BRIANT","","","","","","23","PLEDGE INSURANCE BROKERS ","Huntington Park","CA",
"2360","08/31/09","REPFCE","2626","RAMADA INN","2881.80","2409.89","471.91","16.38","125.00","BRIANT","","","","","","DEFAULT","RAMADA INN","URBANDALE","IA",
"2419","08/28/09","REPFCE","73650","MERCURY INSURANCE","1218.09","547.61","670.48","55.04","","BRIANT","","","","","","24","MASI INSURANCE INC.","SEMINOLE","FL",
"2420","08/25/09","REPFCE","49300","GIT N GO CONVENIENCE STORES","348.47","103.78","244.69","70.22","","BRIANT","","","","","","15","GIT N GO #30","URBANDALE","IA",
"2420","08/25/09","REPFCE","49300","GIT N GO CONVENIENCE STORES","867.80","333.25","534.55","61.60","","BRIANT","","","","","","15","GIT N GO #30","URBANDALE","IA",
"2454","09/15/09","REPFCE","108100","TACO JOHN'S","440.38","593.58","-153.20","-34.79","109.79","BRIANT","","","","","","DEFAULT","TACO JOHN´S","LeMars","IA",
"2477","10/26/09","REPFCE","2678","TACO JOHN'S","0.00","0.00","0.00","","","BRIANT","","","","","","DEFAULT","TACO JOHN´S","CEDAR RAPIDS","IA",
"SC1677","06/22/09","REPFCE","49300","GIT N GO CONVENIENCE STORES","0.00","114.10","-114.10","","","BRIANT","","","","","","18","GIT N GO #4","WEST DES MOINES","IA",
"","","REPFCE","","Product Totals","34858.02","25009.55","9848.47","28.25","359.79","BRIANT",

"2135","02/20/09","RTLT","2520","FRANK BERLIN & ASSOCIATES","1653.36","717.26","936.10","56.62","83.75","BRIANT","","","","","","DEFAULT","FRANK BERLIN & ASSOCIATES","WEST DES MOINES","IA",
"","","RTLT","","Product Totals","1653.36","717.26","936.10","56.62","83.75","BRIANT",

"2206","04/22/09","SRVCE","110100","TACO JOHN'S OF IOWA","0.00","201.76","-201.76","","","BRIANT","","","","","","5","TACO JOHN´S","ANKENY","IA",
"2442","08/27/09","SRVCE","2658","AMERICAN CANCER SOCIETY","134.80","67.25","67.55","50.11","","BRIANT","","","","","","DEFAULT","AMERICAN CANCER SOCIETY","URBANDALE","IA",
"SC1087","10/31/09","SRVCE","109460","TACO JOHN'S","0.00","0.00","0.00","","","BRIANT","","","","","","DEFAULT","TACO JOHN´S","STORM LAKE","IA",
"SC1124","10/31/09","SRVCE","110100","TACO JOHN'S OF IOWA","0.00","0.00","0.00","","","BRIANT","","","","","","DEFAULT","TACO JOHN´S","Ames","IA",
"SC1143","10/31/09","SRVCE","110100","TACO JOHN'S OF IOWA","0.00","0.00","0.00","","","BRIANT","","","","","","11","TACO JOHN´S","URBANDALE","IA",
"SC1158","10/31/09","SRVCE","122400","WESTWIND LOGISTICS","0.00","0.00","0.00","","","BRIANT","","","","","","DEFAULT","WESTWIND LOGISTICS","Story City","IA",
"SC1446","01/30/09","SRVCE","10810","STONEY CREEK INN","817.48","845.56","-28.08","-3.43","","BRIANT","","","","","","DEFAULT","STONEY CREEK INN","JOHNSTON","IA",
"SC1544","03/23/09","SRVCE","2266","CARTRIDGE WORLD","864.42","579.14","285.28","33.00","","BRIANT","","","","","","DEFAULT","CARTRIDGE WORLD","WEST DES MOINES","IA",
"SC1554","02/27/09","SRVCE","2323","GREASE MONKEY","0.00","127.50","-127.50","","","BRIANT","","","","","","DEFAULT","GREASE MONKEY","WILDOMAR","CA",
"SC1559","02/27/09","SRVCE","2326","UNO CHICAGO GRILL","1196.56","957.25","239.31","20.00","","BRIANT","","","","","","DEFAULT","UNO CHICAGO GRILL","MILLBURY","MA",
"SC1565","01/30/09","SRVCE","71700","MAURICES","487.50","390.00","97.50","20.00","","BRIANT","","","","","","5","MAURICES","KANSAS CITY","KS",
"SC1581","02/10/09","SRVCE","87900","PLATO'S CLOSET","90.00","60.90","29.10","32.33","","BRIANT","","","","","","DEFAULT","PLATO´S CLOSET","West Des Moines","IA",
"SC1584","02/20/09","SRVCE","108830","TACO JOHN'S","0.00","270.22","-270.22","","","BRIANT","","","","","","1","TACO JOHN´S","CRESTON","IA",
"SC1585","02/10/09","SRVCE","2209","HUBBELL REALTY","0.00","81.20","-81.20","","","BRIANT","","","","","","7","COBBLESTONE MARKET","URBANDALE","IA",
"SC1587","02/20/09","SRVCE","2372","METABANK","194.89","131.13","63.76","32.72","","BRIANT","","","","","","3","METABANK","WEST DES MOINES","IA",
"SC1588","02/20/09","SRVCE","1800","ACME ELECTRIC","1519.94","934.95","584.99","38.49","","BRIANT","","","","","","1","ACME ELECTRIC","DES MOINES","IA",
"SC1591","02/20/09","SRVCE","108530","TACO JOHN'S","0.00","171.32","-171.32","","","BRIANT","","","","","","DEFAULT","TACO JOHN´S","NEWTON","IA",
"SC1593","04/22/09","SRVCE","42300","FAREWAY STORES  INC.","1033.39","826.71","206.68","20.00","","BRIANT","","","","","","4","FAREWAY STORES, INC.","IOWA CITY","IA",
"SC1594","04/07/09","SRVCE","42300","FAREWAY STORES  INC.","865.43","692.34","173.09","20.00","","BRIANT","","","","","","5","FAREWAY STORES, INC.","DECORAH","IA",
"SC1599","03/12/09","SRVCE","106400","TACO JOHN'S","1000.71","573.18","427.53","42.72","","BRIANT","","","","","","DEFAULT","TACO JOHN´S","AMES","IA",
"SC1612","03/13/09","SRVCE","55400","HUNZIKER & ASSOC.","130.49","84.29","46.20","35.41","","BRIANT","","","","","","DEFAULT","HUNZIKER & ASSOC.","Ames","IA",
"SC1614","03/13/09","SRVCE","2449","HUBBELL CONSTRUCTION SERVICES","175.00","75.96","99.04","56.59","","BRIANT","","","","","","3","MITCHELL TRANSMISSION BUILDING","DES MOINES","IA",
"SC1633","04/10/09","SRVCE","2566","DR. JOHN'S LINGERIE BOUTIQUE","136.89","89.28","47.61","34.78","","BRIANT","","","","","","DEFAULT","DR. JOHN´S LINGERIE BOUTIQUE","URBANDALE","IA",
"SC1636","04/30/09","SRVCE","49300","GIT N GO CONVENIENCE STORES","306.30","93.15","213.15","69.59","","BRIANT","","","","","","14","GIT N GO #26","DES MOINES","IA",
"SC1640","04/30/09","SRVCE","110100","TACO JOHN'S OF IOWA","379.58","225.26","154.32","40.66","","BRIANT","","","","","","2","TACO JOHN´S","WEST DES MOINES","IA",
"SC1649","05/13/09","SRVCE","2530","NAPA AUTO & TRUCK PARTS","162.27","77.09","85.18","52.49","11.00","BRIANT","","","","","","1","NAPA AUTO & TRUCK PARTS","DES MOINES","IA",
"SC1652","05/13/09","SRVCE","49300","GIT N GO CONVENIENCE STORES","447.67","301.95","145.72","32.55","","BRIANT","","","","","","23","GIT N GO","DES MOINES","IA",
"SC1665","05/20/09","SRVCE","49300","GIT N GO CONVENIENCE STORES","0.00","78.40","-78.40","","","BRIANT","","","","","","15","GIT N GO #30","URBANDALE","IA",
"SC1669","06/10/09","SRVCE","110100","TACO JOHN'S OF IOWA","190.65","108.23","82.42","43.23","3.00","BRIANT","","","","","","5","TACO JOHN´S","ANKENY","IA",
"SC1790","12/31/09","SRVCE","110100","TACO JOHN'S OF IOWA","0.00","123.90","-123.90","","","BRIANT","","","","","","5","TACO JOHN´S","ANKENY","IA",
"SC1804","12/29/09","SRVCE","2609","MODERN OPTICAL","0.00","110.60","-110.60","","","BRIANT","","","","","","DEFAULT","MODERN OPTICAL","DES MOINES","IA",
"","","SRVCE","","Product Totals","10133.97","8278.52","1855.45","18.31","14.00","BRIANT",

"2210","07/28/09","SURVEY","2196","GANDER MOUNTAIN COMPANY","215.00","0.00","215.00","100.00","","BRIANT","","","","","","19","GANDER MOUNTAIN #470","SHERWOOD","AR",
"2289","07/28/09","SURVEY","2395","ARCHITECTURAL GRAPHICS  INC.","200.00","65.10","134.90","67.45","","BRIANT","","RICHT","","","","DEFAULT","U.S. Cellular","Creston","IA",
"2438","09/30/09","SURVEY","2537","ICON IDENTITY SOLUTIONS","200.00","173.60","26.40","13.20","","BRIANT","","","","","","2","HP","DES MOINES","IA",
"2439","09/30/09","SURVEY","2537","ICON IDENTITY SOLUTIONS","200.00","150.00","50.00","25.00","","BRIANT","","","","","","3","HP","CLARION","IA",
"2440","09/30/09","SURVEY","2537","ICON IDENTITY SOLUTIONS","200.00","150.00","50.00","25.00","","BRIANT","","","","","","4","HP","CLARION","IA",
"2441","09/30/09","SURVEY","2537","ICON IDENTITY SOLUTIONS","200.00","68.60","131.40","65.70","","BRIANT","","","","","","5","HP","URBANDALE","IA",
"2625","12/31/09","SURVEY","2743","RASMUSSEN BIKE SHOP","0.00","0.00","0.00","","","BRIANT","","","","","","DEFAULT","RASMUSSEN BIKE SHOP","ALTOONA","IA",
"SC1592","10/31/09","SURVEY","2533","JIFFY LUBE","0.00","0.00","0.00","","","BRIANT","","","","","","DEFAULT","JIFFY LUBE","DES MOINES","IA",
"SC1601","02/27/09","SURVEY","2537","ICON IDENTITY SOLUTIONS","120.00","32.56","87.44","72.87","","BRIANT","","","","","","1","JIFFY LUBE","DES MOINES","IA",
"","","SURVEY","","Product Totals","1335.00","639.86","695.14","52.07","0.00","BRIANT",

"2190","03/17/09","VINYL","2496","HERITAGE CREEK DENTAL","0.00","922.09","-922.09","","","BRIANT","","","","","","DEFAULT","HERITAGE CREEK DENTAL","CLIVE","IA",
"2256","04/30/09","VINYL","800","A-1 STAFFING","199.01","274.52","-75.51","-37.94","35.00","BRIANT","","","","","","1","A-1 STAFFING","DES MOINES","IA",
"2280","05/13/09","VINYL","2566","DR. JOHN'S LINGERIE BOUTIQUE","118.43","75.92","42.51","35.89","","BRIANT","","","","","","DEFAULT","DR. JOHN´S LINGERIE BOUTIQUE","URBANDALE","IA",
"2283","05/29/09","VINYL","2583","MAJESTIC TRUCK COLLISION & FRAME REPAIR","129.06","105.09","23.97","18.57","","BRIANT","","","","","","DEFAULT","MAJESTIC TRUCK COLLISION & FRAME REPAIR","ALTOONA","IA",
"2320","07/28/09","VINYL","49300","GIT N GO CONVENIENCE STORES","242.71","244.76","-2.05","-0.84","","BRIANT","","","","","","21","GIT N GO","BONDURANT","IA",
"2354","07/10/09","VINYL","2622","TOTAL BODY CHIROPRACTIC","202.35","83.39","118.96","58.79","60.00","BRIANT","","","","","","DEFAULT","TOTAL BODY CHIROPRACTIC","CLIVE","IA",
"2354","07/10/09","VINYL","2622","TOTAL BODY CHIROPRACTIC","209.46","155.78","53.68","25.63","","BRIANT","","","","","","DEFAULT","TOTAL BODY CHIROPRACTIC","CLIVE","IA",
"2435","08/31/09","VINYL","2655","ME & V","153.38","124.83","28.55","18.61","","BRIANT","","","","","","1","ME & V","DES MOINES","IA",
"2508","12/10/09","VINYL","44060","FIREPLACE & STONE CENTER","355.38","349.76","5.62","1.58","45.00","BRIANT","","","","","","DEFAULT","FIREPLACE & STONE CENTER","URBANDALE","IA",
"2595","12/31/09","VINYL","2720","HARBOR HOUSE CHRISTIAN STORE","202.87","146.98","55.89","27.55","","BRIANT","","","","","","DEFAULT","HARBOR HOUSE CHRISTIAN STORE","CHARITON","IA",
"","","VINYL","","Product Totals","1812.65","2483.12","-670.47","-36.99","140.00","BRIANT",

"SC1611","05/29/09","WARART","49300","GIT N GO CONVENIENCE STORES","0.00","193.08","-193.08","","","BRIANT","","","","","","10","GIT N GO CONVENIENCE STORE #22","HUDSON","IA",
"","","WARART","","Product Totals","0.00","193.08","-193.08","","0.00","BRIANT",

"SC1552","01/21/09","WARFRA","118200","UNO RESTAURANTS  LLC.","0.00","1713.61","-1713.61","","","BRIANT","","","","","","4","UNO CHICAGO GRILL","CLIFTON","NJ",
"","","WARFRA","","Product Totals","0.00","1713.61","-1713.61","","0.00","BRIANT",

"SC1671","06/10/09","WARMFG","2209","HUBBELL REALTY","0.00","117.29","-117.29","","","BRIANT","","","","","","7","COBBLESTONE MARKET","URBANDALE","IA",
"SC1672","06/10/09","WARMFG","84200","PANCHERO'S MEXICAN GRILL","0.00","82.60","-82.60","","","BRIANT","","","","","","1","PANCHERO´S MEXICAN GRILL","ANKENY","IA",
"SC1674","06/10/09","WARMFG","110100","TACO JOHN'S OF IOWA","0.00","75.96","-75.96","","","BRIANT","","","","","","9","TACO JOHN´S","DES MOINES","IA",
"SC1681","07/08/09","WARMFG","49300","GIT N GO CONVENIENCE STORES","0.00","98.00","-98.00","","","BRIANT","","","","","","14","GIT N GO #26","DES MOINES","IA",
"SC1704","08/21/09","WARMFG","42300","FAREWAY STORES  INC.","0.00","816.65","-816.65","","","BRIANT","","","","","","7","FAREWAY STORES, INC.","ALTOONA","IA",
"SC1714","09/30/09","WARMFG","2392","MAX MUSCLE","0.00","241.19","-241.19","","","BRIANT","","","","","","DEFAULT","MAX MUSCLE","CLIVE","IA",
"SC1734","09/02/09","WARMFG","49300","GIT N GO CONVENIENCE STORES","0.00","144.56","-144.56","","","BRIANT","","","","","","21","GIT N GO","BONDURANT","IA",
"SC1757","10/20/09","WARMFG","108530","TACO JOHN'S","0.00","265.63","-265.63","","","BRIANT","","","","","","DEFAULT","TACO JOHN´S","NEWTON","IA",
"SC1766","11/10/09","WARMFG","42300","FAREWAY STORES  INC.","0.00","608.66","-608.66","","","BRIANT","","","","","","1","FAREWAY","ANKENY","IA",
"","","WARMFG","","Product Totals","0.00","2450.54","-2450.54","","0.00","BRIANT",

"","","","","Salesperson BRIANT Totals","426979.40","285011.63","141967.77","33.25","5347.30","BRIANT",

"2382","08/04/09","01","77950","NAGLE SIGNS  INC.","24.00","11.06","12.94","53.92","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2385","07/31/09","01","77950","NAGLE SIGNS  INC.","44.20","35.36","8.84","20.00","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2405","08/12/09","01","77950","NAGLE SIGNS  INC.","26.00","10.36","15.64","60.15","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2455","10/28/09","01","77950","NAGLE SIGNS  INC.","780.00","498.13","281.87","36.14","","HOUSE","","","","","","DEFAULT","Hardees","Des Moines","IA",
"2559","11/24/09","01","77950","NAGLE SIGNS  INC.","30.00","14.23","15.77","52.57","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"","","01","","Product Totals","904.20","569.14","335.06","37.06","0.00","HOUSE",

"2185","05/13/09","AWNING","77950","NAGLE SIGNS  INC.","1354.62","561.48","793.14","58.55","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2253","06/30/09","AWNING","77950","NAGLE SIGNS  INC.","595.49","382.40","213.09","35.78","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
