"","Eagle Sign Company"
"","OPEN WORK ORDERS AS OF 12/31/11"

"Work Order","Quote/Part/Description","Qty Mfg","Qty Comp","Act Material","Act Labor","Act Burden","Act CNCRT","Act OUT1","Act UTax","Act Total","Est Material","Est Labor","Est Burden","Est CNCRT","Est OUT1","Est UTax","Est Total","Var Cost","Act Billing","Act GM %","Est Billing","Est GM %","Due Date","Cust No","Customer Name","C/F","STD Comp $","Est COGS","Net WIP","Invoice Date","Invoice Nbr","Est Hrs","Act Hrs"
"""3401.1""","""@8749 / CITY OF DES MOINES""","1","","0.12","0.00","0.00","","0.00","0.00","0.12","13113.25","6922.80","0.00","","18127.10","0.00","38163.15","-38163.03","55550.00","100.00","55550.00","31.30","03/31/12","28110","CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE","C","0.00","0.00","0.12","07/10/12","3401","157.000","242.000"
"""3472.1""","""@9111 / CITY OF PLEASANT HILL""","1","","34.85","0.00","0.00","","1064.90","0.00","1099.75","150.05","322.05","0.00","","612.46","0.00","1084.56","15.19","1474.00","25.39","1533.17","29.26","07/29/11","3174","CITY OF PLEASANT HILL","C","0.00","0.00","1099.75","05/09/12","3472","10.500",""
"""3472.2""","""@9112 / CITY OF PLEASANT HILL""","1","","308.28","61.44","55.30","","241.09","0.00","666.11","407.05","276.45","0.00","","221.23","0.00","904.73","-238.62","1520.00","56.18","1520.00","40.48","06/30/11","3174","CITY OF PLEASANT HILL","C","0.00","0.00","666.11","05/09/12","3472","9.000","6.250"
"""3472.4""","""@9298 / CITY OF PLEASANT HILL""","1","","329.00","0.00","0.00","","0.00","0.00","329.00","0.00","0.00","0.00","","","0.00","0.00","329.00","2750.00","88.04","2750.00","100.00","07/29/11","3174","CITY OF PLEASANT HILL","C","0.00","0.00","329.00","05/09/12","3472","0.000","9.500"
"""3571.1""","""@9371 / BUDGET STORAGE""","1","","0.00","75.00","135.00","","0.00","0.00","210.00","240.18","1342.65","0.00","","3185.00","0.00","4767.83","-4557.83","6435.44","96.74","6435.44","25.91","06/24/11","3202","IOWA DEPARTMENT OF TRANSPORTATION","C","0.00","0.00","210.00","07/27/12","3571","27.000","28.250"
"""3712.1""","""@Engineering / JETHROÇS JAMBAL""","1","","0.00","0.00","0.00","","916.00","0.00","916.00","0.00","0.00","0.00","","","0.00","0.00","916.00","1125.00","18.58","1125.00","100.00","09/19/11","3241","JETHRO'S JAMBALAYA","C","0.00","0.00","916.00","01/23/12","3712","0.000",""
"""3740.1""","""@9742 / SPENCER FAMILY YMCA""","1","","322.45","338.22","304.44","","","0.00","965.11","579.48","1586.55","0.00","","137.80","0.00","2303.83","-1338.72","3881.83","75.14","3881.83","40.65","10/31/11","3259","SPENCER FAMILY YMCA","C","0.00","0.00","965.11","01/11/12","3740","39.000","30.750"
"""3740.2""","""@9743 / SPENCER FAMILY YMCA""","1","","891.45","883.21","794.92","","","0.00","2569.58","1217.86","3330.40","0.00","","170.00","0.00","4718.26","-2148.68","7936.78","67.62","7936.78","40.55","10/31/11","3259","SPENCER FAMILY YMCA","C","0.00","0.00","2569.58","01/11/12","3740","76.000","69.000"
"""3740.3""","""@9744 / SPENCER FAMILY YMCA""","1","","282.22","140.88","126.80","","","0.00","549.90","66.19","731.60","0.00","","50.00","0.00","847.79","-297.89","1459.29","62.32","1459.29","41.90","10/31/11","3259","SPENCER FAMILY YMCA","C","0.00","0.00","549.90","01/11/12","3740","19.000","26.750"
"""3777.1""","""@9741 / CHARLEYÇS GRILLED SUBS""","1","","70.73","243.15","218.85","","2181.94","0.00","2714.67","63.59","317.90","0.00","","","0.00","381.49","2333.18","1252.00","-116.83","627.35","39.19","11/01/11","23950","CHARLEY'S GRILLED SUBS","C","0.00","0.00","2714.67","02/20/12","3777","8.500","15.500"
"""3777.2""","""@9819 / CHARLEYÇS GRILLED SUBS""","1","","80.06","170.26","153.24","","","0.00","403.56","86.62","374.00","0.00","","27.50","0.00","488.12","-84.56","1580.00","74.46","805.06","39.37","11/01/11","23950","CHARLEY'S GRILLED SUBS","C","0.00","0.00","403.56","02/20/12","3777","10.000","11.250"
"""3777.3""","""@9896 / CHARLEYÇS GRILLED SUBS""","1","","52.32","368.01","331.23","","","0.00","751.56","97.25","355.30","0.00","","","0.00","452.55","299.01","750.35","-0.16","750.35","39.69","11/01/11","23950","CHARLEY'S GRILLED SUBS","C","0.00","0.00","751.56","02/20/12","3777","9.500","24.500"
"""3777.4""","""@9959 / CHARLEYÇS GRILLED SUBS""","1","","0.00","4.25","3.83","","401.22","0.00","409.30","0.00","0.00","0.00","","253.73","0.00","253.73","155.57","629.85","35.02","329.85","23.08","11/01/11","23950","CHARLEY'S GRILLED SUBS","C","0.00","0.00","409.30","02/20/12","3777","0.000","0.250"
"""3777.6""","""@9740 / CHARLEYÇS GRILLED SUBS""","1","","933.27","802.91","722.67","","","0.00","2458.85","737.33","3181.40","0.00","","","0.00","3918.73","-1459.88","6418.12","61.69","6418.12","38.94","11/01/11","23950","CHARLEY'S GRILLED SUBS","C","0.00","0.00","2458.85","02/20/12","3777","86.000","50.750"
"""3777.7""","""@Remove / CHARLEYÇS GRILLED SU""","1","","0.00","0.00","0.00","","301.70","0.00","301.70","0.00","0.00","0.00","","","0.00","0.00","301.70","400.00","24.58","400.00","100.00","11/01/11","23950","CHARLEY'S GRILLED SUBS","C","0.00","0.00","301.70","02/20/12","3777","0.000",""
"""3777.8""","""@time / CHARLEYÇS GRILLED SUBS""","1","","485.75","530.26","477.28","","0.00","0.00","1493.29","0.00","0.00","0.00","","","0.00","0.00","1493.29","0.00","","0.00","","11/17/11","23950","CHARLEY'S GRILLED SUBS","C","0.00","0.00","1493.29","02/20/12","3777","0.000","46.750"
"""3802.1""","""@10038 / CAT SCALE #515""","1","","475.88","293.76","264.39","","","0.00","1034.03","0.00","0.00","0.00","","","0.00","0.00","1034.03","1661.54","37.77","1661.54","100.00","11/22/11","18600","CAT SCALE","C","0.00","0.00","1034.03","01/30/12","3802","0.000","19.000"
"""3827.1""","""@9999 / RIVER VIEW TOWNHOMES""","1","","969.00","0.00","0.00","0.00","0.00","0.00","969.00","55.76","806.20","0.00","","1704.00","0.00","2565.96","-1596.96","3829.47","74.70","3829.47","32.99","12/15/11","3289","ASSOCIATION MANAGEMENT SERVICES","C","0.00","0.00","969.00","01/31/12","3827","17.000","9.750"
"""3851.1""","""@10116 / FAREWAY STORES INC.""","1","","0.00","0.00","0.00","","350.00","0.00","350.00","0.00","164.60","0.00","","","0.00","164.60","185.40","250.00","-40.00","256.78","35.90","12/31/11","42300","FAREWAY STORES, INC.","C","0.00","0.00","350.00","10/31/12","3851","4.000",""
"""3862.1""","""@9938 / SKY ZONE""","1","","2282.61","819.16","744.25","","489.79","0.00","4335.81","2139.72","2432.70","0.00","","826.48","0.00","5398.90","-1063.09","8575.78","49.44","8575.78","37.04","12/30/11","3308","SKY ZONE","C","0.00","0.00","4335.81","01/13/12","3862","59.000","64.000"
"""3872.3""","""@10106 / SHOPS AT MERLE HAY""","1","","440.82","160.58","158.48","","0.00","631.06","1390.94","3258.75","5846.80","0.00","","7896.00","0.00","17001.55","-15610.61","49729.99","97.20","25500.58","33.33","01/12/12","2830","EYCHANER PROPERTIES","C","0.00","0.00","1390.94","03/06/12","3872","134.000","325.750"
"""3874.1""","""@10100 / LS2 GROUP""","1","","11.80","16.63","14.97","","","0.00","43.40","13.48","140.60","0.00","","","0.00","154.08","-110.68","229.25","81.07","229.25","32.79","01/06/12","3074","LS2 GROUP","C","0.00","0.00","43.40","03/08/12","3874","3.500","4.750"
"""3874.2""","""@10101 / LS2 GROUP""","1","","11.22","3.88","3.49","","0.00","0.00","18.59","13.36","415.30","0.00","","466.08","0.00","894.74","-876.15","1349.09","98.62","1349.09","33.68","01/06/12","3074","LS2 GROUP","C","0.00","0.00","18.59","03/08/12","3874","7.000","3.000"
"""3874.3""","""@9964 / LS2 GROUP""","1","","0.00","34.95","31.45","","48.76","0.00","115.16","11.23","299.85","0.00","","134.10","0.00","445.18","-330.02","637.10","81.92","637.10","30.12","01/06/12","3074","LS2 GROUP","C","0.00","0.00","115.16","03/08/12","3874","6.750","5.250"
"""3875.1""","""@9761 / SKATE NORTH""","1","","186.60","49.51","75.16","","","0.00","311.27","710.25","789.30","0.00","","","0.00","1499.55","-1188.28","2503.08","87.56","2503.08","40.09","01/10/12","3315","SKATE NORTH","C","0.00","0.00","311.27","01/23/12","3875","17.000","21.750"
"""3878.1""","""@time / CAT SCALE""","1","","26.56","125.25","112.73","","","0.00","264.54","0.00","0.00","0.00","","","0.00","0.00","264.54","","","0.00","","12/29/11","18600","CAT SCALE","C","0.00","0.00","264.54","","","0.000","8.250"
"""3882.1""","""@time / NAGLE SIGNS, INC.""","1","","156.92","144.82","130.35","","","0.00","432.09","0.00","0.00","0.00","","","0.00","0.00","432.09","1699.97","74.58","1699.97","100.00","12/15/11","77950","NAGLE SIGNS, INC.","C","0.00","0.00","432.09","01/23/12","3882","0.000","28.000"
"""3884.2""","""@10263 / AROY-DEE RESTAURANT""","1","","0.00","13.00","23.40","","","0.00","36.40","135.73","542.10","0.00","","74.80","0.00","752.63","-716.23","1214.57","97.00","1214.57","38.03","12/30/11","3319","AROY-DEE RESTAURANT","C","0.00","0.00","36.40","01/13/12","3884","12.000","10.000"
"""3888.1""","""@10235A / BOB BROWN CHEVROLET""","1","","553.25","420.71","378.70","","","172.40","1525.06","2462.23","3372.10","0.00","","211.20","0.00","6045.53","-4520.47","9553.00","84.04","9645.11","37.32","01/06/12","3237","BOB BROWN CHEVROLET","C","0.00","0.00","1525.06","02/07/12","3888","79.500","114.500"
"""3888.2""","""@10268 / BOB BROWN CHEVROLET""","1","","563.86","197.00","177.33","","","53.13","991.32","940.19","1406.40","0.00","","77.00","0.00","2423.59","-1432.27","3903.00","74.60","3883.25","37.59","01/06/12","3237","BOB BROWN CHEVROLET","C","0.00","0.00","991.32","02/07/12","3888","33.500","46.250"
"""3892.1""","""@time / NAGLE SIGNS, INC.""","25","","599.21","1565.89","1409.37","","","0.00","3574.47","0.00","0.00","0.00","","","0.00","0.00","3574.47","13616.33","73.75","13616.25","100.00","01/15/12","77950","NAGLE SIGNS, INC.","C","0.00","0.00","3574.47","01/30/12","3892","0.000","240.000"
"""3893.1""","""@time / NAGLE SIGNS, INC.""","2","","473.71","8.50","7.65","","","0.00","489.86","0.00","0.00","0.00","","","0.00","0.00","489.86","487.92","-0.40","487.92","100.00","12/16/11","77950","NAGLE SIGNS, INC.","C","0.00","0.00","489.86","01/13/12","3893","0.000","0.500"
"""3896.1""","""@10292 / TASSEL RIDGE WINERY""","1","","202.40","46.76","42.09","","","0.00","291.25","147.88","237.60","0.00","","","0.00","385.48","-94.23","770.60","62.20","770.60","49.98","01/09/12","110400","TASSEL RIDGE WINERY","C","0.00","0.00","291.25","01/30/12","3896","6.000","3.250"
"""3903.2""","""@10169 / BLACK EAGLE MARTIAL A""","1","","225.93","332.27","299.06","","","0.00","857.26","749.53","1511.35","0.00","","53.55","0.00","2314.43","-1457.17","3734.71","77.05","3734.71","38.03","01/19/12","3325","BLACK EAGLE MARTIAL ARTS","C","0.00","0.00","857.26","01/23/12","3903","34.500","43.250"
"""3908.1""","""@9597A / BOB BROWN CHEVROLET -""","1","","0.00","8.00","7.20","","0.00","0.00","15.20","87.00","5503.80","0.00","","4160.00","0.00","9750.80","-9735.60","13511.82","99.89","13511.82","27.84","01/23/12","3010","PATTISONID","C","0.00","0.00","15.20","04/24/12","3908","94.000","76.000"
"""4273.6""","""@11839 / CHARLEYÇS GRILLED SUB""","1","","0.00","0.00","0.00","","0.00","0.00","400.00","0.00","0.00","0.00","","400.00","0.00","400.00","0.00","524.00","23.66","524.00","23.66","11/21/12","3470","CHARLEY'S GRILLED SUBS","C","0.00","0.00","400.00","02/19/13","4273","0.000",""
"""63270""","""221-0330 5'-4 1/2"" X 20' HURRI""","1","","1221.58","237.00","213.30","","","0.00","1671.88","1258.50","0.00","0.00","","","0.00","1258.50","413.38","","","0.00","","09/06/10","","","C","0.00","0.00","1671.88","","","0.000","25.000"
"""63783""","""221-0195 Cat Scale Face - Lami""","1","65","32376.56","0.00","0.00","","3900.00","0.00","36276.56","977.34","15.90","0.00","","","0.00","993.24","35283.32","","","0.00","","08/17/11","","","C","31720.00","0.00","4556.56","","","1.000",""
"""63858""","""221-0191 CAT SCALE SPEAKER SIG""","1","","71.14","15.00","13.50","","","0.00","99.64","8.89","1.59","0.00","","","0.00","10.48","89.16","","","0.00","","11/10/11","","","C","0.00","0.00","99.64","","","0.100","1.000"
"""63864""","""221-0200 5'-4 1/2"" X 20' STAND""","1","","2966.06","428.32","385.52","","","0.00","3779.90","2859.41","318.00","0.00","","","0.00","3177.41","602.49","","","0.00","","11/28/11","","","C","0.00","0.00","3779.90","","","20.000","27.000"
"""63865""","""221-0200 5'-4 1/2"" X 20' STAND""","1","","3033.33","425.26","382.77","","","0.00","3841.36","2859.41","318.00","0.00","","","0.00","3177.41","663.95","","","0.00","","11/28/11","","","C","0.00","0.00","3841.36","","","20.000","26.250"
"""63866""","""221-0200 5'-4 1/2"" X 20' STAND""","1","","3140.39","433.40","390.07","","","0.00","3963.86","2859.41","318.00","0.00","","","0.00","3177.41","786.45","","","0.00","","11/28/11","","","C","0.00","0.00","3963.86","","","20.000","31.000"
"""63872""","""221-0300 5'-4 1/2"" X 20' STAND""","1","","1050.41","128.32","115.50","","","0.00","1294.23","1055.35","127.20","0.00","","","0.00","1182.55","111.68","","","0.00","","11/28/11","","","C","0.00","0.00","1294.23","","","8.000","8.250"
"""63873""","""221-0300 5'-4 1/2"" X 20' STAND""","1","","1042.22","118.94","107.04","","","0.00","1268.20","1055.35","127.20","0.00","","","0.00","1182.55","85.65","","","0.00","","11/28/11","","","C","0.00","0.00","1268.20","","","8.000","7.500"
"""63874""","""221-0300 5'-4 1/2"" X 20' STAND""","1","","1064.63","114.69","103.23","","","0.00","1282.55","1055.35","127.20","0.00","","","0.00","1182.55","100.00","","","0.00","","11/28/11","","","C","0.00","0.00","1282.55","","","8.000","7.250"
"""63876""","""221-0300 5'-4 1/2"" X 20' STAND""","1","","1070.09","114.63","103.17","","","0.00","1287.89","1055.35","127.20","0.00","","","0.00","1182.55","105.34","","","0.00","","11/28/11","","","C","0.00","0.00","1287.89","","","8.000","7.250"
"""63877""","""202-1330 6"" X 7"" X .032"" HAND""","1","","0.00","82.50","74.27","","","0.00","156.77","1.40","0.05","0.00","","","0.00","1.45","155.32","","","0.00","","11/29/11","","","C","0.00","0.00","156.77","","","0.003","5.500"
"""63878""","""202-0500 8"" ANGLE IRON BRACKET""","1","","488.00","30.00","27.00","","","0.00","545.00","1.35","0.10","0.00","","","0.00","1.45","543.55","","","0.00","","11/29/11","","","C","0.00","0.00","545.00","","","0.006","2.000"
"""63881""","""221-0190 STANDARD CAT SCALE SP""","1","","383.29","30.50","27.46","","","0.00","441.25","348.01","127.20","0.00","","","0.00","475.21","-33.96","","","0.00","","11/29/11","","","C","0.00","0.00","441.25","","","8.000","2.000"
"""63882""","""221-0190 STANDARD CAT SCALE SP""","1","","380.23","267.00","240.31","","","0.00","887.54","348.01","127.20","0.00","","","0.00","475.21","412.33","","","0.00","","11/29/11","","","C","0.00","0.00","887.54","","","8.000","17.250"
"""63883""","""221-0190 STANDARD CAT SCALE SP""","1","","401.06","189.00","170.11","","","0.00","760.17","348.01","127.20","0.00","","","0.00","475.21","284.96","","","0.00","","11/29/11","","","C","0.00","0.00","760.17","","","8.000","12.250"
"""63884""","""221-0190 STANDARD CAT SCALE SP""","1","","502.62","99.25","89.33","","","0.00","691.20","348.01","127.20","0.00","","","0.00","475.21","215.99","","","0.00","","11/29/11","","","C","0.00","0.00","691.20","","","8.000","6.500"
"""63886""","""221-0200 5'-4 1/2"" X 20' STAND""","1","","2414.07","410.00","369.02","","","0.00","3193.09","2860.37","318.00","0.00","","","0.00","3178.37","14.72","","","0.00","","12/21/11","","","C","0.00","0.00","3193.09","","","20.000","32.000"
"""63887""","""221-0200 5'-4 1/2"" X 20' STAND""","1","","1285.62","236.89","213.21","","","0.00","1735.72","2860.37","318.00","0.00","","","0.00","3178.37","-1442.65","","","0.00","","12/21/11","","","C","0.00","0.00","1735.72","","","20.000","30.000"
"""63891""","""221-0190 STANDARD CAT SCALE SP""","1","","241.64","106.75","96.08","","","0.00","444.47","348.02","127.20","0.00","","","0.00","475.22","-30.75","","","0.00","","12/21/11","","","C","0.00","0.00","444.47","","","8.000","7.000"
"""63892""","""221-0190 STANDARD CAT SCALE SP""","1","","7.70","8.00","7.20","","","0.00","22.90","348.02","127.20","0.00","","","0.00","475.22","-452.32","","","0.00","","12/21/11","","","C","0.00","0.00","22.90","","","8.000","14.500"
"""63893""","""221-0190 STANDARD CAT SCALE SP""","1","","7.70","8.00","7.20","","","0.00","22.90","348.02","127.20","0.00","","","0.00","475.22","-452.32","","","0.00","","12/21/11","","","C","0.00","0.00","22.90","","","8.000","12.750"
"""63894""","""221-0190 STANDARD CAT SCALE SP""","1","","7.70","8.00","7.20","","","0.00","22.90","348.02","127.20","0.00","","","0.00","475.22","-452.32","","","0.00","","12/21/11","","","C","0.00","0.00","22.90","","","8.000","9.250"
"""63895""","""221-0190 STANDARD CAT SCALE SP""","1","","7.70","8.00","7.20","","","0.00","22.90","348.02","127.20","0.00","","","0.00","475.22","-452.32","","","0.00","","12/21/11","","","C","0.00","0.00","22.90","","","8.000","8.000"
"""63896""","""221-0300 5'-4 1/2"" X 20' STAND""","1","","577.40","115.44","103.90","","","0.00","796.74","1055.35","127.20","0.00","","","0.00","1182.55","-385.81","","","0.00","","12/21/11","","","C","0.00","0.00","796.74","","","8.000","13.250"
"""63903""","""219-1130 1/2 X 6 POLE GUSSETS""","1","","34.28","39.37","35.43","","","0.00","109.08","5.71","0.40","0.00","","","0.00","6.11","102.97","","","0.00","","12/21/11","","","C","0.00","0.00","109.08","","","0.025","4.500"
"""SC2263.1""","""@SERVICE / DAHLÇS""","1","","0.00","39.00","70.20","","","0.00","109.20","0.00","0.00","0.00","","","0.00","0.00","109.20","0.00","","0.00","","05/19/11","2753","DAHL'S","C","0.00","0.00","109.20","05/23/12","SC2263","0.000","3.000"
"""SC2356.1""","""@SERVICE / SPENCER DREAM CENTE""","1","","0.00","0.00","0.00","","1037.80","0.00","1037.80","0.00","0.00","0.00","","","0.00","0.00","1037.80","0.00","","0.00","","10/21/11","3009","SPENCER DREAM CENTER","C","0.00","0.00","1037.80","01/31/12","SC2356","0.000",""
"""SC2392.1""","""@SERVICE / PLAZA LANES""","1","","0.00","29.25","52.65","","","0.00","81.90","0.00","0.00","0.00","","","0.00","0.00","81.90","0.00","","0.00","","11/15/11","2552","PLAZA LANES","C","0.00","0.00","81.90","02/29/12","SC2392","0.000","2.250"
"""SC2396.1""","""@SERVICE / CAT #1602""","1","","0.00","0.00","0.00","","237.50","0.00","237.50","0.00","0.00","0.00","","","0.00","0.00","237.50","0.00","","0.00","","11/16/11","18600","CAT SCALE","C","0.00","0.00","237.50","01/24/12","SC2396","0.000",""
"""SC2410.1""","""@SERVICE / PLANET FITNESS""","1","","0.00","0.00","0.00","","60.00","0.00","60.00","0.00","0.00","0.00","","","0.00","0.00","60.00","0.00","","0.00","","11/29/11","3248","BASELINE FITNESS","C","0.00","0.00","60.00","01/23/12","SC2410","0.000",""
"""SC2411.1""","""@SERVICE / ADVANCE AUTO PARTS""","1","","0.00","0.00","0.00","","402.00","0.00","402.00","0.00","0.00","0.00","","","0.00","0.00","402.00","0.00","","0.00","","11/29/11","2535","ATLAS SIGN INDUSTRIES","C","0.00","0.00","402.00","01/12/12","SC2411","0.000",""
"""SC2420.1""","""@SERVICE / PLANET FITNESS""","1","","0.00","0.00","0.00","","60.00","0.00","60.00","0.00","0.00","0.00","","","0.00","0.00","60.00","0.00","","0.00","","12/03/11","3248","BASELINE FITNESS","C","0.00","0.00","60.00","01/23/12","SC2420","0.000",""
"""SC2430.2""","""@time / ADVANCE AUTO PARTS - A""","1","","7.04","15.50","13.95","","0.00","0.00","36.49","0.00","0.00","0.00","","","0.00","0.00","36.49","910.92","95.99","910.92","100.00","12/29/11","2535","ATLAS SIGN INDUSTRIES","C","0.00","0.00","36.49","01/12/12","SC2430-2","0.000","2.500"
"""SC2434.1""","""@SERVICE / CAT #1399""","1","","0.00","0.00","0.00","","500.00","0.00","500.00","0.00","0.00","0.00","","","0.00","0.00","500.00","0.00","","0.00","","12/15/11","18600","CAT SCALE","C","0.00","0.00","500.00","01/20/12","SC2434","0.000",""
"""SC2440.1""","""@SERVICE / ST. GREGORY RETREAT""","1","","0.00","9.00","16.20","","","0.00","25.20","0.00","0.00","0.00","","","0.00","0.00","25.20","0.00","","0.00","","12/22/11","3324","ST. GREGORY RETREAT CENTER","C","0.00","0.00","25.20","05/23/12","SC2440","0.000","0.500"
"""SC2454.1""","""@SERVICE / DOWNEY TIRE""","1","","0.00","9.75","17.55","","","0.00","27.30","0.00","0.00","0.00","","","0.00","0.00","27.30","0.00","","0.00","","12/30/11","3327","DOWNEY TIRE","C","0.00","0.00","27.30","05/23/12","SC2454","0.000","0.750"

"","","","","72933.00","15781.86","15501.46","0.00","43583.09","856.59","149056.00","70597.58","75302.25","0.00","0.00","76324.11","0.00","222223.94","-73167.94","326697.45","54.37","306692.08","27.54","","","","","31720.00","0.00","117336.00"
