"15 FEB 2026","18:19:33","","","GROSS MARGIN BY SALESPERSON",
"","","","","PERIOD: 01/01/10 through 12/31/10",

"Invoice No","Inv Date","Prod Code","Cust No","Customer Name","Gross Sales","Total Cost","Gross Margin","GM %","Extra Charge","Salesperson #1","Comm Rate #1","Salesperson #2","Comm Rate #2","Salesperson #3","Comm Rate #3","Location No","Location Name","City","State",
"2573","02/11/10","BLDG","110100","TACO JOHN'S OF IOWA","786.89","441.56","345.33","43.89","","BRIANT","","","","","","14","TACO JOHN┤S","DES MOINES","IA",
"2573","02/11/10","BLDG","110100","TACO JOHN'S OF IOWA","786.89","333.20","453.69","57.66","","BRIANT","","","","","","14","TACO JOHN┤S","DES MOINES","IA",
"2577","02/11/10","BLDG","110100","TACO JOHN'S OF IOWA","786.89","360.77","426.12","54.15","","BRIANT","","","","","","15","TACO JOHN┤S","AMES","IA",
"2577","02/11/10","BLDG","110100","TACO JOHN'S OF IOWA","786.89","346.59","440.30","55.95","","BRIANT","","","","","","15","TACO JOHN┤S","AMES","IA",
"2655","02/12/10","BLDG","95950","NATIONAL CARWASH SOLUTIONS","1154.00","629.34","524.66","45.46","","BRIANT","","","","","","DEFAULT","RYKO MANUFACTURING","Grimes","IA",
"2720","03/22/10","BLDG","73650","MERCURY INSURANCE","1565.78","1139.96","425.82","27.20","","BRIANT","","","","","","31","FIRST EXPRESS INSURANCE AGENCY","GARDEN GROVE","CA",
"2734","03/31/10","BLDG","95950","NATIONAL CARWASH SOLUTIONS","1154.00","705.01","448.99","38.91","","BRIANT","","","","","","DEFAULT","RYKO MANUFACTURING","Grimes","IA",
"2748","04/05/10","BLDG","73650","MERCURY INSURANCE","1009.49","559.24","450.25","44.60","","BRIANT","","","","","","32","PRIME VALLEY INSURANCE","SAN FERNANDA","CA",
"2792","05/18/10","BLDG","2856","WELLMAN'S PUB & ROOFTOP","8920.65","5591.73","3328.92","37.32","","BRIANT","","","","","","DEFAULT","WELLMAN┤S PUB","WEST DES MOINES","IA",
"2855","06/15/10","BLDG","95950","NATIONAL CARWASH SOLUTIONS","1318.12","669.91","648.21","49.18","","BRIANT","","","","","","DEFAULT","RYKO MANUFACTURING","Grimes","IA",
"2873","07/07/10","BLDG","95950","NATIONAL CARWASH SOLUTIONS","1318.12","802.96","515.16","39.08","","BRIANT","","","","","","DEFAULT","RYKO MANUFACTURING","Grimes","IA",
"2916","07/23/10","BLDG","2934","MERRY MAIDS","2566.29","1421.33","1144.96","44.62","","BRIANT","","","","","","DEFAULT","MERRY MAIDS","DES MOINES","IA",
"2938","08/31/10","BLDG","73650","MERCURY INSURANCE","1848.55","957.71","890.84","48.19","","BRIANT","","","","","","35","Eugene C Yates Insurance","SACRAMENTO","CA",
"2953","09/20/10","BLDG","2949","UNITED REFRIGERATION  INC.","2858.84","1727.16","1131.68","39.59","","BRIANT","","","","","","1","UNITED REFRIGERATION, INC.","CEDAR RAPIDS","IA",
"2961","08/03/10","BLDG","95950","NATIONAL CARWASH SOLUTIONS","2636.24","1329.13","1307.11","49.58","","BRIANT","","","","","","DEFAULT","RYKO MANUFACTURING","Grimes","IA",
"2969","08/25/10","BLDG","2530","NAPA AUTO & TRUCK PARTS","1953.25","1314.33","638.92","32.71","","BRIANT","","","","","","2","NAPA AUTO & TRUCK PARTS","DES MOINES","IA",
"2978","08/24/10","BLDG","2949","UNITED REFRIGERATION  INC.","3981.03","1862.44","2118.59","53.22","187.00","BRIANT","","","","","","3","UNITED REFRIGERATION, INC.","DES MOINES","IA",
"3009","08/31/10","BLDG","73650","MERCURY INSURANCE","1715.13","1005.85","709.28","41.35","","BRIANT","","","","","","37","HUNTINGTON INSURANCE AGENCY","WESTMINSTER","CA",
"3031","09/24/10","BLDG","2949","UNITED REFRIGERATION  INC.","4803.83","2177.52","2626.31","54.67","239.00","BRIANT","","","","","","2","UNITED REFRIGERATION, INC.","OMAHA","NE",
"3036","09/27/10","BLDG","73650","MERCURY INSURANCE","1636.06","955.36","680.70","41.61","","BRIANT","","","","","","38","QSP INSURANCE SERVICE","NEW BRAUNFELS","TX",
"3046","09/27/10","BLDG","95950","NATIONAL CARWASH SOLUTIONS","6063.36","2452.99","3610.37","59.54","","BRIANT","","","","","","DEFAULT","RYKO MANUFACTURING","Grimes","IA",
"3093","10/12/10","BLDG","73650","MERCURY INSURANCE","1686.46","1101.46","585.00","34.69","","BRIANT","","","","","","39","ANA INSURANCE","NORWALK","CA",
"3109","12/31/10","BLDG","3009","SPENCER DREAM CENTER","2518.42","1316.34","1202.08","47.73","20.00","BRIANT","","","","","","DEFAULT","SPENCER DREAM CENTER","SPENCER","IA",
"3109","12/31/10","BLDG","3009","SPENCER DREAM CENTER","27481.58","16477.25","11004.33","40.04","","BRIANT","","","","","","DEFAULT","SPENCER DREAM CENTER","SPENCER","IA",
"3126","11/11/10","BLDG","95950","NATIONAL CARWASH SOLUTIONS","1296.90","772.28","524.62","40.45","","BRIANT","","","","","","DEFAULT","RYKO MANUFACTURING","Grimes","IA",
"3134","11/23/10","BLDG","95950","NATIONAL CARWASH SOLUTIONS","6063.36","2445.39","3617.97","59.67","","BRIANT","","","","","","DEFAULT","RYKO MANUFACTURING","Grimes","IA",
"3158","12/22/10","BLDG","3030","SUCCESS BANK","1635.82","837.35","798.47","48.81","","BRIANT","","","","","","DEFAULT","SUCCESS BANK","BLOOMFIELD","IA",
"3160","12/03/10","BLDG","95950","NATIONAL CARWASH SOLUTIONS","1296.90","487.57","809.33","62.40","","BRIANT","","","","","","DEFAULT","RYKO MANUFACTURING","Grimes","IA",
"3165","11/30/10","BLDG","95950","NATIONAL CARWASH SOLUTIONS","6063.36","2175.43","3887.93","64.12","","BRIANT","","","","","","DEFAULT","RYKO MANUFACTURING","Grimes","IA",
"3168","11/30/10","BLDG","95950","NATIONAL CARWASH SOLUTIONS","1344.67","640.59","704.08","52.36","","BRIANT","","","","","","DEFAULT","RYKO MANUFACTURING","Grimes","IA",
"","","BLDG","","Product Totals","100156.77","53652.78","46503.99","46.43","446.00","BRIANT",

"2483-2","01/14/10","CHANNL","2626","RAMADA INN","6993.93","3200.21","3793.72","54.24","","BRIANT","","","","","","DEFAULT","RAMADA INN","URBANDALE","IA",
"2487","01/14/10","CHANNL","2682","TACO JOHN'S","2140.00","1188.61","951.39","44.46","","BRIANT","","","","","","1","TACO JOHN┤S","LACROSSE","WI",
"2573","02/11/10","CHANNL","110100","TACO JOHN'S OF IOWA","1850.00","820.58","1029.42","55.64","","BRIANT","","","","","","14","TACO JOHN┤S","DES MOINES","IA",
"2573","02/11/10","CHANNL","110100","TACO JOHN'S OF IOWA","1850.00","874.09","975.91","52.75","","BRIANT","","","","","","14","TACO JOHN┤S","DES MOINES","IA",
"2573","02/11/10","CHANNL","110100","TACO JOHN'S OF IOWA","1650.00","304.57","1345.43","81.54","","BRIANT","","","","","","14","TACO JOHN┤S","DES MOINES","IA",
"2573","02/11/10","CHANNL","110100","TACO JOHN'S OF IOWA","1650.00","844.99","805.01","48.79","","BRIANT","","","","","","14","TACO JOHN┤S","DES MOINES","IA",
"2577","02/11/10","CHANNL","110100","TACO JOHN'S OF IOWA","1850.00","768.16","1081.84","58.48","","BRIANT","","","","","","15","TACO JOHN┤S","AMES","IA",
"2577","02/11/10","CHANNL","110100","TACO JOHN'S OF IOWA","1850.00","802.97","1047.03","56.60","","BRIANT","","","","","","15","TACO JOHN┤S","AMES","IA",
"2641","02/11/10","CHANNL","42300","FAREWAY STORES  INC.","24786.76","16238.37","8548.39","34.49","","BRIANT","","","","","","DEFAULT","FAREWAY STORES, INC.","Boone","IA",
"2674","03/22/10","CHANNL","2772","JADE GARDEN","4200.00","4207.57","-7.57","-0.18","54.00","BRIANT","","","","","","DEFAULT","JADE GARDEN","ANKENY","IA",
"2712","03/22/10","CHANNL","42300","FAREWAY STORES  INC.","4532.01","2462.95","2069.06","45.65","","BRIANT","","","","","","6","FAREWAY STORES, INC.","FAIRMONT","MN",
"2738","03/30/10","CHANNL","2821","ALL ABOUT NAILS","2320.00","1530.03","789.97","34.05","","BRIANT","","","","","","DEFAULT","ALL ABOUT NAILS","WEST DES MOINES","IA",
"2792","05/18/10","CHANNL","2856","WELLMAN'S PUB & ROOFTOP","4190.99","3913.93","277.06","6.61","186.80","BRIANT","","","","","","DEFAULT","WELLMAN┤S PUB","WEST DES MOINES","IA",
"3078","12/16/10","CHANNL","42300","FAREWAY STORES  INC.","15576.78","7727.69","7849.09","50.39","","BRIANT","","","","","","15","FAREWAY STORES INC.","DUBUQUE","IA",
"3082","11/18/10","CHANNL","3003","ISLA COZUMEL","3981.51","1982.67","1998.84","50.20","85.00","BRIANT","","","","","","DEFAULT","ISLA COZUMEL","URBANDALE","IA",
"3082","11/18/10","CHANNL","3003","ISLA COZUMEL","254.91","549.52","-294.61","-115.57","","BRIANT","","","","","","DEFAULT","ISLA COZUMEL","URBANDALE","IA",
"3114","12/08/10","CHANNL","3012","TACO JOHN'S","1508.94","2066.43","-557.49","-36.95","","BRIANT","","","","","","DEFAULT","TACO JOHN┤S","APPLETON","WI",
"3158","12/22/10","CHANNL","3030","SUCCESS BANK","18323.76","10413.09","7910.67","43.17","","BRIANT","","","","","","DEFAULT","SUCCESS BANK","BLOOMFIELD","IA",
"","","CHANNL","","Product Totals","99509.59","59896.43","39613.16","39.81","325.80","BRIANT",

"2957","08/03/10","CHNG","2678","TACO JOHN'S","131.85","68.32","63.53","48.18","9.95","BRIANT","","","","","","DEFAULT","TACO JOHN┤S","CEDAR RAPIDS","IA",
"","","CHNG","","Product Totals","131.85","68.32","63.53","48.18","9.95","BRIANT",

"2946","08/20/10","DRCT","2819","WILD ROSE CASINO","337.15","182.15","155.00","45.97","","BRIANT","","","","","","DEFAULT","WILD ROSE CASINO","EMMETSBURG","IA",
"2993","08/10/10","DRCT","110100","TACO JOHN'S OF IOWA","733.42","154.71","578.71","78.91","","BRIANT","","","","","","12","TACO JOHN┤S","PELLA","IA",
"","","DRCT","","Product Totals","1070.57","336.86","733.71","68.53","0.00","BRIANT",

"3114","12/08/10","FRT","3012","TACO JOHN'S","1867.40","120.74","1746.66","93.53","","BRIANT","","","","","","DEFAULT","TACO JOHN┤S","APPLETON","WI",
"","","FRT","","Product Totals","1867.40","120.74","1746.66","93.53","0.00","BRIANT",

"SC1937","04/14/10","GRAPHC","2675","THE Q BARBEQUE RESTAURANT & BAR","112.80","942.21","-829.41","-735.29","","BRIANT","","","","","","DEFAULT","THE Q BARBEQUE RESTAURANT & BAR","WEST DES MOINES","IA",
"","","GRAPHC","","Product Totals","112.80","942.21","-829.41","-735.29","0.00","BRIANT",

"2573","02/11/10","INSTL","110100","TACO JOHN'S OF IOWA","4548.94","4216.67","332.27","7.30","250.40","BRIANT","","","","","","14","TACO JOHN┤S","DES MOINES","IA",
"2577","02/11/10","INSTL","110100","TACO JOHN'S OF IOWA","5485.04","4217.35","1267.69","23.11","735.00","BRIANT","","","","","","15","TACO JOHN┤S","AMES","IA",
"2615","02/12/10","INSTL","2476","ARCHER SIGN CORPORATION","500.02","373.86","126.16","25.23","","BRIANT","","","","","","3","INSTANT CASH #94850","INDIANOLA","IA",
"2690-2","02/26/10","INSTL","76450","MONSANTO","280.83","0.00","280.83","100.00","","BRIANT","","","","","","DEFAULT","MONSANTO","ANKENY","IA",
"2759","05/28/10","INSTL","28110","CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE","5433.18","4211.04","1222.14","22.49","143.00","BRIANT","","","","","","DEFAULT","Git N Go","DES MOINES","IA",
"2760","07/14/10","INSTL","2335","TRIM DESIGN OF IOWA","763.53","440.17","323.36","42.35","8.00","BRIANT","","","","","","2","MCNEAL SHOPPING PLAZA","DES MOINES","IA",
"2775","05/19/10","INSTL","2842","DESIGN TEAM SIGN COMPANY","226.45","293.40","-66.95","-29.57","9.76","BRIANT","","","","","","1","PERKINS RESTAURANT & BAKERY","DES MOINES","IA",
"2816","05/12/10","INSTL","2840","HILTON DISPLAYS  INC.","1865.98","1051.12","814.86","43.67","","BRIANT","","","","","","1","SAM┤S CLUB 6568","AMES","IA",
"2817","05/12/10","INSTL","2840","HILTON DISPLAYS  INC.","2100.00","3167.65","-1067.65","-50.84","","BRIANT","","","","","","2","SAM┤S CLUB 6344","WINDSOR HEIGHTS","IA",
"2840","06/24/10","INSTL","2894","AIRPORT SIGNS & GRAPHICS","695.00","310.80","384.20","55.28","","BRIANT","","","","","","DEFAULT","AIRPORT SIGNS & GRAPHICS","DES MOINES","IA",
"2843","06/15/10","INSTL","2898","NEW BREMEN INVESTMENTS  INC.","2762.58","1676.40","1086.18","39.32","60.00","BRIANT","","","","","","DEFAULT","CROWN LIFT TRUCKS","DES MOINES","IA",
"2871","06/16/10","INSTL","2840","HILTON DISPLAYS  INC.","1399.08","715.40","683.68","48.87","","BRIANT","","","","","","DEFAULT","Sam┤s Club 6568","Ames","IA",
"2924","10/28/10","INSTL","2937","COLITE INTERNATIONAL","11806.73","3757.15","8049.58","68.18","","BRIANT","","","","","","1","AMCOR","AMES","IA",
"2927","11/11/10","INSTL","2938","BEST WESTERN","1220.00","145.90","1074.10","88.04","","BRIANT","","","","","","DEFAULT","BEST WESTERN","CLIVE","IA",
"2959-1","09/30/10","INSTL","73650","MERCURY INSURANCE","150.00","0.00","150.00","100.00","","BRIANT","","","","","","36","PACIFIC SHIELD INSURANCE SERVICES","SHERMAN OAKS","CA",
"3006","08/17/10","INSTL","2975","DENT TEAM","982.47","324.10","658.37","67.01","63.00","BRIANT","","","","","","DEFAULT","DENT TEAM","ANKENY","IA",
"3008","08/25/10","INSTL","2754","IMAGE CONSULTING SERVICES  INC.","5025.17","3818.81","1206.36","24.01","","BRIANT","","","","","","1","RUE 21","WEST DES MONES","IA",
"3107","10/27/10","INSTL","48900","GEORGE WHITE CHEVROLET","672.97","72.80","600.17","89.18","","BRIANT","","","","","","DEFAULT","GEORGE WHITE CHEVROLET","Ames","IA",
"3113","10/28/10","INSTL","110100","TACO JOHN'S OF IOWA","120.00","54.60","65.40","54.50","","BRIANT","","","","","","1","TACO JOHN┤S","DES MOINES","IA",
"3163","11/11/10","INSTL","110100","TACO JOHN'S OF IOWA","722.00","312.06","409.94","56.78","","BRIANT","","","","","","12","TACO JOHN┤S","PELLA","IA",
"3164","11/15/10","INSTL","3036","PINNACLE SIGN GROUP","250.00","50.40","199.60","79.84","","BRIANT","","","","","","1","GREAT SOUTHERN BANK","WEST DES MOINES","IA",
"3180","12/14/10","INSTL","3036","PINNACLE SIGN GROUP","404.84","186.66","218.18","53.89","","BRIANT","","","","","","2","GREAT SOUTHERN TRAVEL","WEST DES MOINES","IA",
"3209","12/29/10","INSTL","110100","TACO JOHN'S OF IOWA","395.18","163.80","231.38","58.55","","BRIANT","","","","","","12","TACO JOHN┤S","PELLA","IA",
"3227","12/29/10","INSTL","110100","TACO JOHN'S OF IOWA","1205.70","674.97","530.73","44.02","","BRIANT","","","","","","5","TACO JOHN┤S","ANKENY","IA",
"3228","12/31/10","INSTL","110100","TACO JOHN'S OF IOWA","1525.00","919.05","605.95","39.73","","BRIANT","","","","","","12","TACO JOHN┤S","PELLA","IA",
"","","INSTL","","Product Totals","50540.69","31154.16","19386.53","38.36","1269.16","BRIANT",

"2573","02/11/10","INT","110100","TACO JOHN'S OF IOWA","125.00","99.20","25.80","20.64","","BRIANT","","","","","","14","TACO JOHN┤S","DES MOINES","IA",
"2573","02/11/10","INT","110100","TACO JOHN'S OF IOWA","125.00","63.78","61.22","48.98","","BRIANT","","","","","","14","TACO JOHN┤S","DES MOINES","IA",
"2573","02/11/10","INT","110100","TACO JOHN'S OF IOWA","180.00","151.82","28.18","15.66","","BRIANT","","","","","","14","TACO JOHN┤S","DES MOINES","IA",
"2573","02/11/10","INT","110100","TACO JOHN'S OF IOWA","215.00","127.75","87.25","40.58","","BRIANT","","","","","","14","TACO JOHN┤S","DES MOINES","IA",
"2577","02/11/10","INT","110100","TACO JOHN'S OF IOWA","125.00","72.27","52.73","42.18","","BRIANT","","","","","","15","TACO JOHN┤S","AMES","IA",
"2577","02/11/10","INT","110100","TACO JOHN'S OF IOWA","125.00","48.41","76.59","61.27","","BRIANT","","","","","","15","TACO JOHN┤S","AMES","IA",
"2577","02/11/10","INT","110100","TACO JOHN'S OF IOWA","180.00","142.80","37.20","20.67","","BRIANT","","","","","","15","TACO JOHN┤S","AMES","IA",
"2577","02/11/10","INT","110100","TACO JOHN'S OF IOWA","215.00","127.75","87.25","40.58","","BRIANT","","","","","","15","TACO JOHN┤S","AMES","IA",
"2811","05/18/10","INT","2874","KREG TOOL","2625.74","2154.00","471.74","17.97","","BRIANT","","","","","","DEFAULT","KREG TOOL","HUXLEY","IA",
