"15 FEB 2026","18:16:03","","","GROSS MARGIN BY INVOICE",
"","","","","PERIOD: 01/01/19 through 12/31/19",

"Invoice No","Inv Date","Prod Code","WO / Part ","Quote","Gross Sales","Total Cost","Gross Margin","GM %","Extra Chg","Sales Tax","Quote Cost","Quote Price","Quote GM%","Quote Sell Price","Quote Sell GM%","Cust No","Customer Name","SalesPer #1","Rate #1","SalesPer #2","Rate #2","SalesPer #3","Rate #3","Location No","Location Name","City","State",

"7884","10/08/19","MISC","7884.1","","0.00","3076.25","-3076.25","","","","","","","","","18600","CAT SCALE","MIKEE","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"7884","10/08/19","OUTS","7884.2","","0.00","168.81","-168.81","","","","","","","","","18600","CAT SCALE","MIKEE","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"7884","10/08/19","MISC","7884.3","","0.00","1316.91","-1316.91","","","","","","","","","18600","CAT SCALE","MIKEE","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"7884","","","Invoice Totals","","0.00","4561.97","-4561.97","","0.00","0.00","0.00","0.00","","","","18600","CAT SCALE","MIKEE","","","","","",

"8206","08/08/19","MISC","8206.1","","0.00","1011.51","-1011.51","","","","","","","","","4779","EAGLE SIGN CO.","","","","","","","DEFAULT","EAGLE SIGN CO.","GRIMES","IA",
"8206","","","Invoice Totals","","0.00","1011.51","-1011.51","","0.00","0.00","0.00","0.00","","","","4779","EAGLE SIGN CO.","","","","","","",

"8670","01/19/19","CHANNL","8670.1","22833A","5579.76","3505.02","2074.74","37.18","260.00","418.75","3451.29","5544.46","37.75","5579.76","38.15","4889","HUBBELL DEVELOPMENT SERVICES","MIKEE","","","","","","3","VELOCITY","DES MOINES","IA",
"8670","01/19/19","CHANNL","8670.2","26120","1399.33","632.95","766.38","54.77","","","849.10","1399.33","39.32","","","4889","HUBBELL DEVELOPMENT SERVICES","MIKEE","","","","","","3","VELOCITY","DES MOINES","IA",
