"","Eagle Sign Company" 
"","CLOSED WORK ORDERS 01/01/07 - 12/31/07" 
 
"Work Order","Quote/Part/Description","Qty Mfg","Qty Comp","Act Material","Act Labor","Act Burden","Act CNCRT","Act OUT1","Act ","Act UTax","Act Total","Est Material","Est Labor","Est Burden","Est CNCRT","Est OUT1","Est ","Est UTax","Est Total","Var Cost","Act Billing","Act GM %","Est Billing","Est GM %","Close Date","Cust No","Customer Name","C/F","STD Comp $","Est COGS","Net WIP","Invoice Date","Invoice Nbr","Est Hrs","Act Hrs" 
"""1174.6""","""@1347 / GANDER MOUNTAIN""","1","1","2223.20","2245.98","4211.17","","1561.80","","0.00","10242.15","4621.34","12223.81","0.00","","","","0.00","16845.15","-6603.00","20524.00","50.10","20524.00","17.92","10/31/07","2196","GANDER MOUNTAIN COMPANY","F","0.00","0.00","0.00","10/31/07","1174","249.500","158.500"
"""1174.7""","""@PERMITS / GANDER MOUNTAIN""","1","1","0.00","0.00","0.00","","331.00","","0.00","331.00","0.00","0.00","0.00","","","","0.00","0.00","331.00","471.00","29.72","471.00","100.00","10/31/07","2196","GANDER MOUNTAIN COMPANY","F","0.00","0.00","0.00","10/31/07","1174","0.000",""
"""1174.8""","""@INSTALL / GANDER MOUNTAIN""","1","1","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","","0.00","","10/31/07","2196","GANDER MOUNTAIN COMPANY","F","0.00","0.00","0.00","10/31/07","1174","0.000",""
"""1176.1""","""@INSTALL / HOLMES HYUNDAI""","1","1","5.91","388.15","837.52","","","","0.00","1231.58","0.00","0.00","0.00","","","","0.00","0.00","1231.58","680.87","-80.88","680.87","100.00","10/31/07","2224","HOLMES HYUNDAI","F","0.00","0.00","0.00","10/31/07","1176","0.000","29.000"
"""1177.1""","""@1425 / PARISIAN #573""","3","3","31446.22","4326.92","8069.24","","","","0.00","43842.38","3106.43","8706.00","0.00","","11817.00","","0.00","23629.43","20212.95","45048.00","2.68","45048.00","47.55","10/31/07","12850","BON-TON STORES, INC., THE","F","0.00","0.00","0.00","10/31/07","1177","255.000","288.750"
"""1177.2""","""@INSTALL / PARISIAN #573""","1","1","0.00","0.00","0.00","","15750.00","","0.00","15750.00","0.00","0.00","0.00","","","","0.00","0.00","15750.00","5550.00","-183.78","5550.00","100.00","10/31/07","12850","BON-TON STORES, INC., THE","F","0.00","0.00","0.00","10/31/07","1177","0.000",""
"""1177.3""","""@PERMIT / PARISIAN #573""","1","1","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","0.00","","","","0.00","0.00","0.00","690.00","100.00","690.00","100.00","10/31/07","12850","BON-TON STORES, INC., THE","F","0.00","0.00","0.00","10/31/07","1177","0.000",""
"""1177.4""","""@SURVEY / PARISIAN #573""","1","1","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","0.00","","","","0.00","0.00","0.00","675.00","100.00","675.00","100.00","10/31/07","12850","BON-TON STORES, INC., THE","F","0.00","0.00","0.00","10/31/07","1177","0.000",""
"""1177.5""","""@PERMITOBTAIN / PARISIAN #573""","1","1","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","0.00","","","","0.00","0.00","0.00","225.00","100.00","225.00","100.00","10/31/07","12850","BON-TON STORES, INC., THE","F","0.00","0.00","0.00","10/31/07","1177","0.000",""
"""1177.6""","""@ENGINEERING / PARISIAN #573""","1","1","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","0.00","","","","0.00","0.00","0.00","270.00","100.00","270.00","100.00","10/31/07","12850","BON-TON STORES, INC., THE","F","0.00","0.00","0.00","10/31/07","1177","0.000",""
"""1179.1""","""@FACES / Freeburg Sign""","1","0","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","0.00","","","","0.00","0.00","0.00","","","0.00","","08/04/07","18600","CAT SCALE","F","0.00","0.00","0.00","","","0.000","6.250"
"""1179.2""","""@1568 / Freeburg Sign""","1","1","880.48","96.45","179.31","","","","0.00","1156.24","685.53","360.83","0.00","","","","0.00","1046.36","109.88","1645.00","29.71","1644.07","36.36","08/04/07","18600","CAT SCALE","F","0.00","0.00","0.00","08/04/07","1179","8.500",""
"""1179.3""","""@Tensioners / Freeburg Sign""","90","90","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","0.00","","","","0.00","0.00","0.00","107.10","100.00","107.10","100.00","08/04/07","18600","CAT SCALE","F","0.00","0.00","0.00","08/04/07","1179","0.000",""
"""1180.1""","""@REMOVAL / KERKHOFF CHIROPRACT""","1","1","0.00","14.25","31.35","","","","0.00","45.60","0.00","0.00","0.00","","","","0.00","0.00","45.60","52.50","13.14","52.50","100.00","07/31/07","63200","KERKHOFF CHIROPRACTIC","F","0.00","0.00","0.00","07/15/07","1180","0.000","0.750"
"""1181.1""","""@PAINT / CAMP DODGE""","1","1","38.66","166.33","329.96","","","","0.00","534.95","0.00","0.00","0.00","","","","0.00","0.00","534.95","520.00","-2.88","784.16","100.00","07/31/07","3532","NEUMANN BUILDERS","F","0.00","0.00","0.00","07/20/07","1181","0.000","12.250"
"""1181.2""","""@PAINT2 / CAMP DODGE""","1","0","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","0.00","","","","0.00","0.00","0.00","","","0.00","","07/31/07","3532","NEUMANN BUILDERS","F","0.00","0.00","0.00","","","0.000",""
"""1181.3""","""@REINSTALL / CAMP DODGE""","1","1","0.00","21.88","48.14","","","","0.00","70.02","0.00","0.00","0.00","","","","0.00","0.00","70.02","0.00","","0.00","","07/31/07","3532","NEUMANN BUILDERS","F","0.00","0.00","0.00","07/20/07","1181","0.000","1.750"
"""1182.1""","""@1474 / WALTERS COMMERCIAL BUI""","1","1","0.00","0.00","0.00","","210.00","","0.00","210.00","0.00","0.00","0.00","","300.00","","0.00","300.00","-90.00","450.00","53.33","450.00","33.33","07/31/07","120800","WALTERS COMPANIES","F","0.00","0.00","0.00","07/30/07","1182","0.000",""
"""1182.2""","""@1535 / WALTERS COMMERCIAL BUI""","1","1","3.50","5.38","9.85","","","","0.00","18.73","6.48","127.35","0.00","","","","0.00","133.83","-115.10","155.59","87.96","155.59","13.99","07/31/07","120800","WALTERS COMPANIES","F","0.00","0.00","0.00","07/30/07","1182","3.000","0.500"
"""1182.3""","""@PAINT / WALTERS COMMERCIAL BU""","2","0","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","0.00","","","","0.00","0.00","0.00","","","0.00","","07/31/07","120800","WALTERS COMPANIES","F","0.00","0.00","0.00","","","0.000",""
"""1183.1""","""@498 / CHARLIE´S CHILDREN´S SH""","1","1","1149.17","656.02","1298.58","","468.73","","0.00","3572.50","607.03","2600.95","0.00","","1000.00","","0.00","4207.98","-635.48","5381.68","33.62","5381.68","21.81","08/27/07","2219","CHARLIE'S CHILDREN'S SHOP","F","0.00","0.00","0.00","08/13/07","1183","48.500","52.750"
"""1183.2""","""@1537 / CHARLIE´S CHILDREN´S S""","1","1","6.03","20.76","38.00","","","","0.00","64.79","11.11","216.00","0.00","","","","0.00","227.11","-162.32","266.29","75.67","266.29","14.71","08/27/07","2219","CHARLIE'S CHILDREN'S SHOP","F","0.00","0.00","0.00","08/13/07","1183","6.000","2.000"
"""1184.1""","""@1424 / FAREWAY STORES, INC.""","5","5","11047.70","4890.96","8979.99","","","","0.00","24918.65","723.18","10125.00","0.00","","6130.00","","0.00","16978.18","7940.47","30795.00","19.08","30795.00","44.87","10/31/07","42300","FAREWAY STORES, INC.","F","0.00","0.00","0.00","10/31/07","1184","230.000","352.000"
"""1185.1""","""@SURVEY / MAID-RITE""","1","1","0.00","2.69","4.92","","175.00","","0.00","182.61","0.00","0.00","0.00","","","","0.00","0.00","182.61","225.00","18.84","225.00","100.00","11/30/07","69850","MAID-RITE COMPANY","F","0.00","0.00","0.00","11/30/07","1185","0.000","0.250"
"""1185.2""","""@11031 / MAID-RITE""","1","1","846.01","374.80","685.88","","","","0.00","1906.69","0.00","0.00","0.00","","1680.43","","0.00","1680.43","226.26","2816.00","32.29","2816.00","40.33","11/30/07","69850","MAID-RITE COMPANY","F","0.00","0.00","0.00","11/30/07","1185","0.000","24.750"
"""1185.3""","""@11031A / MAID-RITE""","2","2","1531.10","303.94","556.21","","","","0.00","2391.25","0.00","0.00","0.00","","","","0.00","0.00","2391.25","3394.38","29.55","3394.38","100.00","11/30/07","69850","MAID-RITE COMPANY","F","0.00","0.00","0.00","11/30/07","1185","0.000","24.000"
"""1185.4""","""@11031B / MAID-RITE""","1","1","489.41","215.11","393.67","","","","0.00","1098.19","0.00","0.00","0.00","","","","0.00","0.00","1098.19","682.00","-61.02","682.00","100.00","11/30/07","69850","MAID-RITE COMPANY","F","0.00","0.00","0.00","11/30/07","1185","0.000","18.000"
"""1185.5""","""@E-0011030 / MAID-RITE""","1","1","70.01","7.53","13.78","","","","0.00","91.32","0.00","0.00","0.00","","","","0.00","0.00","91.32","673.20","86.43","673.20","100.00","11/30/07","69850","MAID-RITE COMPANY","F","0.00","0.00","0.00","11/30/07","1185","0.000","0.500"
"""1185.6""","""@E-0011030A / MAID-RITE""","1","1","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","0.00","","","","0.00","0.00","0.00","70.00","100.00","70.00","100.00","11/30/07","69850","MAID-RITE COMPANY","F","0.00","0.00","0.00","11/30/07","1185","0.000",""
"""1185.7""","""@E-0011030B / MAID-RITE""","1","1","0.00","0.00","0.00","","2800.00","","0.00","2800.00","0.00","0.00","0.00","","","","0.00","0.00","2800.00","117.00","-2293.16","117.00","100.00","11/30/07","69850","MAID-RITE COMPANY","F","0.00","0.00","0.00","11/30/07","1185","0.000",""
"""1185.8""","""@FREIGHT / MAID-RITE""","1","1","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","0.00","","","","0.00","0.00","0.00","200.00","100.00","200.00","100.00","11/30/07","69850","MAID-RITE COMPANY","F","0.00","0.00","0.00","11/30/07","1185","0.000",""
"""1185.9""","""@PERMITS / MAID-RITE""","1","1","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","0.00","","","","0.00","0.00","0.00","82.00","100.00","82.00","100.00","11/30/07","69850","MAID-RITE COMPANY","F","0.00","0.00","0.00","11/30/07","1185","0.000",""
"""1186.1""","""@4X8SF / AUTO INSURANCE CENTER""","1","1","640.80","88.31","161.62","","","","0.00","890.73","0.00","0.00","0.00","","","","0.00","0.00","890.73","844.00","-5.54","844.00","100.00","07/31/07","73650","MERCURY INSURANCE","F","0.00","0.00","0.00","07/20/07","1186","0.000","8.000"
"""1186.2""","""@FREIGHT / AUTO INSURANCE CENT""","1","1","0.00","0.00","0.00","","","103.03","0.00","103.03","0.00","0.00","0.00","","","","0.00","0.00","103.03","103.03","","103.03","100.00","07/31/07","73650","MERCURY INSURANCE","F","0.00","0.00","0.00","07/20/07","1186","0.000",""
"""1187.1""","""@1402 / FIRST REALTY GMAC REAL""","1","1","41.06","132.92","255.53","","","","0.00","429.51","248.76","454.38","0.00","","","","0.00","703.14","-273.63","989.78","56.61","989.78","28.96","09/08/07","2114","FIRST REALTY GMAC REAL ESTATE","F","0.00","0.00","0.00","08/17/07","1187","10.000","9.500"
"""1188.1""","""@1447 / HEARTLAND PLASTIC & RE""","1","1","763.68","214.72","430.98","","","","0.00","1409.38","231.23","709.03","0.00","","","","0.00","940.26","469.12","1355.00","-4.01","1135.72","17.21","10/31/07","2225","HEARTLAND PLASTIC & RECONSTRUCTIVE SURGERY","F","0.00","0.00","0.00","10/31/07","1188","18.500","15.250"
"""1190.1""","""@PERMIT / PRAIRIE WOODS APARTM""","1","1","207.65","0.00","0.00","","","112.00","0.00","319.65","0.00","0.00","0.00","","","","0.00","0.00","319.65","112.00","-185.40","112.00","100.00","09/30/07","2108","CHRISTOPHERSON PROPERTIES","F","0.00","0.00","0.00","09/28/07","1190","0.000",""
"""1190.2""","""@1392 / PRAIRIE WOODS APARTMEN""","1","1","1639.39","2268.95","4268.45","","2430.90","","0.00","10607.69","1299.63","1998.00","0.00","","2456.00","","0.00","5753.63","4854.06","7792.76","-36.12","7792.76","26.17","09/30/07","2108","CHRISTOPHERSON PROPERTIES","F","0.00","0.00","0.00","09/28/07","1190","33.000","178.250"
"""1191.1""","""@SURVEY / MAID-RITE""","1","1","0.00","0.00","0.00","","225.00","","0.00","225.00","0.00","0.00","0.00","","","","0.00","0.00","225.00","225.00","","225.00","100.00","11/06/07","69850","MAID-RITE COMPANY","F","0.00","0.00","0.00","11/06/07","1191","0.000",""
"""1191.2""","""@E-0011144A / MAID-RITE""","1","1","130.96","65.27","119.45","","","","0.00","315.68","0.00","0.00","0.00","","","","0.00","0.00","315.68","673.20","53.11","673.20","100.00","11/06/07","69850","MAID-RITE COMPANY","F","0.00","0.00","0.00","11/06/07","1191","0.000","4.500"
"""1191.3""","""@E-0011144B / MAID-RITE""","1","1","141.77","58.02","106.17","","","","0.00","305.96","0.00","0.00","0.00","","","","0.00","0.00","305.96","553.30","44.70","553.30","100.00","11/06/07","69850","MAID-RITE COMPANY","F","0.00","0.00","0.00","11/06/07","1191","0.000","4.000"
"""1191.4""","""@E-0011144C / MAID-RITE""","1","1","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","0.00","","","","0.00","0.00","0.00","115.00","100.00","115.00","100.00","11/06/07","69850","MAID-RITE COMPANY","F","0.00","0.00","0.00","11/06/07","1191","0.000",""
"""1191.5""","""@E-0011144D / MAID-RITE""","2","2","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","0.00","","","","0.00","0.00","0.00","234.00","100.00","234.00","100.00","11/06/07","69850","MAID-RITE COMPANY","F","0.00","0.00","0.00","11/06/07","1191","0.000",""
"""1191.6""","""@FREIGHT / MAID-RITE""","1","1","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","0.00","","","","0.00","0.00","0.00","381.00","100.00","381.00","100.00","11/06/07","69850","MAID-RITE COMPANY","F","0.00","0.00","0.00","11/06/07","1191","0.000",""
"""1192.1""","""@1475 / CENTURY I BUILDING""","1","1","51.43","79.82","153.77","","","","0.00","285.02","47.80","326.71","0.00","","","","0.00","374.51","-89.49","450.00","36.66","471.06","20.50","08/27/07","2216","US BANK CORPORATE REAL ESTATE","F","0.00","0.00","0.00","08/14/07","1192","7.000","6.750"
"""1193.2""","""@FREIGHT / T/A""","1","1","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","0.00","","","","0.00","0.00","0.00","689.00","100.00","689.00","100.00","07/31/07","18600","CAT SCALE","F","0.00","0.00","0.00","07/15/07","1193","0.000",""
"""1194.1""","""@1626 / PUMP IT UP""","1","1","2024.67","1228.30","2247.81","","224.87","30.00","0.00","5755.65","0.00","0.00","0.00","","","","0.00","0.00","5755.65","5438.00","-5.84","5438.00","100.00","09/28/07","2228","PUMP IT UP","F","0.00","0.00","0.00","09/28/07","1194","0.000","101.500"
"""1194.2""","""@1638 / PUMP IT UP""","1","1","0.00","381.01","740.79","","1328.50","","0.00","2450.30","0.00","1337.82","0.00","","50.00","","0.00","1387.82","1062.48","1603.00","-52.86","1602.67","13.41","09/28/07","2228","PUMP IT UP","F","0.00","0.00","0.00","09/28/07","1194","21.500","22.500"
"""1195.1""","""@1664 / DENT ELIMINATORS""","1","1","0.00","187.50","412.50","","","","0.00","600.00","0.00","797.13","0.00","","70.00","","0.00","867.13","-267.13","1148.85","47.77","1148.85","24.52","08/23/07","2230","DENT ELIMINATORS","F","0.00","0.00","0.00","08/07/07","1195","15.000","11.750"
"""1196.1""","""@1498 / CHARLEY´S GRILLED SUBS""","1","1","923.13","1561.36","2965.10","","546.36","","0.00","5995.95","1277.32","2261.00","0.00","","","","0.00","3538.32","2457.63","4460.00","-34.44","4460.00","20.67","08/31/07","21100","CHARLEY'S GRILLED SUBS","F","0.00","0.00","0.00","08/29/07","1196","66.500","106.500"
"""1196.2""","""@1627 / CHARLEY´S GRILLED SUBS""","1","1","52.86","0.00","0.00","","","507.80","0.00","560.66","0.00","0.00","0.00","","","","0.00","0.00","560.66","523.00","-7.20","523.00","100.00","08/31/07","21100","CHARLEY'S GRILLED SUBS","F","0.00","0.00","0.00","08/29/07","1196","0.000",""
"""1196.3""","""@1639 / CHARLEY´S GRILLED SUBS""","1","1","0.00","0.00","0.00","","2007.00","","0.00","2007.00","0.00","0.00","0.00","","","","0.00","0.00","2007.00","2582.00","22.27","2582.00","100.00","08/31/07","21100","CHARLEY'S GRILLED SUBS","F","0.00","0.00","0.00","08/29/07","1196","0.000",""
"""1196.4""","""@PLAQUES / CHARLEY´S GRILLED S""","1","1","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","0.00","","","","0.00","0.00","0.00","75.00","100.00","75.00","100.00","08/31/07","21100","CHARLEY'S GRILLED SUBS","F","0.00","0.00","0.00","08/29/07","1196","0.000",""
"""1197.1""","""@1674 / LIBERTY BANK""","1","1","0.00","0.00","0.00","","150.95","","0.00","150.95","0.00","0.00","0.00","","","","0.00","0.00","150.95","315.00","52.08","315.00","100.00","08/09/07","67450","LIBERTY BANK","F","0.00","0.00","0.00","07/30/07","1197","0.000",""
"""1198.1""","""@1662 / APPLE INC""","1","1","0.00","203.75","404.31","","","","0.00","608.06","0.00","1523.20","0.00","","","","0.00","1523.20","-915.14","2296.34","73.52","2296.34","33.67","07/31/07","2232","THOMAS SWAN SIGN","F","0.00","0.00","0.00","07/30/07","1198","14.000","11.750"
"""1198.2""","""@2NDTRIP / APPLE INC""","1","1","0.00","92.19","168.71","","","","0.00","260.90","0.00","0.00","0.00","","","","0.00","0.00","260.90","350.00","25.46","350.00","100.00","07/31/07","2232","THOMAS SWAN SIGN","F","0.00","0.00","0.00","07/30/07","1198","0.000","5.250"
"""1200.1""","""@1444 / QUALSERV""","1","1","80.34","86.10","157.56","","52.00","","0.00","376.00","36.34","186.23","0.00","","","","0.00","222.57","153.43","276.00","-36.23","276.00","19.36","08/09/07","90550","QSV CORPORATE","F","0.00","0.00","0.00","07/20/07","1200","5.500","6.250"
"""1200.2""","""@1680 / QUALSERV""","1","1","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","0.00","","","","0.00","0.00","0.00","135.00","100.00","135.00","100.00","07/31/07","90550","QSV CORPORATE","F","0.00","0.00","0.00","07/20/07","1200","0.000",""
"""1201.1""","""@DECAL / RYKO MANUFACTURING""","1","1","348.74","219.52","401.74","","","","0.00","970.00","0.00","0.00","0.00","","","","0.00","0.00","970.00","894.45","-8.45","894.45","100.00","08/31/07","95950","NATIONAL CARWASH SOLUTIONS","F","0.00","0.00","0.00","08/15/07","1201","0.000","20.500"
"""1203.1""","""@ADA / Premiere Bowling""","1","1","0.00","0.00","0.00","","240.00","","0.00","240.00","0.00","0.00","0.00","","","","0.00","0.00","240.00","350.00","31.43","350.00","100.00","07/31/07","120800","WALTERS COMPANIES","F","0.00","0.00","0.00","07/30/07","1203","0.000",""
"""1203.2""","""@INTERIOR / Premiere Bowling""","1","1","0.00","0.00","0.00","","160.00","","0.00","160.00","0.00","0.00","0.00","","","","0.00","0.00","160.00","285.00","43.86","285.00","100.00","07/31/07","120800","WALTERS COMPANIES","F","0.00","0.00","0.00","07/30/07","1203","0.000",""
"""1204.1""","""@FABRICATION / NAGLE SIGNS, IN""","4","4","900.43","288.17","527.36","","","","0.00","1715.96","0.00","0.00","0.00","","","","0.00","0.00","1715.96","2180.12","21.29","2180.12","100.00","08/10/07","77950","NAGLE SIGNS, INC.","F","0.00","0.00","0.00","08/02/07","1204","0.000","19.750"
"""1205.1""","""@1314A / BUSINESS DESIGNS INC.""","1","1","0.00","0.00","0.00","","1574.88","","0.00","1574.88","4.52","568.21","0.00","","1065.00","","0.00","1637.73","-62.85","1785.38","11.79","1785.38","8.27","08/31/07","15750","BUSINESS DESIGNS INC.","F","0.00","0.00","0.00","08/29/07","1205","7.000",""
"""1206.1""","""@1657 / CAT SCALE""","1","1","0.00","88.00","193.60","","","","0.00","281.60","0.00","892.80","0.00","","1128.50","","0.00","2021.30","-1739.70","2379.70","88.17","2311.68","12.56","07/31/07","18600","CAT SCALE","F","0.00","0.00","0.00","07/26/07","1206","172.000","6.000"
"""1206.4""","""@INSTALL / CAT SCALE""","1","1","52.51","274.00","602.80","","","","0.00","929.31","0.00","0.00","0.00","","","","0.00","0.00","929.31","1279.15","27.35","1279.15","100.00","07/31/07","18600","CAT SCALE","F","0.00","0.00","0.00","07/26/07","1206","0.000","17.500"
"""1207.5""","""@catpackage / FAIRBANKS SCALES""","5","5","26249.41","0.00","0.00","","","1641.24","0.00","27890.65","0.00","0.00","0.00","","","","0.00","0.00","27890.65","44960.00","37.97","44960.00","100.00","08/02/07","18600","CAT SCALE","F","0.00","0.00","0.00","07/20/07","1207","0.000",""
"""1210.1""","""@1677 / DOCTORSNOW""","1","1","10.13","64.63","118.28","","","","0.00","193.04","5.85","193.70","0.00","","","","0.00","199.55","-6.51","212.21","9.03","212.21","5.97","08/31/07","2146","BODIN DESIGN BUILD","F","0.00","0.00","0.00","08/31/07","1210","4.000","4.250"
"""1210.2""","""@1573 / DOCTORSNOW""","1","1","75.18","178.89","334.74","","","","0.00","588.81","107.36","727.00","0.00","","10.00","","0.00","844.36","-255.55","1080.24","45.49","1080.24","21.84","08/31/07","2146","BODIN DESIGN BUILD","F","0.00","0.00","0.00","08/31/07","1210","16.000","16.500"
"""1211.1""","""@1576 / CHARLEY´S GRILLED SUBS""","1","1","1213.33","970.97","1781.80","","324.32","","0.00","4290.42","1182.98","3402.00","0.00","","","","0.00","4584.98","-294.56","5508.00","22.11","5508.00","16.76","08/31/07","21100","CHARLEY'S GRILLED SUBS","F","0.00","0.00","0.00","08/31/07","1211","81.000","77.500"
"""1211.2""","""@1697 / CHARLEY´S GRILLED SUBS""","1","1","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","0.00","","","","0.00","0.00","0.00","636.00","100.00","636.00","100.00","08/31/07","21100","CHARLEY'S GRILLED SUBS","F","0.00","0.00","0.00","08/31/07","1211","0.000",""
"""1211.3""","""@1698 / CHARLEY´S GRILLED SUBS""","1","1","10.90","0.00","0.00","","","","0.00","10.90","0.00","0.00","0.00","","","","0.00","0.00","10.90","75.00","85.47","75.00","100.00","08/31/07","21100","CHARLEY'S GRILLED SUBS","F","0.00","0.00","0.00","08/31/07","1211","0.000",""
"""1211.4""","""@1699 / CHARLEY´S GRILLED SUBS""","1","1","0.00","0.00","0.00","","1075.00","","0.00","1075.00","0.00","0.00","0.00","","","","0.00","0.00","1075.00","1693.00","36.50","1693.00","100.00","08/31/07","21100","CHARLEY'S GRILLED SUBS","F","0.00","0.00","0.00","08/31/07","1211","0.000",""
"""1212.1""","""@1567 / CHARLEY´S GRILLED SUBS""","1","1","996.69","583.81","1068.42","","","","0.00","2648.92","0.00","0.00","0.00","","","","0.00","0.00","2648.92","3856.00","31.30","3856.00","100.00","08/31/07","21100","CHARLEY'S GRILLED SUBS","F","0.00","0.00","0.00","09/26/07","1212","0.000","49.000"
"""1212.2""","""@1690 / CHARLEY´S GRILLED SUBS""","1","1","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","0.00","","","","0.00","0.00","0.00","493.00","100.00","493.00","100.00","08/31/07","21100","CHARLEY'S GRILLED SUBS","F","0.00","0.00","0.00","09/26/07","1212","0.000",""
"""1212.3""","""@1691 / CHARLEY´S GRILLED SUBS""","1","1","0.00","0.00","0.00","","1520.00","","0.00","1520.00","0.00","0.00","0.00","","","","0.00","0.00","1520.00","2128.00","28.57","2128.00","100.00","08/31/07","21100","CHARLEY'S GRILLED SUBS","F","0.00","0.00","0.00","09/26/07","1212","0.000",""
"""1212.4""","""@1694 / CHARLEY´S GRILLED SUBS""","1","1","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","0.00","","","","0.00","0.00","0.00","75.00","100.00","75.00","100.00","08/31/07","21100","CHARLEY'S GRILLED SUBS","F","0.00","0.00","0.00","09/26/07","1212","0.000",""
"""1213.1""","""@1708 / PETRO - CAT #811""","1","1","4760.06","0.00","0.00","","","","0.00","4760.06","0.00","0.00","0.00","","","","0.00","0.00","4760.06","6367.00","25.24","6367.00","100.00","07/31/07","18600","CAT SCALE","F","0.00","0.00","0.00","07/23/07","1213","0.000",""
"""1213.2""","""@FREIGHT / PETRO - CAT #811""","1","1","0.00","0.00","0.00","","","815.48","0.00","815.48","0.00","0.00","0.00","","","","0.00","0.00","815.48","1019.35","20.00","1019.35","100.00","07/31/07","18600","CAT SCALE","F","0.00","0.00","0.00","07/23/07","1213","0.000",""
"""1214.1""","""@1707 / CARLTON SCALE CO.""","1","1","0.00","3.76","6.88","","","","0.00","10.64","0.00","0.00","0.00","","","","0.00","0.00","10.64","864.00","98.77","864.00","100.00","07/31/07","18600","CAT SCALE","F","0.00","0.00","0.00","07/20/07","1214","0.000","0.250"
"""1214.2""","""@FREIGHT / CARLTON SCALE CO.""","1","1","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","0.00","","","","0.00","0.00","0.00","686.17","100.00","686.17","100.00","07/31/07","18600","CAT SCALE","F","0.00","0.00","0.00","07/20/07","1214","0.000",""
"""1215.1""","""@1571 / CHILDREN´S LEARNING DE""","1","1","621.57","320.81","612.21","","1834.21","47.90","0.00","3436.70","417.56","869.95","0.00","","832.00","","0.00","2119.51","1317.19","4500.00","23.63","4500.00","52.90","10/05/07","2233","CHILDREN'S LEARNING DEN","F","0.00","0.00","0.00","10/05/07","1215","13.500","23.750"
"""1216.1""","""@1563 / MID-AMERICA COMMERCIAL""","1","1","108.85","64.75","118.50","","","","0.00","292.10","166.99","318.38","0.00","","","","0.00","485.37","-193.27","657.42","55.57","657.42","26.17","08/27/07","74700","MID-AMERICA COMMERCIAL","F","0.00","0.00","0.00","08/10/07","1216","7.500","5.000"
"""1217.1""","""@SURVEY / AMERICA´S BEST VALU""","1","1","0.00","25.00","55.00","","","","0.00","80.00","0.00","0.00","0.00","","","","0.00","0.00","80.00","300.00","73.33","300.00","100.00","07/31/07","2234","AMERICA'S BEST VALU INN","F","0.00","0.00","0.00","07/30/07","1217","0.000","3.000"
"""1217.2""","""@BANNER / AMERICA´S BEST VALU""","1","1","0.00","0.00","0.00","","300.00","","0.00","300.00","0.00","0.00","0.00","","","","0.00","0.00","300.00","482.00","37.76","482.00","100.00","08/09/07","2234","AMERICA'S BEST VALU INN","F","0.00","0.00","0.00","07/30/07","1217","0.000",""
"""1217.3""","""@INSTALL / AMERICA´S BEST VALU""","1","1","0.00","12.50","27.50","","","","0.00","40.00","0.00","0.00","0.00","","","","0.00","0.00","40.00","40.00","","40.00","100.00","07/31/07","2234","AMERICA'S BEST VALU INN","F","0.00","0.00","0.00","07/30/07","1217","0.000",""
"""1219.1""","""@1612 / NUTRISHOP""","1","1","12.04","47.38","86.71","","","","0.00","146.13","32.28","210.00","0.00","","","","0.00","242.28","-96.15","285.07","48.74","285.07","15.01","08/31/07","2192","CARPER BURROW","F","0.00","0.00","0.00","08/31/07","1219","5.000","3.000"
"""1219.2""","""@1564 / NUTRISHOP""","1","1","70.50","206.45","390.10","","","","0.00","667.05","125.61","445.70","0.00","","","","0.00","571.31","95.74","789.00","15.46","789.00","27.59","08/31/07","2192","CARPER BURROW","F","0.00","0.00","0.00","08/31/07","1219","10.000","18.750"
"""1220.1""","""@PERMITS / SHELLY ROSE ESTATES""","1","1","0.00","0.00","0.00","","","102.00","0.00","102.00","0.00","0.00","0.00","","","","0.00","0.00","102.00","200.00","49.00","200.00","100.00","07/31/07","2235","PLATINUM MOTORS","F","0.00","0.00","0.00","07/19/07","1220","0.000",""
