"15 FEB 2026","18:13:06","","","GROSS MARGIN BY INVOICE",
"","","","","PERIOD: 01/01/09 through 12/31/09",

"Invoice No","Inv Date","Prod Code","WO / Part ","Quote","Gross Sales","Total Cost","Gross Margin","GM %","Extra Chg","Sales Tax","Quote Cost","Quote Price","Quote GM%","Quote Sell Price","Quote Sell GM%","Cust No","Customer Name","SalesPer #1","Rate #1","SalesPer #2","Rate #2","SalesPer #3","Rate #3","Location No","Location Name","City","State",

"1859","06/23/09","BLDG","1859.1","4147","4918.00","2994.12","1923.88","39.12","","","3696.11","6247.39","40.84","2975.00","-24.24","95950","NATIONAL CARWASH SOLUTIONS","BRIANT","","","","","","DEFAULT","RYKO MANUFACTURING","Grimes","IA",
"1859","","","Invoice Totals","","4918.00","2994.12","1923.88","39.12","0.00","0.00","3696.11","6247.39","40.84","2975.00","-24.24","95950","NATIONAL CARWASH SOLUTIONS","BRIANT","","","","","",

"1860","06/10/09","MISC","1860.1","4143","354.00","226.57","127.43","36.00","","","221.21","384.36","42.45","354.00","37.51","95950","NATIONAL CARWASH SOLUTIONS","BRIANT","","","","","","DEFAULT","RYKO MANUFACTURING","Grimes","IA",
"1860","","","Invoice Totals","","354.00","226.57","127.43","36.00","0.00","0.00","221.21","384.36","42.45","354.00","37.51","95950","NATIONAL CARWASH SOLUTIONS","BRIANT","","","","","",

"1976","02/26/09","BANNER","1976.1","2904F","75664.65","37133.43","38531.22","50.92","1080.00","4539.88","50232.23","76965.80","34.73","75664.65","33.61","2139","CRE NATIONWIDE","JOEP","","","","","","1","NATIONWIDE","DES MOINES","IA",
"1976","","","Invoice Totals","","75664.65","37133.43","38531.22","50.92","1080.00","4539.88","50232.23","76965.80","34.73","75664.65","33.61","2139","CRE NATIONWIDE","JOEP","","","","","",

"2000","06/23/09","MONMNT","2000.1","4686","5576.00","3853.42","1722.58","30.89","","","3806.69","6775.74","43.82","5576.00","31.73","95950","NATIONAL CARWASH SOLUTIONS","BRIANT","","","","","","DEFAULT","RYKO MANUFACTURING","Grimes","IA",
"2000","","","Invoice Totals","","5576.00","3853.42","1722.58","30.89","0.00","0.00","3806.69","6775.74","43.82","5576.00","31.73","95950","NATIONAL CARWASH SOLUTIONS","BRIANT","","","","","",

