"15 FEB 2026","18:15:28","","","GROSS MARGIN BY INVOICE",
"","","","","PERIOD: 01/01/17 through 12/31/17",

"Invoice No","Inv Date","Prod Code","WO / Part ","Quote","Gross Sales","Total Cost","Gross Margin","GM %","Extra Chg","Sales Tax","Quote Cost","Quote Price","Quote GM%","Quote Sell Price","Quote Sell GM%","Cust No","Customer Name","SalesPer #1","Rate #1","SalesPer #2","Rate #2","SalesPer #3","Rate #3","Location No","Location Name","City","State",

"6964-3","06/27/17","MONMNT","6964.2","19768","22919.34","15314.83","7604.51","33.18","35.00","2161.06","8734.70","12732.96","31.40","11459.67","23.78","2449","HUBBELL CONSTRUCTION SERVICES","MIKEE","","","","","","16","GRIMES INDUSTRIAL PARK--HUBBELL","GRIMES","IA",
"6964-3","06/27/17","VINYL","6964.3","21589","536.67","186.64","350.03","65.22","","","323.01","536.67","39.81","","","2449","HUBBELL CONSTRUCTION SERVICES","MIKEE","","","","","","16","GRIMES INDUSTRIAL PARK--HUBBELL","GRIMES","IA",
"6964-3","06/27/17","MONMNT","6964.4","22948","12561.65","9543.49","3018.16","24.03","","","8705.50","12561.65","30.70","","","2449","HUBBELL CONSTRUCTION SERVICES","MIKEE","","","","","","16","GRIMES INDUSTRIAL PARK--HUBBELL","GRIMES","IA",
"6964-3","","","Invoice Totals","","36017.66","25044.96","10972.70","30.46","35.00","2161.06","17763.21","25831.28","31.23","11459.67","-55.01","2449","HUBBELL CONSTRUCTION SERVICES","MIKEE","","","","","",

"7412","02/15/17","INSTL","7412.2","21893","37298.27","21212.06","16086.21","43.13","","3073.40","27808.52","37298.27","25.44","","","4788","FAIRWAY OUTDOOR ADVERTISING","JOEP","","","","","","DEFAULT","FAIRWAY OUTDOOR ADVERTISING","DES MOINES","IA",
"7412","02/15/17","MISC","7412.3","21907","13925.00","7428.23","6496.77","46.66","","","11140.00","13925.00","20.00","","","4788","FAIRWAY OUTDOOR ADVERTISING","JOEP","","","","","","DEFAULT","FAIRWAY OUTDOOR ADVERTISING","DES MOINES","IA",
"7412","02/15/17","SURVEY","7412.4","","0.00","377.71","-377.71","","","","","","","","","4788","FAIRWAY OUTDOOR ADVERTISING","JOEP","","","","","","DEFAULT","FAIRWAY OUTDOOR ADVERTISING","DES MOINES","IA",
"7412","","","Invoice Totals","","51223.27","29018.00","22205.27","43.35","0.00","3073.40","38948.52","51223.27","23.96","","","4788","FAIRWAY OUTDOOR ADVERTISING","JOEP","","","","","",

"7413","03/21/17","SURVEY","7413.1","","0.00","0.00","0.00","","","","","","","","","4787","FAIRWAY OUTDOOR ADVERTISING","JOEP","","","","","","DEFAULT","FAIRWAY OUTDOOR ADVERTISING","DES MOINES","IA",
"7413","","","Invoice Totals","","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","","","","4787","FAIRWAY OUTDOOR ADVERTISING","JOEP","","","","","",

"7423","05/19/17","MONMNT","7423.1","17428A","20225.12","12455.28","7769.84","38.42","151.00","1213.51","14469.71","20225.12","28.46","","","4855","HILTON GARDEN INN - 68TH ST. PROPERTIES  LLC","JOEP","","","","","","1","HILTON GARDEN INN","WEST DES MOINES","IA",
"7423","","","Invoice Totals","","20225.12","12455.28","7769.84","38.42","151.00","1213.51","14469.71","20225.12","28.46","","","4855","HILTON GARDEN INN - 68TH ST. PROPERTIES  LLC","JOEP","","","","","",

