"15 FEB 2026","18:15:45","","","GROSS MARGIN BY INVOICE",
"","","","","PERIOD: 01/01/18 through 12/31/18",

"Invoice No","Inv Date","Prod Code","WO / Part ","Quote","Gross Sales","Total Cost","Gross Margin","GM %","Extra Chg","Sales Tax","Quote Cost","Quote Price","Quote GM%","Quote Sell Price","Quote Sell GM%","Cust No","Customer Name","SalesPer #1","Rate #1","SalesPer #2","Rate #2","SalesPer #3","Rate #3","Location No","Location Name","City","State",

"7280","09/21/18","PYLON","7280.1","21231","9424.15","7184.04","2240.11","23.77","","830.88","0.00","0.00","","9461.00","100.00","18600","CAT SCALE","MIKEE","","","","","","DEFAULT","CAT SCALE #1432","Davenport","IA",
"7280","09/21/18","INSTL","7280.2","26157","2445.59","1444.50","1001.09","40.93","","","0.00","0.00","","","","18600","CAT SCALE","MIKEE","","","","","","DEFAULT","CAT SCALE #1432","Davenport","IA",
"7280","","","Invoice Totals","","11869.74","8628.54","3241.20","27.31","0.00","830.88","0.00","0.00","","9461.00","100.00","18600","CAT SCALE","MIKEE","","","","","",

"7848","11/07/18","PRMT","7848.1","","0.00","0.00","0.00","","","","","","","","","4637","KLM INTERNATIONAL","JOEP","","","","","","1","THE FILLING STATION","DES MOINES","IA",
"7848","","","Invoice Totals","","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","","","","4637","KLM INTERNATIONAL","JOEP","","","","","",

"7908","10/26/18","PYLON","7908.1","22951","0.00","190.00","-190.00","","","","0.00","0.00","","195.00","100.00","18600","CAT SCALE","MIKEE","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"7908","10/26/18","MISC","7908.2","","0.00","845.00","-845.00","","","","","","","","","18600","CAT SCALE","MIKEE","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"7908","","","Invoice Totals","","0.00","1035.00","-1035.00","","0.00","0.00","0.00","0.00","","195.00","100.00","18600","CAT SCALE","MIKEE","","","","","",

"8132-3","01/31/18","DRCT","8132.18","23522","57000.00","34290.59","22709.41","39.84","","","11106.46","17306.56","35.83","28500.00","61.03","3488","ELDER CORPORATION","JOEP","","","","","","1","DES MOINES INTERNATIONAL AIRPORT ECONOMY PARKING LOT 4 /","DES MOINES","IA",
"8132-3","","","Invoice Totals","","57000.00","34290.59","22709.41","39.84","0.00","0.00","11106.46","17306.56","35.83","28500.00","61.03","3488","ELDER CORPORATION","JOEP","","","","","",

"8132CR","01/31/18","DRCT","20*3010*","","-1875.00","0.00","-1875.00","100.00","","","","","","","","3488","ELDER CORPORATION","JOEP","","","","","","1","DES MOINES INTERNATIONAL AIRPORT ECONOMY PARKING LOT 4 /","DES MOINES","IA",
"8132CR","","","Invoice Totals","","-1875.00","0.00","-1875.00","100.00","0.00","0.00","0.00","0.00","","","","3488","ELDER CORPORATION","JOEP","","","","","",

"8149","02/16/18","MISC","8149.1","","300.00","0.00","300.00","100.00","193.00","159.74","","","","","","84700","DAVE FEGLEY","JOEP","","","","","","DEFAULT","PARK AVE CAR WASH","Des Moines","IA",
"8149","02/16/18","SURVEY","8149.2","","0.00","1357.93","-1357.93","","","","","","","","","84700","DAVE FEGLEY","JOEP","","","","","","DEFAULT","PARK AVE CAR WASH","Des Moines","IA",
"8149","02/16/18","INSTL","8149.3","24014","2230.30","327.69","1902.61","85.31","","","1493.44","2230.30","33.04","","","84700","DAVE FEGLEY","JOEP","","","","","","DEFAULT","PARK AVE CAR WASH","Des Moines","IA",
"8149","02/16/18","PRMT","8149.4","24016","0.00","39.08","-39.08","","","","84.92","136.73","37.89","135.00","37.10","84700","DAVE FEGLEY","JOEP","","","","","","DEFAULT","PARK AVE CAR WASH","Des Moines","IA",
"8149","02/16/18","MISC","8149.5","","132.00","51.88","80.12","60.70","","","","","","","","84700","DAVE FEGLEY","JOEP","","","","","","DEFAULT","PARK AVE CAR WASH","Des Moines","IA",
"8149","","","Invoice Totals","","2662.30","1776.58","885.72","33.27","193.00","159.74","1578.36","2367.03","33.32","135.00","-1069.16","84700","DAVE FEGLEY","JOEP","","","","","",

"8156-2","07/20/18","DRCT","8156.2","23496","4351.96","2886.78","1465.18","33.67","","261.12","1555.42","2175.98","28.52","","","4725","KEMIN INDUSTRIES","JOEP","","","","","","5","KEMIN INDUSTRIES","DES MOINES","IA",
"8156-2","","","Invoice Totals","","4351.96","2886.78","1465.18","33.67","0.00","261.12","1555.42","2175.98","28.52","","","4725","KEMIN INDUSTRIES","JOEP","","","","","",

