"15 FEB 2026","18:20:48","","","GROSS MARGIN BY SALESPERSON",
"","","","","PERIOD: 01/01/15 through 12/31/15",

"Invoice No","Inv Date","Prod Code","Cust No","Customer Name","Gross Sales","Total Cost","Gross Margin","GM %","Extra Charge","Salesperson #1","Comm Rate #1","Salesperson #2","Comm Rate #2","Salesperson #3","Comm Rate #3","Location No","Location Name","City","State",
"6658","06/24/15","BANNER","38050","EAGLE SIGN CO.","0.00","49.87","-49.87","","","HOUSE","","","","","","DEFAULT","EAGLE SIGN CO.","DES MOINES","IA",
"","","BANNER","","Product Totals","0.00","49.87","-49.87","","0.00","HOUSE",

"6384","02/18/15","CHANNL","77950","NAGLE SIGNS  INC.","205.67","132.74","72.93","35.46","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"","","CHANNL","","Product Totals","205.67","132.74","72.93","35.46","0.00","HOUSE",

"6436","03/15/15","INSTL","77950","NAGLE SIGNS  INC.","258.52","181.51","77.01","29.79","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"","","INSTL","","Product Totals","258.52","181.51","77.01","29.79","0.00","HOUSE",

"6707","07/11/15","LIFTS","2621","MMC CONTRACTORS","220.00","88.66","131.34","59.70","","HOUSE","","","","","","DEFAULT","Signature Flight","DES MOINES","IA",
"","","LIFTS","","Product Totals","220.00","88.66","131.34","59.70","0.00","HOUSE",

"6236","01/30/15","MISC","77950","NAGLE SIGNS  INC.","2088.09","2435.96","-347.87","-16.66","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6288","01/30/15","MISC","77950","NAGLE SIGNS  INC.","1819.56","1384.77","434.79","23.90","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6316","01/30/15","MISC","77950","NAGLE SIGNS  INC.","180.65","153.47","27.18","15.05","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6316","01/30/15","MISC","77950","NAGLE SIGNS  INC.","293.85","251.75","42.10","14.33","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6349","01/28/15","MISC","77950","NAGLE SIGNS  INC.","155.57","109.98","45.59","29.31","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6354","01/28/15","MISC","77950","NAGLE SIGNS  INC.","2854.00","2340.45","513.55","17.99","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6361","01/30/15","MISC","2906","AMERICAN MARKING","75.92","43.38","32.54","42.86","","HOUSE","","","","","","DEFAULT","AMERICAN MARKING","DES MOINES","IA",
"6366","02/18/15","MISC","77950","NAGLE SIGNS  INC.","792.90","595.09","197.81","24.95","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6366","02/18/15","MISC","77950","NAGLE SIGNS  INC.","792.90","638.01","154.89","19.53","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6373","03/10/15","MISC","77950","NAGLE SIGNS  INC.","2134.02","1855.61","278.41","13.05","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6374","02/18/15","MISC","77950","NAGLE SIGNS  INC.","359.89","276.50","83.39","23.17","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6374","02/18/15","MISC","77950","NAGLE SIGNS  INC.","657.50","512.71","144.79","22.02","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6375","02/18/15","MISC","77950","NAGLE SIGNS  INC.","369.80","256.76","113.04","30.57","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6380","02/12/15","MISC","77950","NAGLE SIGNS  INC.","158.95","127.16","31.79","20.00","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6391","04/07/15","MISC","77950","NAGLE SIGNS  INC.","2188.80","3096.58","-907.78","-41.47","","HOUSE","","","","","","95","HARRISON TRUCK CENTERS","ALTOONA","IA",
"6391","04/07/15","MISC","77950","NAGLE SIGNS  INC.","4785.43","3489.88","1295.55","27.07","","HOUSE","","","","","","95","HARRISON TRUCK CENTERS","ALTOONA","IA",
"6404","02/28/15","MISC","77950","NAGLE SIGNS  INC.","778.90","708.67","70.23","9.02","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6420","03/11/15","MISC","77950","NAGLE SIGNS  INC.","175.23","153.34","21.89","12.49","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6421","03/10/15","MISC","77950","NAGLE SIGNS  INC.","0.00","509.94","-509.94","","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6441","03/26/15","MISC","77950","NAGLE SIGNS  INC.","0.00","808.61","-808.61","","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6448","03/26/15","MISC","77950","NAGLE SIGNS  INC.","264.28","224.58","39.70","15.02","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6448","03/26/15","MISC","77950","NAGLE SIGNS  INC.","193.62","168.06","25.56","13.20","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6449","03/23/15","MISC","77950","NAGLE SIGNS  INC.","0.00","813.69","-813.69","","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6455","03/25/15","MISC","77950","NAGLE SIGNS  INC.","50.00","0.00","50.00","100.00","106.00","HOUSE","","","","","","92","KUM & GO","DES MOINES","IA",
"6460","03/26/15","MISC","77950","NAGLE SIGNS  INC.","650.00","467.56","182.44","28.07","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6469","03/26/15","MISC","77950","NAGLE SIGNS  INC.","143.39","122.08","21.31","14.86","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6469","03/26/15","MISC","77950","NAGLE SIGNS  INC.","486.53","390.80","95.73","19.68","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6476","03/30/15","MISC","77950","NAGLE SIGNS  INC.","161.18","113.88","47.30","29.35","","HOUSE","","","","","","DEFAULT","Marshalltown","Marshalltown","IA",
"6490","03/31/15","MISC","77950","NAGLE SIGNS  INC.","146.93","130.70","16.23","11.05","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6500","04/07/15","MISC","77950","NAGLE SIGNS  INC.","628.03","578.37","49.66","7.91","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6500","04/07/15","MISC","77950","NAGLE SIGNS  INC.","397.93","316.33","81.60","20.51","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6508","04/14/15","MISC","77950","NAGLE SIGNS  INC.","136.32","110.63","25.69","18.85","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6512","04/15/15","MISC","38050","EAGLE SIGN CO.","0.00","261.56","-261.56","","","HOUSE","","","","","","DEFAULT","EAGLE SIGN CO.","DES MOINES","IA",
"6529","05/07/15","MISC","4452","SUPER WASH- BOONE","112.70","48.93","63.77","56.58","","HOUSE","","","","","","DEFAULT","SUPER WASH- BOONE","Boone","IA",
"6529","05/07/15","MISC","4452","SUPER WASH- BOONE","81.12","20.72","60.40","74.46","","HOUSE","","","","","","DEFAULT","SUPER WASH- BOONE","Boone","IA",
"6531","04/24/15","MISC","77950","NAGLE SIGNS  INC.","1628.87","1427.27","201.60","12.38","","HOUSE","","","","","","94","KUM & GO # 4098","WINDSOR HEIGHTS","IA",
"6532","04/17/15","MISC","77950","NAGLE SIGNS  INC.","260.13","221.26","38.87","14.94","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6532","04/17/15","MISC","77950","NAGLE SIGNS  INC.","228.47","182.78","45.69","20.00","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6564","04/30/15","MISC","77950","NAGLE SIGNS  INC.","196.45","170.32","26.13","13.30","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6584","05/31/15","MISC","77950","NAGLE SIGNS  INC.","50.00","0.00","50.00","100.00","125.00","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6585","06/25/15","MISC","77950","NAGLE SIGNS  INC.","305.66","229.63","76.03","24.87","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6590","05/14/15","MISC","77950","NAGLE SIGNS  INC.","323.80","297.02","26.78","8.27","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6599","07/08/15","MISC","77950","NAGLE SIGNS  INC.","855.84","674.44","181.40","21.20","","HOUSE","","","","","","101","DAVID, HICKS, & LAMPERT","DES MOINES, IA","IA",
"6606","05/31/15","MISC","77950","NAGLE SIGNS  INC.","97.40","91.08","6.32","6.49","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6608","05/31/15","MISC","77950","NAGLE SIGNS  INC.","773.09","527.95","245.14","31.71","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6619","06/05/15","MISC","77950","NAGLE SIGNS  INC.","192.91","167.49","25.42","13.18","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6619","06/05/15","MISC","77950","NAGLE SIGNS  INC.","104.48","90.95","13.53","12.95","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6619","06/05/15","MISC","77950","NAGLE SIGNS  INC.","207.06","178.81","28.25","13.64","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6634","06/16/15","MISC","77950","NAGLE SIGNS  INC.","267.20","238.16","29.04","10.87","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6651","06/16/15","MISC","77950","NAGLE SIGNS  INC.","222.50","145.62","76.88","34.55","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6657","06/30/15","MISC","77950","NAGLE SIGNS  INC.","191.60","178.64","12.96","6.76","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6660","06/23/15","MISC","77950","NAGLE SIGNS  INC.","158.35","172.31","-13.96","-8.82","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6661","06/23/15","MISC","77950","NAGLE SIGNS  INC.","165.50","149.42","16.08","9.72","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6667","07/10/15","MISC","77950","NAGLE SIGNS  INC.","3827.71","2441.61","1386.10","36.21","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC./ Henderson Truck Equipment","Waterloo","IA",
"6667","07/10/15","MISC","77950","NAGLE SIGNS  INC.","579.23","405.86","173.37","29.93","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC./ Henderson Truck Equipment","Waterloo","IA",
"6668","06/24/15","MISC","77950","NAGLE SIGNS  INC.","487.50","374.46","113.04","23.19","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6670","06/19/15","MISC","4534","NORTHERN LIGHTS PIZZA","49.43","12.80","36.63","74.10","","HOUSE","","","","","","DEFAULT","NORTHERN LIGHTS PIZZA","WEST DES MOINES","IA",
"6670","06/19/15","MISC","4534","NORTHERN LIGHTS PIZZA","36.52","12.24","24.28","66.48","","HOUSE","","","","","","DEFAULT","NORTHERN LIGHTS PIZZA","WEST DES MOINES","IA",
"6679","06/30/15","MISC","77950","NAGLE SIGNS  INC.","306.12","246.47","59.65","19.49","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6686","08/20/15","MISC","77950","NAGLE SIGNS  INC.","151.40","121.17","30.23","19.97","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6700","07/11/15","MISC","77950","NAGLE SIGNS  INC.","1190.76","861.04","329.72","27.69","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6703","07/20/15","MISC","77950","NAGLE SIGNS  INC.","407.05","338.45","68.60","16.85","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6703","07/20/15","MISC","77950","NAGLE SIGNS  INC.","164.70","134.92","29.78","18.08","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6711","08/05/15","MISC","77950","NAGLE SIGNS  INC.","322.79","304.59","18.20","5.64","36.25","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6711","08/05/15","MISC","77950","NAGLE SIGNS  INC.","322.79","221.08","101.71","31.51","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6717","07/20/15","MISC","77950","NAGLE SIGNS  INC.","70.99","95.38","-24.39","-34.36","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6717","07/20/15","MISC","77950","NAGLE SIGNS  INC.","456.58","374.44","82.14","17.99","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
