"","Eagle Sign Company"
"","CLOSED WORK ORDERS 01/01/21 - 12/31/21"

"Work Order","Quote/Part/Description","Qty Mfg","Qty Comp","Act Material","Act Labor","Act Burden","Act CNCRT","Act OUT1","Act UTax","Act Total","Est Material","Est Labor","Est Burden","Est CNCRT","Est OUT1","Est UTax","Est Total","Var Cost","Act Billing","Act GM %","Est Billing","Est GM %","Close Date","Cust No","Customer Name","C/F","STD Comp $","Est COGS","Net WIP","Invoice Date","Invoice Nbr","Est Hrs","Act Hrs"
"""10002.1""","""@30648 / CAT #3295""","1","1","14669.02","5102.32","4745.36","","2100.00","1261.54","27878.24","11836.86","13760.42","0.00","","5636.42","0.00","31233.70","-3355.46","49323.00","43.48","49323.00","36.68","02/22/21","18600","CAT SCALE","F","0.00","0.00","0.00","02/22/21","10002","323.500","281.250"
"""10002.2""","""@30726 / CAT #3295""","1","1","0.00","120.13","111.72","","4000.00","0.00","4231.85","0.00","42.46","0.00","","4000.00","0.00","4042.46","189.39","5308.36","20.28","5308.36","23.85","02/22/21","18600","CAT SCALE","F","0.00","0.00","0.00","02/22/21","10002","1.000","7.750"
"""10002.3""","""@31296 / CAT #3295""","1","1","0.00","9.75","9.07","","","0.00","18.82","0.00","0.00","0.00","","","0.00","0.00","18.82","1506.00","98.75","1506.00","100.00","02/22/21","18600","CAT SCALE","F","0.00","0.00","0.00","02/22/21","10002","0.000","0.500"
"""10003.1""","""@tm / MCDONALDS # 24588""","1","1","0.00","121.88","226.70","","","0.00","348.58","0.00","0.00","0.00","","","0.00","0.00","348.58","390.00","10.62","390.00","100.00","01/14/21","77950","NAGLE SIGNS, INC.","F","0.00","0.00","0.00","01/14/21","10003","0.000","6.500"
"""10004.1""","""@30754 / JOHNSTON DENTAL""","1","1","845.40","84.38","152.58","","","0.00","1082.36","0.00","557.26","0.00","","1221.94","0.00","1779.20","-696.84","2926.32","63.01","2926.32","39.20","01/12/21","5162","JOHNSTON DENTAL","F","0.00","0.00","0.00","01/11/21","10004","10.000","4.500"
"""10008.1""","""@30579 / PARK RIDGE APARTMENTS""","1","1","2821.60","242.14","410.73","","","0.00","3474.47","23.20","2209.30","0.00","","1975.00","0.00","4207.50","-733.03","5916.47","41.27","5916.47","28.88","03/24/21","5757","PARK RIDGE APARTMENTS","F","0.00","0.00","0.00","03/18/21","10008-2","32.000","13.250"
"""10008.2""","""@30745 / PARK RIDGE APARTMENTS""","1","1","0.00","106.13","162.68","","","0.00","268.81","0.00","0.00","0.00","","","0.00","0.00","268.81","0.00","","135.00","100.00","02/28/21","5757","PARK RIDGE APARTMENTS","F","0.00","0.00","0.00","02/25/21","10008","0.000","5.500"
"""10008.3""","""@30832 / PARK RIDGE APARTMENTS""","1","1","30.24","315.25","293.18","","","0.00","638.67","30.40","382.14","0.00","","","0.00","412.54","226.13","670.26","4.71","670.26","38.45","02/28/21","5757","PARK RIDGE APARTMENTS","F","0.00","0.00","0.00","02/25/21","10008","9.000","15.750"
"""10008.4""","""@tm / PARK RIDGE APARTMENTS""","1","1","0.00","272.26","498.75","","","0.00","771.01","0.00","0.00","0.00","","","0.00","0.00","771.01","1329.00","41.99","1329.00","100.00","02/28/21","5757","PARK RIDGE APARTMENTS","F","0.00","0.00","0.00","02/25/21","10008","0.000","15.500"
"""10009.1""","""@28525 / R & D ENGINEERING""","1","1","0.00","15.75","14.65","","","0.00","30.40","0.00","0.00","0.00","","","0.00","0.00","30.40","0.00","","135.00","100.00","06/25/21","4542","R & D ENGINEERING","F","0.00","0.00","0.00","06/23/21","10009","0.000","0.750"
"""10009.2""","""@28679 / R & D ENGINEERING""","1","1","0.00","0.00","0.00","","2080.00","0.00","2080.00","0.00","42.46","0.00","","2080.00","0.00","2122.46","-42.46","2689.16","22.65","2689.16","21.07","06/25/21","4542","R & D ENGINEERING","F","0.00","0.00","0.00","06/23/21","10009","1.000",""
"""10009.3""","""@30444 / R & D ENGINEERING""","1","1","0.00","0.00","0.00","","","0.00","0.00","0.00","42.46","0.00","","1800.00","0.00","1842.46","-1842.46","2336.36","100.00","2336.36","21.14","06/25/21","4542","R & D ENGINEERING","F","0.00","0.00","0.00","06/23/21","10009","1.000",""
"""10009.4""","""@30486 / R & D ENGINEERING""","1","1","14328.26","759.44","1204.21","","","0.00","16291.91","654.34","2685.96","0.00","","11343.00","0.00","14683.30","1608.61","19532.41","16.59","19532.41","24.83","06/25/21","4542","R & D ENGINEERING","F","0.00","0.00","0.00","06/23/21","10009","43.250","45.000"
"""10013.1""","""@tm / KEMIN INDUSTRIES""","1","1","11.79","19.50","18.14","","","0.00","49.43","0.00","0.00","0.00","","","0.00","0.00","49.43","0.00","","0.00","","01/13/21","4725","KEMIN INDUSTRIES","F","0.00","0.00","0.00","01/13/21","10013","0.000","1.000"
"""10014.1""","""@30934 / VETERANS MEMORIAL COM""","1","1","0.00","142.00","262.51","","","0.00","404.51","0.00","514.80","0.00","","","0.00","514.80","-110.29","360.40","-12.24","720.80","28.58","10/21/21","5659","CHOICE CREATIVE SOLUTIONS","F","0.00","0.00","0.00","10/20/21","10014","6.500","8.000"
"""10014.2""","""@30935 / VETERANS MEMORIAL COM""","1","1","0.00","53.38","99.29","","","0.00","152.67","0.00","84.92","0.00","","550.00","0.00","634.92","-482.25","360.40","57.64","650.00","2.32","11/16/21","5659","CHOICE CREATIVE SOLUTIONS","F","0.00","0.00","0.00","11/16/21","10014-2","2.000","2.500"
"""10019.1""","""@30951 / CAT SCALE""","5","5","38794.04","96.13","89.41","","2650.00","0.00","41629.58","0.00","0.00","0.00","","","0.00","0.00","41629.58","64800.00","35.76","64800.00","100.00","01/12/21","18600","CAT SCALE","F","0.00","0.00","0.00","01/05/21","10019","0.000","5.500"
"""10021.1""","""@30706 / COLFAX PHARMACY""","1","1","3.80","53.64","98.67","","","0.00","156.11","3.80","180.58","0.00","","","0.00","184.38","-28.27","289.72","46.12","289.72","36.36","02/28/21","5761","PHARM FOOD GROUP","F","0.00","0.00","0.00","02/28/21","10021","3.250","3.000"
"""10021.2""","""@30707 / COLFAX PHARMACY""","1","1","0.00","216.38","348.44","","","0.00","564.82","0.58","442.36","0.00","","36.00","0.00","478.94","85.88","698.08","19.09","698.08","31.39","02/28/21","5761","PHARM FOOD GROUP","F","0.00","0.00","0.00","02/28/21","10021","6.000","12.000"
"""10021.3""","""@30708 / COLFAX PHARMACY""","1","1","119.26","174.01","270.68","","","0.00","563.95","72.14","167.05","0.00","","","0.00","239.19","324.76","383.89","-46.90","383.89","37.69","02/28/21","5761","PHARM FOOD GROUP","F","0.00","0.00","0.00","02/28/21","10021","3.500","9.500"
"""10021.4""","""@30709 / COLFAX PHARMACY""","1","1","468.99","148.63","138.23","","","0.00","755.85","385.54","700.75","0.00","","","0.00","1086.29","-330.44","1647.36","54.12","1647.36","34.06","02/28/21","5761","PHARM FOOD GROUP","F","0.00","0.00","0.00","02/28/21","10021","11.250","9.000"
"""10021.5""","""@30710 / COLFAX PHARMACY""","1","1","1.93","0.00","0.00","","","0.00","1.93","1.92","62.60","0.00","","","0.00","64.52","-62.59","94.58","97.96","94.58","31.78","02/28/21","5761","PHARM FOOD GROUP","F","0.00","0.00","0.00","02/28/21","10021","1.250",""
"""10021.6""","""@30762 / COLFAX PHARMACY""","1","1","0.00","10.50","9.77","","","0.00","20.27","0.00","0.00","0.00","","","0.00","0.00","20.27","0.00","","135.00","100.00","02/28/21","5761","PHARM FOOD GROUP","F","0.00","0.00","0.00","02/28/21","10021","0.000","0.500"
"""10022.2""","""@30889 / ORAL SURGEONS, P.C.""","1","1","619.09","197.00","363.15","","","0.00","1179.24","13.22","399.02","0.00","","550.00","0.00","962.24","217.00","1451.05","18.73","1451.05","33.69","02/22/21","5563","WILLHAM & FOSTER ORTHODONTICS","F","0.00","0.00","0.00","02/19/21","10022","7.500","10.750"
"""10022.3""","""@30888 / ORAL SURGEONS, P.C.""","1","1","425.98","297.94","371.90","","","0.00","1095.82","425.28","882.20","0.00","","","0.00","1307.48","-211.66","2062.85","46.88","2062.85","36.62","02/22/21","5563","WILLHAM & FOSTER ORTHODONTICS","F","0.00","0.00","0.00","02/19/21","10022","15.000","16.000"
"""10022.4""","""@30950 / ORAL SURGEONS, P.C.""","1","1","0.00","31.50","29.30","","","0.00","60.80","0.00","0.00","0.00","","","0.00","0.00","60.80","0.00","","135.00","100.00","02/22/21","5563","WILLHAM & FOSTER ORTHODONTICS","F","0.00","0.00","0.00","02/19/21","10022","0.000","1.500"
"""10023.1""","""@28792 / RAMADA INN""","1","1","0.00","131.00","223.12","","","0.00","354.12","0.00","157.30","0.00","","","0.00","157.30","196.82","250.00","-41.65","250.00","37.08","02/23/21","5176","ALLEN INDUSTRIES - HARMON SIGN DIVISION","F","0.00","0.00","0.00","02/23/21","10023","2.750","7.250"
"""10023.2""","""@28785 / RAMADA INN""","1","1","0.00","152.63","283.90","","","0.00","436.53","3.80","370.74","0.00","","","0.00","374.54","61.99","596.59","26.83","596.59","37.22","02/23/21","5176","ALLEN INDUSTRIES - HARMON SIGN DIVISION","F","0.00","0.00","0.00","02/23/21","10023","7.000","8.250"
"""10023.3""","""@28786 / RAMADA INN""","1","1","0.00","341.50","632.53","","","0.00","974.03","23.20","642.31","0.00","","","0.00","665.51","308.52","963.18","-1.13","963.18","30.90","02/28/21","5176","ALLEN INDUSTRIES - HARMON SIGN DIVISION","F","0.00","0.00","0.00","02/23/21","10023","7.500","19.250"
"""10023.4""","""@28787 / RAMADA INN""","1","1","0.00","28.25","42.79","","","0.00","71.04","0.00","0.00","0.00","","","0.00","0.00","71.04","135.00","47.38","135.00","100.00","02/23/21","5176","ALLEN INDUSTRIES - HARMON SIGN DIVISION","F","0.00","0.00","0.00","02/23/21","10023","0.000","1.500"
"""10023.5""","""@29147 / RAMADA INN""","1","1","3.80","34.00","63.24","","","0.00","101.04","3.80","152.32","0.00","","","0.00","156.12","-55.08","252.47","59.98","252.47","38.16","02/23/21","5176","ALLEN INDUSTRIES - HARMON SIGN DIVISION","F","0.00","0.00","0.00","02/23/21","10023","3.000","2.000"
"""10025.1""","""@tm / MISTER CAR WASH""","1","1","103.60","130.01","172.27","","","0.00","405.88","0.00","0.00","0.00","","","0.00","0.00","405.88","781.05","48.03","781.05","100.00","01/08/21","4918","GARLING CONSTRUCTION","F","0.00","0.00","0.00","01/08/21","10025","0.000","7.750"
"""10026.1""","""@30985 / CAT SCALE""","5","5","38794.04","73.01","67.90","","2650.00","0.00","41584.95","0.00","0.00","0.00","","","0.00","0.00","41584.95","64800.00","35.83","64800.00","100.00","01/14/21","18600","CAT SCALE","F","0.00","0.00","0.00","01/13/21","10026","0.000","4.000"
"""10027.1""","""@30904 / SAMMONS""","1","1","7.60","159.75","294.76","","","0.00","462.11","7.60","647.85","0.00","","","0.00","655.45","-193.34","1036.88","55.43","1036.88","36.79","01/21/21","5764","T & M SERVICES","F","0.00","0.00","0.00","01/20/21","10027","12.000","9.000"
"""10027.2""","""@30905 / SAMMONS""","1","1","3.80","0.00","0.00","","","0.00","3.80","3.80","514.49","0.00","","","0.00","518.29","-514.49","818.55","99.54","818.55","36.68","01/21/21","5764","T & M SERVICES","F","0.00","0.00","0.00","01/20/21","10027","9.500",""
"""10028.1""","""@30854 / HENRY J´S TACOS""","1","1","14.30","75.13","76.85","","","0.00","166.28","7.69","125.18","0.00","","","0.00","132.87","33.41","196.66","15.45","196.66","32.44","01/13/21","5608","HENRY J'S TACOS","F","0.00","0.00","0.00","01/13/21","10028","2.500","3.750"
"""10028.2""","""@30855 / HENRY J´S TACOS""","1","1","128.17","17.50","23.26","","","0.00","168.93","27.09","157.03","0.00","","13.50","0.00","197.62","-28.69","295.33","42.80","295.33","33.09","01/13/21","5608","HENRY J'S TACOS","F","0.00","0.00","0.00","01/13/21","10028","3.250","1.000"
"""10031.1""","""@30926 / BELLA TERRA APARTMENT""","1","1","561.64","262.51","302.73","22.98","","0.00","1149.86","564.00","945.89","0.00","","35.00","0.00","1544.89","-395.03","2452.51","53.11","2452.51","37.01","04/19/21","4170","KNAPP PROPERTIES","F","0.00","0.00","0.00","04/15/21","10031","17.500","14.750"
"""10031.2""","""@30927 / BELLA TERRA APARTMENT""","1","1","562.64","345.26","483.39","22.99","","0.00","1414.28","564.00","945.89","0.00","","35.00","0.00","1544.89","-130.61","2452.51","42.33","2452.51","37.01","04/19/21","4170","KNAPP PROPERTIES","F","0.00","0.00","0.00","04/15/21","10031","17.500","18.750"
"""10032.1""","""@30999 / CAT #2918""","1","1","5.14","40.25","37.43","","","0.00","82.82","0.00","0.00","0.00","","","0.00","0.00","82.82","156.20","46.98","0.00","","01/08/21","18600","CAT SCALE","F","0.00","0.00","0.00","01/08/21","10032","0.000","2.000"
"""10034.1""","""@30958 / GRIMES CHIROPRACTIC""","1","1","493.36","810.01","933.14","","87.50","0.00","2324.01","570.14","1422.65","0.00","","","0.00","1992.79","331.22","3118.43","25.47","3118.43","36.10","02/09/21","5766","GRIMES CHIROPRACTIC","F","0.00","0.00","0.00","02/05/21","10034","27.160","45.500"
"""10034.2""","""@30959 / GRIMES CHIROPRACTIC""","1","1","118.39","72.75","67.66","","","0.00","258.80","82.82","184.58","0.00","","","0.00","267.40","-8.60","431.12","39.97","431.12","37.98","02/09/21","5766","GRIMES CHIROPRACTIC","F","0.00","0.00","0.00","02/05/21","10034","4.000","4.000"
"""10034.3""","""@30995 / GRIMES CHIROPRACTIC""","1","1","222.46","80.63","74.99","","","0.00","378.08","0.00","427.24","0.00","","241.45","0.00","668.69","-290.61","987.30","61.71","987.30","32.27","02/09/21","5766","GRIMES CHIROPRACTIC","F","0.00","0.00","0.00","02/05/21","10034","8.500","4.000"
"""10034.4""","""@30997 / GRIMES CHIROPRACTIC""","1","1","0.00","46.25","43.01","","","0.00","89.26","3.80","304.14","0.00","","","0.00","307.94","-218.68","0.00","","488.16","36.92","02/09/21","5766","GRIMES CHIROPRACTIC","F","0.00","0.00","0.00","02/05/21","10034","5.660","3.000"
"""10034.5""","""@30998 / GRIMES CHIROPRACTIC""","1","1","0.00","10.50","9.77","","","0.00","20.27","0.00","0.00","0.00","","","0.00","0.00","20.27","0.00","","135.00","100.00","02/09/21","5766","GRIMES CHIROPRACTIC","F","0.00","0.00","0.00","02/05/21","10034","0.000","0.500"
"""10034.6""","""@31033 / GRIMES CHIROPRACTIC""","1","1","9.49","25.13","37.32","","","0.00","71.94","7.69","83.83","0.00","","","0.00","91.52","-19.58","140.65","48.85","140.65","34.93","02/09/21","5766","GRIMES CHIROPRACTIC","F","0.00","0.00","0.00","02/05/21","10034","1.750","1.500"
"""10034.7""","""@31042 / GRIMES CHIROPRACTIC""","1","1","498.66","356.38","331.44","","112.50","0.00","1298.98","501.35","1424.17","0.00","","","0.00","1925.52","-626.54","3060.49","57.56","3060.49","37.08","02/09/21","5766","GRIMES CHIROPRACTIC","F","0.00","0.00","0.00","02/05/21","10034","31.250","20.000"
"""10034.8""","""@vinyl / GRIMES CHIROPRACTIC""","1","0","0.00","50.88","94.64","","","0.00","145.52","0.00","0.00","0.00","","","0.00","0.00","145.52","","","0.00","","02/23/21","5766","GRIMES CHIROPRACTIC","F","0.00","0.00","0.00","","","0.000","2.750"
"""10035.1""","""@31000 / VETERINARY MEDICAL AS""","1","1","0.00","43.25","79.64","","","0.00","122.89","0.00","214.00","0.00","","","0.00","214.00","-91.11","325.00","62.19","325.00","34.15","01/12/21","5767","VETERINARY MEDICAL ASSOCIATES","F","0.00","0.00","0.00","01/12/21","10035","3.750","2.500"
"""10036.1""","""@31002 / THRIVENT FINANCIAL""","1","1","0.00","62.13","114.22","","","0.00","176.35","0.00","157.30","0.00","","","0.00","157.30","19.05","250.00","29.46","250.00","37.08","01/06/21","2535","ATLAS SIGN INDUSTRIES","F","0.00","0.00","0.00","01/05/21","10036","2.750","3.500"
"""10038.1""","""@31025 / CAT SCALE""","1","1","977.59","397.14","369.38","","","0.00","1744.11","0.00","0.00","0.00","","","0.00","0.00","1744.11","2762.65","36.87","0.00","","01/18/21","18600","CAT SCALE","F","0.00","0.00","0.00","01/18/21","10038","0.000","20.500"
