"15 FEB 2026","18:16:38","","","GROSS MARGIN BY INVOICE",
"","","","","PERIOD: 01/01/21 through 12/31/21",

"Invoice No","Inv Date","Prod Code","WO / Part ","Quote","Gross Sales","Total Cost","Gross Margin","GM %","Extra Chg","Sales Tax","Quote Cost","Quote Price","Quote GM%","Quote Sell Price","Quote Sell GM%","Cust No","Customer Name","SalesPer #1","Rate #1","SalesPer #2","Rate #2","SalesPer #3","Rate #3","Location No","Location Name","City","State",

"10002","02/22/21","PYLON","10002.1","30648","49323.00","27878.24","21444.76","43.48","2625.00","","31233.70","47816.40","34.68","49323.00","36.68","18600","CAT SCALE","MIKEE","","","","","","777","CAT #3295","KANSAS CITY","MO",
"10002","02/22/21","INSTL","10002.2","30726","5308.36","4231.85","1076.51","20.28","","","4042.46","5308.36","23.85","","","18600","CAT SCALE","MIKEE","","","","","","777","CAT #3295","KANSAS CITY","MO",
"10002","02/22/21","PYLON","10002.3","31296","1506.00","18.82","1487.18","98.75","","","0.00","0.00","","1506.00","100.00","18600","CAT SCALE","MIKEE","","","","","","777","CAT #3295","KANSAS CITY","MO",
"10002","","","Invoice Totals","","56137.36","32128.91","24008.45","42.77","2625.00","0.00","35276.16","53124.76","33.60","50829.00","30.60","18600","CAT SCALE","MIKEE","","","","","",

"10003","01/14/21","MISC","10003.1","","390.00","348.58","41.42","10.62","","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","278","MCDONALDS # 24588","MARSHALLTOWN","IA",
"10003","","","Invoice Totals","","390.00","348.58","41.42","10.62","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","",

"10004","01/11/21","MISC","10004.1","30754","2926.32","1082.36","1843.96","63.01","","204.84","1779.20","2926.32","39.20","","","5162","JOHNSTON DENTAL","RICHT","","","","","","DEFAULT","JOHNSTON DENTAL","JOHNSTON","IA",
"10004","","","Invoice Totals","","2926.32","1082.36","1843.96","63.01","0.00","204.84","1779.20","2926.32","39.20","","","5162","JOHNSTON DENTAL","RICHT","","","","","",

"10008","02/25/21","PRMT","10008.2","30745","0.00","268.81","-268.81","","465.00","139.95","0.00","0.00","","135.00","100.00","5757","PARK RIDGE APARTMENTS","JOEP","","","","","","DEFAULT","PARK RIDGE APARTMENTS","DES MOINES","IA",
"10008","02/25/21","AWNING","10008.3","30832","670.26","638.67","31.59","4.71","","","412.54","670.26","38.45","","","5757","PARK RIDGE APARTMENTS","JOEP","","","","","","DEFAULT","PARK RIDGE APARTMENTS","DES MOINES","IA",
"10008","02/25/21","AWNING","10008.4","","1329.00","771.01","557.99","41.99","","","","","","","","5757","PARK RIDGE APARTMENTS","JOEP","","","","","","DEFAULT","PARK RIDGE APARTMENTS","DES MOINES","IA",
"10008","","","Invoice Totals","","1999.26","1678.49","320.77","16.04","465.00","139.95","412.54","670.26","38.45","135.00","-205.59","5757","PARK RIDGE APARTMENTS","JOEP","","","","","",

