"","Eagle Sign Company"
"","OPEN WORK ORDERS AS OF 12/31/15"

"Work Order","Quote/Part/Description","Qty Mfg","Qty Comp","Act Material","Act Labor","Act Burden","Act CNCRT","Act OUT1","Act UTax","Act Total","Est Material","Est Labor","Est Burden","Est CNCRT","Est OUT1","Est UTax","Est Total","Var Cost","Act Billing","Act GM %","Est Billing","Est GM %","Due Date","Cust No","Customer Name","C/F","STD Comp $","Est COGS","Net WIP","Invoice Date","Invoice Nbr","Est Hrs","Act Hrs"
"""65073""","""221-0200 5'-4 1/2"" X 20' STAND""","1","","1152.52","228.08","212.13","","","0.00","1592.73","2780.66","772.00","0.00","","","0.00","3552.66","-1959.93","","","0.00","","12/31/15","","","C","0.00","0.00","1592.73","","","20.000","30.750"
"""65074""","""221-0200 5'-4 1/2"" X 20' STAND""","1","","99.14","112.87","104.99","","","0.00","317.00","2780.66","772.00","0.00","","","0.00","3552.66","-3235.66","","","0.00","","12/31/15","","","C","0.00","0.00","317.00","","","20.000","37.250"
"""65075""","""221-0200 5'-4 1/2"" X 20' STAND""","1","","99.14","129.87","120.80","","","0.00","349.81","2780.66","772.00","0.00","","","0.00","3552.66","-3202.85","","","0.00","","12/31/15","","","C","0.00","0.00","349.81","","","20.000","39.750"
"""65076""","""221-0200 5'-4 1/2"" X 20' STAND""","1","","99.14","48.69","45.28","","","0.00","193.11","2780.66","772.00","0.00","","","0.00","3552.66","-3359.55","","","0.00","","12/31/15","","","C","0.00","0.00","193.11","","","20.000","39.500"
"""65077""","""221-0300 5'-4 1/2"" X 20' STAND""","1","","853.76","108.00","100.44","","","0.00","1062.20","974.06","308.80","0.00","","","0.00","1282.86","-220.66","","","0.00","","12/31/15","","","C","0.00","0.00","1062.20","","","8.000","8.250"
"""65078""","""221-0300 5'-4 1/2"" X 20' STAND""","1","","853.76","96.00","89.28","","","0.00","1039.04","974.06","308.80","0.00","","","0.00","1282.86","-243.82","","","0.00","","12/31/15","","","C","0.00","0.00","1039.04","","","8.000","7.500"
"""65079""","""221-0300 5'-4 1/2"" X 20' STAND""","1","","853.76","92.00","85.56","","","0.00","1031.32","974.06","308.80","0.00","","","0.00","1282.86","-251.54","","","0.00","","12/31/15","","","C","0.00","0.00","1031.32","","","8.000","7.250"
"""65082""","""221-0320 5'-4 1/2"" X 20' HIGH""","1","","0.00","16.50","15.35","","","0.00","31.85","1152.38","0.00","0.00","","","0.00","1152.38","-1120.53","","","0.00","","12/30/15","","","C","0.00","0.00","31.85","","","0.000","14.250"
"""65083""","""221-0210 5'-4 1/2"" X 20' HIGH""","1","","0.00","16.00","14.88","","","0.00","30.88","3048.50","772.00","0.00","","","0.00","3820.50","-3789.62","","","0.00","","12/23/15","","","C","0.00","0.00","30.88","","","20.000","40.000"
"""6539.1""","""@18943 / HARDEE´S / AGI""","1","","0.00","428.44","786.42","","0.00","0.00","1214.86","0.00","1057.50","0.00","","","0.00","1057.50","157.36","1431.00","15.10","1446.80","26.91","06/01/15","2395","ARCHITECTURAL GRAPHICS, INC.","C","0.00","0.00","1214.86","02/04/16","6539","203.000","26.250"
"""6539.3""","""@18946 / HARDEE´S / AGI""","1","","0.00","528.26","977.39","","","0.00","1505.65","0.00","800.80","0.00","","","0.00","800.80","704.85","975.00","-54.43","968.96","17.35","06/01/15","2395","ARCHITECTURAL GRAPHICS, INC.","C","0.00","0.00","1505.65","02/04/16","6539","7.000","44.500"
"""6539.4""","""@18948 / HARDEE´S / AGI""","1","","2.75","319.31","589.99","","975.07","0.00","1887.12","393.17","1860.40","0.00","","","0.00","2253.57","-366.45","1665.00","-13.34","3112.55","27.60","06/01/15","2395","ARCHITECTURAL GRAPHICS, INC.","C","0.00","0.00","1887.12","02/04/16","6539","366.000","53.500"
"""6539.5""","""@18949 / HARDEE´S / AGI""","1","","54.00","31.13","28.95","","","0.00","114.08","57.73","457.60","0.00","","","0.00","515.33","-401.25","828.00","86.22","798.31","35.45","06/01/15","2395","ARCHITECTURAL GRAPHICS, INC.","C","0.00","0.00","114.08","02/04/16","6539","8.000","37.500"
"""6540.1""","""@tm / QUIK TRIP # 516""","1","","0.00","16.50","30.69","","","0.00","47.19","0.00","0.00","0.00","","","0.00","0.00","47.19","","","0.00","","04/27/15","90950","QUIK TRIP-FACILITIES SUPPORT","C","0.00","0.00","47.19","","","0.000","1.000"
"""6632.6""","""@19158 / PITTSBURGH PAINT GROU""","1","","0.00","31.50","58.59","","","0.00","90.09","2.98","395.02","0.00","","","0.00","398.00","-307.91","537.97","83.25","537.97","26.02","06/30/15","2798","ANCHOR SIGN CO","C","0.00","0.00","90.09","01/10/16","6632-2","7.500","13.500"
"""6645.1""","""@19141 / PITTSBURGH PAINTS GRO""","1","","0.00","27.88","25.93","","","0.00","53.81","0.00","77.20","0.00","","","0.00","77.20","-23.39","0.00","","124.29","37.89","06/30/15","2798","ANCHOR SIGN CO","C","0.00","0.00","53.81","01/13/16","6645","2.000","1.750"
"""6645.6""","""@19143 / PITTSBURGH PAINTS GRO""","1","","0.00","11.51","10.70","","","0.00","22.21","58.00","553.40","0.00","","","0.00","611.40","-589.19","0.00","","808.71","24.40","06/30/15","2798","ANCHOR SIGN CO","C","0.00","0.00","22.21","01/13/16","6645","6.000","0.750"
"""6678.1""","""@19186 / PANCHEROS""","1","","152.27","165.82","154.24","","0.00","0.00","472.33","144.90","600.72","0.00","","47.88","0.00","793.50","-321.17","1162.03","59.35","1162.03","31.71","09/01/15","84200","PANCHERO'S MEXICAN GRILL","C","0.00","0.00","472.33","01/29/16","6678","11.000","9.250"
"""6678.2""","""@19187 / PANCHEROS""","1","","1554.38","1056.90","982.93","","0.00","0.00","3594.21","1520.68","4058.40","0.00","","646.40","0.00","6225.48","-2631.27","9414.02","61.82","9414.02","33.87","09/01/15","84200","PANCHERO'S MEXICAN GRILL","C","0.00","0.00","3594.21","01/29/16","6678","82.750","98.250"
"""6709.1""","""@19221 / AMES R & D LABORATORY""","1","","169.75","1246.14","2061.19","","9020.25","0.00","12497.33","1084.24","2464.84","0.00","","8561.00","0.00","12110.08","387.25","16434.55","23.96","16434.55","26.31","08/13/15","104900","STORY CONSTRUCTION","C","0.00","0.00","12497.33","01/20/16","6709","40.500","73.750"
"""6709.2""","""@19235 / AMES R & D LABORATORY""","3","","127.25","256.49","294.10","","228.58","0.00","906.42","164.78","927.15","0.00","","685.74","0.00","1777.67","-871.25","952.86","4.87","2858.58","37.81","08/11/15","104900","STORY CONSTRUCTION","C","0.00","0.00","906.42","01/20/16","6709","23.979","19.000"
"""6709.3""","""@19236 / AMES R & D LABORATORY""","1","","2.46","176.46","171.79","","","0.00","350.71","4.27","102.07","0.00","","1.80","0.00","108.14","242.57","157.97","-122.01","157.97","31.54","08/13/15","104900","STORY CONSTRUCTION","C","0.00","0.00","350.71","01/20/16","6709","2.250","10.500"
"""6709.4""","""@19222 / AMES R & D LABORATORY""","9","","1299.55","1030.05","1160.63","","1624.18","0.00","5114.41","939.20","4753.40","0.00","","4191.66","0.00","9884.26","-4769.85","15502.14","67.01","15502.14","36.24","08/17/15","104900","STORY CONSTRUCTION","C","0.00","0.00","5114.41","01/20/16","6709","110.250","55.750"
"""6709.5""","""@19220 / AMES R & D LABORATORY""","2","","3436.92","0.00","0.00","","6277.37","0.00","9714.29","702.33","4722.84","0.00","","5421.54","0.00","10846.71","-1132.42","16710.94","41.87","16710.94","35.09","08/11/15","104900","STORY CONSTRUCTION","C","0.00","0.00","9714.29","01/20/16","6709","102.000","79.250"
"""6709.7""","""@tm / AMES R & D LABORATORY""","2","","79.13","65.45","68.54","","","0.00","213.12","0.00","0.00","0.00","","","0.00","0.00","213.12","501.42","57.50","501.42","100.00","12/15/15","104900","STORY CONSTRUCTION","C","0.00","0.00","213.12","01/20/16","6709","0.000","3.500"
"""6757.1""","""@19629 / SENECA PLAZA""","1","","63.09","79.20","96.50","","","0.00","238.79","8.72","258.45","0.00","","49.14","0.00","316.31","-77.52","445.07","46.35","445.07","28.93","08/07/15","4565","PAT DEVENY","C","0.00","0.00","238.79","01/29/16","6757","3.750","8.750"
"""6865.1""","""@tm / THE FILLING STATION""","1","","97.20","118.19","186.08","","","0.00","401.47","0.00","0.00","0.00","","","0.00","0.00","401.47","864.60","53.57","864.60","100.00","11/30/15","4637","KLM INTERNATIONAL","C","0.00","0.00","401.47","01/11/16","6865","0.000","6.750"
"""6868.1""","""@20002 / OSKALOOSA FOOD PRODUC""","1","","0.00","34.95","47.74","","0.00","0.00","82.69","913.67","4271.47","0.00","","458.00","0.00","5643.14","-5560.45","8722.16","99.05","8722.16","35.30","10/30/15","83350","OSKALOOSA FOOD PRODUCTS, INC","C","0.00","0.00","82.69","04/29/16","6868","101.000","90.250"
"""6891.1""","""@19962 / SPRAYTEC FETILIZER""","1","","0.00","61.75","80.45","","786.90","0.00","929.10","17.40","270.65","0.00","","798.91","0.00","1086.96","-157.86","1567.56","40.73","1567.56","30.66","10/23/15","4180","SPRAYTEC FETILIZER","C","0.00","0.00","929.10","01/10/16","6891","5.500","3.500"
"""6927.1""","""@20103 / VAN METER INDUSTRIAL""","1","","0.00","0.00","0.00","","506.34","0.00","506.34","44.60","188.30","0.00","","506.34","0.00","739.24","-232.90","1171.13","56.76","1171.13","36.88","10/30/15","3013","VAN METER INC","C","0.00","0.00","506.34","02/03/16","6927","4.500",""
"""6931.1""","""@20185 / NATIONWIDE""","1","","0.00","41.25","76.73","","","0.00","117.98","20.02","57.20","0.00","","","0.00","77.22","40.76","124.89","5.53","124.89","38.17","10/16/15","4660","NATIONWIDE","C","0.00","0.00","117.98","01/19/16","6931","1.000","2.500"
"""6932.1""","""@19485 / EASTER SEALS CAMP SUN""","1","","242.68","220.10","234.68","","","0.00","697.46","222.57","856.85","0.00","","","0.00","1079.42","-381.96","1694.75","58.85","1694.75","36.31","12/04/15","4236","EASTER SEALS CAMP SUNNYSIDE","C","0.00","0.00","697.46","01/13/16","6932","17.000","18.000"
"""6948.1""","""@19648 / LEDERMAN BAIL BONDS""","1","","887.72","591.05","549.69","","0.00","0.00","2028.46","1126.18","1873.60","0.00","","13.50","0.00","3013.28","-984.82","4672.37","56.59","4612.54","34.67","10/19/15","4666","LEDERMAN BROTHERS PROPERTY MANAGMENT","C","0.00","0.00","2028.46","07/31/16","6948","42.000","44.750"
"""6948.2""","""@19650 / LEDERMAN BAIL BONDS""","1","","482.29","472.21","439.17","","","0.00","1393.67","696.22","1508.30","0.00","","","0.00","2204.52","-810.85","3412.55","59.16","3377.11","34.72","12/13/15","4666","LEDERMAN BROTHERS PROPERTY MANAGMENT","C","0.00","0.00","1393.67","07/31/16","6948","34.000","33.750"
"""6948.3""","""@20109 / LEDERMAN BAIL BONDS""","1","","0.00","187.28","321.56","","927.34","0.00","1436.18","14.50","356.45","0.00","","550.14","0.00","921.09","515.09","1425.74","-0.73","1425.74","35.40","12/13/15","4666","LEDERMAN BROTHERS PROPERTY MANAGMENT","C","0.00","0.00","1436.18","07/31/16","6948","7.000","11.250"
"""6948.4""","""@20110 / LEDERMAN BAIL BONDS""","1","","0.00","106.14","171.61","","611.64","0.00","889.39","14.50","413.65","0.00","","1002.58","0.00","1430.73","-541.34","2119.94","58.05","2119.94","32.51","12/13/15","4666","LEDERMAN BROTHERS PROPERTY MANAGMENT","C","0.00","0.00","889.39","07/31/16","6948","8.000","6.250"
"""6949.1""","""@tm / U.S. BANK""","1","","0.00","24.75","46.04","","","0.00","70.79","0.00","0.00","0.00","","","0.00","0.00","70.79","0.00","","0.00","","10/21/15","4667","U.S. BANK","C","0.00","0.00","70.79","05/10/16","6949","0.000","1.500"
"""6960.1""","""@19522 / ST. JOHN'S LUTHERAN C""","1","","65.00","85.64","125.34","","1542.23","0.00","1818.21","1540.00","2954.25","0.00","","940.23","0.00","5434.48","-3616.27","8275.74","78.03","8275.74","34.33","12/18/15","4673","ST. JOHN'S LUTHERAN CHURCH","C","0.00","0.00","1818.21","02/10/16","6960","65.500","45.250"
"""6963.1""","""@20219 / MOXIE GALLERY""","1","","30.06","13.88","12.91","","","0.00","56.85","354.92","1011.60","0.00","","","0.00","1366.52","-1309.67","2076.76","97.26","2076.76","34.20","12/18/15","4674","MOXIE GALLERY","C","0.00","0.00","56.85","01/26/16","6963","20.750","19.250"
"""6963.2""","""@20220 / MOXIE GALLERY""","1","","3.02","48.01","67.67","","","0.00","118.70","10.10","113.41","0.00","","4.50","0.00","128.01","-9.31","209.24","43.27","209.24","38.82","12/18/15","4674","MOXIE GALLERY","C","0.00","0.00","118.70","01/26/16","6963","2.500","2.750"
"""6972.2""","""@20230A / ADAMSON INSURANCE &""","1","","748.52","483.97","450.09","","","0.00","1682.58","801.16","1222.15","0.00","","1725.60","0.00","3748.91","-2066.33","5191.80","67.59","5359.42","30.05","12/10/15","4684","ADAMSON INSURANCE & ASSOCIATES","C","0.00","0.00","1682.58","01/22/16","6972","23.500","40.250"
"""6974.1""","""@tm / BANK OF AMERICA - COAST""","1","","0.00","61.88","115.11","","","0.00","176.99","0.00","0.00","0.00","","","0.00","0.00","176.99","0.00","","0.00","","11/05/15","2371","COAST SIGN LLC","C","0.00","0.00","176.99","04/08/16","6974","0.000","6.750"
"""6975.1""","""@20135 / HESSEN HAUS""","1","","0.00","0.00","0.00","","900.00","0.00","900.00","0.00","38.60","0.00","","925.00","0.00","963.60","-63.60","1273.90","29.35","1273.90","24.36","11/11/15","4689","HESSEN HAUS","C","0.00","0.00","900.00","02/03/16","6975","1.000",""
"""6976.1""","""@tm / TOYOTA OF DES MOINES SCI""","1","","0.00","16.50","30.69","","330.00","0.00","377.19","0.00","0.00","0.00","","","0.00","0.00","377.19","0.00","","0.00","","11/17/15","4230","PATTISON SIGN GROUP","C","0.00","0.00","377.19","01/21/16","6976","0.000","1.000"
"""6981.1""","""@20314 / ANDERSON REAL ESTATE""","1","","299.86","86.82","80.75","","","0.00","467.43","113.10","532.04","0.00","","214.24","0.00","859.38","-391.95","1333.72","64.95","1333.72","35.57","12/16/15","4691","ANDERSON REAL ESTATE","C","0.00","0.00","467.43","01/13/16","6981","11.000","11.250"
"""6982.1""","""@POLES / CAT #TBD""","1","","2030.00","501.54","471.28","","697.38","0.00","3700.20","0.00","0.00","0.00","","","0.00","0.00","3700.20","4011.00","7.75","4011.00","100.00","11/17/15","18600","CAT SCALE","C","0.00","0.00","3700.20","01/18/16","6982","0.000","25.250"
"""6982.2""","""@20289 / CAT #TBD""","1","","5052.17","4285.20","3985.38","","0.00","0.00","13322.75","0.00","0.00","0.00","","39316.50","0.00","39316.50","-25993.75","40801.00","67.35","40801.00","3.64","12/31/15","18600","CAT SCALE","C","0.00","0.00","13322.75","01/18/16","6982","0.000","266.500"
"""6987.1""","""@20222 / BTI SPECIAL COMMODITI""","1","","90.30","61.81","57.48","","731.66","0.00","941.25","14.50","623.85","0.00","","1443.54","0.00","2081.89","-1140.64","2876.65","67.28","2876.65","27.63","12/11/15","4693","BTI SPECIAL COMMODITIES, INC.","C","0.00","0.00","941.25","01/13/16","6987","12.000","18.250"
"""6988.1""","""@19942 / FIRST UNITED METHODIS""","1","","103.20","103.39","141.85","","","0.00","348.44","671.07","2007.15","0.00","","13516.24","0.00","16194.46","-15846.02","20953.72","98.34","20953.72","22.71","11/09/15","4695","FIRST UNITED METHODIST CHURCH","C","0.00","0.00","348.44","03/30/16","6988","35.500","53.000"
"""6988.2""","""@20157 / FIRST UNITED METHODIS""","1","","0.00","0.00","0.00","","1400.00","0.00","1400.00","297.56","763.60","0.00","","250.00","0.00","1311.16","88.84","1952.13","28.28","1952.13","32.83","11/25/15","4695","FIRST UNITED METHODIST CHURCH","C","0.00","0.00","1400.00","03/30/16","6988","14.000",""
"""6991.1""","""@20366 / EXECUTIVE LASER WASH""","3","","504.84","60.13","55.92","","","0.00","620.89","374.58","3509.71","0.00","","10270.23","0.00","14154.52","-13533.63","17823.39","96.52","18089.16","21.75","12/06/15","4697","EXECUTIVE LASER WASH, INC.","C","0.00","0.00","620.89","02/15/16","6991","35.499","90.250"
"""6991.2""","""@20367 / EXECUTIVE LASER WASH""","2","","336.56","27.75","25.81","","","0.00","390.12","249.72","2111.01","0.00","","6846.82","0.00","9207.55","-8817.43","11642.10","96.65","11806.64","22.01","12/15/15","4697","EXECUTIVE LASER WASH, INC.","C","0.00","0.00","390.12","02/15/16","6991","21.666","33.250"
"""6998.1""","""@18808 / GREAT ESCAPE""","1","","0.00","41.64","38.73","","0.00","0.00","80.37","5.80","194.15","0.00","","1411.67","0.00","1611.62","-1531.25","2364.74","96.60","2364.74","31.85","12/28/15","4704","GREAT ESCAPE","C","0.00","0.00","80.37","04/25/16","6998","4.000","6.750"
"""6998.2""","""@20093 / GREAT ESCAPE""","1","","0.00","87.88","81.74","","","0.00","169.62","1016.70","2847.90","0.00","","1437.37","0.00","5301.97","-5132.35","8197.50","97.93","8197.50","35.32","12/28/15","4704","GREAT ESCAPE","C","0.00","0.00","169.62","05/27/16","6998-2","67.830","80.000"
"""6998.3""","""@20238 / GREAT ESCAPE""","1","","0.00","4.63","4.31","","0.00","0.00","8.94","2698.13","3085.85","0.00","","43.20","0.00","5827.18","-5818.24","8845.75","99.90","8845.75","34.12","12/28/15","4704","GREAT ESCAPE","C","0.00","0.00","8.94","04/25/16","6998","66.000","68.500"
"""6998.4""","""@20316 / GREAT ESCAPE""","2","","647.41","857.61","797.58","","","0.00","2302.60","1202.77","3992.25","0.00","","590.70","0.00","5785.72","-3483.12","8764.72","73.73","8764.72","33.99","12/28/15","4704","GREAT ESCAPE","C","0.00","0.00","2302.60","04/25/16","6998","83.000","121.500"
"""7006.1""","""@20139 / SULLIVAN & WARD PC""","1","","0.00","18.51","17.22","","1660.42","0.00","1696.15","37.49","452.95","0.00","","1579.42","0.00","2069.86","-373.71","2912.54","41.76","2912.54","28.93","12/30/15","4709","SULLIVAN & WARD PC","C","0.00","0.00","1696.15","01/10/16","7006","9.500","1.000"
"""7008.1""","""@20332 / EZ PAWN #H0008""","1","","227.23","74.88","69.63","","","0.00","371.74","305.95","982.78","0.00","","104.00","0.00","1392.73","-1020.99","2371.67","84.33","2371.67","41.28","12/23/15","3180","PRECISION SIGNS, LTD.","C","0.00","0.00","371.74","02/29/16","7008","21.000","23.000"
"""7009.1""","""@20331 / EZ PAWN #H0010""","1","","80.79","28.01","26.04","","503.75","0.00","638.59","80.79","395.68","0.00","","","0.00","476.47","162.12","808.74","21.04","808.74","41.08","12/23/15","3180","PRECISION SIGNS, LTD.","C","0.00","0.00","638.59","01/11/16","7009","7.250","1.500"
"""7010.1""","""@20322 / EZ PAWN #H0005""","1","","21.39","32.69","30.40","","0.00","0.00","84.48","24.37","600.97","0.00","","6.00","0.00","631.34","-546.86","1101.72","92.33","1101.72","42.70","12/23/15","3180","PRECISION SIGNS, LTD.","C","0.00","0.00","84.48","03/22/16","7010","14.000","1.750"
"""7011.1""","""@20333 / EZ PAWN #H0001""","1","","80.79","32.70","30.40","","","0.00","143.89","83.77","715.38","0.00","","108.00","0.00","907.15","-763.26","1557.99","90.76","1557.99","41.77","12/24/15","3180","PRECISION SIGNS, LTD.","C","0.00","0.00","143.89","02/19/16","7011","16.000","16.750"
"""7012.1""","""@20321 / EZ PAWN #H0002""","1","","80.79","28.01","26.04","","0.00","0.00","134.84","73.67","571.81","0.00","","4.00","0.00","649.48","-514.64","1137.47","88.15","1137.47","42.90","12/24/15","3180","PRECISION SIGNS, LTD.","C","0.00","0.00","134.84","03/29/16","7012","12.500","1.500"
"""7016.1""","""@20072 / EZ PAWN #H0009""","1","","0.00","81.88","137.07","","","0.00","218.95","2.98","291.95","0.00","","","0.00","294.93","-75.98","466.55","53.07","466.55","36.78","12/24/15","3180","PRECISION SIGNS, LTD.","C","0.00","0.00","218.95","02/03/16","7016","5.500","5.000"
"""7025.1""","""@20426 / EY DES MOINES--MORRIS""","1","","0.00","41.25","76.73","","","0.00","117.98","8.70","667.80","0.00","","","0.00","676.50","-558.52","883.27","86.64","883.27","23.41","12/01/15","4710","MORRISON ARCHITECTURAL SIGN CO.","C","0.00","0.00","117.98","02/29/16","7025","12.000","13.000"
"""7030.1""","""@20424 / EZ PAWN #H0006""","1","","81.32","23.39","21.75","","0.00","0.00","126.46","73.67","727.27","0.00","","4.00","0.00","804.94","-678.48","1451.23","91.29","1451.23","44.53","12/02/15","3180","PRECISION SIGNS, LTD.","C","0.00","0.00","126.46","01/10/16","7030","17.000","1.250"
"""7032.1""","""@tm / RELIABLE SELF STORAGE""","1","","141.90","223.95","383.43","","","0.00","749.28","0.00","0.00","0.00","","","0.00","0.00","749.28","0.00","","0.00","","11/30/15","4720","RELIABLE SELF STORAGE","C","0.00","0.00","749.28","01/27/16","7032","0.000","13.250"
"""7032.4""","""@20413 / RELIABLE SELF STORAGE""","1","","0.00","0.00","0.00","","898.04","0.00","898.04","763.94","496.20","0.00","","","0.00","1260.14","-362.10","1719.91","47.79","1719.91","26.73","12/30/15","4720","RELIABLE SELF STORAGE","C","0.00","0.00","898.04","01/27/16","7032","9.000",""
"""7032.5""","""@20515 / RELIABLE SELF STORAGE""","1","","0.00","0.00","0.00","","4250.00","0.00","4250.00","0.00","0.00","0.00","","4250.00","0.00","4250.00","0.00","5355.00","20.63","5355.00","20.63","12/30/15","4720","RELIABLE SELF STORAGE","C","0.00","0.00","4250.00","01/27/16","7032","0.000","0.500"
"""7035.1""","""@20388 / JB AUTOSPORTS INC.""","1","","314.10","23.13","21.51","","","0.00","358.74","0.00","77.20","0.00","","","0.00","77.20","281.54","0.00","","124.29","37.89","12/21/15","4721","JB AUTOSPORTS INC.","C","0.00","0.00","358.74","01/27/16","7035","2.000","1.250"
"""7035.2""","""@20389 / JB AUTOSPORTS INC.""","1","","81.07","254.34","236.56","","","0.00","571.97","1441.41","2341.55","0.00","","54.00","0.00","3836.96","-3264.99","5989.77","90.45","5989.77","35.94","12/21/15","4721","JB AUTOSPORTS INC.","C","0.00","0.00","571.97","01/27/16","7035","52.500","62.500"
"""7040.1""","""@20432 / DAIRY QUEEN""","2","","0.00","278.38","515.84","","","0.00","794.22","32.48","511.45","0.00","","","0.00","543.93","250.29","723.66","-9.75","723.66","24.84","11/24/15","2842","DESIGN TEAM SIGN COMPANY","C","0.00","0.00","794.22","05/09/16","7040","6.000","17.000"
"""7040.2""","""@20433 / DAIRY QUEEN""","1","","0.00","90.06","166.04","","","0.00","256.10","27.26","284.32","0.00","","","0.00","311.58","-55.48","422.21","39.34","422.21","26.20","12/07/15","2842","DESIGN TEAM SIGN COMPANY","C","0.00","0.00","256.10","05/09/16","7040","3.250","5.500"
"""7040.3""","""@20434 / DAIRY QUEEN""","3","","0.00","57.31","106.61","","","0.00","163.92","31.32","681.37","0.00","","","0.00","712.69","-548.77","975.15","83.19","975.15","26.91","12/07/15","2842","DESIGN TEAM SIGN COMPANY","C","0.00","0.00","163.92","05/09/16","7040","8.250","3.500"
"""7040.7""","""@20438 / DAIRY QUEEN""","5","","108.69","212.88","394.94","","","0.00","716.51","90.20","877.93","0.00","","","0.00","968.13","-251.62","1294.05","44.63","1294.05","25.19","12/07/15","2842","DESIGN TEAM SIGN COMPANY","C","0.00","0.00","716.51","05/09/16","7040","10.000","13.000"
"""7040.8""","""@20439 / DAIRY QUEEN""","2","","69.55","65.50","121.83","","","0.00","256.88","29.96","293.97","0.00","","","0.00","323.93","-67.05","441.74","41.85","441.74","26.67","12/07/15","2842","DESIGN TEAM SIGN COMPANY","C","0.00","0.00","256.88","05/09/16","7040","3.500","4.000"
