"","Eagle Sign Company"
"","OPEN WORK ORDERS AS OF 12/31/12"

"Work Order","Quote/Part/Description","Qty Mfg","Qty Comp","Act Material","Act Labor","Act Burden","Act CNCRT","Act OUT1","Act UTax","Act Total","Est Material","Est Labor","Est Burden","Est CNCRT","Est OUT1","Est UTax","Est Total","Var Cost","Act Billing","Act GM %","Est Billing","Est GM %","Due Date","Cust No","Customer Name","C/F","STD Comp $","Est COGS","Net WIP","Invoice Date","Invoice Nbr","Est Hrs","Act Hrs"
"""4337.1""","""@11359 / NORTHWEST VETERINARY""","1","","607.39","1096.14","1339.86","","542.29","0.00","3585.68","0.00","135.49","0.00","","5213.80","0.00","5349.29","-1763.61","5930.09","39.53","5930.09","9.79","09/30/12","3492","NORTHWEST VETERINARY HOSPITAL, P.C.","C","0.00","0.00","3585.68","03/09/13","4337","4.000","68.750"
"""4371.1""","""@TM / EAGLE SIGN CO.""","1","","182.28","1913.70","1779.87","","","10.94","3886.79","0.00","0.00","0.00","","","0.00","0.00","3886.79","0.00","","0.00","","09/28/12","38050","EAGLE SIGN CO.","C","0.00","0.00","3886.79","02/18/13","4371","0.000","121.500"
"""4400.1""","""@11397ASK / ARM LLC""","1","","715.98","669.33","811.31","","1296.37","0.00","3492.99","175.20","5033.91","0.00","","1799.60","0.00","7008.71","-3515.72","10301.99","66.09","10301.99","31.97","10/22/12","3521","ARM LLC","C","0.00","0.00","3492.99","01/09/13","4400","88.160","67.250"
"""4400.2""","""@11398A / ARM LLC""","1","","361.00","641.75","716.35","","","0.00","1719.10","32.99","1470.78","0.00","","658.94","0.00","2162.71","-443.61","3361.18","48.85","3361.18","35.66","10/22/12","3521","ARM LLC","C","0.00","0.00","1719.10","01/09/13","4400","28.500","53.500"
"""4444.1""","""@11663 / PANCHEROS""","1","","1119.59","878.53","820.58","","6082.42","81.45","8982.57","1379.01","1710.95","0.00","","3034.33","0.00","6124.29","2858.28","8989.35","0.08","8989.35","31.87","11/26/12","84200","PANCHERO'S MEXICAN GRILL","C","0.00","0.00","8982.57","01/03/13","4444","44.500","55.000"
"""4444.2""","""@11664 / PANCHEROS""","1","","319.85","0.00","0.00","","","23.27","343.12","0.00","0.00","0.00","","2970.00","0.00","2970.00","-2626.88","3890.70","91.18","3890.70","23.66","11/26/12","84200","PANCHERO'S MEXICAN GRILL","C","0.00","0.00","343.12","01/03/13","4444","0.000",""
"""4457.1""","""@11743 / CHARLEYÇS GRILLED SUB""","1","","1035.66","667.84","621.16","","","0.00","2324.66","978.40","1498.65","0.00","","","0.00","2477.05","-152.39","3987.80","41.71","4007.80","38.19","11/09/12","2463","TRIMARK FOODCRAFT","C","0.00","0.00","2324.66","01/17/13","4457","39.000","41.000"
"""4457.2""","""@11744 / CHARLEYÇS GRILLED SUB""","1","","1634.08","62.25","57.90","","","0.00","1754.23","76.48","180.00","0.00","","1727.04","0.00","1983.52","-229.29","2562.03","31.53","2562.03","22.58","11/09/12","2463","TRIMARK FOODCRAFT","C","0.00","0.00","1754.23","01/17/13","4457","5.000","4.000"
"""4457.4""","""@11773 / CHARLEYÇS GRILLED SUB""","1","","0.00","4.25","3.95","","","0.00","8.20","0.00","0.00","0.00","","","0.00","0.00","8.20","0.00","","0.00","","11/09/12","2463","TRIMARK FOODCRAFT","C","0.00","0.00","8.20","01/17/13","4457","0.000","0.250"
"""4458.1""","""@11685 / EZ PAWN #H0009""","1","","5.79","74.14","68.96","","","0.00","148.89","989.71","1648.15","0.00","","","0.00","2637.86","-2488.97","0.00","","4062.12","35.06","11/14/12","3180","PRECISION SIGNS, LTD.","C","0.00","0.00","148.89","01/10/13","4458","36.500","4.750"
"""4480.1""","""@11708 / IDOT MOTOR VEHICLE DI""","1","","315.08","790.84","752.95","","0.00","0.00","1858.87","270.83","2262.40","0.00","","86.70","0.00","2619.93","-761.06","4248.43","56.25","4248.43","38.33","12/12/12","3559","IOWA DEPARTMENT OF TRANSPORTATION","C","0.00","0.00","1858.87","01/29/13","4480","56.000","52.500"
"""4500.1""","""@11895 / CHARLEYÇS GRILLED SUB""","1","","0.00","17.00","15.82","","","0.00","32.82","0.00","0.00","0.00","","","0.00","0.00","32.82","0.00","","0.00","","12/10/12","2463","TRIMARK FOODCRAFT","C","0.00","0.00","32.82","02/11/13","4500","0.000","1.000"
"""4500.3""","""@11785 / CHARLEYÇS GRILLED SUB""","1","","927.15","637.70","593.12","","","0.00","2157.97","978.40","1498.65","0.00","","","0.00","2477.05","-319.08","3987.80","45.89","4007.80","38.19","12/10/12","2463","TRIMARK FOODCRAFT","C","0.00","0.00","2157.97","02/11/13","4500","39.000","38.750"
"""4502.1""","""@11880 / TACO JOHNÇS""","1","","88.66","166.01","240.89","","","0.00","495.56","150.65","340.74","0.00","","4.00","0.00","495.39","0.17","915.78","45.89","915.78","45.91","11/30/12","106910","TACO JOHN'S","C","0.00","0.00","495.56","01/03/13","4502","8.750","10.250"
"""4508.1""","""@tm / EZ PAWN #H0007""","1","","0.00","0.00","0.00","","150.00","0.00","150.00","0.00","0.00","0.00","","","0.00","0.00","150.00","187.50","20.00","187.50","100.00","11/21/12","3180","PRECISION SIGNS, LTD.","C","0.00","0.00","150.00","01/09/13","4508","0.000",""
"""4518.1""","""@tm / MATTRESS FIRM""","1","","0.00","11.25","20.93","","","0.00","32.18","0.00","0.00","0.00","","","0.00","0.00","32.18","250.00","87.13","250.00","100.00","11/30/12","3157","IDENTITY MANAGEMENT","C","0.00","0.00","32.18","03/31/13","4518","0.000","3.750"
"""4531.2""","""@11830 / DOGWOODS LODGE""","1","","1218.33","822.37","764.83","","","0.00","2805.53","1501.81","2241.00","0.00","","449.40","0.00","4192.21","-1386.68","6575.39","57.33","6575.39","36.24","12/28/12","3154","EDGE COMMERCIAL","C","0.00","0.00","2805.53","03/31/13","4531","50.000","74.250"
"""4536.1""","""@11946 / TACO JOHNÇS/CHERRY BE""","1","","48.35","0.00","0.00","","","0.00","48.35","0.00","106.32","0.00","","117.70","0.00","224.02","-175.67","313.30","84.57","313.30","28.50","12/28/12","110100","TACO JOHN'S OF IOWA","C","0.00","0.00","48.35","02/18/13","4536-2","2.500","2.250"
"""4536.11""","""@11771 / TACO JOHNÇS/CHERRY BE""","1","","283.18","573.28","533.16","","","0.00","1389.62","58.00","800.80","0.00","","4340.70","0.00","5199.50","-3809.88","5734.58","75.77","5734.58","9.33","12/28/12","110100","TACO JOHN'S OF IOWA","C","0.00","0.00","1389.62","01/31/13","4536","8.000","48.000"
"""4536.12""","""@11772 / TACO JOHNÇS/CHERRY BE""","2","","125.25","99.00","92.08","","","0.00","316.33","539.76","576.20","0.00","","100.00","0.00","1215.96","-899.63","1788.76","82.32","1788.76","32.02","01/01/13","110100","TACO JOHN'S OF IOWA","C","0.00","0.00","316.33","01/31/13","4536","11.000","15.750"
"""4536.13""","""@12030 / TACO JOHNÇS/CHERRY BE""","1","","225.23","100.64","93.60","","","0.00","419.47","703.62","1687.32","0.00","","35.70","0.00","2426.64","-2007.17","3666.10","88.56","3666.10","33.81","12/26/12","110100","TACO JOHN'S OF IOWA","C","0.00","0.00","419.47","01/31/13","4536","33.500","38.000"
"""4536.14""","""@12028 / TACO JOHNÇS/CHERRY BE""","1","","445.41","152.27","141.62","","","0.00","739.30","516.95","1055.20","0.00","","22.95","0.00","1595.10","-855.80","2345.42","68.48","2345.42","31.99","01/01/13","110100","TACO JOHN'S OF IOWA","C","0.00","0.00","739.30","01/31/13","4536","19.000","25.000"
"""4536.15""","""@12029 / TACO JOHNÇS/CHERRY BE""","1","","166.97","15.88","14.77","","","0.00","197.62","140.75","470.40","0.00","","59.10","0.00","670.25","-472.63","999.87","80.24","999.87","32.97","01/01/13","110100","TACO JOHN'S OF IOWA","C","0.00","0.00","197.62","01/31/13","4536","9.000","5.500"
"""4536.3""","""@11820 / TACO JOHNÇS/CHERRY BE""","1","","0.00","7.75","7.21","","","0.00","14.96","342.48","688.62","0.00","","","0.00","1031.10","-1016.14","1591.08","99.06","1591.08","35.19","12/28/12","110100","TACO JOHN'S OF IOWA","C","0.00","0.00","14.96","02/18/13","4536-2","15.000","21.750"
"""4536.4""","""@11822 / TACO JOHNÇS/CHERRY BE""","1","","19.70","0.00","0.00","","","0.00","19.70","127.39","66.85","0.00","","","0.00","194.24","-174.54","295.68","93.34","295.68","34.31","01/15/13","110100","TACO JOHN'S OF IOWA","C","0.00","0.00","19.70","01/31/13","4536","1.250","2.500"
"""4536.5""","""@11823 / TACO JOHNÇS/CHERRY BE""","1","","28.23","0.00","0.00","","","0.00","28.23","0.00","0.00","0.00","","474.13","0.00","474.13","-445.90","474.13","94.05","474.13","0.00","12/28/12","110100","TACO JOHN'S OF IOWA","C","0.00","0.00","28.23","01/31/13","4536","0.000","8.000"
"""4536.6""","""@11824 / TACO JOHNÇS/CHERRY BE""","1","","28.23","22.50","20.93","","","0.00","71.66","0.00","0.00","0.00","","316.54","0.00","316.54","-244.88","316.54","77.36","316.54","0.00","12/28/12","110100","TACO JOHN'S OF IOWA","C","0.00","0.00","71.66","01/31/13","4536","0.000","4.750"
"""4536.8""","""@11766 / TACO JOHNÇS/CHERRY BE""","1","","373.32","239.38","222.63","","","0.00","835.33","445.06","920.80","0.00","","","0.00","1365.86","-530.53","1988.78","58.00","1988.78","31.32","01/01/13","110100","TACO JOHN'S OF IOWA","C","0.00","0.00","835.33","01/31/13","4536","16.000","22.750"
"""4538.1""","""@11971 / RYKO MANUFACTURING""","1","","490.15","166.50","154.85","","","0.00","811.50","464.88","308.80","0.00","","11.73","0.00","785.41","26.09","1222.71","33.63","1222.71","35.76","12/06/12","95950","NATIONAL CARWASH SOLUTIONS","C","0.00","0.00","811.50","01/31/13","4538","8.000","11.750"
"""4540.1""","""@tm / PEOPLES TRUST & SAVINGS""","1","","0.00","51.00","94.86","","","0.00","145.86","0.00","0.00","0.00","","","0.00","0.00","145.86","0.00","","0.00","","12/12/12","3575","PEOPLES TRUST & SAVINGS BANK","C","0.00","0.00","145.86","01/07/13","4540","0.000","3.000"
"""4546.1""","""@11966 / J.A. KING""","1","","188.13","78.44","72.96","","","0.00","339.53","221.06","586.02","0.00","","","0.00","807.08","-467.55","1218.23","72.13","1218.23","33.75","01/04/13","3577","J.A. KING","C","0.00","0.00","339.53","01/09/13","4546","11.500","8.750"
"""4554.1""","""@11906 / WESTWIND LOGISTICS""","1","","543.68","319.83","297.48","","","0.00","1160.99","618.61","1093.47","0.00","","","0.00","1712.08","-551.09","2651.28","56.21","2651.28","35.42","01/04/13","3579","WESTWIND LOGISTICS","C","0.00","0.00","1160.99","01/14/13","4554","22.130","25.750"
"""4556.1""","""@tm / FAMILY DOLLAR - EVERBRIT""","1","","0.00","77.50","144.15","","","0.00","221.65","0.00","0.00","0.00","","","0.00","0.00","221.65","250.00","11.34","250.00","100.00","12/21/12","3582","EVERBRITE LLC","C","0.00","0.00","221.65","01/29/13","4556","0.000","5.000"
"""4562.1""","""@tm / BANK OF THE WEST""","1","","0.00","32.00","59.52","","","0.00","91.52","0.00","0.00","0.00","","","0.00","0.00","91.52","0.00","","0.00","","12/17/12","2371","COAST SIGN LLC","C","0.00","0.00","91.52","01/14/13","4562","0.000","2.000"
"""4567.1""","""@WARRANTYFACE / NAGLE SIGNS, I""","1","","90.41","65.75","61.15","","","7.15","224.46","0.00","0.00","0.00","","","0.00","0.00","224.46","0.00","","0.00","","12/28/12","77950","NAGLE SIGNS, INC.","C","0.00","0.00","224.46","01/22/13","4567","0.000","8.750"
"""4569.1""","""@SURVEY / KUM & GO - HINCH""","1","","0.00","27.00","50.22","","","0.00","77.22","0.00","0.00","0.00","","","0.00","0.00","77.22","0.00","","0.00","","12/28/12","3587","HINCH COMPANY","C","0.00","0.00","77.22","01/16/13","4569","0.000","1.500"
"""4573.1""","""@tm / TACO JOHNÇS/CHERRY BERRY""","1","","0.00","8.00","14.88","","","0.00","22.88","0.00","0.00","0.00","","","0.00","0.00","22.88","85.00","73.08","85.00","100.00","12/27/12","110100","TACO JOHN'S OF IOWA","C","0.00","0.00","22.88","02/28/13","4573","0.000","0.500"
"""4574.1""","""@tm / MILLS FLEET FARM""","1","","0.00","120.00","223.20","","","0.00","343.20","0.00","0.00","0.00","","","0.00","0.00","343.20","585.00","41.33","585.00","100.00","12/27/12","77950","NAGLE SIGNS, INC.","C","0.00","0.00","343.20","01/07/13","4574","0.000","9.750"
"""63901""","""221-0210 5'-4 1/2"" X 20' HIGH""","1","","2995.20","341.70","316.75","","","0.00","3653.65","3122.47","318.00","0.00","","","0.00","3440.47","213.18","","","0.00","","12/21/11","","","C","0.00","0.00","3653.65","","","20.000","26.250"
"""63902""","""221-0320 5'-4 1/2"" X 20' HIGH""","1","","1334.45","189.94","176.65","","","0.00","1701.04","1378.27","0.00","0.00","","","0.00","1378.27","322.77","","","0.00","","12/21/11","","","C","0.00","0.00","1701.04","","","0.000","12.250"
"""63940""","""221-0190 STANDARD CAT SCALE SP""","1","0","383.15","95.00","85.51","","","0.00","563.66","352.20","127.20","0.00","","","0.00","479.40","84.26","","","0.00","","06/13/12","","","C","0.00","0.00","563.66","","","8.000","6.250"
"""63953""","""221-0190 STANDARD CAT SCALE SP""","1","","416.09","141.00","130.68","","","0.00","687.77","352.20","127.20","0.00","","","0.00","479.40","208.37","","","0.00","","06/29/12","","","C","0.00","0.00","687.77","","","8.000","9.250"
"""63959""","""202-0500 8"" ANGLE IRON BRACKET""","1","","8.50","45.00","40.50","","","0.00","94.00","1.35","0.10","0.00","","","0.00","1.45","92.55","","","0.00","","06/29/12","","","C","0.00","0.00","94.00","","","0.006","7.500"
"""63979""","""219-1130 1/2 X 6 POLE GUSSETS""","1","","57.13","0.00","0.00","","","0.00","57.13","5.71","0.50","0.00","","","0.00","6.21","50.92","","","0.00","","08/17/12","","","C","0.00","0.00","57.13","","","0.025",""
"""64011""","""202-0560 LARGE ""A"" SPREADER BA""","1","","8.02","7.50","6.98","","","0.00","22.50","0.47","20.00","0.00","","","0.00","20.47","2.03","","","0.00","","09/26/12","","","C","0.00","0.00","22.50","","","1.000","0.500"
"""64026""","""221-0300 5'-4 1/2"" X 20' STAND""","1","","937.57","121.25","112.77","","","0.00","1171.59","972.46","160.00","0.00","","","0.00","1132.46","39.13","","","0.00","","10/09/12","","","C","0.00","0.00","1171.59","","","8.000","8.000"
"""64027""","""221-0300 5'-4 1/2"" X 20' STAND""","1","","920.73","136.00","126.49","","","0.00","1183.22","972.46","160.00","0.00","","","0.00","1132.46","50.76","","","0.00","","10/09/12","","","C","0.00","0.00","1183.22","","","8.000","9.000"
"""64036""","""221-0200 5'-4 1/2"" X 20' STAND""","1","","3409.62","483.03","470.18","","","0.00","4362.83","2889.72","400.00","0.00","","","0.00","3289.72","1073.11","","","0.00","","11/16/12","","","C","0.00","0.00","4362.83","","","20.000","30.500"
"""64037""","""221-0200 5'-4 1/2"" X 20' STAND""","1","","3439.40","531.23","494.08","","","0.00","4464.71","2889.72","400.00","0.00","","","0.00","3289.72","1174.99","","","0.00","","11/16/12","","","C","0.00","0.00","4464.71","","","20.000","33.250"
"""64044""","""221-0300 5'-4 1/2"" X 20' STAND""","1","","982.26","102.38","95.21","","","0.00","1179.85","973.46","160.00","0.00","","","0.00","1133.46","46.39","","","0.00","","11/16/12","","","C","0.00","0.00","1179.85","","","8.000","6.500"
"""64045""","""221-0300 5'-4 1/2"" X 20' STAND""","1","","942.90","263.50","245.07","","","0.00","1451.47","973.46","160.00","0.00","","","0.00","1133.46","318.01","","","0.00","","11/16/12","","","C","0.00","0.00","1451.47","","","8.000","17.500"
"""64046""","""221-0300 5'-4 1/2"" X 20' STAND""","1","","918.76","199.25","185.31","","","0.00","1303.32","973.46","160.00","0.00","","","0.00","1133.46","169.86","","","0.00","","11/16/12","","","C","0.00","0.00","1303.32","","","8.000","13.250"
"""64047""","""221-0300 5'-4 1/2"" X 20' STAND""","1","","946.95","105.00","97.66","","","0.00","1149.61","973.46","160.00","0.00","","","0.00","1133.46","16.15","","","0.00","","11/16/12","","","C","0.00","0.00","1149.61","","","8.000","7.000"
"""64048""","""221-0193 CAT SCALE SPEAKER SIG""","1","","108.87","41.25","55.81","","","0.00","205.93","3.50","0.60","0.00","","","0.00","4.10","201.83","","","0.00","","11/19/12","","","C","0.00","0.00","205.93","","","0.030","2.750"
"""64050""","""202-0560 LARGE ""A"" SPREADER BA""","1","","55.84","3.94","3.66","","","0.00","63.44","0.47","20.00","0.00","","","0.00","20.47","42.97","","","0.00","","11/19/12","","","C","0.00","0.00","63.44","","","1.000","0.250"
"""64051""","""202-1330 6"" X 7"" X .032"" HAND""","1","","0.00","7.50","6.98","","","0.00","14.48","1.40","0.06","0.00","","","0.00","1.46","13.02","","","0.00","","11/26/12","","","C","0.00","0.00","14.48","","","0.003","3.000"
"""64054""","""221-0200 5'-4 1/2"" X 20' STAND""","1","","3308.79","416.06","386.97","","","0.00","4111.82","2878.08","400.00","0.00","","","0.00","3278.08","833.74","","","0.00","","12/07/12","","","C","0.00","0.00","4111.82","","","20.000","26.750"
"""64055""","""221-0200 5'-4 1/2"" X 20' STAND""","1","","3060.84","370.96","344.99","","","0.00","3776.79","2878.08","400.00","0.00","","","0.00","3278.08","498.71","","","0.00","","12/07/12","","","C","0.00","0.00","3776.79","","","20.000","23.250"
"""64056""","""221-0200 5'-4 1/2"" X 20' STAND""","1","","3049.55","534.03","496.68","","","0.00","4080.26","2878.08","400.00","0.00","","","0.00","3278.08","802.18","","","0.00","","12/07/12","","","C","0.00","0.00","4080.26","","","20.000","34.500"
"""64057""","""221-0200 5'-4 1/2"" X 20' STAND""","1","","1556.66","363.83","338.39","","","0.00","2258.88","2878.08","400.00","0.00","","","0.00","3278.08","-1019.20","","","0.00","","12/07/12","","","C","0.00","0.00","2258.88","","","20.000","28.000"
"""64058""","""221-0200 5'-4 1/2"" X 20' STAND""","1","","2522.84","315.26","293.21","","","0.00","3131.31","2878.08","400.00","0.00","","","0.00","3278.08","-146.77","","","0.00","","12/07/12","","","C","0.00","0.00","3131.31","","","20.000","21.250"
"""64059""","""221-0190 STANDARD CAT SCALE SP""","1","","399.70","91.75","85.34","","","0.00","576.79","361.00","160.00","0.00","","","0.00","521.00","55.79","","","0.00","","12/05/12","","","C","0.00","0.00","576.79","","","8.000","6.250"
"""64060""","""221-0190 STANDARD CAT SCALE SP""","1","","404.96","76.75","71.38","","","0.00","553.09","361.00","160.00","0.00","","","0.00","521.00","32.09","","","0.00","","12/06/12","","","C","0.00","0.00","553.09","","","8.000","5.000"
"""64061""","""221-0190 STANDARD CAT SCALE SP""","64061","","399.77","80.00","74.42","","","0.00","554.19","23125247.16","10249760.00","0.00","","","0.00","33375007.16","-33374452.97","","","0.00","","12/06/12","","","C","0.00","0.00","554.19","","","512488.000","5.250"
"""64062""","""221-0190 STANDARD CAT SCALE SP""","1","","399.87","91.25","84.87","","","0.00","575.99","361.00","160.00","0.00","","","0.00","521.00","54.99","","","0.00","","12/06/12","","","C","0.00","0.00","575.99","","","8.000","6.000"
"""64063""","""221-0190 STANDARD CAT SCALE SP""","1","","380.21","167.13","155.43","","","0.00","702.77","361.00","160.00","0.00","","","0.00","521.00","181.77","","","0.00","","12/06/12","","","C","0.00","0.00","702.77","","","8.000","10.750"
"""64064""","""221-0300 5'-4 1/2"" X 20' STAND""","1","","37.28","165.88","154.28","","","0.00","357.44","973.46","160.00","0.00","","","0.00","1133.46","-776.02","","","0.00","","12/07/12","","","C","0.00","0.00","357.44","","","8.000","11.000"
"""64065""","""221-0300 5'-4 1/2"" X 20' STAND""","1","","0.00","116.25","108.12","","","0.00","224.37","973.46","160.00","0.00","","","0.00","1133.46","-909.09","","","0.00","","12/07/12","","","C","0.00","0.00","224.37","","","8.000","9.750"
