"","Eagle Sign Company"
"","OPEN WORK ORDERS AS OF 12/31/23"

"Work Order","Quote/Part/Description","Qty Mfg","Qty Comp","Act Material","Act Labor","Act Burden","Act CNCRT","Act OUT1","Act UTax","Act Total","Est Material","Est Labor","Est Burden","Est CNCRT","Est OUT1","Est UTax","Est Total","Var Cost","Act Billing","Act GM %","Est Billing","Est GM %","Due Date","Cust No","Customer Name","C/F","STD Comp $","Est COGS","Net WIP","Invoice Date","Invoice Nbr","Est Hrs","Act Hrs"
"""11498.2""","""@35589 / DES MOINES INTERNATIO""","1","","0.00","17.63","16.40","","","0.00","34.03","0.00","0.00","0.00","","","0.00","0.00","34.03","150.00","77.31","150.00","100.00","11/20/23","35250","DES MOINES INTERNATIONAL AIRPO","C","0.00","0.00","34.03","05/23/24","11498","0.000","1.750"
"""11505.3""","""@36362 / OUR LADY´S IMMACULATE""","1","","20737.78","0.00","0.00","","","0.00","20737.78","73.35","1512.78","0.00","","21161.00","0.00","22747.13","-2009.35","30321.63","31.61","30321.63","24.98","11/30/23","2384","OUR LADY'S IMMACULATE HEART CATHOLIC CHURCH","C","0.00","0.00","20737.78","02/14/24","11505","20.750","1.500"
"""11509.1""","""@36269 / GATEWAY CROSSING""","1","","1214.04","0.00","0.00","","0.00","217.42","1431.46","2783.49","4074.86","0.00","","1814.04","0.00","8672.39","-7240.93","16284.73","91.21","16284.73","46.75","11/29/23","40190","ERICKSON BALMER CONSTRUCTION","C","0.00","0.00","1431.46","05/15/24","11509","85.000","187.750"
"""11509.2""","""@36394 / GATEWAY CROSSING""","1","","0.00","42.88","39.88","","","0.00","82.76","0.00","0.00","0.00","","","0.00","0.00","82.76","0.00","","150.00","100.00","11/10/23","40190","ERICKSON BALMER CONSTRUCTION","C","0.00","0.00","82.76","05/15/24","11509","0.000","1.750"
"""11513.1""","""@36190 / GRIMALDI´S PIZZA""","1","","0.00","112.00","104.17","","","0.00","216.17","0.00","0.00","0.00","","","0.00","0.00","216.17","0.00","","150.00","100.00","12/05/23","6163","GRIMALDI'S PIZZA","C","0.00","0.00","216.17","01/23/24","11513","0.000","4.750"
"""11513.2""","""@36259 / GRIMALDI´S PIZZA""","1","","0.00","548.75","510.37","","","0.00","1059.12","3825.51","8362.64","0.00","","1677.67","0.00","13865.82","-12806.70","","","23831.90","41.82","12/05/23","6163","GRIMALDI'S PIZZA","C","0.00","0.00","1059.12","","","176.000","22.000"
"""11513.3""","""@36267 / GRIMALDI´S PIZZA""","1","","896.58","1208.43","1123.86","","151.25","0.00","3380.12","970.37","3627.15","0.00","","","0.00","4597.52","-1217.40","8189.14","58.72","8189.14","43.86","12/05/23","6163","GRIMALDI'S PIZZA","C","0.00","0.00","3380.12","01/23/24","11513","74.500","122.500"
"""11513.4""","""@36268 / GRIMALDI´S PIZZA""","1","","602.64","560.19","520.98","","123.75","0.00","1807.56","892.86","3093.72","0.00","","","0.00","3986.58","-2179.02","7003.66","74.19","7003.66","43.08","12/05/23","6163","GRIMALDI'S PIZZA","C","0.00","0.00","1807.56","01/23/24","11513","63.100","71.250"
"""11518.2""","""@36284 / RIVERPOINT""","1","","31.48","17.94","16.69","","","0.00","66.11","984.76","1690.21","0.00","","","0.00","2674.97","-2608.86","4753.64","98.61","4753.64","43.73","11/21/23","6125","RIVER POINT PROPERTIES C/O HUBBELL PROPERTY MANAGEMENT","C","0.00","0.00","66.11","01/31/24","11518","33.500","11.250"
"""11518.3""","""@36370 / RIVERPOINT""","1","","0.00","12.25","11.39","","","0.00","23.64","0.00","0.00","0.00","","","0.00","0.00","23.64","0.00","","150.00","100.00","11/22/23","6125","RIVER POINT PROPERTIES C/O HUBBELL PROPERTY MANAGEMENT","C","0.00","0.00","23.64","01/31/24","11518","0.000","0.500"
"""11519.1""","""@36283 / RIVERPOINT""","1","","0.00","12.25","11.39","","","0.00","23.64","3.80","119.28","0.00","","","0.00","123.08","-99.44","192.09","87.69","192.09","35.93","11/22/23","6125","RIVER POINT PROPERTIES C/O HUBBELL PROPERTY MANAGEMENT","C","0.00","0.00","23.64","02/04/24","11519","2.250","0.500"
"""11519.2""","""@36286 / RIVERPOINT""","1","","30.59","17.94","16.69","","","0.00","65.22","958.26","1668.50","0.00","","","0.00","2626.76","-2561.54","4662.31","98.60","4662.31","43.66","11/22/23","6125","RIVER POINT PROPERTIES C/O HUBBELL PROPERTY MANAGEMENT","C","0.00","0.00","65.22","02/04/24","11519","33.000","19.500"
"""11520.1""","""@36282 / RIVERPOINT""","1","","0.00","12.25","11.39","","","0.00","23.64","3.80","147.88","0.00","","","0.00","151.68","-128.04","236.42","90.00","236.42","35.84","11/22/23","6125","RIVER POINT PROPERTIES C/O HUBBELL PROPERTY MANAGEMENT","C","0.00","0.00","23.64","01/31/24","11520","2.750","0.500"
"""11520.2""","""@36285 / RIVERPOINT""","1","","31.48","42.44","39.48","","","0.00","113.40","984.76","1690.21","0.00","","","0.00","2674.97","-2561.57","4753.64","97.61","4753.64","43.73","11/22/23","6125","RIVER POINT PROPERTIES C/O HUBBELL PROPERTY MANAGEMENT","C","0.00","0.00","113.40","01/31/24","11520","33.500","14.000"
"""11530.1""","""@36433 / URBANDALE MARKETPLACE""","2","","8882.16","0.00","0.00","","","621.75","9503.91","58.00","2348.35","0.00","","9410.04","0.00","11816.39","-2312.48","17034.00","44.21","17034.00","30.63","11/20/23","6169","TEMPLE REAL ESTATE SERVICES / MARKET PLACE 4820, LLC","C","0.00","0.00","9503.91","05/10/24","11530","26.000","78.250"
"""11530.2""","""@36434 / URBANDALE MARKETPLACE""","2","","10113.12","0.00","0.00","","","713.97","10827.09","58.00","2719.10","0.00","","10549.92","0.00","13327.02","-2499.93","19232.00","43.70","19232.00","30.70","11/20/23","6169","TEMPLE REAL ESTATE SERVICES / MARKET PLACE 4820, LLC","C","0.00","0.00","10827.09","05/10/24","11530","28.000","20.250"
"""11532.1""","""@36435 / URBANDALE MARKETPLACE""","2","","7646.84","0.00","0.00","","","703.56","8350.40","58.00","2348.35","0.00","","7481.70","0.00","9888.05","-1537.65","14374.00","41.91","14374.00","31.21","11/20/23","6169","TEMPLE REAL ESTATE SERVICES / MARKET PLACE 4820, LLC","C","0.00","0.00","8350.40","05/10/24","11532","26.000","60.750"
"""11532.2""","""@36436 / URBANDALE MARKETPLACE""","2","","9392.78","12.25","11.39","","","707.02","10123.44","58.00","2348.35","0.00","","9178.54","0.00","11584.89","-1461.45","16716.00","39.44","16716.00","30.70","11/20/23","6169","TEMPLE REAL ESTATE SERVICES / MARKET PLACE 4820, LLC","C","0.00","0.00","10123.44","05/10/24","11532","26.000","33.250"
"""11532.3""","""@36437 / URBANDALE MARKETPLACE""","2","","9770.00","0.00","0.00","","","697.48","10467.48","58.00","2348.35","0.00","","10070.00","0.00","12476.35","-2008.87","17946.00","41.67","17946.00","30.48","11/20/23","6169","TEMPLE REAL ESTATE SERVICES / MARKET PLACE 4820, LLC","C","0.00","0.00","10467.48","05/10/24","11532","26.000","19.250"
"""11533.2""","""@36296 / TRICKLE´S TIRE - NAGL""","1","","324.04","0.00","0.00","","","0.00","324.04","19.33","235.95","0.00","","389.54","0.00","644.82","-320.78","995.95","67.46","995.95","35.26","10/30/23","77950","NAGLE SIGNS, INC.","C","0.00","0.00","324.04","02/19/24","11533","4.000","1.000"
"""11534.1""","""@36438 / OGDEN FAMILY DENTAL""","1","","0.00","12.13","11.28","","0.00","0.00","23.41","21.36","587.36","0.00","","1801.96","0.00","2410.68","-2387.27","3566.81","99.34","3566.81","32.41","12/06/23","6170","OGDEN FAMILY DENTAL","C","0.00","0.00","23.41","01/23/24","11534","9.250","9.000"
"""11534.2""","""@36439 / OGDEN FAMILY DENTAL""","1","","0.00","12.13","11.28","","0.00","0.00","23.41","21.36","587.36","0.00","","1801.96","0.00","2410.68","-2387.27","3566.81","99.34","3566.81","32.41","12/06/23","6170","OGDEN FAMILY DENTAL","C","0.00","0.00","23.41","01/23/24","11534","9.250","9.000"
"""11534.3""","""@36407 / OGDEN FAMILY DENTAL""","1","","0.00","12.25","11.39","","","0.00","23.64","0.00","0.00","0.00","","","0.00","0.00","23.64","0.00","","150.00","100.00","12/06/23","6170","OGDEN FAMILY DENTAL","C","0.00","0.00","23.64","01/23/24","11534","0.000","0.500"
"""11551.1""","""@36598 / HOPE PLAZA 2""","1","","0.00","50.00","46.51","","","0.00","96.51","1898.05","2513.97","0.00","","","0.00","4412.02","-4315.51","7642.81","98.74","7642.81","42.27","12/13/23","6046","HOPE DEVELOPMENT & REALTY","C","0.00","0.00","96.51","12/12/25","11551","48.001","22.750"
"""11563.1""","""@36274 / DAHL AIR CONDITIONING""","1","","2996.72","241.63","224.71","","","0.00","3463.06","2151.33","3515.20","0.00","","3009.77","0.00","8676.30","-5213.24","14303.32","75.79","14303.32","39.34","12/18/23","6176","DAHL AIR CONDITIONING & HEATING LLC","C","0.00","0.00","3463.06","01/22/24","11563","69.500","49.250"
"""11563.2""","""@36295 / DAHL AIR CONDITIONING""","1","","0.00","18.38","17.09","","","0.00","35.47","0.00","0.00","0.00","","","0.00","0.00","35.47","0.00","","150.00","100.00","12/18/23","6176","DAHL AIR CONDITIONING & HEATING LLC","C","0.00","0.00","35.47","01/22/24","11563","0.000","0.750"
"""11570.1""","""@36441 / MEMBERS 1ST CREDIT UN""","1","","0.00","24.50","22.78","","","0.00","47.28","3.80","602.18","0.00","","","0.00","605.98","-558.70","888.06","94.68","888.06","31.76","12/20/23","6178","MEMBERS 1ST CREDIT UNION","C","0.00","0.00","47.28","02/16/24","11570","10.500","5.000"
"""11570.5""","""@36442A / MEMBERS 1ST CREDIT U""","1","","897.62","683.11","635.30","","110.00","0.00","2326.03","621.20","2081.97","0.00","","482.60","0.00","3185.77","-859.74","4910.01","52.63","4910.01","35.12","01/19/24","6178","MEMBERS 1ST CREDIT UNION","C","0.00","0.00","2326.03","02/16/24","11570","38.000","44.500"
"""11570.6""","""@36443A / MEMBERS 1ST CREDIT U""","2","","344.00","24.13","22.44","","","0.00","390.57","374.03","759.96","0.00","","344.00","0.00","1477.99","-1087.42","2256.94","82.69","2256.94","34.51","01/19/24","6178","MEMBERS 1ST CREDIT UNION","C","0.00","0.00","390.57","02/16/24","11570","16.000","9.250"
"""11570.7""","""@36444A / MEMBERS 1ST CREDIT U""","1","","298.00","5.94","5.52","","","0.00","309.46","115.48","256.59","0.00","","298.00","0.00","670.07","-360.61","997.63","68.98","997.63","32.83","01/19/24","6178","MEMBERS 1ST CREDIT UNION","C","0.00","0.00","309.46","02/16/24","11570","4.000","4.750"
"""11571.10""","""@36471A / MEMBERS 1ST CREDIT U""","1","","280.00","5.94","5.52","","","0.00","291.46","100.68","323.19","0.00","","280.00","0.00","703.87","-412.41","1054.62","72.36","1054.62","33.26","01/10/24","6178","MEMBERS 1ST CREDIT UNION","C","0.00","0.00","291.46","02/27/24","11571","5.500","8.000"
"""11571.11""","""@36474A / MEMBERS 1ST CREDIT U""","1","","399.00","5.94","5.52","","","0.00","410.46","939.00","1877.12","0.00","","399.00","0.00","3215.12","-2804.66","5025.84","91.83","5025.84","36.03","01/10/24","6178","MEMBERS 1ST CREDIT UNION","C","0.00","0.00","410.46","02/27/24","11571","34.500","19.250"
"""11571.12""","""@36603A / MEMBERS 1ST CREDIT U""","1","","306.00","5.94","5.52","","","0.00","317.46","238.39","762.10","0.00","","306.00","0.00","1306.49","-989.03","1958.20","83.79","1958.20","33.28","01/10/24","6178","MEMBERS 1ST CREDIT UNION","C","0.00","0.00","317.46","02/27/24","11571","15.250","13.000"
"""11571.13""","""@36604A / MEMBERS 1ST CREDIT U""","1","","306.00","5.94","5.52","","","0.00","317.46","209.52","860.87","0.00","","306.00","0.00","1376.39","-1058.93","1958.20","83.79","1958.20","29.71","01/10/24","6178","MEMBERS 1ST CREDIT UNION","C","0.00","0.00","317.46","02/27/24","11571","17.250","14.250"
"""11571.14""","""@36605A / MEMBERS 1ST CREDIT U""","1","","7.74","6.06","5.64","","","0.00","19.44","58.51","310.36","0.00","","254.00","0.00","622.87","-603.43","919.08","97.88","919.08","32.23","01/10/24","6178","MEMBERS 1ST CREDIT UNION","C","0.00","0.00","19.44","02/27/24","11571","6.250","11.000"
"""11571.7""","""@36676 / MEMBERS 1ST CREDIT UN""","1","","35606.00","24.50","22.78","","","0.00","35653.28","572.92","2421.01","0.00","","36316.00","0.00","39309.93","-3656.65","50661.99","29.63","50661.99","22.41","12/18/23","6178","MEMBERS 1ST CREDIT UNION","C","0.00","0.00","35653.28","02/27/24","11571","41.000","39.750"
"""11571.8""","""@36698 / MEMBERS 1ST CREDIT UN""","1","","772.76","0.00","0.00","","","0.00","772.76","8.70","526.45","0.00","","903.20","0.00","1438.35","-665.59","2035.61","62.04","2035.61","29.34","12/18/23","6178","MEMBERS 1ST CREDIT UNION","C","0.00","0.00","772.76","02/27/24","11571","10.000","9.750"
"""11571.9""","""@36470A / MEMBERS 1ST CREDIT U""","1","","399.00","17.82","16.57","","","0.00","433.39","939.00","1741.01","0.00","","399.00","0.00","3079.01","-2645.62","4859.15","91.08","4859.15","36.63","01/10/24","6178","MEMBERS 1ST CREDIT UNION","C","0.00","0.00","433.39","02/27/24","11571","33.000","25.750"
"""11572.4""","""@36463A / MEMBERS 1ST CREDIT U""","1","","503.41","126.19","117.36","","","0.00","746.96","8.70","516.90","0.00","","517.20","0.00","1042.80","-295.84","1520.32","50.87","1520.32","31.41","01/17/24","6178","MEMBERS 1ST CREDIT UNION","C","0.00","0.00","746.96","04/17/24","11572","9.000","9.250"
"""11572.5""","""@36464A / MEMBERS 1ST CREDIT U""","1","","544.00","11.88","11.04","","","0.00","566.92","331.10","571.57","0.00","","544.00","0.00","1446.67","-879.75","2102.17","73.03","2102.17","31.18","01/17/24","6178","MEMBERS 1ST CREDIT UNION","C","0.00","0.00","566.92","04/17/24","11572","10.000","4.750"
"""11572.6""","""@36677A / MEMBERS 1ST CREDIT U""","1","","52224.00","5.94","5.52","","","0.00","52235.46","1669.31","3598.31","0.00","","53268.00","0.00","58535.62","-6300.16","75698.34","31.00","75698.34","22.67","01/17/24","6178","MEMBERS 1ST CREDIT UNION","C","0.00","0.00","52235.46","04/17/24","11572","67.500","52.500"
"""11574.2""","""@36678 / MEMBERS 1ST CREDIT UN""","1","","22773.00","24.51","22.79","","","0.00","22820.30","609.17","2494.09","0.00","","25830.00","0.00","28933.26","-6112.96","37540.55","39.21","37540.55","22.93","12/29/23","6178","MEMBERS 1ST CREDIT UNION","C","0.00","0.00","22820.30","02/22/24","11574","42.000","34.000"
"""11574.3""","""@36458A / MEMBERS 1ST CREDIT U""","1","","328.00","5.94","5.52","","","0.00","339.46","114.19","332.84","0.00","","328.00","0.00","775.03","-435.57","1157.57","70.67","1157.57","33.05","01/24/24","6178","MEMBERS 1ST CREDIT UNION","C","0.00","0.00","339.46","02/22/24","11574","5.750","9.750"
"""11575.2""","""@36369A / MEMBERS 1ST CREDIT U""","1","","302.00","36.00","66.96","","","0.00","404.96","107.23","654.85","0.00","","302.00","0.00","1064.08","-659.12","1567.85","74.17","1567.85","32.13","01/31/24","6178","MEMBERS 1ST CREDIT UNION","C","0.00","0.00","404.96","02/12/24","11575","12.750","9.500"
"""11576.2""","""@36368A / MEMBERS 1ST CREDIT U""","1","","792.00","18.19","16.91","","","0.00","827.10","0.00","463.38","0.00","","792.00","0.00","1255.38","-428.28","1868.37","55.73","1868.37","32.81","01/26/24","6178","MEMBERS 1ST CREDIT UNION","C","0.00","0.00","827.10","06/15/24","11576","8.500","5.000"
"""11583.1""","""@36749 / CAT SCALE""","1","","0.00","12.50","11.63","","266.66","0.00","290.79","0.00","0.00","0.00","","","0.00","0.00","290.79","129420.00","99.78","0.00","","02/08/24","18600","CAT SCALE","C","0.00","0.00","290.79","04/02/24","11583-4","0.000","8.500"
