"15 FEB 2026","18:23:34","","","GROSS MARGIN BY SALESPERSON",
"","","","","PERIOD: 01/01/26 through 02/15/26",

"Invoice No","Inv Date","Prod Code","Cust No","Customer Name","Gross Sales","Total Cost","Gross Margin","GM %","Extra Charge","Salesperson #1","Comm Rate #1","Salesperson #2","Comm Rate #2","Salesperson #3","Comm Rate #3","Location No","Location Name","City","State",

"12711","01/19/26","MISC","2123","CHESNUT SIGNS","359.31","239.54","119.77","33.33","","","","","","","","DEFAULT","CHESNUT SIGNS","DES MOINES","IA",
"","","MISC","","Product Totals","359.31","239.54","119.77","33.33","0.00","",

"","","","","Salesperson  Totals","359.31","239.54","119.77","33.33","0.00","",

"12738","02/12/26","BANNER","6337","CAMPBELL SUPPLY CO","169.11","0.00","169.11","100.00","","BRADY","0.020","","","","","DEFAULT","Campbell Supply CO","Des Moines","IA",
"","","BANNER","","Product Totals","169.11","0.00","169.11","100.00","0.00","BRADY",

"12707","01/19/26","MISC","6424","MIDDLE RIVER FRIENDS CHURCH","560.00","405.60","154.40","27.57","","BRADY","0.020","","","","","DEFAULT","Middle River Friends Church","Carlisle","IA",
"","","MISC","","Product Totals","560.00","405.60","154.40","27.57","0.00","BRADY",

"","","","","Salesperson BRADY Totals","729.11","405.60","323.51","44.37","0.00","BRADY",

"12699","01/27/26","CHANNL","6408","GATOR SIGNS","1913.04","945.42","967.62","50.58","","HOUSE","","","","","","1","LOVE'S # 411- GATOR SIGN COMPANY","CLIVE","IA",
"","","CHANNL","","Product Totals","1913.04","945.42","967.62","50.58","0.00","HOUSE",

"12665","01/27/26","REPFCE","6408","GATOR SIGNS","522.50","304.45","218.05","41.73","255.00","HOUSE","","","","","","1","LOVE´S # 411- GATOR SIGN COMPANY","CLIVE","IA",
"","","REPFCE","","Product Totals","522.50","304.45","218.05","41.73","255.00","HOUSE",

"SC8548","01/16/26","SRVCE","77950","NAGLE SIGNS  INC.","332.50","458.61","-126.11","-37.93","","HOUSE","","","","","","441","KWIK STAR # 1186- NAGLE SIGNS","ALTOONA","IA",
"SC8573","01/07/26","SRVCE","77950","NAGLE SIGNS  INC.","192.50","182.68","9.82","5.10","","HOUSE","","","","","","414","DAIRY QUEEN - NAGLE SIGNS","MARSHALLTOWN","IA",
"SC8574","01/07/26","SRVCE","77950","NAGLE SIGNS  INC.","87.50","76.67","10.83","12.38","","HOUSE","","","","","","548","HOBBY LOBBY- NAGLE","MARSHALLTOWN","IA",
"SC8576","01/07/26","SRVCE","77950","NAGLE SIGNS  INC.","210.00","202.93","7.07","3.37","","HOUSE","","","","","","556","STATE BANK OF TOLEDO-NAGLE","TOLEDO","IA",
"SC8591","02/05/26","SRVCE","5156","ARCHITECTURAL GRAPHIC INC.","330.00","181.35","148.65","45.05","","HOUSE","","","","","","12","RAISING CANE # 667 - AGI","ALTOONA","IA",
"SC8600","02/06/26","SRVCE","77950","NAGLE SIGNS  INC.","332.50","327.65","4.85","1.46","","HOUSE","","","","","","528","MCDONALDS-NAGLE SIGNS","WEBSTER CITY","IA",
"","","SRVCE","","Product Totals","1485.00","1429.89","55.11","3.71","0.00","HOUSE",

"","","","","Salesperson HOUSE Totals","3920.54","2679.76","1240.78","31.65","255.00","HOUSE",

"12119-2","01/30/26","01","28110","CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE","0.00","973.83","-973.83","","","JEFF","","","","","","DEFAULT","City of Des Moines/ Purchasing Division/ Department of Finance","Des Moines","IA",
"","","01","","Product Totals","0.00","973.83","-973.83","","0.00","JEFF",

"12560","01/21/26","ALUM","6386","CRAMER & ASSOCIATES INC.","11689.76","6663.21","5026.55","43.00","","JEFF","","","","","","1","WALNUT STREET BRIDGE OVER DSM RIVER - CRAMER & ASSOCIATES","DES MOINES","IA",
"","","ALUM","","Product Totals","11689.76","6663.21","5026.55","43.00","0.00","JEFF",

"12659","01/05/26","BLDG","4631","ANKENY LIL TOTS","1664.57","958.75","705.82","42.40","197.00","JEFF","","","","","","DEFAULT","Ankeny Lil Tots","Ankeny","IA",
"12694","02/05/26","BLDG","6006","VAN WALL EQUIPMENT","3581.70","2602.54","979.16","27.34","","JEFF","","","","","","DEFAULT","Van Wall Equipment","Mason City","IA",
"","","BLDG","","Product Totals","5246.27","3561.29","1684.98","32.12","197.00","JEFF",

"12681","02/04/26","CHANNL","5791","VAN WALL EQUIPMENT","2548.15","1778.61","769.54","30.20","","JEFF","","","","","","7","Van Wall Equipment","Denison","IA",
"","","CHANNL","","Product Totals","2548.15","1778.61","769.54","30.20","0.00","JEFF",

"12119-2","01/30/26","DRCT","28110","CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE","3071.36","1894.14","1177.22","38.33","","JEFF","","","","","","DEFAULT","City of Des Moines/ Purchasing Division/ Department of Finance","Des Moines","IA",
"12119-2","01/30/26","DRCT","28110","CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE","352.38","27.29","325.09","92.26","","JEFF","","","","","","DEFAULT","City of Des Moines/ Purchasing Division/ Department of Finance","Des Moines","IA",
"","","DRCT","","Product Totals","3423.74","1921.43","1502.31","43.88","0.00","JEFF",

"12654","01/23/26","ELMSTT","6410","COLLEGIATE PRESBYTERIAN CHURCH","22479.00","16333.98","6145.02","27.34","","JEFF","","","","","","DEFAULT","Collegiate Presbyterian Church","Ames","IA",
"","","ELMSTT","","Product Totals","22479.00","16333.98","6145.02","27.34","0.00","JEFF",

"12119-2","01/30/26","INSTL","28110","CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE","3500.00","259.37","3240.63","92.59","","JEFF","","","","","","DEFAULT","City of Des Moines/ Purchasing Division/ Department of Finance","Des Moines","IA",
"12119-2","01/30/26","INSTL","28110","CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE","1397.51","674.95","722.56","51.70","","JEFF","","","","","","DEFAULT","City of Des Moines/ Purchasing Division/ Department of Finance","Des Moines","IA",
"12644","01/12/26","INSTL","3798","PACIFIC NEON","2717.04","821.82","1895.22","69.75","","JEFF","","","","","","4","Boot Barn","West Des Moines","IA",
"12644","01/12/26","INSTL","3798","PACIFIC NEON","447.91","218.98","228.93","51.11","","JEFF","","","","","","4","Boot Barn","West Des Moines","IA",
"12644","01/12/26","INSTL","3798","PACIFIC NEON","447.91","80.84","367.07","81.95","","JEFF","","","","","","4","Boot Barn","West Des Moines","IA",
"","","INSTL","","Product Totals","8510.37","2055.96","6454.41","75.84","0.00","JEFF",

"12508","01/05/26","INT","6374","NORTHWESTERN MUTUAL","6730.57","3862.72","2867.85","42.61","","JEFF","","","","","","DEFAULT","Northwestern Mutual","West Des Moines","IA",
"12508","01/05/26","INT","6374","NORTHWESTERN MUTUAL","14638.61","7967.56","6671.05","45.57","","JEFF","","","","","","DEFAULT","Northwestern Mutual","West Des Moines","IA",
