"","Eagle Sign Company"
"","CLOSED WORK ORDERS 01/01/20 - 12/31/20"

"Work Order","Quote/Part/Description","Qty Mfg","Qty Comp","Act Material","Act Labor","Act Burden","Act CNCRT","Act OUT1","Act UTax","Act Total","Est Material","Est Labor","Est Burden","Est CNCRT","Est OUT1","Est UTax","Est Total","Var Cost","Act Billing","Act GM %","Est Billing","Est GM %","Close Date","Cust No","Customer Name","C/F","STD Comp $","Est COGS","Net WIP","Invoice Date","Invoice Nbr","Est Hrs","Act Hrs"
"""10018.1""","""@30422 / RACCOON VALLEY BANK""","1","1","537.30","37.50","69.75","","","0.00","644.55","0.00","306.42","0.00","","597.00","0.00","903.42","-258.87","1350.81","52.28","1350.81","33.12","12/23/20","4903","RACCOON VALLEY BANK","F","0.00","0.00","0.00","12/23/20","10018","5.750","2.000"
"""10020.1""","""@30421 / LIVING HISTORY FARMS""","1","1","537.30","37.50","68.63","","","0.00","643.43","0.00","271.01","0.00","","597.00","0.00","868.01","-224.58","1294.52","50.30","1294.52","32.95","12/28/20","4928","LIVING HISTORY FARMS","F","0.00","0.00","0.00","12/23/20","10020","5.000","2.000"
"""10029.1""","""@30988 / CAT #1859""","1","1","859.73","4.88","4.54","","","0.00","869.15","0.00","0.00","0.00","","","0.00","0.00","869.15","1506.00","42.29","1506.00","100.00","12/18/20","18600","CAT SCALE","F","0.00","0.00","0.00","12/17/20","10029","0.000","0.250"
"""10030.1""","""@30989 / CAT #2153""","1","1","859.73","4.88","4.54","","","0.00","869.15","0.00","0.00","0.00","","","0.00","0.00","869.15","1764.33","50.74","1506.00","100.00","12/18/20","18600","CAT SCALE","F","0.00","0.00","0.00","12/17/20","10030","0.000","0.250"
"""10033.1""","""@30970 / SYVERSON STREGE AND C""","1","1","45.70","15.00","13.95","","","0.00","74.65","0.85","209.94","0.00","","1.00","0.00","211.79","-137.14","334.97","77.71","334.97","36.77","12/31/20","4453","SYVERSON STREGE AND COMPANY","F","0.00","0.00","0.00","12/30/20","10033","4.250","0.750"
"""10037.1""","""@tm / CAT SCALE""","2","2","1958.06","273.00","253.90","","","0.00","2484.96","0.00","0.00","0.00","","","0.00","0.00","2484.96","6974.00","64.37","6974.00","100.00","12/30/20","18600","CAT SCALE","F","0.00","0.00","0.00","12/30/20","10037","0.000","15.000"
"""66118""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","4048.61","714.27","801.27","","","0.00","5564.15","2888.13","849.20","0.00","","","0.00","3737.33","1826.82","","","0.00","","10/22/20","","","F","5247.72","0.00","0.00","","","20.000","42.500"
"""66520""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1159.94","170.75","158.81","","","0.00","1489.50","1137.01","339.68","0.00","","","0.00","1476.69","12.81","","","0.00","","01/24/20","","","F","1651.37","0.00","0.00","","","8.000","9.750"
"""66543""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","4229.71","566.52","526.88","","","0.00","5323.11","2922.50","849.20","0.00","","","0.00","3771.70","1551.41","","","0.00","","01/24/20","","","F","5247.72","0.00","0.00","","","20.000","29.500"
"""66544""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","4146.48","569.04","529.22","","","0.00","5244.74","2922.50","849.20","0.00","","","0.00","3771.70","1473.04","","","0.00","","01/24/20","","","F","5247.72","0.00","0.00","","","20.000","29.750"
"""66561""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","4096.41","677.32","701.08","","","0.00","5474.81","2922.50","849.20","0.00","","","0.00","3771.70","1703.11","","","0.00","","01/24/20","","","F","5247.72","0.00","0.00","","","20.000","36.250"
"""66562""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","4187.96","567.72","527.99","","","0.00","5283.67","2922.50","849.20","0.00","","","0.00","3771.70","1511.97","","","0.00","","01/24/20","","","F","5247.72","0.00","0.00","","","20.000","29.500"
"""66563""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","4188.23","700.14","690.68","","","0.00","5579.05","2922.50","849.20","0.00","","","0.00","3771.70","1807.35","","","0.00","","02/01/20","","","F","5247.72","0.00","0.00","","","20.000","37.750"
"""66564""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","4129.50","516.21","480.11","","","0.00","5125.82","2922.50","849.20","0.00","","","0.00","3771.70","1354.12","","","0.00","","01/31/20","","","F","5247.72","0.00","0.00","","","20.000","26.000"
"""66565""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1159.94","166.50","154.86","","","0.00","1481.30","1137.01","339.68","0.00","","","0.00","1476.69","4.61","","","0.00","","01/24/20","","","F","1651.37","0.00","0.00","","","8.000","9.500"
"""66566""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1159.94","192.00","178.57","","","0.00","1530.51","1137.01","339.68","0.00","","","0.00","1476.69","53.82","","","0.00","","01/24/20","","","F","1651.37","0.00","0.00","","","8.000","11.000"
"""66567""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1159.94","161.63","150.31","","","0.00","1471.88","1137.01","339.68","0.00","","","0.00","1476.69","-4.81","","","0.00","","01/24/20","","","F","1651.37","0.00","0.00","","","8.000","9.250"
"""66568""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1159.94","138.50","128.82","","","0.00","1427.26","1137.01","339.68","0.00","","","0.00","1476.69","-49.43","","","0.00","","01/24/20","","","F","1651.37","0.00","0.00","","","8.000","8.000"
"""66569""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1113.49","216.39","201.26","","","0.00","1531.14","1137.01","339.68","0.00","","","0.00","1476.69","54.45","","","0.00","","01/31/20","","","F","1651.37","0.00","0.00","","","8.000","12.250"
"""66573""","""221-0190 STANDARD CAT SCALE SP""","1","1","574.90","100.08","93.09","","","0.00","768.07","361.91","339.68","0.00","","","0.00","701.59","66.48","","","0.00","","01/24/20","","","F","859.73","0.00","0.00","","","8.000","5.250"
"""66574""","""221-0190 STANDARD CAT SCALE SP""","1","1","556.58","101.45","94.36","","","0.00","752.39","361.91","339.68","0.00","","","0.00","701.59","50.80","","","0.00","","01/24/20","","","F","859.73","0.00","0.00","","","8.000","5.250"
"""66575""","""221-0190 STANDARD CAT SCALE SP""","1","1","556.58","101.46","94.38","","","0.00","752.42","361.91","339.68","0.00","","","0.00","701.59","50.83","","","0.00","","01/24/20","","","F","859.73","0.00","0.00","","","8.000","5.250"
"""66576""","""221-0190 STANDARD CAT SCALE SP""","1","1","556.58","90.45","84.13","","","0.00","731.16","361.91","339.68","0.00","","","0.00","701.59","29.57","","","0.00","","01/24/20","","","F","859.73","0.00","0.00","","","8.000","4.750"
"""66577""","""221-0190 STANDARD CAT SCALE SP""","1","1","556.58","77.39","71.99","","","0.00","705.96","361.91","339.68","0.00","","","0.00","701.59","4.37","","","0.00","","01/24/20","","","F","859.73","0.00","0.00","","","8.000","4.000"
"""66578""","""221-0190 STANDARD CAT SCALE SP""","1","1","556.58","82.19","76.44","","","0.00","715.21","361.91","339.68","0.00","","","0.00","701.59","13.62","","","0.00","","01/23/20","","","F","859.73","0.00","0.00","","","8.000","4.250"
"""66579""","""221-0190 STANDARD CAT SCALE SP""","1","1","556.58","76.01","70.70","","","0.00","703.29","361.91","339.68","0.00","","","0.00","701.59","1.70","","","0.00","","01/20/20","","","F","859.73","0.00","0.00","","","8.000","4.000"
"""66580""","""221-0190 STANDARD CAT SCALE SP""","1","1","556.63","72.57","67.51","","","0.00","696.71","361.91","339.68","0.00","","","0.00","701.59","-4.88","","","0.00","","01/23/20","","","F","859.73","0.00","0.00","","","8.000","3.750"
"""66582""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","4142.87","567.90","528.17","","","0.00","5238.94","2922.50","849.20","0.00","","","0.00","3771.70","1467.24","","","0.00","","01/24/20","","","F","5247.72","0.00","0.00","","","20.000","29.750"
"""66583""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","4099.77","588.52","547.35","","","0.00","5235.64","2922.50","849.20","0.00","","","0.00","3771.70","1463.94","","","0.00","","01/31/20","","","F","5247.72","0.00","0.00","","","20.000","31.750"
"""66584""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","3905.16","792.26","736.78","","","0.00","5434.20","2922.50","849.20","0.00","","","0.00","3771.70","1662.50","","","0.00","","01/31/20","","","F","5247.72","0.00","0.00","","","20.000","40.500"
"""66585""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","4117.38","597.91","556.06","","","0.00","5271.35","2922.50","849.20","0.00","","","0.00","3771.70","1499.65","","","0.00","","01/31/20","","","F","5247.72","0.00","0.00","","","20.000","31.500"
"""66586""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","4097.21","535.27","497.81","","","0.00","5130.29","2922.50","849.20","0.00","","","0.00","3771.70","1358.59","","","0.00","","01/31/20","","","F","5247.72","0.00","0.00","","","20.000","28.000"
"""66587""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1113.49","207.89","193.36","","","0.00","1514.74","1137.01","339.68","0.00","","","0.00","1476.69","38.05","","","0.00","","01/31/20","","","F","1651.37","0.00","0.00","","","8.000","11.750"
"""66588""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1113.49","186.64","173.59","","","0.00","1473.72","1137.01","339.68","0.00","","","0.00","1476.69","-2.97","","","0.00","","01/31/20","","","F","1651.37","0.00","0.00","","","8.000","10.500"
"""66589""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1113.49","203.64","189.41","","","0.00","1506.54","1137.01","339.68","0.00","","","0.00","1476.69","29.85","","","0.00","","01/31/20","","","F","1651.37","0.00","0.00","","","8.000","11.500"
"""66590""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1115.35","225.38","209.62","","","0.00","1550.35","1137.01","339.68","0.00","","","0.00","1476.69","73.66","","","0.00","","01/31/20","","","F","1651.37","0.00","0.00","","","8.000","13.000"
"""66591""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1113.49","137.50","127.90","","","0.00","1378.89","1137.01","339.68","0.00","","","0.00","1476.69","-97.80","","","0.00","","02/21/20","","","F","1651.37","0.00","0.00","","","8.000","7.500"
"""66592""","""221-0190 STANDARD CAT SCALE SP""","1","1","519.83","63.07","58.67","","","0.00","641.57","369.45","339.68","0.00","","","0.00","709.13","-67.56","","","0.00","","01/20/20","","","F","859.73","0.00","0.00","","","8.000","3.250"
"""66593""","""221-0190 STANDARD CAT SCALE SP""","1","1","550.65","101.58","94.49","","","0.00","746.72","369.45","339.68","0.00","","","0.00","709.13","37.59","","","0.00","","01/23/20","","","F","859.73","0.00","0.00","","","8.000","5.250"
"""66594""","""221-0190 STANDARD CAT SCALE SP""","1","1","552.97","125.64","116.86","","","0.00","795.47","369.45","339.68","0.00","","","0.00","709.13","86.34","","","0.00","","01/31/20","","","F","859.73","0.00","0.00","","","8.000","6.500"
"""66595""","""221-0190 STANDARD CAT SCALE SP""","1","1","556.32","135.26","125.81","","","0.00","817.39","369.45","339.68","0.00","","","0.00","709.13","108.26","","","0.00","","01/31/20","","","F","859.73","0.00","0.00","","","8.000","7.000"
"""66596""","""221-0190 STANDARD CAT SCALE SP""","1","1","537.60","106.39","98.96","","","0.00","742.95","369.45","339.68","0.00","","","0.00","709.13","33.82","","","0.00","","01/31/20","","","F","859.73","0.00","0.00","","","8.000","5.500"
"""66597""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","4110.36","500.95","465.93","","","0.00","5077.24","2922.87","849.20","0.00","","","0.00","3772.07","1305.17","","","0.00","","02/11/20","","","F","5247.72","0.00","0.00","","","20.000","27.500"
"""66598""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","4118.35","544.64","506.56","","","0.00","5169.55","2922.87","849.20","0.00","","","0.00","3772.07","1397.48","","","0.00","","02/21/20","","","F","5247.72","0.00","0.00","","","20.000","29.750"
"""66599""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","4118.93","625.79","582.03","","","0.00","5326.75","2922.87","849.20","0.00","","","0.00","3772.07","1554.68","","","0.00","","02/11/20","","","F","5247.72","0.00","0.00","","","20.000","32.750"
"""66600""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","4118.91","591.21","549.87","","","0.00","5259.99","2922.87","849.20","0.00","","","0.00","3772.07","1487.92","","","0.00","","02/21/20","","","F","5247.72","0.00","0.00","","","20.000","31.000"
"""66601""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","4122.03","541.81","503.91","","","0.00","5167.75","2922.87","849.20","0.00","","","0.00","3772.07","1395.68","","","0.00","","02/21/20","","","F","5247.72","0.00","0.00","","","20.000","28.500"
"""66602""","""202-1330 6"" X 7"" X .032"" HAND""","1","207","98.40","27.81","25.86","","","0.00","152.07","1.64","0.13","0.00","","","0.00","1.77","150.30","","","0.00","","01/31/20","","","F","89.01","0.00","0.00","","","0.003","1.250"
"""66604""","""221-0190 STANDARD CAT SCALE SP""","1","1","502.02","91.95","85.53","","","0.00","679.50","369.45","339.68","0.00","","","0.00","709.13","-29.63","","","0.00","","01/31/20","","","F","859.73","0.00","0.00","","","8.000","4.750"
"""66605""","""221-0190 STANDARD CAT SCALE SP""","1","1","551.25","101.58","94.49","","","0.00","747.32","369.45","339.68","0.00","","","0.00","709.13","38.19","","","0.00","","01/31/20","","","F","859.73","0.00","0.00","","","8.000","5.250"
"""66606""","""221-0190 STANDARD CAT SCALE SP""","1","1","551.41","77.39","71.99","","","0.00","700.79","369.45","339.68","0.00","","","0.00","709.13","-8.34","","","0.00","","01/31/20","","","F","859.73","0.00","0.00","","","8.000","4.000"
"""66607""","""221-0190 STANDARD CAT SCALE SP""","1","1","550.65","96.83","90.06","","","0.00","737.54","369.45","339.68","0.00","","","0.00","709.13","28.41","","","0.00","","02/21/20","","","F","859.73","0.00","0.00","","","8.000","5.000"
"""66608""","""221-0190 STANDARD CAT SCALE SP""","1","1","556.32","96.76","90.00","","","0.00","743.08","369.45","339.68","0.00","","","0.00","709.13","33.95","","","0.00","","02/21/20","","","F","859.73","0.00","0.00","","","8.000","5.000"
"""66609""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1113.49","198.75","184.86","","","0.00","1497.10","1090.56","339.68","0.00","","","0.00","1430.24","66.86","","","0.00","","02/21/20","","","F","1651.37","0.00","0.00","","","8.000","11.250"
"""66610""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1113.49","177.50","165.09","","","0.00","1456.08","1090.56","339.68","0.00","","","0.00","1430.24","25.84","","","0.00","","02/21/20","","","F","1651.37","0.00","0.00","","","8.000","10.000"
"""66611""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1113.49","186.00","173.00","","","0.00","1472.49","1090.56","339.68","0.00","","","0.00","1430.24","42.25","","","0.00","","02/21/20","","","F","1651.37","0.00","0.00","","","8.000","10.500"
"""66612""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1113.49","190.25","176.95","","","0.00","1480.69","1090.56","339.68","0.00","","","0.00","1430.24","50.45","","","0.00","","03/05/20","","","F","1651.37","0.00","0.00","","","8.000","10.750"
"""66613""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1113.49","203.00","188.82","","","0.00","1505.31","1090.56","339.68","0.00","","","0.00","1430.24","75.07","","","0.00","","03/05/20","","","F","1651.37","0.00","0.00","","","8.000","11.500"
"""66614""","""202-0500 8"" ANGLE IRON BRACKET""","1","84","70.82","93.50","86.96","","","0.00","251.28","1.18","0.25","0.00","","","0.00","1.43","249.85","","","0.00","","01/31/20","","","F","201.45","0.00","0.00","","","0.006","5.500"
"""66615""","""221-0192 CAT SCALE SPEAKER SIG""","1","23","165.60","30.00","27.90","","","0.00","223.50","7.01","4.25","0.00","","","0.00","11.26","212.24","","","0.00","","01/31/20","","","F","241.50","0.00","0.00","","","0.100","2.000"
"""66617""","""219-0155 ANGLE IRON MOUNTING B""","1","66","1.76","48.13","44.76","","","0.00","94.65","0.98","2.55","0.00","","","0.00","3.53","91.12","","","0.00","","01/31/20","","","F","151.98","0.00","0.00","","","0.060","2.500"
"""66618""","""210-0190 CAT SCALE INSTRUCTION""","1","72","2843.90","0.00","0.00","","131.85","0.00","2975.75","24.63","10.62","0.00","","","0.00","35.25","2940.50","","","0.00","","02/29/20","","","F","2944.75","0.00","0.00","","","0.250",""
"""66619""","""210-0180 CAT SCALE GUARANTEE F""","1","72","3679.82","0.00","0.00","","131.85","0.00","3811.67","34.49","10.62","0.00","","","0.00","45.11","3766.56","","","0.00","","02/29/20","","","F","3780.68","0.00","0.00","","","0.250",""
"""66620""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1114.82","194.50","180.91","","","0.00","1490.23","1090.56","339.68","0.00","","","0.00","1430.24","59.99","","","0.00","","03/05/20","","","F","1651.37","0.00","0.00","","","8.000","11.000"
"""66621""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1409.76","266.75","248.12","","","0.00","1924.63","1090.56","339.68","0.00","","","0.00","1430.24","494.39","","","0.00","","03/05/20","","","F","1651.37","0.00","0.00","","","8.000","15.250"
"""66622""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1114.88","215.75","200.64","","","0.00","1531.27","1090.56","339.68","0.00","","","0.00","1430.24","101.03","","","0.00","","03/05/20","","","F","1651.37","0.00","0.00","","","8.000","12.250"
"""66623""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1114.88","187.75","174.61","","","0.00","1477.24","1090.56","339.68","0.00","","","0.00","1430.24","47.00","","","0.00","","04/06/20","","","F","1651.37","0.00","0.00","","","8.000","10.750"
"""66624""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1114.88","204.25","189.97","","","0.00","1509.10","1090.56","339.68","0.00","","","0.00","1430.24","78.86","","","0.00","","03/26/20","","","F","1651.37","0.00","0.00","","","8.000","11.500"
"""66625""","""221-0190 STANDARD CAT SCALE SP""","1","1","554.17","120.83","112.39","","","0.00","787.39","369.45","339.68","0.00","","","0.00","709.13","78.26","","","0.00","","02/21/20","","","F","859.73","0.00","0.00","","","8.000","6.250"
"""66626""","""221-0190 STANDARD CAT SCALE SP""","1","1","554.17","130.46","121.35","","","0.00","805.98","369.45","339.68","0.00","","","0.00","709.13","96.85","","","0.00","","02/21/20","","","F","859.73","0.00","0.00","","","8.000","6.750"
"""66627""","""221-0190 STANDARD CAT SCALE SP""","1","1","554.17","106.39","98.96","","","0.00","759.52","369.45","339.68","0.00","","","0.00","709.13","50.39","","","0.00","","02/21/20","","","F","859.73","0.00","0.00","","","8.000","5.500"
"""66628""","""221-0190 STANDARD CAT SCALE SP""","1","1","548.50","106.33","98.90","","","0.00","753.73","369.45","339.68","0.00","","","0.00","709.13","44.60","","","0.00","","02/27/20","","","F","859.73","0.00","0.00","","","8.000","5.500"
"""66629""","""221-0190 STANDARD CAT SCALE SP""","1","1","549.84","116.01","107.90","","","0.00","773.75","369.45","339.68","0.00","","","0.00","709.13","64.62","","","0.00","","03/03/20","","","F","859.73","0.00","0.00","","","8.000","6.000"
"""66630""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","4118.91","562.02","522.71","","","0.00","5203.64","2917.47","849.20","0.00","","","0.00","3766.67","1436.97","","","0.00","","02/21/20","","","F","5247.72","0.00","0.00","","","20.000","29.500"
"""66631""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","4116.36","531.33","487.20","","","0.00","5134.89","2917.47","849.20","0.00","","","0.00","3766.67","1368.22","","","0.00","","03/05/20","","","F","5247.72","0.00","0.00","","","20.000","28.000"
"""66632""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","4117.55","610.59","567.86","","","0.00","5296.00","2917.47","849.20","0.00","","","0.00","3766.67","1529.33","","","0.00","","03/05/20","","","F","5247.72","0.00","0.00","","","20.000","32.500"
"""66633""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","4072.68","574.14","533.98","","","0.00","5180.80","2917.47","849.20","0.00","","","0.00","3766.67","1414.13","","","0.00","","03/05/20","","","F","5247.72","0.00","0.00","","","20.000","30.500"
"""66634""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","4101.30","574.39","534.23","","","0.00","5209.92","2917.47","849.20","0.00","","","0.00","3766.67","1443.25","","","0.00","","03/05/20","","","F","5247.72","0.00","0.00","","","20.000","30.000"
"""66635""","""202-1320 5"" X 7"" HAND HOLE COV""","1","87","9.81","12.75","11.86","","","0.00","34.42","0.74","0.17","0.00","","","0.00","0.91","33.51","","","0.00","","01/31/20","","","F","162.80","0.00","0.00","","","0.004","0.750"
"""66636""","""221-0210 5'-4 1/2"" X 20' HIGH""","1","1","4087.82","600.51","558.49","","","0.00","5246.82","3176.41","849.20","0.00","","","0.00","4025.61","1221.21","","","0.00","","02/21/20","","","F","5080.74","0.00","0.00","","","20.000","31.000"
"""66637""","""221-0320 5'-4 1/2"" X 20' HIGH""","1","1","1357.54","447.63","416.31","","","0.00","2221.48","1451.03","0.00","0.00","","","0.00","1451.03","770.45","","","0.00","","02/21/20","","","F","2593.56","0.00","0.00","","","0.000","26.000"
"""66638""","""202-0560 LARGE ""A"" SPREADER BA""","1","295","182.80","9.63","8.96","","","0.00","201.39","0.47","42.46","0.00","","","0.00","42.93","158.46","","","0.00","","01/31/20","","","F","171.10","0.00","0.00","","","1.000","0.500"
