"","Eagle Sign Company"
"","OPEN WORK ORDERS AS OF 12/31/17"

"Work Order","Quote/Part/Description","Qty Mfg","Qty Comp","Act Material","Act Labor","Act Burden","Act CNCRT","Act OUT1","Act UTax","Act Total","Est Material","Est Labor","Est Burden","Est CNCRT","Est OUT1","Est UTax","Est Total","Var Cost","Act Billing","Act GM %","Est Billing","Est GM %","Due Date","Cust No","Customer Name","C/F","STD Comp $","Est COGS","Net WIP","Invoice Date","Invoice Nbr","Est Hrs","Act Hrs"
"""8156.2""","""@23496 / KEMIN INDUSTRIES""","2","","392.10","255.50","237.65","1000.00","","0.00","1885.25","355.40","915.45","0.00","","1840.00","0.00","3110.85","-1225.60","4351.96","56.68","4351.96","28.52","08/31/17","4725","KEMIN INDUSTRIES","C","0.00","0.00","1885.25","07/20/18","8156-2","21.000","18.500"
"""8212.1""","""@23532 / DENTAL OFFICE T.I. /""","1","","250.02","245.76","228.56","","","0.00","724.34","164.98","763.72","0.00","","111.72","0.00","1040.42","-316.08","1593.95","54.56","1593.95","34.73","08/30/17","2460","DOWNING INC.","C","0.00","0.00","724.34","03/09/18","8212","13.500","22.000"
"""8212.2""","""@23533 / DENTAL OFFICE T.I. /""","1","","146.64","133.25","123.94","","","0.00","403.83","105.00","552.47","0.00","","63.84","0.00","721.31","-317.48","1100.59","63.31","1100.59","34.46","08/30/17","2460","DOWNING INC.","C","0.00","0.00","403.83","03/09/18","8212","9.500","8.250"
"""8212.3""","""@23534 / DENTAL OFFICE T.I. /""","1","","217.55","256.88","238.91","","","0.00","713.34","150.63","735.12","0.00","","95.76","0.00","981.51","-268.17","1506.75","52.66","1506.75","34.86","08/30/17","2460","DOWNING INC.","C","0.00","0.00","713.34","03/09/18","8212","13.250","18.000"
"""8277.3""","""@23850 / HOME DEPOT- ICON""","1","","0.00","32.63","60.69","","","0.00","93.32","0.00","219.04","0.00","","","0.00","219.04","-125.72","344.08","72.88","344.08","36.34","10/20/17","5157","STRATUS","C","0.00","0.00","93.32","05/09/18","8277-3","4.000","2.250"
"""8277.4""","""@23851 / HOME DEPOT- ICON""","1","","7.17","296.65","550.70","","","0.00","854.52","0.00","2214.06","0.00","","24.00","0.00","2238.06","-1383.54","1200.00","28.79","3486.05","35.80","10/20/17","5157","STRATUS","C","0.00","0.00","854.52","05/09/18","8277-3","39.000","19.250"
"""8277.5""","""@23852 / HOME DEPOT- ICON""","1","","0.00","243.25","452.01","","","0.00","695.26","0.00","2214.06","0.00","","24.00","0.00","2238.06","-1542.80","1200.00","42.06","3486.05","35.80","10/20/17","5157","STRATUS","C","0.00","0.00","695.26","05/09/18","8277-3","39.000","14.000"
"""8305.1""","""@23756A / RETAIL SHOPS /VISTA""","1","","754.46","677.58","630.17","","","0.00","2062.21","1687.61","1530.95","0.00","","","0.00","3218.56","-1156.35","4979.20","58.58","4979.20","35.36","11/30/17","119800","VISTA REAL ESTATE & INVESTMENT CORP.","C","0.00","0.00","2062.21","01/09/18","8305","31.500","41.250"
"""8305.2""","""@24083 / RETAIL SHOPS /VISTA R""","1","","21.96","19.62","18.24","","","0.00","59.82","18.16","148.61","0.00","","","0.00","166.77","-106.95","276.69","78.38","276.69","39.73","11/22/17","119800","VISTA REAL ESTATE & INVESTMENT CORP.","C","0.00","0.00","59.82","01/09/18","8305","3.500","1.000"
"""8318.1""","""@23618 / FLUX""","1","","0.00","40.50","37.66","","","0.00","78.16","0.00","77.20","0.00","","","0.00","77.20","0.96","0.00","","125.00","38.24","12/18/17","4973","SDDI SIGNS","C","0.00","0.00","78.16","02/19/18","8318","2.000","2.000"
"""8328.1""","""@23928 / WEST GLEN TOWN CENTER""","1","1","1214.64","950.14","1023.06","","","0.00","3187.84","2083.14","3044.78","0.00","","36.00","0.00","5163.92","-1976.08","8077.77","60.54","8077.77","36.07","12/31/17","5145","WEST GLEN TOWN CENTER","C","0.00","0.00","3187.84","12/30/17","8328","65.000","54.750"
"""8328.2""","""@23929 / WEST GLEN TOWN CENTER""","1","1","1214.11","927.96","997.32","","","0.00","3139.39","2078.08","3006.18","0.00","","36.00","0.00","5120.26","-1980.87","8005.18","60.78","8005.18","36.04","12/31/17","5145","WEST GLEN TOWN CENTER","C","0.00","0.00","3139.39","12/30/17","8328","64.000","53.500"
"""8328.3""","""@23934 / WEST GLEN TOWN CENTER""","1","","83.08","335.00","327.37","","","0.00","745.45","6231.91","7008.15","0.00","","1124.00","0.00","14364.06","-13618.61","22423.30","96.68","22423.30","35.94","12/31/17","5145","WEST GLEN TOWN CENTER","C","0.00","0.00","745.45","01/20/18","8328-2","161.000","151.000"
"""8338.1""","""@23859 / WELLS VEHICLE ELECTRO""","1","","65.47","388.70","361.50","","3090.00","0.00","3905.67","440.41","1058.29","0.00","","","0.00","1498.70","2406.97","2411.00","-61.99","2411.00","37.84","11/17/17","5182","WELLS VEHICLE ELECTRONICS","C","0.00","0.00","3905.67","01/25/18","8338","20.500","39.500"
"""8338.2""","""@23860A / WELLS VEHICLE ELECTR""","1","","4324.48","251.81","234.18","","","0.00","4810.47","2188.13","5272.46","0.00","","4193.89","0.00","11654.48","-6844.01","17708.57","72.84","17708.57","34.19","11/17/17","5182","WELLS VEHICLE ELECTRONICS","C","0.00","0.00","4810.47","01/25/18","8338","108.000","106.000"
"""8338.3""","""@23861A / WELLS VEHICLE ELECTR""","1","","500.52","263.50","245.05","","","0.00","1009.07","881.39","2142.04","0.00","","3265.98","0.00","6289.41","-5280.34","9072.85","88.88","9072.85","30.68","11/17/17","5182","WELLS VEHICLE ELECTRONICS","C","0.00","0.00","1009.07","01/25/18","8338","42.000","25.250"
"""8342.1""","""@24084A / PARK 88 APARTMENTS &""","1","","0.00","78.00","125.62","","709.45","0.00","913.07","17.40","399.52","0.00","","750.00","0.00","1166.92","-253.85","1735.39","47.39","1735.39","32.76","11/10/17","5186","LLOYD COMPANIES","C","0.00","0.00","913.07","04/27/18","8342","7.500","7.250"
"""8342.2""","""@24085 / PARK 88 APARTMENTS &""","3","","480.52","49.25","45.80","0.00","","0.00","575.57","316.29","1584.33","0.00","","227.91","0.00","2128.53","-1552.96","3180.66","81.90","3180.66","33.08","11/10/17","5186","LLOYD COMPANIES","C","0.00","0.00","575.57","10/26/18","8342-2","31.500","27.000"
"""8344.1""","""@24047 / ACCESSORIES OF DES MO""","1","","228.62","116.00","195.77","","","0.00","540.39","11.01","292.50","0.00","","196.00","0.00","499.51","40.88","733.87","26.36","733.87","31.93","11/30/17","3237","BOB BROWN CHEVROLET","C","0.00","0.00","540.39","01/23/18","8344","5.500","6.250"
"""8348.1""","""@24177 / THE LEARNING POST""","1","","327.16","222.26","353.18","","","0.00","902.60","234.59","495.52","0.00","","","0.00","730.11","172.49","1131.61","20.24","1131.61","35.48","11/22/17","5180","THE LEARNING POST","C","0.00","0.00","902.60","01/20/18","8348","9.000","11.750"
"""8348.2""","""@24143 / THE LEARNING POST""","1","","559.39","637.41","702.66","","","0.00","1899.46","466.43","1429.46","0.00","","","0.00","1895.89","3.57","2891.16","34.30","2891.16","34.42","11/29/17","5180","THE LEARNING POST","C","0.00","0.00","1899.46","01/20/18","8348","25.000","34.500"
"""8352.1""","""@24050 / STORAGE MART""","1","","985.68","435.08","404.64","","","0.00","1825.40","1048.53","1589.28","0.00","","130.56","0.00","2768.37","-942.97","4381.80","58.34","4381.80","36.82","11/30/17","4053","STORAGE MART","C","0.00","0.00","1825.40","01/11/18","8352","32.000","31.000"
"""8352.2""","""@24051 / STORAGE MART""","2","","393.44","231.38","215.19","","","0.00","840.01","601.22","1522.62","0.00","","80.00","0.00","2203.84","-1363.83","3453.46","75.68","3453.46","36.18","11/30/17","4053","STORAGE MART","C","0.00","0.00","840.01","01/11/18","8352","27.000","15.000"
"""8352.3""","""@24069 / STORAGE MART""","1","","69.46","43.88","40.81","","","0.00","154.15","30.84","195.64","0.00","","69.18","0.00","295.66","-141.51","467.40","67.02","467.40","36.74","11/30/17","4053","STORAGE MART","C","0.00","0.00","154.15","01/11/18","8352","4.000","2.750"
"""8363.1""","""@TM / SLUMBERLAND - HOEFT BUIL""","1","","26.28","0.00","0.00","","","0.00","26.28","0.00","0.00","0.00","","","0.00","0.00","26.28","900.00","97.08","900.00","100.00","11/20/17","5192","HOEFT BUILDERS","C","0.00","0.00","26.28","01/08/18","8363","0.000","12.000"
"""8366.1""","""@24129 / CITYVILLE--HUBBELL RE""","1","","0.00","30.38","28.26","","2500.00","0.00","2558.64","2123.02","7863.49","0.00","","234.70","0.00","10221.21","-7662.57","16248.36","84.25","16248.36","37.09","12/07/17","2449","HUBBELL CONSTRUCTION SERVICES","C","0.00","0.00","2558.64","02/12/18","8366","180.250","135.500"
"""8366.2""","""@24167 / CITYVILLE--HUBBELL RE""","1","","0.00","144.38","180.31","","0.00","0.00","324.69","946.28","915.20","0.00","","1950.00","0.00","3811.48","-3486.79","6381.35","94.91","6381.35","40.27","12/07/17","2449","HUBBELL CONSTRUCTION SERVICES","C","0.00","0.00","324.69","02/12/18","8366","16.000","21.000"
"""8367.1""","""@24183 / COUNTRY INN & SUITES""","1","","0.00","10.13","9.42","","","0.00","19.55","9.60","459.05","0.00","","","0.00","468.65","-449.10","724.80","97.30","724.80","35.34","12/31/17","112460","THE INSITE GROUP","C","0.00","0.00","19.55","05/11/18","8367","8.500","0.500"
"""8368.1""","""@24187 / COUNTRY INN & SUITES""","1","","0.00","30.38","28.25","","","0.00","58.63","9.60","344.90","0.00","","","0.00","354.50","-295.87","524.42","88.82","524.42","32.40","12/31/17","112460","THE INSITE GROUP","C","0.00","0.00","58.63","04/25/18","8368","6.500","5.500"
"""8370.1""","""@24178 / REALTY XPERTS""","1","","0.00","27.13","41.04","","","0.00","68.17","11.60","706.63","0.00","","","0.00","718.23","-650.06","989.34","93.11","989.34","27.40","12/01/17","5194","REALTY XPERTS","C","0.00","0.00","68.17","03/26/18","8370","12.500","10.500"
"""8371.1""","""@24194 / COMMUNITY INSURANCE A""","1","","0.00","10.13","9.42","","","0.00","19.55","22.62","1230.83","0.00","","13767.00","0.00","15020.45","-15000.90","19934.59","99.90","19934.59","24.65","12/29/17","5195","COMMUNITY INSURANCE AGENCY","C","0.00","0.00","19.55","02/01/18","8371","19.000","14.000"
"""8381.1""","""@23952 / JERRY HOLBROOK INSURA""","1","","154.49","77.75","72.31","","","0.00","304.55","1766.67","1865.27","0.00","","","0.00","3631.94","-3327.39","5686.93","94.64","5686.93","36.14","12/29/17","5199","JERRY HOLBROOK INSURANCE","C","0.00","0.00","304.55","02/06/18","8381","38.500","44.500"
"""8381.2""","""@24204 / JERRY HOLBROOK INSURA""","1","","11.44","30.75","57.20","","2250.00","0.00","2349.39","374.10","919.49","0.00","","450.00","0.00","1743.59","605.80","2350.05","0.03","2350.05","25.81","12/29/17","5199","JERRY HOLBROOK INSURANCE","C","0.00","0.00","2349.39","02/06/18","8381","16.000","1.750"
"""8383.1""","""@24246 / EFCO""","5","","1432.16","811.00","754.26","","","0.00","2997.42","2769.10","4006.14","0.00","","","0.00","6775.24","-3777.82","10942.65","72.61","10942.65","38.08","12/11/17","3162","EFCO- CONSTRUCTION PRODUCTS","C","0.00","0.00","2997.42","01/15/18","8383","93.500","62.750"
"""8386.1""","""@24119 / GRUBB ENTERPRISES""","1","","429.99","437.89","429.93","","","0.00","1297.81","487.65","1511.88","0.00","","39.60","0.00","2039.13","-741.32","3145.65","58.74","3145.65","35.18","12/15/17","5203","GRUBB ENTERPRISES","C","0.00","0.00","1297.81","01/08/18","8386","30.830","32.750"
"""8401.1""","""@24035 / MISTER CAR WASH""","1","","8.47","359.25","668.21","","","0.00","1035.93","61.80","2019.02","0.00","","","0.00","2080.82","-1044.89","3008.58","65.57","3008.58","30.84","12/21/17","3010","PATTISONID","C","0.00","0.00","1035.93","01/10/18","8401","23.330","26.500"
"""8404.1""","""@24307 / POWER LIFE YOGA""","1","","0.00","20.26","18.84","","","0.00","39.10","184.75","1180.58","0.00","","30.60","0.00","1395.93","-1356.83","2096.38","98.13","2096.38","33.41","11/27/17","3461","AURORA SIGN CO.","C","0.00","0.00","39.10","02/09/18","8404","17.250","31.000"
"""8405.2""","""@24391 / POWER LIFE YOGA - AUR""","1","","0.00","55.38","51.50","","","0.00","106.88","835.81","1525.59","0.00","","","0.00","2361.40","-2254.52","3693.45","97.11","3693.45","36.07","01/12/18","3461","AURORA SIGN CO.","C","0.00","0.00","106.88","02/02/18","8405","31.500","36.500"
"""8406.1""","""@24309 / POWER LIFE YOGA""","1","","0.00","20.26","18.84","","","0.00","39.10","360.55","1212.61","0.00","","77.00","0.00","1650.16","-1611.06","2561.67","98.47","2561.67","35.58","11/27/17","3461","AURORA SIGN CO.","C","0.00","0.00","39.10","02/02/18","8406","21.500","24.500"
"""8407.1""","""@24306 / POWER LIFE YOGO""","1","","0.00","95.38","88.70","","","0.00","184.08","408.99","1369.48","0.00","","","0.00","1778.47","-1594.39","2659.59","93.08","2659.59","33.13","11/27/17","3461","AURORA SIGN CO.","C","0.00","0.00","184.08","01/31/18","8407","23.500","30.250"
"""8411.1""","""@24036 / MISTER CAR WASH""","1","","0.00","477.51","887.21","","","0.00","1364.72","92.15","3514.92","0.00","","","0.00","3607.07","-2242.35","5097.20","73.23","5097.20","29.23","12/27/17","3010","PATTISONID","C","0.00","0.00","1364.72","04/04/18","8411","35.000","52.750"
"""8412.1""","""@24209 / IMMANUEL LUTHERAN CHU""","1","","15251.24","245.75","401.78","","","0.00","15898.77","928.48","2822.30","0.00","","15524.00","0.00","19274.78","-3376.01","25568.63","37.82","25568.63","24.62","11/28/17","5207","IMMANUEL LUTHERAN CHURCH","C","0.00","0.00","15898.77","02/16/18","8412","54.750","72.250"
"""8415.1""","""@24037 / MISTER CAR WASH""","1","","111.31","559.01","1039.78","","1637.00","0.00","3347.10","37.70","2315.41","0.00","","1637.00","0.00","3990.11","-643.01","5538.90","39.57","5538.90","27.96","12/27/17","3010","PATTISONID","C","0.00","0.00","3347.10","01/04/18","8415","27.000","34.750"
"""8416.1""","""@24216 / ADEL DENTAL GROUP""","1","","26.07","54.62","50.79","","","0.00","131.48","612.59","1390.09","0.00","","","0.00","2002.68","-1871.20","3197.79","95.89","3197.79","37.37","01/11/18","5208","ADEL DENTAL GROUP","C","0.00","0.00","131.48","01/26/18","8416","28.500","18.750"
"""8416.3""","""@24315 / ADEL DENTAL GROUP""","1","","674.77","619.33","575.98","","","0.00","1870.08","533.66","2314.75","0.00","","477.13","0.00","3325.54","-1455.46","5144.28","63.65","5144.28","35.35","11/29/17","5208","ADEL DENTAL GROUP","C","0.00","0.00","1870.08","01/26/18","8416","43.500","76.000"
"""8419.1""","""@24019 / BERRY PLASTICS""","1","","0.00","30.38","28.26","","","0.00","58.64","74.65","1193.66","0.00","","461.00","0.00","1729.31","-1670.67","2732.55","97.85","2732.55","36.71","12/29/17","4007","BERRY PLASTICS","C","0.00","0.00","58.64","02/02/18","8419","22.000","11.000"
"""8419.2""","""@24020 / BERRY PLASTICS""","1","","135.59","20.00","18.60","","","0.00","174.19","70.04","319.33","0.00","","10.80","0.00","400.17","-225.98","660.55","73.63","660.55","39.42","12/29/17","4007","BERRY PLASTICS","C","0.00","0.00","174.19","02/02/18","8419","7.000","4.250"
"""8420.1""","""@24025 / RYKO MANUFACTURING""","2","","247.12","52.38","48.72","","","0.00","348.22","227.55","212.30","0.00","","68.88","0.00","508.73","-160.51","838.68","58.48","838.68","39.34","12/29/17","95950","NATIONAL CARWASH SOLUTIONS","C","0.00","0.00","348.22","02/01/18","8420","5.000","4.500"
"""8420.2""","""@24026 / RYKO MANUFACTURING""","4","","392.52","47.44","44.13","","","0.00","484.09","455.09","395.74","0.00","","137.76","0.00","988.59","-504.50","1630.88","70.32","1630.88","39.38","12/29/17","95950","NATIONAL CARWASH SOLUTIONS","C","0.00","0.00","484.09","02/01/18","8420","9.320","8.000"
"""8424.1""","""@24154B / THE LAUNDRY PLACE""","1","","239.17","20.25","0.00","","","0.00","259.42","23.54","457.60","0.00","","1202.50","0.00","1683.64","-1424.22","2379.61","89.10","2379.61","29.25","01/22/18","5211","THE LAUNDRY PLACE DES MOINES, LLC","C","0.00","0.00","259.42","02/22/18","8424","4.000","8.500"
"""8424.3""","""@24326 / THE LAUNDRY PLACE""","1","","34.60","99.81","92.82","","","0.00","227.23","1855.23","2371.70","0.00","","","0.00","4226.93","-3999.70","6632.53","96.57","6632.53","36.27","01/22/18","5211","THE LAUNDRY PLACE DES MOINES, LLC","C","0.00","0.00","227.23","02/22/18","8424","49.580","71.500"
"""8427.2""","""@tm / RYKO MANUFACTURING""","1","","0.00","9.25","8.60","","","0.00","17.85","0.00","0.00","0.00","","","0.00","0.00","17.85","1279.28","98.60","1279.28","100.00","01/08/18","95950","NATIONAL CARWASH SOLUTIONS","C","0.00","0.00","17.85","01/08/18","8427-2","0.000","13.000"
"""8428.1""","""@24290 / MR. GOOD DEAL""","1","","244.01","651.29","605.68","","","0.00","1500.98","530.10","1717.92","0.00","","30.60","0.00","2278.62","-777.64","3522.25","57.39","3522.25","35.31","01/08/18","5212","MR. GOOD DEAL","C","0.00","0.00","1500.98","02/16/18","8428","33.000","50.250"
"""8428.2""","""@24291 / MR. GOOD DEAL""","1","","16.65","19.63","18.26","","","0.00","54.54","20.04","174.41","0.00","","","0.00","194.45","-139.91","309.95","82.40","309.95","37.26","01/08/18","5212","MR. GOOD DEAL","C","0.00","0.00","54.54","02/16/18","8428","3.500","4.500"
"""8432.1""","""@24327 / SAPPHIRE GYMNASTICS""","1","","0.00","45.38","42.20","","","0.00","87.58","52.20","499.18","0.00","","885.17","0.00","1436.55","-1348.97","2109.84","95.85","2109.84","31.91","12/11/17","2990","SAPPHIRE GYMNASTICS","C","0.00","0.00","87.58","02/09/18","8432","6.500","10.750"
"""8437.1""","""@24405 / CHARTERPOINT WEALTH S""","1","","0.00","10.13","9.42","","","0.00","19.55","2.27","99.67","0.00","","","0.00","101.94","-82.39","161.70","87.91","161.70","36.96","01/31/18","5216","CHARTERPOINT WEALTH STRATEGIES","C","0.00","0.00","19.55","01/23/18","8437","2.000","3.000"
"""8438.1""","""@24376 / AUDUBON COUNTY MEMORI""","1","","0.00","105.13","97.77","","","0.00","202.90","3013.36","7150.72","0.00","","133.95","0.00","10298.03","-10095.13","15858.04","98.72","15858.04","35.06","01/31/18","5217","AUDUBON COUNTY MEMORIAL HOSPITAL","C","0.00","0.00","202.90","03/23/18","8438","139.800","151.500"
"""8439.1""","""@24416 / CONCRETE COMPANY""","10","","58.49","49.07","45.64","","","0.00","153.20","10.48","205.08","0.00","","9.10","0.00","224.66","-71.46","365.80","58.12","365.80","38.58","01/22/18","5189","THE CONCRETE COMPANY","C","0.00","0.00","153.20","01/08/18","8439","4.830","2.500"
"""8439.2""","""@24417 / CONCRETE COMPANY""","10","","6.39","49.06","45.62","","","0.00","101.07","10.48","205.08","0.00","","9.10","0.00","224.66","-123.59","365.80","72.37","365.80","38.58","01/22/18","5189","THE CONCRETE COMPANY","C","0.00","0.00","101.07","01/08/18","8439","4.830","2.500"
"""8439.3""","""@24418 / CONCRETE COMPANY""","14","","36.31","92.57","86.09","","","0.00","214.97","27.63","386.38","0.00","","25.34","0.00","439.35","-224.38","718.62","70.09","718.62","38.86","01/22/18","5189","THE CONCRETE COMPANY","C","0.00","0.00","214.97","01/08/18","8439","9.100","4.750"
"""8446.1""","""@24375 / STATION 121""","1","","0.00","30.38","28.25","","","0.00","58.63","14.22","160.12","0.00","","","0.00","174.34","-115.71","281.92","79.20","281.92","38.16","01/15/18","2209","HUBBELL REALTY","C","0.00","0.00","58.63","04/06/18","8446-2","3.250","10.500"
