"15 FEB 2026","18:12:32","","","GROSS MARGIN BY INVOICE",
"","","","","PERIOD: 01/01/07 through 12/31/07",

"Invoice No","Inv Date","Prod Code","WO / Part ","Quote","Gross Sales","Total Cost","Gross Margin","GM %","Extra Chg","Sales Tax","Quote Cost","Quote Price","Quote GM%","Quote Sell Price","Quote Sell GM%","Cust No","Customer Name","SalesPer #1","Rate #1","SalesPer #2","Rate #2","SalesPer #3","Rate #3","Location No","Location Name","City","State",

"1000","05/31/07","PLCUT","1000.1","","273.00","586.10","-313.10","-114.69","","","","","","","","77950","NAGLE SIGNS  INC.","TOMW","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"1000","","","Invoice Totals","","273.00","586.10","-313.10","-114.69","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","TOMW","","","","","",

"1001","05/31/07","PLCUT","1001.1","","490.50","396.74","93.76","19.12","","","","","","","","77950","NAGLE SIGNS  INC.","TOMW","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"1001","","","Invoice Totals","","490.50","396.74","93.76","19.12","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","TOMW","","","","","",

"1002","05/09/07","REPFCE","1002.1","","547.00","322.15","224.85","41.11","","","","","","","","77950","NAGLE SIGNS  INC.","TOMW","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"1002","","","Invoice Totals","","547.00","322.15","224.85","41.11","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","TOMW","","","","","",

"1003","09/25/07","CHANNL","1003.1","1000","8184.00","6481.42","1702.58","20.80","310.55","","0.00","0.00","","8184.00","100.00","2101","SALAD CREATIONS","MIKEE","","","","","","DEFAULT","SALAD CREATIONS","PALM BEACH GARDENS","FL",
"1003","","","Invoice Totals","","8184.00","6481.42","1702.58","20.80","310.55","0.00","0.00","0.00","","8184.00","100.00","2101","SALAD CREATIONS","MIKEE","","","","","",

