"15 FEB 2026","18:17:31","","","GROSS MARGIN BY INVOICE",
"","","","","PERIOD: 01/01/24 through 12/31/24",

"Invoice No","Inv Date","Prod Code","WO / Part ","Quote","Gross Sales","Total Cost","Gross Margin","GM %","Extra Chg","Sales Tax","Quote Cost","Quote Price","Quote GM%","Quote Sell Price","Quote Sell GM%","Cust No","Customer Name","SalesPer #1","Rate #1","SalesPer #2","Rate #2","SalesPer #3","Rate #3","Location No","Location Name","City","State",

"10820","01/31/24","PRMT","10820.7","34194","150.00","45.36","104.64","69.76","445.15","10.50","0.00","0.00","","150.00","100.00","3461","AURORA SIGN CO.","JEFF","","","","","","14","CHAMPION XPRESS CARWWASH","DES MOINES","IA",
"10820","","","Invoice Totals","","150.00","45.36","104.64","69.76","445.15","10.50","0.00","0.00","","150.00","100.00","3461","AURORA SIGN CO.","JEFF","","","","","",

"10820-2","04/02/24","MONMNT","10820.8","36894","6493.00","3356.45","3136.55","48.31","441.91","","4300.51","6282.44","31.55","6493.00","33.77","3461","AURORA SIGN CO.","JEFF","","","","","","14","CHAMPION XPRESS CARWWASH","DES MOINES","IA",
"10820-2","04/02/24","PRMT","10820.14","36900","150.00","0.00","150.00","100.00","","","0.00","0.00","","150.00","100.00","3461","AURORA SIGN CO.","JEFF","","","","","","14","CHAMPION XPRESS CARWWASH","DES MOINES","IA",
"10820-2","","","Invoice Totals","","6643.00","3356.45","3286.55","49.47","441.91","0.00","4300.51","6282.44","31.55","6643.00","35.26","3461","AURORA SIGN CO.","JEFF","","","","","",

"10820-3","04/30/24","INSTL","10820.9","36895","694.00","84.18","609.82","87.87","","","410.43","692.48","40.73","694.00","40.86","3461","AURORA SIGN CO.","JEFF","","","","","","14","CHAMPION XPRESS CARWWASH","DES MOINES","IA",
"10820-3","04/30/24","INSTL","10820.10","36896","980.00","0.00","980.00","100.00","","","582.69","978.65","40.46","980.00","40.54","3461","AURORA SIGN CO.","JEFF","","","","","","14","CHAMPION XPRESS CARWWASH","DES MOINES","IA",
"10820-3","04/30/24","INSTL","10820.11","36897","980.00","1334.75","-354.75","-36.20","","","582.69","978.65","40.46","980.00","40.54","3461","AURORA SIGN CO.","JEFF","","","","","","14","CHAMPION XPRESS CARWWASH","DES MOINES","IA",
"10820-3","","","Invoice Totals","","2654.00","1418.93","1235.07","46.54","0.00","0.00","1575.81","2649.78","40.53","2654.00","40.63","3461","AURORA SIGN CO.","JEFF","","","","","",

"10820-4","06/17/24","INSTL","10820.12","36898","1913.00","2033.11","-120.11","-6.28","","","1130.72","1908.72","40.76","1913.00","40.89","3461","AURORA SIGN CO.","JEFF","","","","","","14","CHAMPION XPRESS CARWWASH","DES MOINES","IA",
"10820-4","06/17/24","INSTL","10820.13","36899","524.03","171.60","352.43","67.25","","","378.27","524.03","27.82","","","3461","AURORA SIGN CO.","JEFF","","","","","","14","CHAMPION XPRESS CARWWASH","DES MOINES","IA",
"10820-4","","","Invoice Totals","","2437.03","2204.71","232.32","9.53","0.00","0.00","1508.99","2432.75","37.97","1913.00","21.12","3461","AURORA SIGN CO.","JEFF","","","","","",

"11160","03/05/24","OUTS","11160.1","35053A","4942.80","5205.90","-263.10","-5.32","490.74","833.79","3763.02","4942.80","23.87","","","3461","AURORA SIGN CO.","JEFF","","","","","","17","CHAMPION XPRESS CARWASH","INDIANOLA","IA",
"11160","03/05/24","INSTL","11160.2","35055","2241.73","827.87","1413.86","63.07","","","1669.21","2241.73","25.54","","","3461","AURORA SIGN CO.","JEFF","","","","","","17","CHAMPION XPRESS CARWASH","INDIANOLA","IA",
"11160","03/05/24","CHANNL","11160.3","35056","678.19","256.86","421.33","62.13","","","403.30","678.19","40.53","","","3461","AURORA SIGN CO.","JEFF","","","","","","17","CHAMPION XPRESS CARWASH","INDIANOLA","IA",
"11160","03/05/24","PRMT","11160.6","35060","0.00","80.83","-80.83","","","","0.00","0.00","","150.00","100.00","3461","AURORA SIGN CO.","JEFF","","","","","","17","CHAMPION XPRESS CARWASH","INDIANOLA","IA",
"11160","03/05/24","OUTS","11160.9","37230","4048.67","1737.00","2311.67","57.10","","","2881.00","4048.67","28.84","","","3461","AURORA SIGN CO.","JEFF","","","","","","17","CHAMPION XPRESS CARWASH","INDIANOLA","IA",
"11160","","","Invoice Totals","","11911.39","8108.46","3802.93","31.93","490.74","833.79","8716.53","11911.39","26.82","150.00","-5711.02","3461","AURORA SIGN CO.","JEFF","","","","","",

"11160-2","03/07/24","INSTL","11160.4","35058","1470.11","1084.02","386.09","26.26","","125.49","871.83","1470.11","40.70","","","3461","AURORA SIGN CO.","JEFF","","","","","","17","CHAMPION XPRESS CARWASH","INDIANOLA","IA",
"11160-2","03/07/24","INSTL","11160.7","37094","322.54","80.14","242.40","75.15","","","194.63","322.54","39.66","","","3461","AURORA SIGN CO.","JEFF","","","","","","17","CHAMPION XPRESS CARWASH","INDIANOLA","IA",
"11160-2","","","Invoice Totals","","1792.65","1164.16","628.49","35.06","0.00","125.49","1066.46","1792.65","40.51","","","3461","AURORA SIGN CO.","JEFF","","","","","",

"11160-3","05/15/24","INSTL","11160.5","35059","1137.95","1085.92","52.03","4.57","","85.96","736.48","1137.95","35.28","","","3461","AURORA SIGN CO.","JEFF","","","","","","17","CHAMPION XPRESS CARWASH","INDIANOLA","IA",
"11160-3","05/15/24","INSTL","11160.8","37138","90.00","0.00","90.00","100.00","","","56.70","88.45","35.90","90.00","37.00","3461","AURORA SIGN CO.","JEFF","","","","","","17","CHAMPION XPRESS CARWASH","INDIANOLA","IA",
