"","Eagle Sign Company"
"","CLOSED WORK ORDERS 01/01/19 - 12/31/19"

"Work Order","Quote/Part/Description","Qty Mfg","Qty Comp","Act Material","Act Labor","Act Burden","Act CNCRT","Act OUT1","Act UTax","Act Total","Est Material","Est Labor","Est Burden","Est CNCRT","Est OUT1","Est UTax","Est Total","Var Cost","Act Billing","Act GM %","Est Billing","Est GM %","Close Date","Cust No","Customer Name","C/F","STD Comp $","Est COGS","Net WIP","Invoice Date","Invoice Nbr","Est Hrs","Act Hrs"
"""66217""","""219-1130 1/2 X 6 POLE GUSSETS""","1","400","0.00","24.75","23.02","","1545.57","0.00","1593.34","5.05","1.06","0.00","","","0.00","6.11","1587.23","","","0.00","","10/29/19","","","F","2261.60","0.00","0.00","","","0.025","1.500"
"""66218""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","674.90","234.88","218.45","","","0.00","1128.23","1164.51","339.68","0.00","","","0.00","1504.19","-375.96","","","0.00","","06/30/19","","","F","1619.15","0.00","0.00","","","8.000","13.500"
"""66219""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1115.52","176.26","163.92","","","0.00","1455.70","1164.51","339.68","0.00","","","0.00","1504.19","-48.49","","","0.00","","02/26/19","","","F","1463.82","0.00","0.00","","","8.000","10.500"
"""66226""","""202-0100 3"" ALUMINUM GUSSETS""","1","140","173.47","60.13","55.92","","","0.00","289.52","2.28","63.69","0.00","","","0.00","65.97","223.55","","","0.00","","01/25/19","","","F","99.87","0.00","0.00","","","1.500","3.250"
"""66227""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1113.58","163.88","152.41","","","0.00","1429.87","1164.51","339.68","0.00","","","0.00","1504.19","-74.32","","","0.00","","02/26/19","","","F","1463.82","0.00","0.00","","","8.000","9.750"
"""66228""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1115.52","168.00","156.24","","","0.00","1439.76","1164.51","339.68","0.00","","","0.00","1504.19","-64.43","","","0.00","","02/26/19","","","F","1463.82","0.00","0.00","","","8.000","10.000"
"""66229""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1115.52","168.01","156.25","","","0.00","1439.78","1164.51","339.68","0.00","","","0.00","1504.19","-64.41","","","0.00","","02/26/19","","","F","1463.82","0.00","0.00","","","8.000","10.000"
"""66230""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1115.52","192.77","179.28","","","0.00","1487.57","1164.51","339.68","0.00","","","0.00","1504.19","-16.62","","","0.00","","02/26/19","","","F","1463.82","0.00","0.00","","","8.000","11.500"
"""66231""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1122.99","205.88","191.46","","","0.00","1520.33","1164.51","339.68","0.00","","","0.00","1504.19","16.14","","","0.00","","03/27/19","","","F","1463.82","0.00","0.00","","","8.000","12.250"
"""66232""","""221-0190 STANDARD CAT SCALE SP""","1","1","520.43","190.50","177.17","","","0.00","888.10","411.97","339.68","0.00","","","0.00","751.65","136.45","","","0.00","","02/13/19","","","F","795.18","0.00","0.00","","","8.000","11.000"
"""66233""","""221-0190 STANDARD CAT SCALE SP""","1","1","494.36","160.88","149.63","","","0.00","804.87","411.97","339.68","0.00","","","0.00","751.65","53.22","","","0.00","","02/28/19","","","F","795.18","0.00","0.00","","","8.000","8.750"
"""66234""","""221-0190 STANDARD CAT SCALE SP""","1","1","545.00","213.77","198.81","","","0.00","957.58","411.97","339.68","0.00","","","0.00","751.65","205.93","","","0.00","","03/11/19","","","F","795.18","0.00","0.00","","","8.000","11.750"
"""66235""","""221-0190 STANDARD CAT SCALE SP""","1","1","545.04","203.39","189.14","","","0.00","937.57","411.97","339.68","0.00","","","0.00","751.65","185.92","","","0.00","","03/12/19","","","F","795.18","0.00","0.00","","","8.000","11.250"
"""66236""","""221-0190 STANDARD CAT SCALE SP""","1","1","545.04","200.27","186.26","","","0.00","931.57","411.97","339.68","0.00","","","0.00","751.65","179.92","","","0.00","","03/20/19","","","F","795.18","0.00","0.00","","","8.000","11.000"
"""66237""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","3779.62","675.78","628.52","","","0.00","5083.92","2889.61","849.20","0.00","","","0.00","3738.81","1345.11","","","0.00","","02/26/19","","","F","4103.63","0.00","0.00","","","20.000","37.250"
"""66238""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","3784.07","736.84","685.31","","","0.00","5206.22","2889.61","849.20","0.00","","","0.00","3738.81","1467.41","","","0.00","","02/26/19","","","F","4103.63","0.00","0.00","","","20.000","41.250"
"""66239""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","3783.69","701.58","652.51","","","0.00","5137.78","2889.61","849.20","0.00","","","0.00","3738.81","1398.97","","","0.00","","02/26/19","","","F","4103.63","0.00","0.00","","","20.000","38.250"
"""66241""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","3783.69","740.96","693.34","","","0.00","5217.99","2889.61","849.20","0.00","","","0.00","3738.81","1479.18","","","0.00","","02/26/19","","","F","4103.63","0.00","0.00","","","20.000","40.500"
"""66254""","""221-0330 5'-4 1/2"" X 20' HURRI""","1","1","1213.61","498.02","463.16","","","0.00","2174.79","1233.42","0.00","0.00","","","0.00","1233.42","941.37","","","0.00","","01/21/19","","","F","1684.05","0.00","0.00","","","0.000","30.000"
"""66255""","""221-0220 5'-4 1/2"" X 20' HURRI""","1","1","3033.96","563.23","523.83","","","0.00","4121.02","3280.76","0.00","0.00","","","0.00","3280.76","840.26","","","0.00","","01/21/19","","","F","3969.52","0.00","0.00","","","0.000","31.500"
"""66256""","""202-1330 6"" X 7"" X .032"" HAND""","1","352","262.40","37.01","34.42","","","0.00","333.83","1.64","0.13","0.00","","","0.00","1.77","332.06","","","0.00","","02/26/19","","","F","151.36","0.00","0.00","","","0.003","2.000"
"""66257""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","3901.32","850.29","790.81","","","0.00","5542.42","2891.41","849.20","0.00","","","0.00","3740.61","1801.81","","","0.00","","03/11/19","","","F","5028.66","0.00","0.00","","","20.000","47.750"
"""66258""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","3823.85","531.59","494.40","","","0.00","4849.84","2891.41","849.20","0.00","","","0.00","3740.61","1109.23","","","0.00","","02/26/19","","","F","4103.63","0.00","0.00","","","20.000","29.250"
"""66259""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2915.78","714.05","664.11","","","0.00","4293.94","2891.41","849.20","0.00","","","0.00","3740.61","553.33","","","0.00","","01/31/19","","","F","4103.63","0.00","0.00","","","20.000","39.000"
"""66260""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","3512.07","678.22","630.76","","","0.00","4821.05","2891.41","849.20","0.00","","","0.00","3740.61","1080.44","","","0.00","","02/26/19","","","F","4103.63","0.00","0.00","","","20.000","38.000"
"""66261""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","2933.37","556.88","517.91","","","0.00","4008.16","2891.41","849.20","0.00","","","0.00","3740.61","267.55","","","0.00","","01/16/19","","","F","4103.63","0.00","0.00","","","20.000","31.750"
"""66262""","""221-0190 STANDARD CAT SCALE SP""","1","1","550.60","180.00","167.40","","","0.00","898.00","411.97","339.68","0.00","","","0.00","751.65","146.35","","","0.00","","02/26/19","","","F","795.18","0.00","0.00","","","8.000","10.500"
"""66263""","""221-0190 STANDARD CAT SCALE SP""","1","1","535.30","104.00","96.73","","","0.00","736.03","411.97","339.68","0.00","","","0.00","751.65","-15.62","","","0.00","","02/26/19","","","F","795.18","0.00","0.00","","","8.000","6.000"
"""66264""","""221-0190 STANDARD CAT SCALE SP""","1","1","551.50","108.25","100.68","","","0.00","760.43","411.97","339.68","0.00","","","0.00","751.65","8.78","","","0.00","","02/26/19","","","F","795.18","0.00","0.00","","","8.000","6.250"
"""66265""","""221-0190 STANDARD CAT SCALE SP""","1","1","550.60","99.75","92.78","","","0.00","743.13","411.97","339.68","0.00","","","0.00","751.65","-8.52","","","0.00","","02/26/19","","","F","795.18","0.00","0.00","","","8.000","5.750"
"""66266""","""221-0190 STANDARD CAT SCALE SP""","1","1","558.42","99.75","92.78","","","0.00","750.95","411.97","339.68","0.00","","","0.00","751.65","-0.70","","","0.00","","02/26/19","","","F","795.18","0.00","0.00","","","8.000","5.750"
"""66267""","""202-0500 8"" ANGLE IRON BRACKET""","1","84","70.82","70.13","65.22","","","0.00","206.17","1.18","0.25","0.00","","","0.00","1.43","204.74","","","0.00","","01/25/19","","","F","201.45","0.00","0.00","","","0.006","4.250"
"""66268""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","3830.31","554.71","515.88","","","0.00","4900.90","2912.65","849.20","0.00","","","0.00","3761.85","1139.05","","","0.00","","03/15/19","","","F","5028.66","0.00","0.00","","","20.000","30.000"
"""66269""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","3968.15","573.90","533.74","","","0.00","5075.79","2912.65","849.20","0.00","","","0.00","3761.85","1313.94","","","0.00","","03/27/19","","","F","5028.66","0.00","0.00","","","20.000","31.750"
"""66270""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","3909.98","659.26","613.16","","","0.00","5182.40","2912.65","849.20","0.00","","","0.00","3761.85","1420.55","","","0.00","","03/27/19","","","F","5028.66","0.00","0.00","","","20.000","38.250"
"""66271""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","3868.30","746.72","690.99","","","0.00","5306.01","2912.65","849.20","0.00","","","0.00","3761.85","1544.16","","","0.00","","04/15/19","","","F","5164.95","0.00","0.00","","","20.000","43.250"
"""66272""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","4054.17","684.68","636.80","","","0.00","5375.65","2912.65","849.20","0.00","","","0.00","3761.85","1613.80","","","0.00","","04/11/19","","","F","5028.66","0.00","0.00","","","20.000","39.500"
"""66273""","""202-0500 8"" ANGLE IRON BRACKET""","1","84","70.82","74.25","69.05","","","0.00","214.12","1.18","0.25","0.00","","","0.00","1.43","212.69","","","0.00","","02/26/19","","","F","201.45","0.00","0.00","","","0.006","4.500"
"""66275""","""219-1139 1/2"" X 8"" MATCH PLATE""","1","7","36.39","53.63","49.88","","","0.00","139.90","7.28","31.85","0.00","","","0.00","39.13","100.77","","","0.00","","02/26/19","","","F","94.91","0.00","0.00","","","0.750","3.250"
"""66278""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","3773.62","569.75","540.36","","","0.00","4883.73","2912.65","849.20","0.00","","","0.00","3761.85","1121.88","","","0.00","","02/26/19","","","F","4103.63","0.00","0.00","","","20.000","32.000"
"""66279""","""221-0190 STANDARD CAT SCALE SP""","1","1","524.64","136.75","127.20","","","0.00","788.59","411.97","339.68","0.00","","","0.00","751.65","36.94","","","0.00","","03/27/19","","","F","795.18","0.00","0.00","","","8.000","7.500"
"""66280""","""221-0190 STANDARD CAT SCALE SP""","1","1","561.41","136.38","126.84","","","0.00","824.63","411.97","339.68","0.00","","","0.00","751.65","72.98","","","0.00","","03/27/19","","","F","795.18","0.00","0.00","","","8.000","7.500"
"""66281""","""221-0190 STANDARD CAT SCALE SP""","1","1","661.46","132.13","122.91","","","0.00","916.50","411.97","339.68","0.00","","","0.00","751.65","164.85","","","0.00","","03/27/19","","","F","795.18","0.00","0.00","","","8.000","7.250"
"""66282""","""221-0190 STANDARD CAT SCALE SP""","1","1","543.93","136.75","127.19","","","0.00","807.87","411.97","339.68","0.00","","","0.00","751.65","56.22","","","0.00","","04/09/19","","","F","795.18","0.00","0.00","","","8.000","7.500"
"""66283""","""221-0190 STANDARD CAT SCALE SP""","1","1","549.43","168.76","156.96","","","0.00","875.15","411.97","339.68","0.00","","","0.00","751.65","123.50","","","0.00","","04/11/19","","","F","795.18","0.00","0.00","","","8.000","9.250"
"""66284""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1118.22","176.64","164.29","","","0.00","1459.15","1164.51","339.68","0.00","","","0.00","1504.19","-45.04","","","0.00","","03/15/19","","","F","1463.82","0.00","0.00","","","8.000","10.500"
"""66285""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1138.62","181.13","168.46","","","0.00","1488.21","1164.51","339.68","0.00","","","0.00","1504.19","-15.98","","","0.00","","04/11/19","","","F","1463.82","0.00","0.00","","","8.000","10.750"
"""66286""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1138.62","321.01","298.58","","","0.00","1758.21","1164.51","339.68","0.00","","","0.00","1504.19","254.02","","","0.00","","04/11/19","","","F","1463.82","0.00","0.00","","","8.000","19.000"
"""66287""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1138.62","219.02","203.72","","","0.00","1561.36","1164.51","339.68","0.00","","","0.00","1504.19","57.17","","","0.00","","04/11/19","","","F","1463.82","0.00","0.00","","","8.000","13.000"
"""66288""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1207.00","239.26","222.52","","","0.00","1668.78","1164.51","339.68","0.00","","","0.00","1504.19","164.59","","","0.00","","04/11/19","","","F","1463.82","0.00","0.00","","","8.000","14.250"
"""66289""","""202-1330 6"" X 7"" X .032"" HAND""","1","364","196.80","41.63","38.72","","","0.00","277.15","1.64","0.13","0.00","","","0.00","1.77","275.38","","","0.00","","04/04/19","","","F","156.52","0.00","0.00","","","0.003","2.250"
"""66290""","""202-0500 8"" ANGLE IRON BRACKET""","1","84","70.82","86.63","80.57","","","0.00","238.02","1.18","0.25","0.00","","","0.00","1.43","236.59","","","0.00","","03/12/19","","","F","201.45","0.00","0.00","","","0.006","5.250"
"""66291""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","3967.53","617.39","574.20","","","0.00","5159.12","2916.72","849.20","0.00","","","0.00","3765.92","1393.20","","","0.00","","04/11/19","","","F","5028.66","0.00","0.00","","","20.000","35.500"
"""66292""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","3967.53","665.70","619.15","","","0.00","5252.38","2916.72","849.20","0.00","","","0.00","3765.92","1486.46","","","0.00","","04/22/19","","","F","5164.95","0.00","0.00","","","20.000","38.250"
"""66293""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","3967.53","653.91","608.19","","","0.00","5229.63","2916.72","849.20","0.00","","","0.00","3765.92","1463.71","","","0.00","","05/15/19","","","F","5164.95","0.00","0.00","","","20.000","37.750"
"""66294""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","3970.96","588.65","547.47","","","0.00","5107.08","2916.72","849.20","0.00","","","0.00","3765.92","1341.16","","","0.00","","04/11/19","","","F","5028.66","0.00","0.00","","","20.000","34.000"
"""66295""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","3962.77","546.71","508.44","","","0.00","5017.92","2916.72","849.20","0.00","","","0.00","3765.92","1252.00","","","0.00","","04/11/19","","","F","5028.66","0.00","0.00","","","20.000","31.000"
"""66296""","""221-0190 STANDARD CAT SCALE SP""","1","1","543.00","151.64","141.03","","","0.00","835.67","416.04","339.68","0.00","","","0.00","755.72","79.95","","","0.00","","04/11/19","","","F","795.18","0.00","0.00","","","8.000","8.250"
"""66297""","""221-0190 STANDARD CAT SCALE SP""","1","1","550.79","133.14","123.82","","","0.00","807.75","416.04","339.68","0.00","","","0.00","755.72","52.03","","","0.00","","04/11/19","","","F","795.18","0.00","0.00","","","8.000","7.250"
"""66298""","""221-0190 STANDARD CAT SCALE SP""","1","1","550.79","133.02","123.73","","","0.00","807.54","416.04","339.68","0.00","","","0.00","755.72","51.82","","","0.00","","04/11/19","","","F","795.18","0.00","0.00","","","8.000","7.250"
"""66299""","""221-0190 STANDARD CAT SCALE SP""","1","1","548.28","128.52","119.53","","","0.00","796.33","416.04","339.68","0.00","","","0.00","755.72","40.61","","","0.00","","04/11/19","","","F","795.18","0.00","0.00","","","8.000","7.000"
"""66300""","""221-0190 STANDARD CAT SCALE SP""","1","1","529.92","123.89","115.23","","","0.00","769.04","416.04","339.68","0.00","","","0.00","755.72","13.32","","","0.00","","05/10/19","","","F","824.50","0.00","0.00","","","8.000","6.750"
"""66301""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1665.71","231.39","215.19","","","0.00","2112.29","1164.51","339.68","0.00","","","0.00","1504.19","608.10","","","0.00","","05/15/19","","","F","1619.15","0.00","0.00","","","8.000","13.750"
"""66302""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1186.60","246.26","229.02","","","0.00","1661.88","1164.51","339.68","0.00","","","0.00","1504.19","157.69","","","0.00","","05/15/19","","","F","1619.15","0.00","0.00","","","8.000","14.500"
"""66303""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1186.60","205.01","190.66","","","0.00","1582.27","1164.51","339.68","0.00","","","0.00","1504.19","78.08","","","0.00","","05/15/19","","","F","1619.15","0.00","0.00","","","8.000","12.000"
"""66304""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1186.60","250.77","233.23","","","0.00","1670.60","1164.51","339.68","0.00","","","0.00","1504.19","166.41","","","0.00","","05/15/19","","","F","1619.15","0.00","0.00","","","8.000","14.750"
"""66305""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1186.60","221.52","206.02","","","0.00","1614.14","1164.51","339.68","0.00","","","0.00","1504.19","109.95","","","0.00","","04/22/19","","","F","1619.15","0.00","0.00","","","8.000","13.000"
"""66306""","""202-1320 5"" X 7"" HAND HOLE COV""","1","30","7.38","0.00","0.00","","","0.00","7.38","0.74","0.17","0.00","","","0.00","0.91","6.47","","","0.00","","03/19/19","","","F","56.14","0.00","0.00","","","0.004",""
"""66307""","""202-0560 LARGE ""A"" SPREADER BA""","1","337","18.87","38.50","35.81","","","0.00","93.18","0.47","42.46","0.00","","","0.00","42.93","50.25","","","0.00","","03/19/19","","","F","195.46","0.00","0.00","","","1.000","2.000"
"""66308""","""221-0320 5'-4 1/2"" X 20' HIGH""","1","1","1708.33","458.66","426.57","","","0.00","2593.56","1451.03","0.00","0.00","","","0.00","1451.03","1142.53","","","0.00","","04/11/19","","","F","1899.96","0.00","0.00","","","0.000","27.500"
"""66309""","""221-0210 5'-4 1/2"" X 20' HIGH""","1","1","3960.41","580.47","539.86","","","0.00","5080.74","3193.88","849.20","0.00","","","0.00","4043.08","1037.66","","","0.00","","04/11/19","","","F","3756.33","0.00","0.00","","","20.000","32.500"
"""66310""","""202-0100 3"" ALUMINUM GUSSETS""","1","105","68.48","13.88","12.91","","","0.00","95.27","2.28","63.69","0.00","","","0.00","65.97","29.30","","","0.00","","04/04/19","","","F","74.89","0.00","0.00","","","1.500","0.750"
"""66311""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1186.60","277.02","257.62","","","0.00","1721.24","1164.51","339.68","0.00","","","0.00","1504.19","217.05","","","0.00","","05/15/19","","","F","1619.15","0.00","0.00","","","8.000","16.000"
"""66312""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1179.40","230.64","214.51","","","0.00","1624.55","1164.51","339.68","0.00","","","0.00","1504.19","120.36","","","0.00","","05/31/19","","","F","1619.15","0.00","0.00","","","8.000","13.750"
"""66313""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1186.60","179.26","166.72","","","0.00","1532.58","1164.51","339.68","0.00","","","0.00","1504.19","28.39","","","0.00","","05/31/19","","","F","1619.15","0.00","0.00","","","8.000","10.500"
"""66314""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1186.60","199.13","185.20","","","0.00","1570.93","1164.51","339.68","0.00","","","0.00","1504.19","66.74","","","0.00","","05/31/19","","","F","1619.15","0.00","0.00","","","8.000","11.750"
"""66315""","""221-0300 5'-4 1/2"" X 20' STAND""","1","1","1186.60","149.50","139.05","","","0.00","1475.15","1164.51","339.68","0.00","","","0.00","1504.19","-29.04","","","0.00","","05/31/19","","","F","1619.15","0.00","0.00","","","8.000","8.500"
"""66316""","""221-0190 STANDARD CAT SCALE SP""","1","1","543.38","114.63","106.61","","","0.00","764.62","416.04","339.68","0.00","","","0.00","755.72","8.90","","","0.00","","04/22/19","","","F","824.50","0.00","0.00","","","8.000","6.250"
"""66317""","""221-0190 STANDARD CAT SCALE SP""","1","1","550.10","123.89","115.21","","","0.00","789.20","416.04","339.68","0.00","","","0.00","755.72","33.48","","","0.00","","05/15/19","","","F","824.50","0.00","0.00","","","8.000","6.750"
"""66318""","""221-0190 STANDARD CAT SCALE SP""","1","1","547.41","110.01","102.31","","","0.00","759.73","416.04","339.68","0.00","","","0.00","755.72","4.01","","","0.00","","05/15/19","","","F","824.50","0.00","0.00","","","8.000","6.000"
"""66319""","""221-0190 STANDARD CAT SCALE SP""","1","1","547.41","137.64","128.01","","","0.00","813.06","416.04","339.68","0.00","","","0.00","755.72","57.34","","","0.00","","05/15/19","","","F","824.50","0.00","0.00","","","8.000","7.500"
"""66320""","""221-0190 STANDARD CAT SCALE SP""","1","1","551.54","137.76","128.11","","","0.00","817.41","416.04","339.68","0.00","","","0.00","755.72","61.69","","","0.00","","05/15/19","","","F","824.50","0.00","0.00","","","8.000","7.500"
"""66321""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","3606.77","629.67","585.62","","","0.00","4822.06","2916.72","849.20","0.00","","","0.00","3765.92","1056.14","","","0.00","","05/15/19","","","F","5164.95","0.00","0.00","","","20.000","36.500"
"""66322""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","3643.73","681.77","634.09","","","0.00","4959.59","2916.72","849.20","0.00","","","0.00","3765.92","1193.67","","","0.00","","05/15/19","","","F","5164.95","0.00","0.00","","","20.000","39.500"
"""66323""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","3963.31","566.76","527.11","","","0.00","5057.18","2916.72","849.20","0.00","","","0.00","3765.92","1291.26","","","0.00","","05/15/19","","","F","5164.95","0.00","0.00","","","20.000","32.500"
"""66324""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","3963.31","582.20","541.48","","","0.00","5086.99","2916.72","849.20","0.00","","","0.00","3765.92","1321.07","","","0.00","","05/15/19","","","F","5164.95","0.00","0.00","","","20.000","33.750"
"""66325""","""221-0200 5'-4 1/2"" X 20' STAND""","1","1","3987.41","598.53","556.64","","","0.00","5142.58","2916.72","849.20","0.00","","","0.00","3765.92","1376.66","","","0.00","","05/15/19","","","F","5164.95","0.00","0.00","","","20.000","34.750"
"""66326""","""221-0190 STANDARD CAT SCALE SP""","1","1","547.56","153.01","142.31","","","0.00","842.88","416.04","339.68","0.00","","","0.00","755.72","87.16","","","0.00","","05/15/19","","","F","824.50","0.00","0.00","","","8.000","8.500"
"""66327""","""221-0190 STANDARD CAT SCALE SP""","1","1","550.56","134.51","125.10","","","0.00","810.17","416.04","339.68","0.00","","","0.00","755.72","54.45","","","0.00","","05/31/19","","","F","824.50","0.00","0.00","","","8.000","7.500"
"""66328""","""221-0190 STANDARD CAT SCALE SP""","1","1","547.56","116.63","108.48","","","0.00","772.67","416.04","339.68","0.00","","","0.00","755.72","16.95","","","0.00","","05/31/19","","","F","824.50","0.00","0.00","","","8.000","6.500"
"""66329""","""221-0190 STANDARD CAT SCALE SP""","1","1","547.56","126.39","117.56","","","0.00","791.51","416.04","339.68","0.00","","","0.00","755.72","35.79","","","0.00","","05/31/19","","","F","824.50","0.00","0.00","","","8.000","7.000"
"""66330""","""221-0190 STANDARD CAT SCALE SP""","1","1","547.56","140.13","130.34","","","0.00","818.03","416.04","339.68","0.00","","","0.00","755.72","62.31","","","0.00","","05/31/19","","","F","824.50","0.00","0.00","","","8.000","7.750"
"""66331""","""221-0190 STANDARD CAT SCALE SP""","1","1","547.56","121.50","113.01","","","0.00","782.07","416.04","339.68","0.00","","","0.00","755.72","26.35","","","0.00","","05/31/19","","","F","824.50","0.00","0.00","","","8.000","7.000"
"""66332""","""221-0190 STANDARD CAT SCALE SP""","1","1","547.56","104.50","97.19","","","0.00","749.25","416.04","339.68","0.00","","","0.00","755.72","-6.47","","","0.00","","06/05/19","","","F","824.50","0.00","0.00","","","8.000","6.000"
"""66333""","""221-0190 STANDARD CAT SCALE SP""","1","1","523.46","104.50","97.19","","","0.00","725.15","416.04","339.68","0.00","","","0.00","755.72","-30.57","","","0.00","","06/12/19","","","F","824.50","0.00","0.00","","","8.000","6.000"
"""66334""","""221-0190 STANDARD CAT SCALE SP""","1","1","547.56","121.00","112.54","","","0.00","781.10","416.04","339.68","0.00","","","0.00","755.72","25.38","","","0.00","","06/30/19","","","F","824.50","0.00","0.00","","","8.000","7.000"
"""66335""","""221-0190 STANDARD CAT SCALE SP""","1","1","547.56","77.50","72.08","","","0.00","697.14","416.04","339.68","0.00","","","0.00","755.72","-58.58","","","0.00","","06/30/19","","","F","824.50","0.00","0.00","","","8.000","4.500"
