"15 FEB 2026","18:13:40","","","GROSS MARGIN BY INVOICE",
"","","","","PERIOD: 01/01/11 through 12/31/11",

"Invoice No","Inv Date","Prod Code","WO / Part ","Quote","Gross Sales","Total Cost","Gross Margin","GM %","Extra Chg","Sales Tax","Quote Cost","Quote Price","Quote GM%","Quote Sell Price","Quote Sell GM%","Cust No","Customer Name","SalesPer #1","Rate #1","SalesPer #2","Rate #2","SalesPer #3","Rate #3","Location No","Location Name","City","State",

"2753-1","08/08/11","MISC","2753.1","","150.00","109.20","40.80","27.20","","","","","","","","18600","CAT SCALE","MIKEE","","","","","","189","FLYING J TRAVEL PLAZA","CLIVE","IA",
"2753-1","08/08/11","PRMT","2753.2","","615.00","368.10","246.90","40.15","","","","","","","","18600","CAT SCALE","MIKEE","","","","","","189","FLYING J TRAVEL PLAZA","CLIVE","IA",
"2753-1","08/08/11","PYLON","2753.3","9331","9834.00","5433.25","4400.75","44.75","","","0.00","","","9834.00","100.00","18600","CAT SCALE","MIKEE","","","","","","189","FLYING J TRAVEL PLAZA","CLIVE","IA",
"2753-1","08/08/11","DRCT","2753.4","9505","1179.40","595.44","583.96","49.51","","","591.17","979.40","39.64","1179.40","49.88","18600","CAT SCALE","MIKEE","","","","","","189","FLYING J TRAVEL PLAZA","CLIVE","IA",
"2753-1","","","Invoice Totals","","11778.40","6505.99","5272.41","44.76","0.00","0.00","591.17","979.40","39.64","11013.40","94.63","18600","CAT SCALE","MIKEE","","","","","",

"2952","01/20/11","BLDG","2952.2","7936","2853.52","2146.45","707.07","24.78","75.50","171.21","2298.96","3582.73","35.83","3582.73","35.83","2948","RE/MAX REAL ESTATE CONCEPTS","MIKEE","","","","","","DEFAULT","RE/MAX REAL ESTATE CONCEPTS","DES MOINES","IA",
"2952","","","Invoice Totals","","2853.52","2146.45","707.07","24.78","75.50","171.21","2298.96","3582.73","35.83","3582.73","35.83","2948","RE/MAX REAL ESTATE CONCEPTS","MIKEE","","","","","",

"2979","04/19/11","CHANNL","2979.1","6897A","6964.46","4761.59","2202.87","31.63","767.00","","4673.56","6964.46","32.89","","","2196","GANDER MOUNTAIN COMPANY","BRIANT","","","","","","20","Gander Mountain","West Mifflin","PA",
"2979","04/19/11","CHANNL","2979.2","6897B","2621.24","1025.25","1595.99","60.89","","","1745.67","2621.24","33.40","","","2196","GANDER MOUNTAIN COMPANY","BRIANT","","","","","","20","Gander Mountain","West Mifflin","PA",
"2979","04/19/11","REPFCE","2979.3","6898","1502.39","892.30","610.09","40.61","","","933.19","1502.39","37.89","","","2196","GANDER MOUNTAIN COMPANY","BRIANT","","","","","","20","Gander Mountain","West Mifflin","PA",
"2979","04/19/11","REPFCE","2979.4","6941","264.68","125.35","139.33","52.64","","","158.29","264.68","40.20","","","2196","GANDER MOUNTAIN COMPANY","BRIANT","","","","","","20","Gander Mountain","West Mifflin","PA",
"2979","04/19/11","MISC","2979.5","6980","4695.50","4296.23","399.27","8.50","","","3675.00","4695.50","21.73","","","2196","GANDER MOUNTAIN COMPANY","BRIANT","","","","","","20","Gander Mountain","West Mifflin","PA",
"2979","","","Invoice Totals","","16048.27","11100.72","4947.55","30.83","767.00","0.00","11185.71","16048.27","30.30","","","2196","GANDER MOUNTAIN COMPANY","BRIANT","","","","","",

"2990","04/07/11","AWNING","2990.1","6294","7819.40","4522.86","3296.54","42.16","","","5112.35","7819.40","34.62","7819.40","34.62","2966","CITY OF WEST DES MOINES PARKS & REC","MIKEE","","","","","","DEFAULT","WEST DES MOINES COMMUNITY CENTER","WEST DES MOINES","IA",
"2990","04/07/11","MISC","2990.2","","0.00","47.01","-47.01","","","","","","","","","2966","CITY OF WEST DES MOINES PARKS & REC","MIKEE","","","","","","DEFAULT","WEST DES MOINES COMMUNITY CENTER","WEST DES MOINES","IA",
"2990","","","Invoice Totals","","7819.40","4569.87","3249.53","41.56","0.00","0.00","5112.35","7819.40","34.62","7819.40","34.62","2966","CITY OF WEST DES MOINES PARKS & REC","MIKEE","","","","","",

"3078-2","04/29/11","MISC","3078.2","7868","1819.27","1237.55","581.72","31.98","","127.35","1138.55","1819.27","37.42","","","42300","FAREWAY STORES  INC.","BRIANT","","","","","","15","FAREWAY STORES INC.","DUBUQUE","IA",
"3078-2","","","Invoice Totals","","1819.27","1237.55","581.72","31.98","0.00","127.35","1138.55","1819.27","37.42","","","42300","FAREWAY STORES  INC.","BRIANT","","","","","",

"3090","01/05/11","MISC","3090.1","","1098.19","788.86","309.33","28.17","","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","DEFAULT","Bonanza","Des Moines","IA",
"3090","01/05/11","SURVEY","3090.2","","147.02","100.10","46.92","31.91","","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","DEFAULT","Bonanza","Des Moines","IA",
"3090","01/05/11","SRVCE","3090.3","","659.87","472.98","186.89","28.32","","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","DEFAULT","Bonanza","Des Moines","IA",
"3090","01/05/11","SRVCE","3090.4","","125.00","91.00","34.00","27.20","","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","DEFAULT","Bonanza","Des Moines","IA",
"3090","","","Invoice Totals","","2030.08","1452.94","577.14","28.43","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","",

"3104","04/11/11","INSTL","3104.2","8589","7688.27","4607.70","3080.57","40.07","","","5068.82","7688.27","34.07","","","3008","KIRK GROSS COMPANY","BRIANT","","","","","","1","SOUTH STORY BANK & TRUST","SLATER","IA",
"3104","04/11/11","MISC","3104.3","8986","283.38","49.40","233.98","82.57","","","181.50","283.38","35.95","","","3008","KIRK GROSS COMPANY","BRIANT","","","","","","1","SOUTH STORY BANK & TRUST","SLATER","IA",
"3104","","","Invoice Totals","","7971.65","4657.10","3314.55","41.58","0.00","0.00","5250.32","7971.65","34.14","","","3008","KIRK GROSS COMPANY","BRIANT","","","","","",

"3110","01/31/11","INSTL","3110.1","7815","9781.11","7790.20","1990.91","20.35","","594.37","7133.48","10295.91","30.72","9781.11","27.07","2979","BOB BROWN PRE-OWNED CENTER","JOEP","","","","","","DEFAULT","BOB BROWN PRE-OWNED CENTER","DES MOINES","IA",
"3110","01/31/11","OUTS","3110.2","","125.00","100.00","25.00","20.00","","","","","","","","2979","BOB BROWN PRE-OWNED CENTER","JOEP","","","","","","DEFAULT","BOB BROWN PRE-OWNED CENTER","DES MOINES","IA",
"3110","","","Invoice Totals","","9906.11","7890.20","2015.91","20.35","0.00","594.37","7133.48","10295.91","30.72","9781.11","27.07","2979","BOB BROWN PRE-OWNED CENTER","JOEP","","","","","",

"3111","01/28/11","INSTL","3111.1","8132","999.78","855.40","144.38","14.44","","","779.00","999.78","22.08","","","3010","PATTISONID","JOEP","","","","","","1","BOB BROWN (PATTISON SIGN)","ANKENY","IA",
"3111","01/28/11","INSTL","3111.2","8134","1415.45","201.60","1213.85","85.76","","","893.90","1415.45","36.85","","","3010","PATTISONID","JOEP","","","","","","1","BOB BROWN (PATTISON SIGN)","ANKENY","IA",
"3111","","","Invoice Totals","","2415.23","1057.00","1358.23","56.24","0.00","0.00","1672.90","2415.23","30.74","","","3010","PATTISONID","JOEP","","","","","",

"3150","01/21/11","INSTL","3150.1","7282","2742.14","2709.44","32.70","1.19","","164.53","1867.58","2746.48","32.00","2742.14","31.89","110100","TACO JOHN'S OF IOWA","BRIANT","","","","","","2","TACO JOHN´S","WEST DES MOINES","IA",
"3150","","","Invoice Totals","","2742.14","2709.44","32.70","1.19","0.00","164.53","1867.58","2746.48","32.00","2742.14","31.89","110100","TACO JOHN'S OF IOWA","BRIANT","","","","","",

"3151","01/21/11","INSTL","3151.1","7281","1551.30","1071.36","479.94","30.94","","93.08","1073.04","1594.45","32.70","1551.30","30.83","110100","TACO JOHN'S OF IOWA","BRIANT","","","","","","11","TACO JOHN´S","URBANDALE","IA",
"3151","","","Invoice Totals","","1551.30","1071.36","479.94","30.94","0.00","93.08","1073.04","1594.45","32.70","1551.30","30.83","110100","TACO JOHN'S OF IOWA","BRIANT","","","","","",

"3152","01/28/11","INSTL","3152.1","7280","2639.08","2140.64","498.44","18.89","","158.35","1783.68","2646.80","32.61","2639.08","32.41","110100","TACO JOHN'S OF IOWA","BRIANT","","","","","","1","TACO JOHN´S","DES MOINES","IA",
"3152","","","Invoice Totals","","2639.08","2140.64","498.44","18.89","0.00","158.35","1783.68","2646.80","32.61","2639.08","32.41","110100","TACO JOHN'S OF IOWA","BRIANT","","","","","",

"3153","01/21/11","INSTL","3153.1","7279","2431.23","1593.59","837.64","34.45","","170.18","1625.16","2456.10","33.83","2431.23","33.15","110100","TACO JOHN'S OF IOWA","BRIANT","","","","","","7","TACO JOHN´S","BOONE","IA",
"3153","","","Invoice Totals","","2431.23","1593.59","837.64","34.45","0.00","170.18","1625.16","2456.10","33.83","2431.23","33.15","110100","TACO JOHN'S OF IOWA","BRIANT","","","","","",

"3154","01/28/11","INSTL","3154.1","7278","2885.69","2104.86","780.83","27.06","","173.14","1936.68","2890.03","32.99","2885.69","32.89","110100","TACO JOHN'S OF IOWA","BRIANT","","","","","","4","TACO JOHN´S","ALTOONA","IA",
"3154","","","Invoice Totals","","2885.69","2104.86","780.83","27.06","0.00","173.14","1936.68","2890.03","32.99","2885.69","32.89","110100","TACO JOHN'S OF IOWA","BRIANT","","","","","",

"3156","01/18/11","INSTL","3156.1","","1152.18","818.24","333.94","28.98","","69.13","","","","","","110100","TACO JOHN'S OF IOWA","BRIANT","","","","","","9","TACO JOHN´S","DES MOINES","IA",
"3156","","","Invoice Totals","","1152.18","818.24","333.94","28.98","0.00","69.13","0.00","0.00","","","","110100","TACO JOHN'S OF IOWA","BRIANT","","","","","",

"3171","12/27/11","01","307-0165","","0.00","47.20","-47.20","","","","","","","","","42300","FAREWAY STORES  INC.","BRIANT","","","","","","DEFAULT","FAREWAY STORES, INC.","Boone","IA",
"3171","","","Invoice Totals","","0.00","47.20","-47.20","","0.00","0.00","0.00","0.00","","","","42300","FAREWAY STORES  INC.","BRIANT","","","","","",

"3174","02/04/11","REPFCE","3174.1","8359","0.00","57.80","-57.80","","","","724.08","1137.86","36.36","","","87350","PIONEER","","","","","","","3","PIONEER","URBANDALE","IA",
"3174","","","Invoice Totals","","0.00","57.80","-57.80","","0.00","0.00","724.08","1137.86","36.36","","","87350","PIONEER","","","","","","",

"3183","01/19/11","AWNING","3183.1","7425","2538.42","1898.33","640.09","25.22","55.00","152.31","1564.38","2538.42","38.37","","","3046","SEARS  ROEBUCK AND CO.","BRIANT","","","","","","DEFAULT","SEARS, ROEBUCK AND CO.","WEST DES MOINES","IA",
"3183","","","Invoice Totals","","2538.42","1898.33","640.09","25.22","55.00","152.31","1564.38","2538.42","38.37","","","3046","SEARS  ROEBUCK AND CO.","BRIANT","","","","","",

