"","Eagle Sign Company"
"","CLOSED WORK ORDERS 01/01/26 - 02/15/26"

"Work Order","Quote/Part/Description","Qty Mfg","Qty Comp","Act Material","Act Labor","Act Burden","Act CNCRT","Act OUT1","Act UTax","Act Total","Est Material","Est Labor","Est Burden","Est CNCRT","Est OUT1","Est UTax","Est Total","Var Cost","Act Billing","Act GM %","Est Billing","Est GM %","Close Date","Cust No","Customer Name","C/F","STD Comp $","Est COGS","Net WIP","Invoice Date","Invoice Nbr","Est Hrs","Act Hrs"
"""12644.2""","""@40352 / Boot Barn""","1","1","82.15","251.26","488.41","","","0.00","821.82","87.00","1505.74","0.00","","","0.00","1592.74","-770.92","2717.04","69.75","2717.04","41.38","01/15/26","3798","PACIFIC NEON","F","0.00","0.00","0.00","01/12/26","12644","13.000","10.750"
"""12644.3""","""@40353 / Boot Barn""","1","1","0.00","79.75","139.23","","","0.00","218.98","14.50","258.29","0.00","","","0.00","272.79","-53.81","447.91","51.11","447.91","39.10","01/27/26","3798","PACIFIC NEON","F","0.00","0.00","0.00","01/12/26","12644","3.500","3.250"
"""12644.4""","""@40354 / Boot Barn""","1","1","0.00","26.88","53.96","","","0.00","80.84","14.50","258.29","0.00","","","0.00","272.79","-191.95","447.91","81.95","447.91","39.10","01/15/26","3798","PACIFIC NEON","F","0.00","0.00","0.00","01/12/26","12644","3.500","1.250"
"""12644.6""","""@40356 / Boot Barn""","1","1","0.00","50.50","46.96","","","0.00","97.46","0.00","0.00","0.00","","","0.00","0.00","97.46","0.00","","200.00","100.00","01/15/26","3798","PACIFIC NEON","F","0.00","0.00","0.00","01/12/26","12644","0.000","2.000"
"""12649.1""","""@40086 / SMITTYÇS TENDERLOINS""","1","1","940.07","510.38","806.82","","","0.00","2257.27","343.53","2928.48","0.00","","1095.00","0.00","4367.01","-2109.74","7779.21","70.98","7779.21","43.86","01/31/26","2993","SMITTY'S TENDERLOINS","F","0.00","0.00","0.00","01/31/26","12649","35.000","21.750"
"""12651.1""","""@40418 / SCOOTERÇS COFFEE""","1","1","170.03","586.02","892.98","","","0.00","1649.03","272.68","901.73","0.00","","100.00","0.00","1274.41","374.62","2217.90","25.65","2217.90","42.54","01/16/26","5622","LOVING CUP, LLC- DBA: SCOOTER'S COFFEE","F","0.00","0.00","0.00","01/15/26","12651","13.250","28.750"
"""12652.1""","""@40389 / Members 1st Credit Un""","1","1","553.78","109.26","209.47","","","0.00","872.51","29.00","660.47","0.00","","700.00","0.00","1389.47","-516.96","2290.17","61.90","2290.17","39.33","01/15/26","6409","MEMBERS 1ST CREDIT UNION","F","0.00","0.00","0.00","01/07/26","12652","9.000","5.000"
"""12654.1""","""@40040A / Collegiate Presbyter""","1","1","15216.16","413.00","704.82","","","0.00","16333.98","181.28","1554.42","0.00","","15245.00","0.00","16980.70","-646.72","22479.00","27.34","22479.00","24.46","01/26/26","6410","COLLEGIATE PRESBYTERIAN CHURCH","F","0.00","0.00","0.00","01/23/26","12654","18.000","16.500"
"""12654.2""","""@40339 / Collegiate Presbyteri""","1","1","0.00","0.00","0.00","","","0.00","0.00","0.00","0.00","0.00","","","0.00","0.00","0.00","0.00","","150.00","100.00","01/26/26","6410","COLLEGIATE PRESBYTERIAN CHURCH","F","0.00","0.00","0.00","01/23/26","12654","0.000",""
"""12659.1""","""@39826 / Ankeny Lil Tots""","1","1","442.07","203.64","313.04","","","0.00","958.75","236.97","542.17","0.00","","186.00","0.00","965.14","-6.39","1664.57","42.40","1664.57","42.02","01/15/26","4631","ANKENY LIL TOTS","F","0.00","0.00","0.00","01/05/26","12659","6.250","8.250"
"""12659.2""","""@39986 / Ankeny Lil Tots""","1","1","0.00","25.25","23.48","","","0.00","48.73","0.00","0.00","0.00","","","0.00","0.00","48.73","0.00","","150.00","100.00","01/15/26","4631","ANKENY LIL TOTS","F","0.00","0.00","0.00","01/05/26","12659","0.000","1.000"
"""12662.1""","""@39529 / MID-IOWA INSURANCE &""","1","1","36922.85","1684.14","3219.04","","","0.00","41826.03","262.60","4998.69","0.00","","37876.00","0.00","43137.29","-1311.26","59134.26","29.27","59134.26","27.05","01/31/26","6411","MID-IOWA INSURANCE & REAL ESTATE","F","0.00","0.00","0.00","01/29/26","12662","70.000","73.500"
"""12662.2""","""@39532 / MID-IOWA INSURANCE &""","1","1","0.00","0.00","0.00","","","0.00","0.00","0.00","0.00","0.00","","","0.00","0.00","0.00","0.00","","150.00","100.00","01/31/26","6411","MID-IOWA INSURANCE & REAL ESTATE","F","0.00","0.00","0.00","01/29/26","12662","0.000",""
"""12663.1""","""@40461 / CAT SCALE""","5","5","50685.15","94.50","109.95","","3100.00","0.00","53989.60","0.00","0.00","0.00","","","0.00","0.00","53989.60","80145.00","32.64","80145.00","100.00","01/31/26","18600","CAT SCALE","F","0.00","0.00","0.00","01/21/26","12663","0.000","4.500"
"""12665.1""","""@Removal / LOVEÇS # 411- GATOR""","1","1","0.00","119.00","185.45","","","0.00","304.45","0.00","0.00","0.00","","","0.00","0.00","304.45","522.50","41.73","522.50","100.00","01/29/26","6408","GATOR SIGNS","F","0.00","0.00","0.00","01/27/26","12665","0.000","4.750"
"""12670.1""","""@40473 / Caribou Coffee-Sign M""","1","1","719.84","96.00","211.88","","","0.00","1027.72","58.00","614.61","0.00","","778.00","0.00","1450.61","-422.89","2394.73","57.08","2394.73","39.42","01/15/26","5680","SIGN MANAGER","F","0.00","0.00","0.00","01/13/26","12670","8.000","4.000"
"""12676.1""","""@Install / KAY JEWELERS-RUGGLE""","1","1","0.00","25.00","45.38","","","0.00","70.38","0.00","0.00","0.00","","","0.00","0.00","70.38","0.00","","0.00","","01/15/26","6037","RUGGLES SIGN","F","0.00","0.00","0.00","01/08/26","12676","0.000","1.000"
"""12676.2""","""@Touchup / KAY JEWELERS-RUGGLE""","1","1","35.85","244.38","367.36","","","0.00","647.59","0.00","0.00","0.00","","","0.00","0.00","647.59","1656.00","60.89","1656.00","100.00","01/15/26","6037","RUGGLES SIGN","F","0.00","0.00","0.00","01/08/26","12676","0.000","11.500"
"""12678.1""","""@40510 / CAT #35""","1","1","1605.51","0.00","0.00","","","0.00","1605.51","0.00","0.00","0.00","","","0.00","0.00","1605.51","3735.00","57.01","3735.00","100.00","01/15/26","18600","CAT SCALE","F","0.00","0.00","0.00","01/07/26","12678","0.000",""
"""12679.1""","""@40511 / CAT #1952""","1","1","7649.89","22.50","24.43","","1900.00","0.00","9596.82","0.00","0.00","0.00","","","0.00","0.00","9596.82","12869.00","25.43","12869.00","100.00","01/15/26","18600","CAT SCALE","F","0.00","0.00","0.00","01/07/26","12679","0.000","1.000"
"""12681.1""","""@40466 / Van Wall Equipment""","1","1","702.88","450.14","625.59","","","0.00","1778.61","210.27","878.20","0.00","","406.00","0.00","1494.47","284.14","2548.15","30.20","2548.15","41.35","02/05/26","5791","VAN WALL EQUIPMENT","F","0.00","0.00","0.00","02/04/26","12681","14.250","18.250"
"""12683.1""","""@40529 / CAT #2044""","1","1","1605.51","0.00","0.00","","","0.00","1605.51","0.00","0.00","0.00","","","0.00","0.00","1605.51","3895.60","58.79","3735.00","100.00","01/15/26","18600","CAT SCALE","F","0.00","0.00","0.00","01/05/26","12683","0.000",""
"""12684.1""","""@40528 / CAT #524""","1","1","7649.89","11.25","18.72","","1450.00","0.00","9129.86","0.00","0.00","0.00","","","0.00","0.00","9129.86","12869.00","29.06","12869.00","100.00","01/15/26","18600","CAT SCALE","F","0.00","0.00","0.00","01/07/26","12684","0.000","0.500"
"""12685.1""","""@40533 / RAISING CANES-AGI""","1","1","0.00","162.25","291.25","","","0.00","453.50","0.00","293.32","0.00","","","0.00","293.32","160.18","475.00","4.53","475.00","38.25","01/15/26","5156","ARCHITECTURAL GRAPHIC INC.","F","0.00","0.00","0.00","01/15/26","12685","4.000","6.750"
"""12686.1""","""@40540 / CAT #124""","1","1","1032.39","0.00","0.00","","","0.00","1032.39","0.00","0.00","0.00","","","0.00","0.00","1032.39","2146.00","51.89","2146.00","100.00","01/15/26","18600","CAT SCALE","F","0.00","0.00","0.00","01/07/26","12686","0.000",""
"""12688.1""","""@40539 / PEDDICORD LILLIS""","1","1","42.31","0.00","0.00","","17.50","0.00","59.81","17.50","19.95","0.00","","","0.00","37.45","22.36","64.79","7.69","64.79","42.20","01/15/26","6043","PEDDICORD LILLIS","F","0.00","0.00","0.00","01/05/26","12688","0.320",""
"""12689.1""","""@39831 / BLACK HILLS CORPORATI""","1","1","433.19","110.27","119.68","","","0.00","663.14","0.00","382.14","0.00","","144.00","0.00","526.14","137.00","932.93","28.92","932.93","43.60","01/15/26","5140","BLACK HILLS CORPORATION","F","0.00","0.00","0.00","01/10/26","12689","9.000","4.500"
"""12690.1""","""@40544 / CAT #2641""","1","1","13529.72","16.88","18.32","","2350.00","0.00","15914.92","0.00","0.00","0.00","","","0.00","0.00","15914.92","22812.00","30.23","19875.00","100.00","01/26/26","18600","CAT SCALE","F","0.00","0.00","0.00","01/15/26","12690","0.000","0.750"
"""12691.1""","""@Invoice / FOSTER ORTHODONTICS""","1","1","0.00","0.00","0.00","","850.00","0.00","850.00","0.00","0.00","0.00","","","0.00","0.00","850.00","1062.50","20.00","1062.50","100.00","01/15/26","6392","FOSTER ORTHODONTICS","F","0.00","0.00","0.00","01/05/26","12691","0.000",""
"""12692.1""","""@35086 / Scheels All Sports""","1","1","1046.46","601.88","1072.69","","","0.00","2721.03","1067.31","2633.06","0.00","","","0.00","3700.37","-979.34","6269.86","56.60","6269.86","40.98","01/29/26","4708","SCHEELS ALL SPORTS","F","0.00","0.00","0.00","01/27/26","12692","20.000","25.000"
"""12692.2""","""@faces / Scheels All Sports""","1","1","538.68","194.26","257.82","","","0.00","990.76","0.00","0.00","0.00","","","0.00","0.00","990.76","0.00","","0.00","","01/29/26","4708","SCHEELS ALL SPORTS","F","0.00","0.00","0.00","01/27/26","12692","0.000","8.000"
"""12693.1""","""@40557 / CAT #2476""","1","1","1605.51","0.00","0.00","","","0.00","1605.51","0.00","0.00","0.00","","","0.00","0.00","1605.51","3895.60","58.79","3735.00","100.00","01/15/26","18600","CAT SCALE","F","0.00","0.00","0.00","01/07/26","12693","0.000",""
"""12694.1""","""@40538 / Van Wall Equipment""","1","1","791.77","715.68","1095.09","","","0.00","2602.54","346.88","1401.56","0.00","","405.00","0.00","2153.44","449.10","3581.70","27.34","3581.70","39.88","02/06/26","6006","VAN WALL EQUIPMENT","F","0.00","0.00","0.00","02/05/26","12694","20.750","30.000"
"""12696.1""","""@40572 / CAT #1862""","1","1","1216.30","0.00","0.00","","","0.00","1216.30","0.00","0.00","0.00","","","0.00","0.00","1216.30","1651.00","26.33","1651.00","100.00","01/15/26","18600","CAT SCALE","F","0.00","0.00","0.00","01/07/26","12696","0.000",""
"""12697.1""","""@40574 / CAT #380""","1","1","7649.89","0.00","0.00","","2100.00","0.00","9749.89","0.00","0.00","0.00","","","0.00","0.00","9749.89","15494.00","37.07","12869.00","100.00","01/15/26","18600","CAT SCALE","F","0.00","0.00","0.00","","","0.000",""
"""12698.1""","""@40559 / CODE - EZ TRANSPORT L""","1","1","259.48","36.75","36.65","","","0.00","332.88","123.51","179.98","0.00","","23.00","0.00","326.49","6.39","582.22","42.83","582.22","43.92","01/26/26","6421","CODE - EZ TRANSPORT LLC","F","0.00","0.00","0.00","01/16/26","12698","3.500","1.500"
"""12699.1""","""@40600 / LOVEÇS # 411- GATOR S""","1","1","132.56","353.92","458.94","","","0.00","945.42","16.67","1093.61","0.00","","84.70","0.00","1194.98","-249.56","1913.04","50.58","1913.04","37.54","01/29/26","6408","GATOR SIGNS","F","0.00","0.00","0.00","01/27/26","12699","17.000","14.500"
"""12700.1""","""@40610 / CAT #1424""","1","1","1216.30","0.00","0.00","","","0.00","1216.30","0.00","0.00","0.00","","","0.00","0.00","1216.30","1651.00","26.33","1651.00","100.00","01/15/26","18600","CAT SCALE","F","0.00","0.00","0.00","01/13/26","12700","0.000",""
"""12701.1""","""@40612 / CAT #3406""","1","1","921.38","0.00","0.00","","3300.00","0.00","4221.38","0.00","0.00","0.00","","","0.00","0.00","4221.38","2005.00","-110.54","2005.00","100.00","01/26/26","18600","CAT SCALE","F","0.00","0.00","0.00","01/15/26","12701","0.000",""
"""12702.1""","""@40613 / CAT #3122""","1","1","1216.30","0.00","0.00","","","0.00","1216.30","0.00","0.00","0.00","","","0.00","0.00","1216.30","1651.00","26.33","1651.00","100.00","01/15/26","18600","CAT SCALE","F","0.00","0.00","0.00","01/13/26","12702","0.000",""
"""12704.1""","""@40596 / LOF-XPRESS OIL CHANGE""","1","1","104.85","358.89","480.11","","","0.00","943.85","102.96","1447.04","0.00","","","0.00","1550.00","-606.15","2634.03","64.17","2634.03","41.15","01/26/26","4254","LOF-XPRESS OIL CHANGE","F","0.00","0.00","0.00","01/16/26","12704","20.500","14.750"
"""12705.1""","""@40623 / CAT #2013""","1","1","1605.51","0.00","0.00","","","0.00","1605.51","0.00","0.00","0.00","","","0.00","0.00","1605.51","3895.60","58.79","3735.00","100.00","01/26/26","18600","CAT SCALE","F","0.00","0.00","0.00","01/16/26","12705","0.000",""
"""12707.1""","""@40620 / Middle River Friends""","1","1","405.60","0.00","0.00","","","0.00","405.60","0.00","0.00","0.00","","405.60","0.00","405.60","0.00","560.00","27.57","560.00","27.57","01/26/26","6424","MIDDLE RIVER FRIENDS CHURCH","F","0.00","0.00","0.00","01/19/26","12707","0.000",""
"""12709.1""","""@40629 / CAT #897""","1","1","1216.30","0.00","0.00","","","0.00","1216.30","0.00","0.00","0.00","","","0.00","0.00","1216.30","1651.00","26.33","1651.00","100.00","01/26/26","18600","CAT SCALE","F","0.00","0.00","0.00","01/19/26","12709","0.000",""
"""12710.1""","""@40614 / HUBER GRADING INC.""","1","1","70.35","18.51","18.31","","","0.00","107.17","112.50","15.42","0.00","","","0.00","127.92","-20.75","208.98","48.72","208.98","38.79","01/26/26","6013","HUBER GRADING INC.","F","0.00","0.00","0.00","01/21/26","12710","0.300","0.750"
"""12710.2""","""@40615 / HUBER GRADING INC.""","1","1","49.43","30.88","33.78","","","0.00","114.09","75.00","15.42","0.00","","","0.00","90.42","23.67","148.23","23.03","148.23","39.00","01/26/26","6013","HUBER GRADING INC.","F","0.00","0.00","0.00","01/21/26","12710","0.300","1.250"
"""12716.1""","""@40569 / CHIPOTLE""","1","1","0.00","25.25","23.48","","","0.00","48.73","0.00","0.00","0.00","","","0.00","0.00","48.73","150.00","67.51","150.00","100.00","01/29/26","3686","ADCON","F","0.00","0.00","0.00","01/27/26","12716","0.000","1.000"
"""12718.1""","""@40638 / PENTA PARTNERS LLC""","1","1","251.72","49.26","48.84","","","0.00","349.82","85.72","160.65","0.00","","186.00","0.00","432.37","-82.55","727.19","51.89","727.19","40.54","01/31/26","5710","PENTA PARTNERS LLC","F","0.00","0.00","0.00","01/27/26","12718","2.750","2.000"
"""12719.1""","""@40647 / CAT #636""","1","1","1216.30","0.00","0.00","","","0.00","1216.30","0.00","0.00","0.00","","","0.00","0.00","1216.30","1982.00","38.63","1982.00","100.00","01/26/26","18600","CAT SCALE","F","0.00","0.00","0.00","01/22/26","12719","0.000",""
"""12721.1""","""@40652 / CAT #85""","1","1","1216.30","0.00","0.00","","","0.00","1216.30","0.00","0.00","0.00","","","0.00","0.00","1216.30","1982.00","38.63","1982.00","100.00","01/26/26","18600","CAT SCALE","F","0.00","0.00","0.00","01/22/26","12721","0.000",""
"""12729.1""","""@40675 / POWERLIFE YOGA - AURO""","1","1","0.00","168.00","317.62","","","0.00","485.62","0.00","225.54","0.00","","","0.00","225.54","260.08","369.54","-31.41","369.54","38.97","02/04/26","3461","AURORA SIGN CO.","F","0.00","0.00","0.00","02/04/26","12729","3.000","7.000"
"""12734.1""","""@40691 / CAT #204""","1","1","1605.51","0.00","0.00","","","0.00","1605.51","0.00","0.00","0.00","","","0.00","0.00","1605.51","3790.00","57.64","3790.00","100.00","02/07/26","18600","CAT SCALE","F","0.00","0.00","0.00","02/06/26","12734","0.000",""
"""68592""","""221-0302 5'-4 1/2"" X 20' STAND""","1","1","717.27","176.26","211.31","","","0.00","1104.84","717.27","450.00","0.00","","","0.00","1167.27","-62.43","","","0.00","","01/15/26","","","F","1032.39","0.00","0.00","","","5.000","8.250"
"""68613""","""209-0385 Cat Scale 5x20 faces""","1","1","1287.12","172.25","183.64","","","0.00","1643.01","1287.12","855.00","0.00","","","0.00","2142.12","-499.11","","","0.00","","01/15/26","","","F","1605.51","0.00","0.00","","","9.500","7.250"
"""68614""","""209-0385 Cat Scale 5x20 faces""","1","1","1278.80","176.38","195.46","","","0.00","1650.64","1287.12","855.00","0.00","","","0.00","2142.12","-491.48","","","0.00","","01/15/26","","","F","1605.51","0.00","0.00","","","9.500","8.000"
"""68615""","""209-0385 Cat Scale 5x20 faces""","1","1","1278.80","193.77","226.40","","","0.00","1698.97","1287.12","855.00","0.00","","","0.00","2142.12","-443.15","","","0.00","","01/15/26","","","F","1605.51","0.00","0.00","","","9.500","9.000"
"""68616""","""209-0385 Cat Scale 5x20 faces""","1","1","1278.80","175.26","186.49","","","0.00","1640.55","1287.12","855.00","0.00","","","0.00","2142.12","-501.57","","","0.00","","01/26/26","","","F","1605.51","0.00","0.00","","","9.500","7.500"
"""68617""","""209-0385 Cat Scale 5x20 faces""","1","1","1278.80","144.13","146.59","","","0.00","1569.52","1287.12","855.00","0.00","","","0.00","2142.12","-572.60","","","0.00","","02/06/26","","","F","1605.51","0.00","0.00","","","9.500","6.000"
"""68618""","""209-0385 Cat Scale 5x20 faces""","1","1","1278.80","330.75","348.55","","","0.00","1958.10","1287.12","855.00","0.00","","","0.00","2142.12","-184.02","","","0.00","","02/06/26","","","F","1605.51","0.00","0.00","","","9.500","14.000"
