"","Eagle Sign Company"
"","CLOSED WORK ORDERS 01/01/10 - 12/31/10"

"Work Order","Quote/Part/Description","Qty Mfg","Qty Comp","Act Material","Act Labor","Act Burden","Act CNCRT","Act OUT1","Act UTax","Act Total","Est Material","Est Labor","Est Burden","Est CNCRT","Est OUT1","Est UTax","Est Total","Var Cost","Act Billing","Act GM %","Est Billing","Est GM %","Close Date","Cust No","Customer Name","C/F","STD Comp $","Est COGS","Net WIP","Invoice Date","Invoice Nbr","Est Hrs","Act Hrs"
"""2001.1""","""@4687 / RYKO MANUFACTURING""","1","1","2225.07","687.08","658.89","","","0.00","3571.04","2170.49","1611.20","0.00","","25.00","0.00","3806.69","-235.65","5576.00","35.96","6775.74","43.82","04/30/10","95950","NATIONAL CARWASH SOLUTIONS","F","0.00","0.00","0.00","04/30/10","2001","53.000","44.500"
"""2002.1""","""@4688 / RYKO MANUFACTURING""","1","1","2269.40","675.00","607.52","","","0.00","3551.92","2170.49","1611.20","0.00","","25.00","0.00","3806.69","-254.77","5576.00","36.30","6775.74","43.82","10/29/10","95950","NATIONAL CARWASH SOLUTIONS","F","0.00","0.00","0.00","10/29/10","2002","53.000","44.500"
"""2201.1""","""@REMOVAL / CHAMPION SPORTS CEN""","1","0","0.00","53.01","95.41","","","0.00","148.42","0.00","0.00","0.00","","","0.00","0.00","148.42","","","0.00","","01/31/10","2557","CHAMPION SPORTS CENTER","F","0.00","0.00","0.00","","","0.000","3.500"
"""2218.1""","""@vehicle / EAGLE SIGN CO.""","1","0","5738.00","0.00","0.00","","","0.00","5738.00","0.00","0.00","0.00","","","0.00","0.00","5738.00","","","0.00","","10/31/10","38050","EAGLE SIGN CO.","F","0.00","0.00","0.00","","","0.000",""
"""2218.2""","""@vehicle / EAGLE SIGN CO.""","1","0","627.03","108.75","97.88","","","0.00","833.66","0.00","0.00","0.00","","","0.00","0.00","833.66","","","0.00","","10/31/10","38050","EAGLE SIGN CO.","F","0.00","0.00","0.00","","","0.000","7.500"
"""2218.3""","""@vehicle / EAGLE SIGN CO.""","1","0","1055.00","203.00","182.70","","","0.00","1440.70","0.00","0.00","0.00","","","0.00","0.00","1440.70","","","0.00","","10/31/10","38050","EAGLE SIGN CO.","F","0.00","0.00","0.00","","","0.000","14.000"
"""2398.1""","""@PERMIT / JOHN & NICK'S STEAK""","1","0","0.00","0.00","0.00","","","0.00","0.00","0.00","0.00","0.00","","","0.00","0.00","0.00","","","0.00","","02/28/10","2641","JOHN & NICK'S STEAK AND PRIME RIB","F","0.00","0.00","0.00","","","0.000",""
"""2437.1""","""@plex / CHARLEY'S GRILLED SUBS""","1","0","45.16","18.00","16.20","","","0.00","79.36","0.00","0.00","0.00","","","0.00","0.00","79.36","","","0.00","","05/05/10","82550","OLD DOMINION FREIGHT LINE, I","F","0.00","0.00","0.00","","","0.000","1.000"
"""2483.1""","""@6158 / RAMADA INN""","1","1","1342.59","846.59","1011.03","","","0.00","3200.21","854.16","2708.70","0.00","","817.81","0.00","4380.67","-1180.46","6993.93","54.24","6993.93","37.36","01/21/10","2626","RAMADA INN","F","0.00","0.00","0.00","01/14/10","2483-2","63.000","54.500"
"""2487.1""","""@5957 / TACO JOHNÇS""","1","1","2358.49","1154.34","1038.92","","","0.00","4551.75","2735.18","1979.86","0.00","","","0.00","4715.04","-163.29","6787.42","32.94","6787.42","30.53","01/21/10","2682","TACO JOHN'S","F","0.00","0.00","0.00","01/14/10","2487","44.000","68.500"
