run_date,report_id,wo_number,work_dept,subcontractor,unit_of_measure,est_qty,actual_qty,variance_qty,est_cost,job_cost,cost_variance,description
02/15/2026,BRADYF_SO.CONTRACT_1000.1_21231_49815.158,1003.1,,3920384696 LAKEVILLE,0,0.0,0.0,0.0,0.0,0.0,223.64,Salad Creations
02/15/2026,BRADYF_SO.CONTRACT_1000.1_21231_49815.158,1003.1,,PO#1020-1 MCNEILL SI,EA,0.0,1.0,1.0,0.0,2098.84,2098.84,"Receive,inspect and install 20"" cha"
02/15/2026,BRADYF_SO.CONTRACT_1000.1_21231_49815.158,1003.1,,PO#1020-2 MCNEILL SI,EA,0.0,1.0,1.0,0.0,1375.93,1375.93,Time Clock Installation
02/15/2026,BRADYF_SO.CONTRACT_1000.1_21231_49815.158,1003.1,,PO#1020-3 MCNEILL SI,EA,0.0,0.0,0.0,0.0,0.0,0.0,Staff Time
02/15/2026,BRADYF_SO.CONTRACT_1000.1_21231_49815.158,1003.1,,PO#1020-4 MCNEILL SI,EA,0.0,0.0,0.0,0.0,0.0,0.0,Permits @ Cost
02/15/2026,BRADYF_SO.CONTRACT_1000.1_21231_49815.158,1003.1,,PO#1020-5 MCNEILL SI,EA,0.0,0.0,0.0,0.0,0.0,0.0,Engineering
02/15/2026,BRADYF_SO.CONTRACT_1000.1_21231_49815.158,1003.1,,PO#1577-1 NAGLE SIGN,EA,0.0,1.0,1.0,0.0,450.95,450.95,rout .04 white aluminum backs and 3
02/15/2026,BRADYF_SO.CONTRACT_1000.1_21231_49815.158,1005.1,,PO#1039-1 AIRPORT SI,EA,0.0,1.0,1.0,0.0,75.0,75.0,"Fabricate one banner 1'-0"" x 3'- 0"""
02/15/2026,BRADYF_SO.CONTRACT_1000.1_21231_49815.158,1007.1,,PO#1043-1 NAGLE SIGN,EA,0.0,1.0,1.0,0.0,1551.5,1551.5,"Remove ""Microtel Inn & Suites"" chan"
02/15/2026,BRADYF_SO.CONTRACT_1000.1_21231_49815.158,1007.1,0600,HARDWARE,EA,3.0,0.0,-3.0,30.0,0.0,-30.0,Misc
02/15/2026,BRADYF_SO.CONTRACT_1000.1_21231_49815.158,1009.2,,PO#1073-1 NAGLE SIGN,EA,0.0,1.0,1.0,0.0,3504.0,3504.0,Remove (3)
02/15/2026,BRADYF_SO.CONTRACT_1000.1_21231_49815.158,1009.4,,PO#1073-2 NAGLE SIGN,EA,0.0,1.0,1.0,0.0,0.0,0.0,Remove
02/15/2026,BRADYF_SO.CONTRACT_1000.1_21231_49815.158,1009.5,,PO#1073-3 NAGLE SIGN,EA,0.0,1.0,1.0,0.0,0.0,0.0,Install (1) set
02/15/2026,BRADYF_SO.CONTRACT_1000.1_21231_49815.158,1013.1,,PO#1218-1 FEDEX NATI,EA,0.0,1.0,1.0,0.0,285.88,285.88,freight out
02/15/2026,BRADYF_SO.CONTRACT_1000.1_21231_49815.158,1018.2,,PO#1067-1 NAGLE SIGN,EA,0.0,1.0,1.0,0.0,1327.0,1327.0,Remove (1) set
02/15/2026,BRADYF_SO.CONTRACT_1000.1_21231_49815.158,1018.4,,PO#1067-2 NAGLE SIGN,EA,0.0,1.0,1.0,0.0,0.0,0.0,Remove (2) 3'x8' First Realty
02/15/2026,BRADYF_SO.CONTRACT_1000.1_21231_49815.158,1018.5,,PO#1067-3 NAGLE SIGN,EA,0.0,1.0,1.0,0.0,0.0,0.0,"PLEASANT HILL, IA"
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41099.448,10002.1,,8412068 BTI LOGISTIC,0,0.0,0.0,0.0,0.0,0.0,2100.0,shipping for cat scale canopy to ka
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41099.448,10002.1,0200,10X10,FT,40.0,0.0,-40.0,1775.2,0.0,-1775.2,State Steel - 10 x 10 x 1/2 steel t
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41099.448,10002.1,0200,14GA,EA,4.0,0.0,-4.0,288.0,0.0,-288.0,State Steel - 14ga x 48 x 120
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41099.448,10002.1,0200,2998T53,EA,2.0,0.0,-2.0,40.0,0.0,-40.0,McMaster-Carr - 2998T53 turn buckle
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41099.448,10002.1,0200,3372T25KIT,EA,4.0,0.0,-4.0,40.0,0.0,-40.0,McMaster-Carr - 3372T25 kit
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41099.448,10002.1,0200,BOX,EA,1.0,0.0,-1.0,11.0,0.0,-11.0,GRY 2-GNG QP BOX 1/2 & 3
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41099.448,10002.1,0200,CABLE,FT,60.0,0.0,-60.0,123.0,0.0,-123.0,Galvanized cable
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41099.448,10002.1,0200,CHANNEL,EA,40.0,0.0,-40.0,358.8,0.0,-358.8,4x13.8
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41099.448,10002.1,0200,COVER,EA,1.0,0.0,-1.0,3.5,0.0,-3.5,GRY 2-GNG WP BLNK CVR
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41099.448,10002.1,0200,FLAT,EA,1.0,0.0,-1.0,58.64,0.0,-58.64,State Steel - 3/8 x 5 flat
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41099.448,10002.1,0200,KITS,EA,4.0,0.0,-4.0,40.0,0.0,-40.0,#3372T25
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41099.448,10002.1,0200,NETTING,EA,1.0,0.0,-1.0,25.0,0.0,-25.0,4´ x 50´ Poultry Netting
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41099.448,10002.1,0200,W12X16,FT,20.0,0.0,-20.0,208.0,0.0,-208.0,State Steel - W12x16 beam
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41099.448,10002.1,0300,LIGHTS,EA,6.0,0.0,-6.0,1944.0,0.0,-1944.0,Adventure Lighting - 75W LED Canopy
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41099.448,10002.1,0300,POWER,EA,14.0,0.0,-14.0,721.28,0.0,-721.28,concorde 100 watt
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41099.448,10002.2,,PO#19268-1 RODERICK,EA,0.0,1.0,1.0,0.0,4000.0,4000.0,-INSTALL CATSCALE CANOPY.
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41099.448,10002.2,0600,INSTALLATION,EA,1.0,0.0,-1.0,4000.0,0.0,-4000.0,Roderick Sign Co. - installation
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41314.84,10002.1,,8412068 BTI LOGISTIC,0,0.0,0.0,0.0,0.0,0.0,2100.0,shipping for cat scale canopy to ka
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41314.84,10002.1,0200,10X10,FT,40.0,0.0,-40.0,1775.2,0.0,-1775.2,State Steel - 10 x 10 x 1/2 steel t
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41314.84,10002.1,0200,14GA,EA,4.0,0.0,-4.0,288.0,0.0,-288.0,State Steel - 14ga x 48 x 120
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41314.84,10002.1,0200,2998T53,EA,2.0,0.0,-2.0,40.0,0.0,-40.0,McMaster-Carr - 2998T53 turn buckle
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41314.84,10002.1,0200,3372T25KIT,EA,4.0,0.0,-4.0,40.0,0.0,-40.0,McMaster-Carr - 3372T25 kit
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41314.84,10002.1,0200,BOX,EA,1.0,0.0,-1.0,11.0,0.0,-11.0,GRY 2-GNG QP BOX 1/2 & 3
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41314.84,10002.1,0200,CABLE,FT,60.0,0.0,-60.0,123.0,0.0,-123.0,Galvanized cable
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41314.84,10002.1,0200,CHANNEL,EA,40.0,0.0,-40.0,358.8,0.0,-358.8,4x13.8
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41314.84,10002.1,0200,COVER,EA,1.0,0.0,-1.0,3.5,0.0,-3.5,GRY 2-GNG WP BLNK CVR
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41314.84,10002.1,0200,FLAT,EA,1.0,0.0,-1.0,58.64,0.0,-58.64,State Steel - 3/8 x 5 flat
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41314.84,10002.1,0200,KITS,EA,4.0,0.0,-4.0,40.0,0.0,-40.0,#3372T25
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41314.84,10002.1,0200,NETTING,EA,1.0,0.0,-1.0,25.0,0.0,-25.0,4´ x 50´ Poultry Netting
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41314.84,10002.1,0200,W12X16,FT,20.0,0.0,-20.0,208.0,0.0,-208.0,State Steel - W12x16 beam
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41314.84,10002.1,0300,LIGHTS,EA,6.0,0.0,-6.0,1944.0,0.0,-1944.0,Adventure Lighting - 75W LED Canopy
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41314.84,10002.1,0300,POWER,EA,14.0,0.0,-14.0,721.28,0.0,-721.28,concorde 100 watt
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41314.84,10002.2,,PO#19268-1 RODERICK,EA,0.0,1.0,1.0,0.0,4000.0,4000.0,-INSTALL CATSCALE CANOPY.
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41314.84,10002.2,0600,INSTALLATION,EA,1.0,0.0,-1.0,4000.0,0.0,-4000.0,Roderick Sign Co. - installation
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41449.509,10002.1,,8412068 BTI LOGISTIC,0,0.0,0.0,0.0,0.0,0.0,2100.0,shipping for cat scale canopy to ka
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41449.509,10002.1,0200,10X10,FT,40.0,0.0,-40.0,1775.2,0.0,-1775.2,State Steel - 10 x 10 x 1/2 steel t
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41449.509,10002.1,0200,14GA,EA,4.0,0.0,-4.0,288.0,0.0,-288.0,State Steel - 14ga x 48 x 120
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41449.509,10002.1,0200,2998T53,EA,2.0,0.0,-2.0,40.0,0.0,-40.0,McMaster-Carr - 2998T53 turn buckle
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41449.509,10002.1,0200,3372T25KIT,EA,4.0,0.0,-4.0,40.0,0.0,-40.0,McMaster-Carr - 3372T25 kit
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41449.509,10002.1,0200,BOX,EA,1.0,0.0,-1.0,11.0,0.0,-11.0,GRY 2-GNG QP BOX 1/2 & 3
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41449.509,10002.1,0200,CABLE,FT,60.0,0.0,-60.0,123.0,0.0,-123.0,Galvanized cable
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41449.509,10002.1,0200,CHANNEL,EA,40.0,0.0,-40.0,358.8,0.0,-358.8,4x13.8
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41449.509,10002.1,0200,COVER,EA,1.0,0.0,-1.0,3.5,0.0,-3.5,GRY 2-GNG WP BLNK CVR
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41449.509,10002.1,0200,FLAT,EA,1.0,0.0,-1.0,58.64,0.0,-58.64,State Steel - 3/8 x 5 flat
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41449.509,10002.1,0200,KITS,EA,4.0,0.0,-4.0,40.0,0.0,-40.0,#3372T25
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41449.509,10002.1,0200,NETTING,EA,1.0,0.0,-1.0,25.0,0.0,-25.0,4´ x 50´ Poultry Netting
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41449.509,10002.1,0200,W12X16,FT,20.0,0.0,-20.0,208.0,0.0,-208.0,State Steel - W12x16 beam
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41449.509,10002.1,0300,LIGHTS,EA,6.0,0.0,-6.0,1944.0,0.0,-1944.0,Adventure Lighting - 75W LED Canopy
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41449.509,10002.1,0300,POWER,EA,14.0,0.0,-14.0,721.28,0.0,-721.28,concorde 100 watt
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41449.509,10002.2,,PO#19268-1 RODERICK,EA,0.0,1.0,1.0,0.0,4000.0,4000.0,-INSTALL CATSCALE CANOPY.
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41449.509,10002.2,0600,INSTALLATION,EA,1.0,0.0,-1.0,4000.0,0.0,-4000.0,Roderick Sign Co. - installation
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41457.864,10002.1,,8412068 BTI LOGISTIC,0,0.0,0.0,0.0,0.0,0.0,2100.0,shipping for cat scale canopy to ka
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41457.864,10002.1,0200,10X10,FT,40.0,0.0,-40.0,1775.2,0.0,-1775.2,State Steel - 10 x 10 x 1/2 steel t
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41457.864,10002.1,0200,14GA,EA,4.0,0.0,-4.0,288.0,0.0,-288.0,State Steel - 14ga x 48 x 120
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41457.864,10002.1,0200,2998T53,EA,2.0,0.0,-2.0,40.0,0.0,-40.0,McMaster-Carr - 2998T53 turn buckle
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41457.864,10002.1,0200,3372T25KIT,EA,4.0,0.0,-4.0,40.0,0.0,-40.0,McMaster-Carr - 3372T25 kit
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41457.864,10002.1,0200,BOX,EA,1.0,0.0,-1.0,11.0,0.0,-11.0,GRY 2-GNG QP BOX 1/2 & 3
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41457.864,10002.1,0200,CABLE,FT,60.0,0.0,-60.0,123.0,0.0,-123.0,Galvanized cable
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41457.864,10002.1,0200,CHANNEL,EA,40.0,0.0,-40.0,358.8,0.0,-358.8,4x13.8
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41457.864,10002.1,0200,COVER,EA,1.0,0.0,-1.0,3.5,0.0,-3.5,GRY 2-GNG WP BLNK CVR
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41457.864,10002.1,0200,FLAT,EA,1.0,0.0,-1.0,58.64,0.0,-58.64,State Steel - 3/8 x 5 flat
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41457.864,10002.1,0200,KITS,EA,4.0,0.0,-4.0,40.0,0.0,-40.0,#3372T25
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41457.864,10002.1,0200,NETTING,EA,1.0,0.0,-1.0,25.0,0.0,-25.0,4´ x 50´ Poultry Netting
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41457.864,10002.1,0200,W12X16,FT,20.0,0.0,-20.0,208.0,0.0,-208.0,State Steel - W12x16 beam
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41457.864,10002.1,0300,LIGHTS,EA,6.0,0.0,-6.0,1944.0,0.0,-1944.0,Adventure Lighting - 75W LED Canopy
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41457.864,10002.1,0300,POWER,EA,14.0,0.0,-14.0,721.28,0.0,-721.28,concorde 100 watt
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41457.864,10002.2,,PO#19268-1 RODERICK,EA,0.0,1.0,1.0,0.0,4000.0,4000.0,-INSTALL CATSCALE CANOPY.
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_41457.864,10002.2,0600,INSTALLATION,EA,1.0,0.0,-1.0,4000.0,0.0,-4000.0,Roderick Sign Co. - installation
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_74320.269,10002.1,,8412068 BTI LOGISTIC,0,0.0,0.0,0.0,0.0,0.0,2100.0,shipping for cat scale canopy to ka
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_74320.269,10002.1,0200,10X10,FT,40.0,0.0,-40.0,1775.2,0.0,-1775.2,State Steel - 10 x 10 x 1/2 steel t
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_74320.269,10002.1,0200,14GA,EA,4.0,0.0,-4.0,288.0,0.0,-288.0,State Steel - 14ga x 48 x 120
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_74320.269,10002.1,0200,2998T53,EA,2.0,0.0,-2.0,40.0,0.0,-40.0,McMaster-Carr - 2998T53 turn buckle
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_74320.269,10002.1,0200,3372T25KIT,EA,4.0,0.0,-4.0,40.0,0.0,-40.0,McMaster-Carr - 3372T25 kit
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_74320.269,10002.1,0200,BOX,EA,1.0,0.0,-1.0,11.0,0.0,-11.0,GRY 2-GNG QP BOX 1/2 & 3
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_74320.269,10002.1,0200,CABLE,FT,60.0,0.0,-60.0,123.0,0.0,-123.0,Galvanized cable
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_74320.269,10002.1,0200,CHANNEL,EA,40.0,0.0,-40.0,358.8,0.0,-358.8,4x13.8
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_74320.269,10002.1,0200,COVER,EA,1.0,0.0,-1.0,3.5,0.0,-3.5,GRY 2-GNG WP BLNK CVR
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_74320.269,10002.1,0200,FLAT,EA,1.0,0.0,-1.0,58.64,0.0,-58.64,State Steel - 3/8 x 5 flat
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_74320.269,10002.1,0200,KITS,EA,4.0,0.0,-4.0,40.0,0.0,-40.0,#3372T25
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_74320.269,10002.1,0200,NETTING,EA,1.0,0.0,-1.0,25.0,0.0,-25.0,4´ x 50´ Poultry Netting
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_74320.269,10002.1,0200,W12X16,FT,20.0,0.0,-20.0,208.0,0.0,-208.0,State Steel - W12x16 beam
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_74320.269,10002.1,0300,LIGHTS,EA,6.0,0.0,-6.0,1944.0,0.0,-1944.0,Adventure Lighting - 75W LED Canopy
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_74320.269,10002.1,0300,POWER,EA,14.0,0.0,-14.0,721.28,0.0,-721.28,concorde 100 watt
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_74320.269,10002.2,,PO#19268-1 RODERICK,EA,0.0,1.0,1.0,0.0,4000.0,4000.0,-INSTALL CATSCALE CANOPY.
05/16/2024,BRADYF_SO.CONTRACT_10002_20591_74320.269,10002.2,0600,INSTALLATION,EA,1.0,0.0,-1.0,4000.0,0.0,-4000.0,Roderick Sign Co. - installation
05/17/2024,BRADYF_SO.CONTRACT_10002_20592_39494.45,10002.1,,8412068 BTI LOGISTIC,0,0.0,0.0,0.0,0.0,0.0,2100.0,shipping for cat scale canopy to ka
05/17/2024,BRADYF_SO.CONTRACT_10002_20592_39494.45,10002.1,0200,10X10,FT,40.0,0.0,-40.0,1775.2,0.0,-1775.2,State Steel - 10 x 10 x 1/2 steel t
05/17/2024,BRADYF_SO.CONTRACT_10002_20592_39494.45,10002.1,0200,14GA,EA,4.0,0.0,-4.0,288.0,0.0,-288.0,State Steel - 14ga x 48 x 120
05/17/2024,BRADYF_SO.CONTRACT_10002_20592_39494.45,10002.1,0200,2998T53,EA,2.0,0.0,-2.0,40.0,0.0,-40.0,McMaster-Carr - 2998T53 turn buckle
05/17/2024,BRADYF_SO.CONTRACT_10002_20592_39494.45,10002.1,0200,3372T25KIT,EA,4.0,0.0,-4.0,40.0,0.0,-40.0,McMaster-Carr - 3372T25 kit
05/17/2024,BRADYF_SO.CONTRACT_10002_20592_39494.45,10002.1,0200,BOX,EA,1.0,0.0,-1.0,11.0,0.0,-11.0,GRY 2-GNG QP BOX 1/2 & 3
05/17/2024,BRADYF_SO.CONTRACT_10002_20592_39494.45,10002.1,0200,CABLE,FT,60.0,0.0,-60.0,123.0,0.0,-123.0,Galvanized cable
05/17/2024,BRADYF_SO.CONTRACT_10002_20592_39494.45,10002.1,0200,CHANNEL,EA,40.0,0.0,-40.0,358.8,0.0,-358.8,4x13.8
05/17/2024,BRADYF_SO.CONTRACT_10002_20592_39494.45,10002.1,0200,COVER,EA,1.0,0.0,-1.0,3.5,0.0,-3.5,GRY 2-GNG WP BLNK CVR
05/17/2024,BRADYF_SO.CONTRACT_10002_20592_39494.45,10002.1,0200,FLAT,EA,1.0,0.0,-1.0,58.64,0.0,-58.64,State Steel - 3/8 x 5 flat
05/17/2024,BRADYF_SO.CONTRACT_10002_20592_39494.45,10002.1,0200,KITS,EA,4.0,0.0,-4.0,40.0,0.0,-40.0,#3372T25
05/17/2024,BRADYF_SO.CONTRACT_10002_20592_39494.45,10002.1,0200,NETTING,EA,1.0,0.0,-1.0,25.0,0.0,-25.0,4´ x 50´ Poultry Netting
05/17/2024,BRADYF_SO.CONTRACT_10002_20592_39494.45,10002.1,0200,W12X16,FT,20.0,0.0,-20.0,208.0,0.0,-208.0,State Steel - W12x16 beam
05/17/2024,BRADYF_SO.CONTRACT_10002_20592_39494.45,10002.1,0300,LIGHTS,EA,6.0,0.0,-6.0,1944.0,0.0,-1944.0,Adventure Lighting - 75W LED Canopy
05/17/2024,BRADYF_SO.CONTRACT_10002_20592_39494.45,10002.1,0300,POWER,EA,14.0,0.0,-14.0,721.28,0.0,-721.28,concorde 100 watt
05/17/2024,BRADYF_SO.CONTRACT_10002_20592_39494.45,10002.2,,PO#19268-1 RODERICK,EA,0.0,1.0,1.0,0.0,4000.0,4000.0,-INSTALL CATSCALE CANOPY.
05/17/2024,BRADYF_SO.CONTRACT_10002_20592_39494.45,10002.2,0600,INSTALLATION,EA,1.0,0.0,-1.0,4000.0,0.0,-4000.0,Roderick Sign Co. - installation
05/24/2024,BRADYF_SO.CONTRACT_10002_20599_49809.125,10002.1,,8412068 BTI LOGISTIC,0,0.0,0.0,0.0,0.0,0.0,2100.0,shipping for cat scale canopy to ka
05/24/2024,BRADYF_SO.CONTRACT_10002_20599_49809.125,10002.1,0200,10X10,FT,40.0,0.0,-40.0,1775.2,0.0,-1775.2,State Steel - 10 x 10 x 1/2 steel t
05/24/2024,BRADYF_SO.CONTRACT_10002_20599_49809.125,10002.1,0200,14GA,EA,4.0,0.0,-4.0,288.0,0.0,-288.0,State Steel - 14ga x 48 x 120
05/24/2024,BRADYF_SO.CONTRACT_10002_20599_49809.125,10002.1,0200,2998T53,EA,2.0,0.0,-2.0,40.0,0.0,-40.0,McMaster-Carr - 2998T53 turn buckle
05/24/2024,BRADYF_SO.CONTRACT_10002_20599_49809.125,10002.1,0200,3372T25KIT,EA,4.0,0.0,-4.0,40.0,0.0,-40.0,McMaster-Carr - 3372T25 kit
05/24/2024,BRADYF_SO.CONTRACT_10002_20599_49809.125,10002.1,0200,BOX,EA,1.0,0.0,-1.0,11.0,0.0,-11.0,GRY 2-GNG QP BOX 1/2 & 3
05/24/2024,BRADYF_SO.CONTRACT_10002_20599_49809.125,10002.1,0200,CABLE,FT,60.0,0.0,-60.0,123.0,0.0,-123.0,Galvanized cable
05/24/2024,BRADYF_SO.CONTRACT_10002_20599_49809.125,10002.1,0200,CHANNEL,EA,40.0,0.0,-40.0,358.8,0.0,-358.8,4x13.8
05/24/2024,BRADYF_SO.CONTRACT_10002_20599_49809.125,10002.1,0200,COVER,EA,1.0,0.0,-1.0,3.5,0.0,-3.5,GRY 2-GNG WP BLNK CVR
05/24/2024,BRADYF_SO.CONTRACT_10002_20599_49809.125,10002.1,0200,FLAT,EA,1.0,0.0,-1.0,58.64,0.0,-58.64,State Steel - 3/8 x 5 flat
05/24/2024,BRADYF_SO.CONTRACT_10002_20599_49809.125,10002.1,0200,KITS,EA,4.0,0.0,-4.0,40.0,0.0,-40.0,#3372T25
05/24/2024,BRADYF_SO.CONTRACT_10002_20599_49809.125,10002.1,0200,NETTING,EA,1.0,0.0,-1.0,25.0,0.0,-25.0,4´ x 50´ Poultry Netting
05/24/2024,BRADYF_SO.CONTRACT_10002_20599_49809.125,10002.1,0200,W12X16,FT,20.0,0.0,-20.0,208.0,0.0,-208.0,State Steel - W12x16 beam
05/24/2024,BRADYF_SO.CONTRACT_10002_20599_49809.125,10002.1,0300,LIGHTS,EA,6.0,0.0,-6.0,1944.0,0.0,-1944.0,Adventure Lighting - 75W LED Canopy
05/24/2024,BRADYF_SO.CONTRACT_10002_20599_49809.125,10002.1,0300,POWER,EA,14.0,0.0,-14.0,721.28,0.0,-721.28,concorde 100 watt
05/24/2024,BRADYF_SO.CONTRACT_10002_20599_49809.125,10002.2,,PO#19268-1 RODERICK,EA,0.0,1.0,1.0,0.0,4000.0,4000.0,-INSTALL CATSCALE CANOPY.
05/24/2024,BRADYF_SO.CONTRACT_10002_20599_49809.125,10002.2,0600,INSTALLATION,EA,1.0,0.0,-1.0,4000.0,0.0,-4000.0,Roderick Sign Co. - installation
10/09/2025,BRADYF_SO.CONTRACT_10031.1_21102_58370.912,10031.1,,PO#19717-1 CARDMEMBE,EA,0.0,6.0,6.0,0.0,22.98,22.98,Quickrete
10/09/2025,BRADYF_SO.CONTRACT_10031.1_21102_58370.912,10031.1,0500,OVERLAMINATE,SF,35.0,0.0,-35.0,35.0,0.0,-35.0,Overlaminate
10/03/2025,BRADYF_SO.CONTRACT_10031_21096_45861.246,10031.1,,PO#19717-1 CARDMEMBE,EA,0.0,6.0,6.0,0.0,22.98,22.98,Quickrete
10/03/2025,BRADYF_SO.CONTRACT_10031_21096_45861.246,10031.1,0500,OVERLAMINATE,SF,35.0,0.0,-35.0,35.0,0.0,-35.0,Overlaminate
10/03/2025,BRADYF_SO.CONTRACT_10031_21096_45861.246,10031.2,,PO#19717-2 CARDMEMBE,EA,0.0,6.0,6.0,0.0,22.99,22.99,Quikrete
10/03/2025,BRADYF_SO.CONTRACT_10031_21096_45861.246,10031.2,0500,OVERLAMINATE,SF,35.0,0.0,-35.0,35.0,0.0,-35.0,Overlaminate
07/05/2025,BRADYF_SO.CONTRACT_10042.2_21006_4435.806,10042.2,,PO#19400-1 NAGLE SIG,EA,0.0,1.0,1.0,0.0,212.5,212.5,Bend letter returns for EXEMPLACARE
07/05/2025,BRADYF_SO.CONTRACT_10042.2_21006_4435.806,10042.2,,PO#19458-1 CONTRACTO,EA,0.0,1.0,1.0,0.0,1401.93,1401.93,PROVIDE 85´ JLG LIFT FOR EAGLE SIGN
07/05/2025,BRADYF_SO.CONTRACT_10042.2_21006_4435.806,10042.2,0300,POWER,EA,2.0,0.0,-2.0,180.0,0.0,-180.0,France Double pack 60 watt with SW
07/05/2025,BRADYF_SO.CONTRACT_10042.2_21006_4435.806,10042.2,0600,TEMPLATE,EA,24.0,0.0,-24.0,61.2,0.0,-61.2,Mounting Pattern
01/29/2026,BRADYF_SO.CONTRACT_10090.5_21214_84899.787,10091.3,0500,OVERLAMINATE,SF,1.0,0.0,-1.0,1.0,0.0,-1.0,Overlaminate
01/29/2026,BRADYF_SO.CONTRACT_10090.5_21214_84899.787,10098.1,,PO#19512-1 UNISHIPPE,EA,0.0,1.0,1.0,0.0,126.2,126.2,shipping for cat scale.
01/29/2026,BRADYF_SO.CONTRACT_10090.5_21214_84899.787,10101.1,,PO#19511-1 BTI LOGIS,EA,0.0,1.0,1.0,0.0,1900.0,1900.0,shipping for cat scale.
